"OTU","Genus","Phylum","p_value","p_adj_BH","control","Asthma","in_top_panel"
"RSV_genus288","Emticicia","Bacteroidetes",3.24214345591428e-05,4.57556527101212e-05,-0.253077731181063,-0.242530648090362,FALSE
"RSV_genus289","Fibrisoma","Bacteroidetes",9.18108976654951e-06,4.57556527101212e-05,-0.25223920784057,-0.228967737209097,FALSE
"RSV_genus290","Flectobacillus","Bacteroidetes",3.19145569962412e-05,4.57556527101212e-05,-0.253611721373632,-0.242530648090362,FALSE
"RSV_genus291","Flexibacter","Bacteroidetes",2.48763596864508e-05,4.57556527101212e-05,-0.25401179868196,-0.238972106433198,FALSE
"RSV_genus292","Hymenobacter","Bacteroidetes",1.3561066361327e-05,4.57556527101212e-05,-0.241942530133642,-0.229358593286667,FALSE
"RSV_genus293","Larkinella","Bacteroidetes",1.76762869410506e-05,4.57556527101212e-05,-0.253025618710692,-0.240415749388083,FALSE
"RSV_genus295","Nibribacter","Bacteroidetes",3.53145619868462e-05,4.73971520407602e-05,-0.248644658048995,-0.242530648090362,FALSE
"RSV_genus296","Ohtaekwangia","Bacteroidetes",2.54992166204527e-05,4.57556527101212e-05,-0.249696421378409,-0.234241425433977,FALSE
"RSV_genus297","Pontibacter","Bacteroidetes",1.19952186112578e-05,4.57556527101212e-05,-0.251855360801536,-0.230566884428884,FALSE
"RSV_genus298","Pseudarcicella","Bacteroidetes",8.45950653160773e-06,4.57556527101212e-05,-0.253303164250403,-0.231476991486212,FALSE
"RSV_genus299","Rhodocytophaga","Bacteroidetes",3.77097283478315e-05,4.83380847400307e-05,-0.247041033027077,-0.242530648090362,FALSE
"RSV_genus300","Rudanella","Bacteroidetes",2.26528366804294e-05,4.57556527101212e-05,-0.251216456390616,-0.240176167841705,FALSE
"RSV_genus301","Runella","Bacteroidetes",1.45981257560264e-05,4.57556527101212e-05,-0.251433493328747,-0.235159463076978,FALSE
"RSV_genus302","Siphonobacter","Bacteroidetes",3.13706952940576e-05,4.57556527101212e-05,-0.252459475347276,-0.242530648090362,FALSE
"RSV_genus303","Spirosoma","Bacteroidetes",3.33225070410726e-05,4.62341378148576e-05,-0.251444699322435,-0.2399736045305,FALSE
"RSV_genus304","Candidatus Amoebophilus","Bacteroidetes",2.28001837571232e-05,4.57556527101212e-05,-0.251432880770049,-0.23661762618454,FALSE
"RSV_genus306","Nafulsella","Bacteroidetes",1.98354214934775e-05,4.57556527101212e-05,-0.252420594074361,-0.237896797203876,FALSE
"RSV_genus310","Rubrivirga","Bacteroidetes",1.76151718700295e-05,4.57556527101212e-05,-0.252349617985868,-0.23490631382574,FALSE
"RSV_genus311","Blattabacterium","Bacteroidetes",1.31249477874121e-05,4.57556527101212e-05,-0.25401179868196,-0.236134413595677,FALSE
"RSV_genus312","Candidatus Sulcia","Bacteroidetes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus313","Crocinitomix","Bacteroidetes",3.79422234266222e-05,4.83675635491287e-05,-0.250058442042839,-0.2399736045305,FALSE
"RSV_genus314","Fluviicola","Bacteroidetes",1.45284807776926e-05,4.57556527101212e-05,-0.250408944633641,-0.227939644811872,FALSE
"RSV_genus315","Lishizhenia","Bacteroidetes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus316","Owenweeksia","Bacteroidetes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus317","Aquimarina","Bacteroidetes",3.24329124590413e-05,4.57556527101212e-05,-0.252939533940821,-0.242530648090362,FALSE
"RSV_genus318","Bergeyella","Bacteroidetes",0.0365827980729547,0.038164756908542,4.41699207311735,4.2342740064327,FALSE
"RSV_genus319","Capnocytophaga","Bacteroidetes",0.0238290868240384,0.0249134006340163,4.44329858848612,4.30327470117807,FALSE
"RSV_genus320","Chryseobacterium","Bacteroidetes",1.07262123775802e-05,4.57556527101212e-05,-0.1828329686156,-0.164287965833236,FALSE
"RSV_genus321","Citreitalea","Bacteroidetes",3.24386528565404e-05,4.57556527101212e-05,-0.251970355831888,-0.242530648090362,FALSE
"RSV_genus322","Cloacibacterium","Bacteroidetes",0.00252620579599935,0.00271771303582984,0.458230862918999,0.435051490941534,FALSE
"RSV_genus323","Elizabethkingia","Bacteroidetes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus324","Empedobacter","Bacteroidetes",5.92325951368987e-05,6.92841870389179e-05,-0.24561082621051,-0.242530648090362,FALSE
"RSV_genus325","Epilithonimonas","Bacteroidetes",1.85668977032875e-05,4.57556527101212e-05,-0.25401179868196,-0.233814066706288,FALSE
"RSV_genus326","Flavobacterium","Bacteroidetes",2.67244685893875e-06,4.57556527101212e-05,-0.218495735399915,-0.175097939563749,FALSE
"RSV_genus327","Gillisia","Bacteroidetes",1.72905069938835e-05,4.57556527101212e-05,-0.25401179868196,-0.232964277193011,FALSE
"RSV_genus328","Gramella","Bacteroidetes",1.72905069938835e-05,4.57556527101212e-05,-0.25401179868196,-0.233534748122867,FALSE
"RSV_genus329","Imtechella","Bacteroidetes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus330","Moheibacter","Bacteroidetes",1.73537139675381e-05,4.57556527101212e-05,-0.246792983644863,-0.236772400212998,FALSE
"RSV_genus331","Myroides","Bacteroidetes",3.38266918403361e-05,4.643351013645e-05,-0.252920854663914,-0.242530648090362,FALSE
"RSV_genus333","NS4 marine group","Bacteroidetes",2.85258154054393e-05,4.57556527101212e-05,-0.252429932177279,-0.242530648090362,FALSE
"RSV_genus334","NS5 marine group","Bacteroidetes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus335","Salinimicrobium","Bacteroidetes",1.9831826081758e-05,4.57556527101212e-05,-0.25130449446414,-0.23198635441654,FALSE
"RSV_genus336","Soonwooa","Bacteroidetes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus337","Subsaxibacter","Bacteroidetes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus342","Ferruginibacter","Bacteroidetes",3.35114741496271e-05,4.62878329054906e-05,-0.241227278596723,-0.230823196835175,FALSE
"RSV_genus343","Filimonas","Bacteroidetes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus344","Flavihumibacter","Bacteroidetes",3.5627030754131e-05,4.76838899829909e-05,-0.252854459340974,-0.242530648090362,FALSE
"RSV_genus345","Flavisolibacter","Bacteroidetes",4.02444901067435e-05,5.0110881229687e-05,-0.233087250574719,-0.229810090927127,FALSE
"RSV_genus346","Flavitalea","Bacteroidetes",3.04549299408973e-05,4.57556527101212e-05,-0.243830335524255,-0.236632308576916,FALSE
"RSV_genus347","Hydrotalea","Bacteroidetes",1.53263661809081e-05,4.57556527101212e-05,-0.249488143212491,-0.233366991034488,FALSE
"RSV_genus348","Lacibacter","Bacteroidetes",3.06719323250017e-05,4.57556527101212e-05,-0.253425696019019,-0.241087005135476,FALSE
"RSV_genus350","Niabella","Bacteroidetes",3.7869007319651e-05,4.83380847400307e-05,-0.250321121597655,-0.242530648090362,FALSE
"RSV_genus351","Parafilimonas","Bacteroidetes",3.09233015203717e-05,4.57556527101212e-05,-0.242100662546292,-0.234625053925187,FALSE
"RSV_genus352","Parasegetibacter","Bacteroidetes",2.66607755039489e-05,4.57556527101212e-05,-0.249659349538054,-0.238529961575614,FALSE
"RSV_genus353","Sediminibacterium","Bacteroidetes",1.2508510210677e-05,4.57556527101212e-05,-0.233790249293525,-0.209069590329298,FALSE
"RSV_genus354","Segetibacter","Bacteroidetes",3.13985127853407e-05,4.57556527101212e-05,-0.249742597331533,-0.236046451069165,FALSE
"RSV_genus355","Taibaiella","Bacteroidetes",1.63683318466177e-05,4.57556527101212e-05,-0.244289181727941,-0.222334343255671,FALSE
"RSV_genus356","Terrimonas","Bacteroidetes",2.60016395084674e-05,4.57556527101212e-05,-0.249468899472176,-0.234938463697166,FALSE
"RSV_genus361","Candidatus Aquirestis","Bacteroidetes",3.25882424373885e-05,4.57556527101212e-05,-0.247742816244443,-0.238018181330198,FALSE
"RSV_genus362","Haliscomenobacter","Bacteroidetes",1.74457552794215e-05,4.57556527101212e-05,-0.25401179868196,-0.2384104191601,FALSE
"RSV_genus363","Lewinella","Bacteroidetes",3.24271730266264e-05,4.57556527101212e-05,-0.253211644065304,-0.242530648090362,FALSE
"RSV_genus365","Phaeodactylibacter","Bacteroidetes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus366","Arcticibacter","Bacteroidetes",1.87228307975757e-05,4.57556527101212e-05,-0.251160078727431,-0.240415749388083,FALSE
"RSV_genus367","Mucilaginibacter","Bacteroidetes",1.03563110102683e-05,4.57556527101212e-05,-0.24986734374611,-0.229634458358385,FALSE
"RSV_genus369","Nubsella","Bacteroidetes",4.56559129518377e-05,5.47984527344818e-05,-0.245829375812705,-0.241087005135476,FALSE
"RSV_genus370","Olivibacter","Bacteroidetes",3.19315194448077e-05,4.57556527101212e-05,-0.253077731181063,-0.242530648090362,FALSE
"RSV_genus371","Pedobacter","Bacteroidetes",8.11706353088178e-06,4.57556527101212e-05,-0.247191885041082,-0.217431676917584,FALSE
"RSV_genus372","Solitalea","Bacteroidetes",1.8395461648862e-05,4.57556527101212e-05,-0.253173275341467,-0.240176167841705,FALSE
"RSV_genus373","Sphingobacterium","Bacteroidetes",3.4764796307733e-05,4.6920319492255e-05,-0.236755691461497,-0.219131997841295,FALSE
"RSV_genus380","Chlamydia","Chlamydiae",2.78824817802961e-05,4.57556527101212e-05,-0.253425696019019,-0.236588744572558,FALSE
"RSV_genus381","Criblamydia","Chlamydiae",2.98391460346976e-05,4.57556527101212e-05,-0.253359300696079,-0.242530648090362,FALSE
"RSV_genus383","Candidatus Protochlamydia","Chlamydiae",7.28264503337238e-06,4.57556527101212e-05,-0.252320469148405,-0.219853607606116,FALSE
"RSV_genus385","Parachlamydia","Chlamydiae",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus386","Candidatus Fritschea","Chlamydiae",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus388","Simkania","Chlamydiae",1.8199014967978e-05,4.57556527101212e-05,-0.244890487378695,-0.230022877874757,FALSE
"RSV_genus394","Anaerolinea","Chloroflexi",1.7592706583743e-05,4.57556527101212e-05,-0.25401179868196,-0.239504912094312,FALSE
"RSV_genus395","Longilinea","Chloroflexi",3.19767945276776e-05,4.57556527101212e-05,-0.252920854663914,-0.242530648090362,FALSE
"RSV_genus397","Pelolinea","Chloroflexi",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus401","Candidatus Chloroploca","Chloroflexi",2.22522906718655e-05,4.57556527101212e-05,-0.250609350945904,-0.241087005135476,FALSE
"RSV_genus402","Chloronema","Chloroflexi",3.15547243815424e-05,4.57556527101212e-05,-0.253303164250403,-0.242530648090362,FALSE
"RSV_genus404","Roseiflexus","Chloroflexi",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus405","Herpetosiphon","Chloroflexi",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus424","Cyanobium","Cyanobacteria",3.58978519632666e-05,4.77812788200721e-05,-0.252520777355586,-0.242530648090362,FALSE
"RSV_genus425","Merismopedia","Cyanobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus426","Microcystis","Cyanobacteria",1.72999740350429e-05,4.57556527101212e-05,-0.25401179868196,-0.238594074800541,FALSE
"RSV_genus428","Synechococcus","Cyanobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus429","Chroococcidiopsis","Cyanobacteria",3.05958148857708e-05,4.57556527101212e-05,-0.253425696019019,-0.242530648090362,FALSE
"RSV_genus430","Pleurocapsa","Cyanobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus431","Aerosakkonema","Cyanobacteria",3.01964528660679e-05,4.57556527101212e-05,-0.253002115971749,-0.242530648090362,FALSE
"RSV_genus432","Leptolyngbya","Cyanobacteria",1.7592706583743e-05,4.57556527101212e-05,-0.25401179868196,-0.238972106433198,FALSE
"RSV_genus433","Microcoleus","Cyanobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus435","Oscillatoria","Cyanobacteria",3.23125868107849e-05,4.57556527101212e-05,-0.253611721373632,-0.242530648090362,FALSE
"RSV_genus436","Pseudanabaena","Cyanobacteria",1.09831959680456e-05,4.57556527101212e-05,-0.25401179868196,-0.232618330946202,FALSE
"RSV_genus437","Spirulina","Cyanobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus444","Mucispirillum","Deferribacteres",3.58915316537852e-05,4.77812788200721e-05,-0.252316984279135,-0.242530648090362,FALSE
"RSV_genus445","Deinobacterium","Deinococcus-Thermus",2.23769835300671e-05,4.57556527101212e-05,-0.253077731181063,-0.239379668756856,FALSE
"RSV_genus446","Deinococcus","Deinococcus-Thermus",3.95042366867115e-05,4.95397334711293e-05,-0.248976717911168,-0.233527776963564,FALSE
"RSV_genus448","Truepera","Deinococcus-Thermus",1.72905069938835e-05,4.57556527101212e-05,-0.25401179868196,-0.233484016484524,FALSE
"RSV_genus449","Meiothermus","Deinococcus-Thermus",1.02485036039102e-05,4.57556527101212e-05,-0.251542781235684,-0.232819502980998,FALSE
"RSV_genus450","Thermus","Deinococcus-Thermus",2.95803800381198e-05,4.57556527101212e-05,-0.245793874168577,-0.228160135555934,FALSE
"RSV_genus451","Elusimicrobium","Elusimicrobia",1.72999740350429e-05,4.57556527101212e-05,-0.25401179868196,-0.23964336218059,FALSE
"RSV_genus456","Fibrobacter","Fibrobacteres",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus458","Alicyclobacillus","Firmicutes",3.23297501854316e-05,4.57556527101212e-05,-0.248990850931987,-0.236492382847084,FALSE
"RSV_genus460","Tumebacillus","Firmicutes",3.20504966462248e-05,4.57556527101212e-05,-0.243204412549712,-0.231860876404479,FALSE
"RSV_genus461","Aeribacillus","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus462","Anoxybacillus","Firmicutes",4.7459688946203e-05,5.65414812754147e-05,-0.246383293021559,-0.242530648090362,FALSE
"RSV_genus463","Bacillus","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus464","Caldibacillus","Firmicutes",4.77985943948706e-05,5.6875022923613e-05,-0.249974158592683,-0.242530648090362,FALSE
"RSV_genus465","Geobacillus","Firmicutes",3.1404079095453e-05,4.57556527101212e-05,-0.22853202222427,-0.216264482711499,FALSE
"RSV_genus466","Halolactibacillus","Firmicutes",3.24214345591428e-05,4.57556527101212e-05,-0.252361179784235,-0.242530648090362,FALSE
"RSV_genus467","Marinococcus","Firmicutes",3.00359648817943e-05,4.57556527101212e-05,-0.253425696019019,-0.242530648090362,FALSE
"RSV_genus469","Oceanobacillus","Firmicutes",3.84855128757071e-05,4.86743380407043e-05,-0.249043169436911,-0.242530648090362,FALSE
"RSV_genus470","Paraliobacillus","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus471","Paucisalibacillus","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus472","Terribacillus","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus473","Ureibacillus","Firmicutes",2.74874288989636e-05,4.57556527101212e-05,-0.25239824558697,-0.236739952627466,FALSE
"RSV_genus474","Thermicanus","Firmicutes",1.89556274447893e-05,4.57556527101212e-05,-0.228032212357002,-0.21498814796245,FALSE
"RSV_genus475","Gemella","Firmicutes",0.37023587472088,0.37687512563887,7.40682159189653,7.30180134560648,FALSE
"RSV_genus476","Exiguobacterium","Firmicutes",3.81760787887046e-05,4.85374387761528e-05,-0.250972580592647,-0.242530648090362,FALSE
"RSV_genus478","Brevibacillus","Firmicutes",3.1016693286206e-05,4.57556527101212e-05,-0.252520777355586,-0.242530648090362,FALSE
"RSV_genus479","Cohnella","Firmicutes",3.21926853515161e-05,4.57556527101212e-05,-0.252738489300508,-0.242530648090362,FALSE
"RSV_genus480","Paenibacillus","Firmicutes",2.16113552928755e-05,4.57556527101212e-05,-0.232712579128035,-0.216898755827171,FALSE
"RSV_genus481","Saccharibacillus","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus482","Thermobacillus","Firmicutes",3.69423084943194e-05,4.79166914575817e-05,-0.252064563601582,-0.242530648090362,FALSE
"RSV_genus483","Chryseomicrobium","Firmicutes",1.76666237802895e-05,4.57556527101212e-05,-0.250108872449898,-0.236272863681955,FALSE
"RSV_genus484","Lysinibacillus","Firmicutes",2.1324465286633e-05,4.57556527101212e-05,-0.251184769800307,-0.239265330547934,FALSE
"RSV_genus486","Psychrobacillus","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus487","Sporosarcina","Firmicutes",2.01287202705626e-05,4.57556527101212e-05,-0.253077731181063,-0.231884155670056,FALSE
"RSV_genus488","Sporolactobacillus","Firmicutes",1.67253175073837e-05,4.57556527101212e-05,-0.242322563260335,-0.23277171369825,FALSE
"RSV_genus489","Aliicoccus","Firmicutes",3.2381292292002e-05,4.57556527101212e-05,-0.253211644065304,-0.242530648090362,FALSE
"RSV_genus490","Jeotgalicoccus","Firmicutes",1.93135036710631e-05,4.57556527101212e-05,-0.253254536649301,-0.239160149591727,FALSE
"RSV_genus491","Macrococcus","Firmicutes",3.23068676098638e-05,4.57556527101212e-05,-0.252727617864547,-0.242530648090362,FALSE
"RSV_genus493","Nosocomiicoccus","Firmicutes",1.1001628730981e-05,4.57556527101212e-05,-0.252798322895297,-0.225213851945604,FALSE
"RSV_genus494","Staphylococcus","Firmicutes",1.86684522469861e-05,4.57556527101212e-05,0.378940527074833,0.557842756731705,FALSE
"RSV_genus495","Kroppenstedtia","Firmicutes",3.235264815838e-05,4.57556527101212e-05,-0.253359300696079,-0.242530648090362,FALSE
"RSV_genus496","Laceyella","Firmicutes",3.1016693286206e-05,4.57556527101212e-05,-0.252587172678526,-0.242530648090362,FALSE
"RSV_genus497","Planifilum","Firmicutes",2.30312046727233e-05,4.57556527101212e-05,-0.251795201913237,-0.240415749388083,FALSE
"RSV_genus498","Thermoactinomyces","Firmicutes",1.87160252367595e-05,4.57556527101212e-05,-0.253303164250403,-0.240176167841705,FALSE
"RSV_genus499","Abiotrophia","Firmicutes",0.00610237084235932,0.00649259962830953,2.86289344437322,3.07197796862597,FALSE
"RSV_genus500","Aerococcus","Firmicutes",5.32943214205495e-05,6.27183172815003e-05,-0.234633533374276,-0.226363977506969,FALSE
"RSV_genus501","Eremococcus","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus502","Facklamia","Firmicutes",3.37550761196398e-05,4.64012086260006e-05,-0.250349731329084,-0.240415749388083,FALSE
"RSV_genus503","Globicatella","Firmicutes",2.18979658337622e-05,4.57556527101212e-05,-0.25401179868196,-0.240415749388083,FALSE
"RSV_genus504","Ignavigranum","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus506","Alkalibacterium","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus507","Alloiococcus","Firmicutes",3.06773761654561e-05,4.57556527101212e-05,-0.252854459340974,-0.242530648090362,FALSE
"RSV_genus508","Atopostipes","Firmicutes",0.000147727571148671,0.000165379473501702,-0.21956302595186,-0.229290492014834,FALSE
"RSV_genus509","Desemzia","Firmicutes",3.24214345591428e-05,4.57556527101212e-05,-0.253173275341467,-0.242530648090362,FALSE
"RSV_genus510","Dolosigranulum","Firmicutes",8.56216048666436e-06,4.57556527101212e-05,-0.226036369829359,-0.193262729019375,FALSE
"RSV_genus511","Granulicatella","Firmicutes",0.0155822859060006,0.0164158361345966,6.77502502508936,6.86717287298171,FALSE
"RSV_genus512","Marinilactibacillus","Firmicutes",2.33189193566103e-05,4.57556527101212e-05,-0.251209761973063,-0.240176167841705,FALSE
"RSV_genus514","Trichococcus","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus515","Catellicoccus","Firmicutes",4.65293004145364e-05,5.55015758962023e-05,-0.243652539389498,-0.242530648090362,FALSE
"RSV_genus516","Enterococcus","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus518","Tetragenococcus","Firmicutes",3.83372268118324e-05,4.85759922671174e-05,-0.251782994086566,-0.242530648090362,FALSE
"RSV_genus519","Lactobacillus","Firmicutes",1.72474653417808e-07,3.3287608109637e-05,2.08350601934218,2.61563976261005,TRUE
"RSV_genus521","Pediococcus","Firmicutes",8.74467589945268e-06,4.57556527101212e-05,-0.252369096749506,-0.224773323781151,FALSE
"RSV_genus522","Fructobacillus","Firmicutes",3.23411972466233e-05,4.57556527101212e-05,-0.252268356678033,-0.242530648090362,FALSE
"RSV_genus523","Leuconostoc","Firmicutes",1.93190887494737e-06,4.57556527101212e-05,-0.218910421687702,-0.18860460674698,FALSE
"RSV_genus524","Oenococcus","Firmicutes",3.43563007928127e-05,4.6819484530566e-05,-0.251229700252296,-0.242530648090362,FALSE
"RSV_genus525","Weissella","Firmicutes",4.10122375598033e-05,5.080463317742e-05,-0.221195165060792,-0.207225431248257,FALSE
"RSV_genus528","Lactococcus","Firmicutes",2.54763926497969e-05,4.57556527101212e-05,-0.0843355848569667,-0.0188083766304676,FALSE
"RSV_genus530","Streptococcus","Firmicutes",0.401092410709402,0.406569512956484,9.54897890704556,9.59439176657088,FALSE
"RSV_genus533","Catabacter","Firmicutes",3.66188940050141e-05,4.79166914575817e-05,-0.245889786731703,-0.227590992125878,FALSE
"RSV_genus534","Christensenella","Firmicutes",3.30584838663218e-05,4.60663872541627e-05,-0.251534597384318,-0.238354493254162,FALSE
"RSV_genus535","Christensenellaceae R-7 group","Firmicutes",0.000755122214870768,0.000823381850113324,-0.0715769732810672,-0.0600858406225972,FALSE
"RSV_genus537","Candidatus Arthromitus","Firmicutes",2.92664281227555e-05,4.57556527101212e-05,-0.252920854663914,-0.242530648090362,FALSE
"RSV_genus538","Clostridium sensu stricto 1","Firmicutes",2.20963582099489e-05,4.57556527101212e-05,-0.219996681370474,-0.188708893180121,FALSE
"RSV_genus539","Clostridium sensu stricto 10","Firmicutes",4.4510390980488e-05,5.37578564407646e-05,-0.246291353889167,-0.238249312297955,FALSE
"RSV_genus540","Clostridium sensu stricto 12","Firmicutes",3.25076129587728e-05,4.57556527101212e-05,-0.251715267259182,-0.242530648090362,FALSE
"RSV_genus541","Clostridium sensu stricto 13","Firmicutes",3.10607350352339e-05,4.57556527101212e-05,-0.253303164250403,-0.242530648090362,FALSE
"RSV_genus542","Clostridium sensu stricto 18","Firmicutes",7.44897309332053e-05,8.54727590375067e-05,-0.24437028015384,-0.239265330547934,FALSE
"RSV_genus543","Clostridium sensu stricto 2","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus544","Clostridium sensu stricto 3","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus545","Clostridium sensu stricto 5","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus546","Clostridium sensu stricto 7","Firmicutes",3.69098454181159e-05,4.79166914575817e-05,-0.252920854663914,-0.242530648090362,FALSE
"RSV_genus547","Clostridium sensu stricto 8","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus548","Fonticella","Firmicutes",3.13985127853407e-05,4.57556527101212e-05,-0.253106880018526,-0.242530648090362,FALSE
"RSV_genus550","Oxobacter","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus551","Proteiniclasticum","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus552","Sarcina","Firmicutes",1.61127436587913e-05,4.57556527101212e-05,-0.246752329450431,-0.233116789109623,FALSE
"RSV_genus553","Thermobrachium","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus555","Defluviitaleaceae UCG-011","Firmicutes",0.000150767850882301,0.000168587457823199,1.15115223918152,0.777422038264964,TRUE
"RSV_genus556","Acetobacterium","Firmicutes",2.32518998946302e-05,4.57556527101212e-05,-0.25165422741599,-0.238807634497647,FALSE
"RSV_genus557","Anaerofustis","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus558","Eubacterium","Firmicutes",3.2381292292002e-05,4.57556527101212e-05,-0.253303164250403,-0.242530648090362,FALSE
"RSV_genus560","Pseudoramibacter","Firmicutes",0.482787033930405,0.487842395542241,0.453060728477597,0.396419905666516,FALSE
"RSV_genus561","Anaerococcus","Firmicutes",1.07075650725984e-09,1.03328002950575e-06,-0.0675019544316454,0.0692380652597576,FALSE
"RSV_genus562","Ezakiella","Firmicutes",0.0645382452389372,0.0668951736364923,-0.0132447456049625,-0.101239863088734,FALSE
"RSV_genus563","Finegoldia","Firmicutes",4.77326513933465e-08,1.53540028648598e-05,-0.111962267233347,-0.0150809113127422,FALSE
"RSV_genus564","Gallicola","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus565","Helcococcus","Firmicutes",2.89865817054079e-05,4.57556527101212e-05,-0.25286995810806,-0.242530648090362,FALSE
"RSV_genus566","Murdochiella","Firmicutes",0.00500422060537384,0.00533599213722182,-0.125790047379371,-0.181790994624444,FALSE
"RSV_genus568","Parvimonas","Firmicutes",0.00119241690128643,0.00129435580398358,4.71975050259849,4.50358598801253,FALSE
"RSV_genus569","Peptoniphilus","Firmicutes",0.000313439927170274,0.000345284851277756,0.0992439397744063,0.147142894335852,FALSE
"RSV_genus570","Sedimentibacter","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus571","Tepidimicrobium","Firmicutes",2.0106853581677e-05,4.57556527101212e-05,-0.253425696019019,-0.241087005135476,FALSE
"RSV_genus572","Tissierella","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus573","Acidaminobacter","Firmicutes",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
