"OTU","Genus","Phylum","p_value","p_adj_BH","control","Stroke","in_top_panel"
"RSV_genus823","Rhodopseudomonas","Proteobacteria",7.52619831694386e-05,0.000121708086062777,-0.252259364466602,-0.224222078869373,FALSE
"RSV_genus824","Salinarimonas","Proteobacteria",7.89122822588745e-05,0.000121708086062777,-0.252839593356079,-0.224222078869373,FALSE
"RSV_genus825","Tardiphaga","Proteobacteria",7.87879548858539e-05,0.000121708086062777,-0.253425696019019,-0.224222078869373,FALSE
"RSV_genus826","Brucella","Proteobacteria",0.000107539786765848,0.0001351248622774,-0.235854141957715,-0.171583465736377,FALSE
"RSV_genus828","Ochrobactrum","Proteobacteria",0.000113758941679147,0.000140560023969753,-0.243094429597696,-0.224222078869373,FALSE
"RSV_genus829","Paenochrobactrum","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus832","Ancalomicrobium","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus833","Devosia","Proteobacteria",2.98501805808094e-05,0.000121708086062777,-0.23637185955075,-0.156001429611904,FALSE
"RSV_genus834","Hyphomicrobium","Proteobacteria",0.000128339991037208,0.000154810114188632,-0.232800144377621,-0.224222078869373,FALSE
"RSV_genus836","Pedomicrobium","Proteobacteria",4.97494747196843e-05,0.000121708086062777,-0.242455601945173,-0.15675907015221,FALSE
"RSV_genus837","Pelagibacterium","Proteobacteria",7.89537659164469e-05,0.000121708086062777,-0.251286859924438,-0.224222078869373,FALSE
"RSV_genus838","Rhodomicrobium","Proteobacteria",7.97040063811386e-05,0.000121708086062777,-0.250086286604417,-0.224222078869373,FALSE
"RSV_genus839","Rhodoplanes","Proteobacteria",2.7227129214142e-05,0.000121708086062777,-0.240822653988736,-0.156126224014237,FALSE
"RSV_genus840","Vasilyevaea","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus845","Meganema","Proteobacteria",7.81279970680239e-05,0.000121708086062777,-0.253611721373632,-0.224222078869373,FALSE
"RSV_genus846","Methylobacterium","Proteobacteria",2.14254571804882e-05,0.000121708086062777,-0.134589669900325,-0.0618555785142275,FALSE
"RSV_genus847","Microvirga","Proteobacteria",8.51920625221428e-05,0.000121708086062777,-0.244073693471824,-0.20157027910302,FALSE
"RSV_genus849","Hansschlegelia","Proteobacteria",7.65814822025611e-05,0.000121708086062777,-0.250024897455419,-0.224222078869373,FALSE
"RSV_genus851","Pleomorphomonas","Proteobacteria",8.80451762234942e-05,0.000121724348217295,-0.2486827247413,-0.224222078869373,FALSE
"RSV_genus853","Aliihoeflea","Proteobacteria",8.51920625221428e-05,0.000121708086062777,-0.247403972668473,-0.224222078869373,FALSE
"RSV_genus854","Aminobacter","Proteobacteria",1.94475076928837e-05,0.000121708086062777,-0.24758721151137,-0.138670124793343,FALSE
"RSV_genus855","Aquamicrobium","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus856","Mesorhizobium","Proteobacteria",2.37926981368698e-05,0.000121708086062777,-0.246927342740211,-0.175486121975431,FALSE
"RSV_genus858","Nitratireductor","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus859","Phyllobacterium","Proteobacteria",8.09694033159255e-05,0.000121708086062777,-0.250515922462676,-0.224222078869373,FALSE
"RSV_genus860","Pseudahrensia","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus861","Ensifer","Proteobacteria",8.11395506532036e-05,0.000121708086062777,-0.252064563601582,-0.224222078869373,FALSE
"RSV_genus863","Neorhizobium","Proteobacteria",0.00012775054062928,0.000154485302891298,-0.231851664517178,-0.224222078869373,FALSE
"RSV_genus864","Rhizobium","Proteobacteria",9.51069139424408e-05,0.000124490109831877,-0.224257506327313,-0.207629935442217,FALSE
"RSV_genus865","Shinella","Proteobacteria",8.7220920702608e-05,0.000121708086062777,-0.24812740451715,-0.224222078869373,FALSE
"RSV_genus866","Agaricicola","Proteobacteria",8.58184342824893e-05,0.000121708086062777,-0.246661098007763,-0.224222078869373,FALSE
"RSV_genus867","Alsobacter","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus868","Bauldia","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus869","Candidatus Liberibacter","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus870","Phreatobacter","Proteobacteria",0.000155386609097705,0.000182418586106187,-0.238440513126388,-0.207629935442217,FALSE
"RSV_genus871","Rhizomicrobium","Proteobacteria",1.79671896961779e-05,0.000121708086062777,-0.250296969142109,-0.158695195769415,FALSE
"RSV_genus872","Afifella","Proteobacteria",7.87879548858539e-05,0.000121708086062777,-0.253359300696079,-0.224222078869373,FALSE
"RSV_genus873","Methyloligella","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus875","Parvibaculum","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus876","Aquabacter","Proteobacteria",8.4614301956385e-05,0.000121708086062777,-0.25125640501307,-0.224222078869373,FALSE
"RSV_genus877","Labrys","Proteobacteria",7.85811540222043e-05,0.000121708086062777,-0.253611721373632,-0.224222078869373,FALSE
"RSV_genus879","Pseudolabrys","Proteobacteria",7.51431007718852e-05,0.000121708086062777,-0.235813032464124,-0.168025806152201,FALSE
"RSV_genus880","Pseudoxanthobacter","Proteobacteria",7.80869237217426e-05,0.000121708086062777,-0.252179883925444,-0.224222078869373,FALSE
"RSV_genus881","Starkeya","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus882","Variibacter","Proteobacteria",1.92835128625702e-05,0.000121708086062777,-0.245769671929782,-0.119502288711575,FALSE
"RSV_genus883","Xanthobacter","Proteobacteria",7.87879548858539e-05,0.000121708086062777,-0.25265944177493,-0.224222078869373,FALSE
"RSV_genus884","Amaricoccus","Proteobacteria",7.89122822588745e-05,0.000121708086062777,-0.252006943789049,-0.224222078869373,FALSE
"RSV_genus885","Defluviimonas","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus886","Falsirhodobacter","Proteobacteria",7.89122822588745e-05,0.000121708086062777,-0.251799363856363,-0.224222078869373,FALSE
"RSV_genus887","Gemmobacter","Proteobacteria",8.2512947324244e-05,0.000121708086062777,-0.252212220232357,-0.224222078869373,FALSE
"RSV_genus888","Haematobacter","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus889","Maribius","Proteobacteria",1.67082314136447e-05,0.000121708086062777,-0.25401179868196,-0.156655755116529,FALSE
"RSV_genus890","Marivita","Proteobacteria",7.89122822588745e-05,0.000121708086062777,-0.253506957326854,-0.224222078869373,FALSE
"RSV_genus892","Nesiotobacter","Proteobacteria",7.77999814009175e-05,0.000121708086062777,-0.253506957326854,-0.224222078869373,FALSE
"RSV_genus893","Paenirhodobacter","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus894","Palleronia","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus895","Paracocccus","Proteobacteria",5.75058207651661e-05,0.000121708086062777,-0.177008849374243,-0.114457037435775,FALSE
"RSV_genus896","Profundibacterium","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus897","Rhodobacter","Proteobacteria",3.43711222177137e-05,0.000121708086062777,-0.238494509427078,-0.188175609163533,FALSE
"RSV_genus898","Rubellimicrobium","Proteobacteria",0.000108712450958957,0.000136066816051094,-0.238763616341889,-0.224222078869373,FALSE
"RSV_genus899","Ruegeria","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus900","Tabrizicola","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus902","Acetobacter","Proteobacteria",8.40402454795013e-05,0.000121708086062777,-0.250456250396414,-0.224222078869373,FALSE
"RSV_genus903","Acidicaldus","Proteobacteria",7.61793416800332e-05,0.000121708086062777,-0.252480592338409,-0.224222078869373,FALSE
"RSV_genus904","Acidiphilium","Proteobacteria",7.89122822588745e-05,0.000121708086062777,-0.253025618710692,-0.224222078869373,FALSE
"RSV_genus905","Acidisoma","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus906","Acidocella","Proteobacteria",0.000141542456941777,0.000168419816213088,-0.218179110295036,-0.204161149497669,FALSE
"RSV_genus907","Asaia","Proteobacteria",7.89537659164469e-05,0.000121708086062777,-0.252839593356079,-0.224222078869373,FALSE
"RSV_genus908","Belnapia","Proteobacteria",7.79638261380673e-05,0.000121708086062777,-0.253211644065304,-0.224222078869373,FALSE
"RSV_genus909","Craurococcus","Proteobacteria",8.22537732418996e-05,0.000121708086062777,-0.252854459340974,-0.224222078869373,FALSE
"RSV_genus910","Gluconacetobacter","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus911","Gluconobacter","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus913","Paracraurococcus","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus914","Roseococcus","Proteobacteria",8.29466200509061e-05,0.000121708086062777,-0.252854459340974,-0.224222078869373,FALSE
"RSV_genus915","Roseomonas","Proteobacteria",9.52059078299746e-05,0.000124490109831877,-0.245897982339653,-0.224222078869373,FALSE
"RSV_genus916","Saccharibacter","Proteobacteria",7.89122822588745e-05,0.000121708086062777,-0.253173275341467,-0.224222078869373,FALSE
"RSV_genus917","Stella","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus925","AEGEAN-169 marine group","Proteobacteria",7.53413368880438e-05,0.000121708086062777,-0.252854459340974,-0.224222078869373,FALSE
"RSV_genus926","Azospirillum","Proteobacteria",9.47612002343604e-05,0.000124414364933548,-0.249391078072064,-0.224222078869373,FALSE
"RSV_genus927","Defluviicoccus","Proteobacteria",7.89122822588745e-05,0.000121708086062777,-0.253506957326854,-0.224222078869373,FALSE
"RSV_genus928","Dongia","Proteobacteria",1.76542441471901e-05,0.000121708086062777,-0.251672670144621,-0.175305252803772,FALSE
"RSV_genus929","Magnetospirillum","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus930","Marispirillum","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus932","Skermanella","Proteobacteria",1.82854159295633e-05,0.000121708086062777,-0.251714603328169,-0.151684465531738,FALSE
"RSV_genus933","Telmatospirillum","Proteobacteria",7.76364622499035e-05,0.000121708086062777,-0.253611721373632,-0.224222078869373,FALSE
"RSV_genus934","Thalassospira","Proteobacteria",5.45083034474662e-05,0.000121708086062777,-0.249186438186932,-0.209930384424838,FALSE
"RSV_genus935","Candidatus Alysiosphaera","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus936","Geminicoccus","Proteobacteria",7.89952701899378e-05,0.000121708086062777,-0.252091551209795,-0.224222078869373,FALSE
"RSV_genus938","Reyranella","Proteobacteria",1.96017672313709e-05,0.000121708086062777,-0.240260072216942,-0.0817908777554884,FALSE
"RSV_genus940","Wolbachia","Proteobacteria",0.000384553101096212,0.00043050318162163,-0.21101117371936,-0.224222078869373,FALSE
"RSV_genus946","Rickettsia","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus947","Candidatus Captivus","Proteobacteria",8.84138692950162e-05,0.000121884834099558,-0.251868279369706,-0.224222078869373,FALSE
"RSV_genus948","Candidatus Hepatincola","Proteobacteria",0.000151580282975335,0.000179129841172867,-0.237133717117168,-0.224222078869373,FALSE
"RSV_genus949","Candidatus Odyssella","Proteobacteria",8.98563773502467e-05,0.000122428694876232,-0.250810348595749,-0.224222078869373,FALSE
"RSV_genus957","Altererythrobacter","Proteobacteria",2.60572238023984e-05,0.000121708086062777,-0.238969043229624,-0.162689011240658,FALSE
"RSV_genus958","Erythrobacter","Proteobacteria",4.15680847018294e-05,0.000121708086062777,-0.245382822723983,-0.146544113332903,FALSE
"RSV_genus960","Porphyrobacter","Proteobacteria",0.00014906648878857,0.000176502038872356,-0.206651084522728,-0.123046817157676,FALSE
"RSV_genus964","Blastomonas","Proteobacteria",0.00173633270928022,0.00188477060118719,-0.0572626850806632,-0.0469064636252467,FALSE
"RSV_genus966","Novosphingobium","Proteobacteria",7.01959161028727e-05,0.000121708086062777,-0.213363782847853,-0.118154946604017,FALSE
"RSV_genus967","Polymorphobacter","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus968","Sandaracinobacter","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus969","Sphingobium","Proteobacteria",0.00011994619748206,0.000146516557683783,-0.193178297214732,-0.198604484541661,FALSE
"RSV_genus970","Sphingomicrobium","Proteobacteria",8.37765394905318e-05,0.000121708086062777,-0.2477811149094,-0.224222078869373,FALSE
"RSV_genus971","Sphingomonas","Proteobacteria",2.42896786385042e-05,0.000121708086062777,-0.137865626440926,0.0532545958803843,FALSE
"RSV_genus972","Sphingopyxis","Proteobacteria",3.33664763786707e-05,0.000121708086062777,-0.242086776896629,-0.190633454766059,FALSE
"RSV_genus973","Sphingorhabdus","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus974","Zymomonas","Proteobacteria",8.23832639561969e-05,0.000121708086062777,-0.252520777355586,-0.224222078869373,FALSE
"RSV_genus976","Achromobacter","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus977","Advenella","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus978","Alcaligenes","Proteobacteria",7.78409120378244e-05,0.000121708086062777,-0.252650666264522,-0.224222078869373,FALSE
"RSV_genus979","Bordetella","Proteobacteria",0.00010334133308641,0.000131562515077026,-0.241377025798503,-0.1742011483135,FALSE
"RSV_genus980","Castellaniella","Proteobacteria",0.000232108884097151,0.000264757769685284,-0.207232318574269,-0.197779301988326,FALSE
"RSV_genus981","GKS98 freshwater group","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus982","Kerstersia","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus983","MWH-UniP1 aquatic group","Proteobacteria",7.81279970680239e-05,0.000121708086062777,-0.252886145931283,-0.224222078869373,FALSE
"RSV_genus985","Oligella","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus986","Parapusillimonas","Proteobacteria",8.95287195288658e-05,0.000122428694876232,-0.248492020998348,-0.224222078869373,FALSE
"RSV_genus987","Parasutterella","Proteobacteria",2.42896786385042e-05,0.000121708086062777,-0.215920349716714,-0.0933304143382542,FALSE
"RSV_genus988","Pelistega","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus989","Pusillimonas","Proteobacteria",7.61793416800332e-05,0.000121708086062777,-0.252095305532322,-0.224222078869373,FALSE
"RSV_genus990","Sutterella","Proteobacteria",4.6721241930545e-06,0.000121708086062777,-0.22798126646511,-0.0735834881172191,FALSE
"RSV_genus991","Burkholderia","Proteobacteria",0.0151912428371769,0.0160917116771413,-0.0786034774906798,-0.191897396230928,FALSE
"RSV_genus992","Cupriavidus","Proteobacteria",0.000211899014812289,0.000242853383959452,-0.22040577064449,-0.224222078869373,FALSE
"RSV_genus993","Lautropia","Proteobacteria",0.000134857765698579,0.000161461220718522,2.80816986980185,1.80772278334882,TRUE
"RSV_genus994","Limnobacter","Proteobacteria",7.87051728745114e-05,0.000121708086062777,-0.253025618710692,-0.224222078869373,FALSE
"RSV_genus996","Pandoraea","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus997","Polynucleobacter","Proteobacteria",9.8783895210057e-05,0.000127271640691195,-0.247699209432475,-0.224222078869373,FALSE
"RSV_genus998","Ralstonia","Proteobacteria",0.877021902588265,0.881589724997579,0.845971687885667,0.692247477711277,FALSE
"RSV_genus999","Thiomonas","Proteobacteria",7.84160829253661e-05,0.000121708086062777,-0.252717061587462,-0.224222078869373,FALSE
"RSV_genus1000","Acidovorax","Proteobacteria",7.76364622499035e-05,0.000121708086062777,-0.253611721373632,-0.224222078869373,FALSE
"RSV_genus1001","Albidiferax","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1002","Aquabacterium","Proteobacteria",5.10516563485992e-05,0.000121708086062777,-0.217438683625875,-0.155919064766198,FALSE
"RSV_genus1003","Azohydromonas","Proteobacteria",7.56196984231315e-05,0.000121708086062777,-0.252310113017553,-0.224222078869373,FALSE
"RSV_genus1004","Brachymonas","Proteobacteria",9.15594441582447e-05,0.000122843089110349,-0.245611856308237,-0.224222078869373,FALSE
"RSV_genus1005","Caenimonas","Proteobacteria",1.7455107375096e-05,0.000121708086062777,-0.251605880915682,-0.167763691736058,FALSE
"RSV_genus1006","Comamonas","Proteobacteria",0.00012722872765496,0.000154047330222128,-0.226461548187797,-0.207629935442217,FALSE
"RSV_genus1007","Curvibacter","Proteobacteria",0.154068182169681,0.159352407067248,0.376830856477089,0.293635586373631,FALSE
"RSV_genus1008","Delftia","Proteobacteria",4.41737019152997e-05,0.000121708086062777,-0.245482240918977,-0.141248174295467,FALSE
"RSV_genus1009","Diaphorobacter","Proteobacteria",7.76773115470949e-05,0.000121708086062777,-0.2518381979682,-0.224222078869373,FALSE
"RSV_genus1010","Extensimonas","Proteobacteria",0.000153822266931116,0.000180802055528048,-0.224825955996119,-0.224222078869373,FALSE
"RSV_genus1011","Hydrogenophaga","Proteobacteria",8.98094998362875e-05,0.000122428694876232,-0.248729241527987,-0.224222078869373,FALSE
"RSV_genus1012","Inhella","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1013","Kinneretia","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1014","Lampropedia","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1015","Limnohabitans","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1017","Ottowia","Proteobacteria",0.000211899014812289,0.000242853383959452,0.357526717081754,0.721834112353772,FALSE
"RSV_genus1018","Pelomonas","Proteobacteria",2.35149478976344e-05,0.000121708086062777,-0.110762466713683,0.0154876417559221,FALSE
"RSV_genus1019","Piscinibacter","Proteobacteria",8.76321328813426e-05,0.000121708086062777,-0.245835325509458,-0.224222078869373,FALSE
"RSV_genus1020","Pseudacidovorax","Proteobacteria",7.89122822588745e-05,0.000121708086062777,-0.252839593356079,-0.224222078869373,FALSE
"RSV_genus1021","Pseudorhodoferax","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.253211644065304,-0.224222078869373,FALSE
"RSV_genus1022","Ramlibacter","Proteobacteria",8.0842014195528e-05,0.000121708086062777,-0.251169161376705,-0.224222078869373,FALSE
"RSV_genus1023","Rhizobacter","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1024","Rhodoferax","Proteobacteria",2.09255131905653e-05,0.000121708086062777,-0.251388562876758,-0.207629935442217,FALSE
"RSV_genus1025","Roseateles","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1026","Rubrivivax","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1027","Schlegelella","Proteobacteria",9.75098018728499e-05,0.000126097409863923,-0.244600341453225,-0.224222078869373,FALSE
"RSV_genus1028","Simplicispira","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1029","Tepidicella","Proteobacteria",8.4614301956385e-05,0.000121708086062777,-0.24978497680614,-0.224222078869373,FALSE
"RSV_genus1030","Tepidimonas","Proteobacteria",0.000137355127179438,0.000164247456912215,-0.227902041767076,-0.224222078869373,FALSE
"RSV_genus1031","Variovorax","Proteobacteria",8.29466200509061e-05,0.000121708086062777,-0.251047159766953,-0.224222078869373,FALSE
"RSV_genus1032","Xenophilus","Proteobacteria",0.000241448315011025,0.000274572914346959,-0.203891951507726,-0.20278453720257,FALSE
"RSV_genus1033","Xylophilus","Proteobacteria",8.05455092598525e-05,0.000121708086062777,-0.250317326369883,-0.224222078869373,FALSE
"RSV_genus1035","Actimicrobium","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1036","Duganella","Proteobacteria",8.64039594928445e-05,0.000121708086062777,-0.250331380474919,-0.224222078869373,FALSE
"RSV_genus1037","Herbaspirillum","Proteobacteria",0.000103985301038295,0.000131787377972703,-0.244356365118593,-0.224222078869373,FALSE
"RSV_genus1038","Herminiimonas","Proteobacteria",7.89122822588745e-05,0.000121708086062777,-0.251145751359866,-0.224222078869373,FALSE
"RSV_genus1039","Janthinobacterium","Proteobacteria",0.000160412726503648,0.000186503953103639,-0.233760134427282,-0.224222078869373,FALSE
"RSV_genus1040","Massilia","Proteobacteria",0.000216468324979497,0.000247795888025165,-0.21037275987402,-0.207629935442217,FALSE
"RSV_genus1042","Noviherbaspirillum","Proteobacteria",7.80869237217426e-05,0.000121708086062777,-0.251963722386917,-0.224222078869373,FALSE
"RSV_genus1043","Oxalicibacterium","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1044","Pseudoduganella","Proteobacteria",7.91199068018175e-05,0.000121708086062777,-0.25054841741305,-0.224222078869373,FALSE
"RSV_genus1045","Undibacterium","Proteobacteria",5.69854630734195e-05,0.000121708086062777,-0.247668736954991,-0.185209814602174,FALSE
"RSV_genus1047","Hydrogenophilus","Proteobacteria",8.27728930943722e-05,0.000121708086062777,-0.251088939907398,-0.224222078869373,FALSE
"RSV_genus1049","Tepidiphilus","Proteobacteria",0.000108712450958957,0.000136066816051094,-0.241776812893869,-0.224222078869373,FALSE
"RSV_genus1050","Methylobacillus","Proteobacteria",0.000190665460465788,0.000220086326973069,-0.20862648178126,-0.20278453720257,FALSE
"RSV_genus1051","Methylophilus","Proteobacteria",9.35361710504291e-05,0.000123864293256613,-0.237681820325559,-0.209930384424838,FALSE
"RSV_genus1054","Alysiella","Proteobacteria",0.82797590233662,0.833156147815265,0.491283226058657,0.0867667885218168,FALSE
"RSV_genus1055","Aquaspirillum","Proteobacteria",7.87051728745114e-05,0.000121708086062777,-0.25286995810806,-0.224222078869373,FALSE
"RSV_genus1056","Aquitalea","Proteobacteria",7.89537659164469e-05,0.000121708086062777,-0.253106880018526,-0.224222078869373,FALSE
"RSV_genus1057","Bergeriella","Proteobacteria",9.37799740424153e-05,0.000123864293256613,-0.249321020228995,-0.224222078869373,FALSE
"RSV_genus1058","Conchiformibius","Proteobacteria",0.000108208410900573,0.000135788187931148,-0.205834661553284,-0.111428950972808,FALSE
"RSV_genus1059","Deefgea","Proteobacteria",0.000110010636028848,0.000137335399440929,-0.245879009261955,-0.224222078869373,FALSE
"RSV_genus1060","Eikenella","Proteobacteria",0.38532684791683,0.393898737542099,1.00794292942497,0.790574702898758,FALSE
"RSV_genus1061","Kingella","Proteobacteria",0.0158191381917528,0.0167384521436858,2.52793432849566,2.01737504882027,FALSE
"RSV_genus1063","Neisseria","Proteobacteria",0.128332544203681,0.133162263609196,6.07733672418102,5.5545578989882,FALSE
"RSV_genus1064","Simonsiella","Proteobacteria",0.0686239151211348,0.0715141232093899,0.060471329813369,-0.224222078869373,FALSE
"RSV_genus1065","Snodgrassella","Proteobacteria",7.87879548858539e-05,0.000121708086062777,-0.252854459340974,-0.224222078869373,FALSE
"RSV_genus1066","Vitreoscilla","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1067","Vogesella","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1068","Gallionella","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1070","Nitrosomonas","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1071","12up","Proteobacteria",9.20858770617184e-05,0.000122866757315828,-0.249936543056414,-0.224222078869373,FALSE
"RSV_genus1072","Azonexus","Proteobacteria",7.88708192076371e-05,0.000121708086062777,-0.252039438739424,-0.224222078869373,FALSE
"RSV_genus1073","Azospira","Proteobacteria",0.000121495103279167,0.000148220954063712,-0.234697314558131,-0.224222078869373,FALSE
"RSV_genus1074","Azovibrio","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1075","Candidatus Accumulibacter","Proteobacteria",8.05878040803534e-05,0.000121708086062777,-0.249937721148465,-0.224222078869373,FALSE
"RSV_genus1076","Dechloromonas","Proteobacteria",8.33387664944309e-05,0.000121708086062777,0.0202397222855543,0.221015913103308,FALSE
"RSV_genus1077","Methyloversatilis","Proteobacteria",9.51069139424408e-05,0.000124490109831877,-0.248385055353059,-0.224222078869373,FALSE
"RSV_genus1079","Propionivibrio","Proteobacteria",0.000268324906326956,0.000303556312550425,-0.190342263749964,-0.179440579675005,FALSE
"RSV_genus1080","Sulfuritalea","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1081","Thauera","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1082","Zoogloea","Proteobacteria",0.000195973352775072,0.000225673371632392,-0.191748502250392,-0.181029761941265,FALSE
"RSV_genus1087","Peredibacter","Proteobacteria",1.2370780269971e-05,0.000121708086062777,-0.236257617178413,-0.0931605783923785,FALSE
"RSV_genus1088","Bdellovibrio","Proteobacteria",0.000164013338117995,0.000190231816446953,-0.23510939608694,-0.224222078869373,FALSE
"RSV_genus1089","OM27 clade","Proteobacteria",7.89122822588745e-05,0.000121708086062777,-0.253506957326854,-0.224222078869373,FALSE
"RSV_genus1090","Desulfobulbus","Proteobacteria",0.899294354311042,0.901162047674097,0.602245709038099,0.261138206282974,FALSE
