"OTU","Genus","Phylum","p_value","p_adj_BH","control","Denture","in_top_panel"
"RSV_genus597","Dorea","Firmicutes",0.0301045203769727,0.0337408387500333,-0.199790015370513,-0.211244755905151,FALSE
"RSV_genus598","Eisenbergiella","Firmicutes",0.023476199883125,0.0284962677826612,-0.216377494605768,-0.211244755905151,FALSE
"RSV_genus599","Fusicatenibacter","Firmicutes",0.0386989753626863,0.0421971878248501,-0.187211014739153,-0.211244755905151,FALSE
"RSV_genus600","Howardella","Firmicutes",1.10257328098193e-09,1.51997602306795e-07,0.000482957989814988,0.381830401121278,FALSE
"RSV_genus601","Hungatella","Firmicutes",0.0258802153832236,0.0301623283149889,-0.210253100540833,-0.211244755905151,FALSE
"RSV_genus602","Incertae Sedis","Firmicutes",0.047249751678,0.0506622337436334,-0.162582294215479,-0.189272510131788,FALSE
"RSV_genus603","Johnsonella","Firmicutes",0.275958772367725,0.282696619251438,0.988566192255704,0.567692751438413,FALSE
"RSV_genus604","Lachnoanaerobaculum","Firmicutes",0.4718048377836,0.478247550904595,4.23387730660485,3.94933314367256,FALSE
"RSV_genus605","Lachnoclostridium","Firmicutes",0.271204312388758,0.278121319293466,-0.0355242526393256,-0.170991238997799,FALSE
"RSV_genus606","Lachnoclostridium 10","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus607","Lachnoclostridium 5","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus608","Lachnospira","Firmicutes",0.0490712435407876,0.0524986142093792,-0.169861520691943,-0.211244755905151,FALSE
"RSV_genus609","Lachnospiraceae AC2044 group","Firmicutes",0.362609547842802,0.370283823987623,0.156440442830875,-0.0173086823734701,FALSE
"RSV_genus610","Lachnospiraceae FCS020 group","Firmicutes",0.0204541390464617,0.0277190580245246,-0.220150601511284,-0.211244755905151,FALSE
"RSV_genus611","Lachnospiraceae FE2018 group","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus612","Lachnospiraceae NC2004 group","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus613","Lachnospiraceae ND3007 group","Firmicutes",0.0329675342840892,0.0364835671836538,-0.191196574771313,-0.211244755905151,FALSE
"RSV_genus614","Lachnospiraceae NK3A20 group","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus615","Lachnospiraceae NK4A136 group","Firmicutes",0.0406553182686175,0.0441309135311765,-0.175627948376932,-0.189272510131788,FALSE
"RSV_genus616","Lachnospiraceae UCG-001","Firmicutes",0.026678845658251,0.0307955574882921,-0.207920916454556,-0.211244755905151,FALSE
"RSV_genus617","Lachnospiraceae UCG-002","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus618","Lachnospiraceae UCG-003","Firmicutes",0.0209975039301888,0.0277190580245246,-0.222232916744814,-0.211244755905151,FALSE
"RSV_genus619","Lachnospiraceae UCG-004","Firmicutes",0.0214324321269144,0.0277190580245246,-0.218981020070711,-0.211244755905151,FALSE
"RSV_genus620","Lachnospiraceae UCG-005","Firmicutes",0.0271062472587403,0.0311399150055767,-0.180968000592291,-0.182912622464589,FALSE
"RSV_genus621","Lachnospiraceae UCG-008","Firmicutes",0.0197589708889478,0.0277190580245246,-0.224430792300924,-0.211244755905151,FALSE
"RSV_genus622","Lachnospiraceae UCG-010","Firmicutes",0.0253424307847798,0.0298601290687576,-0.217270175191521,-0.211244755905151,FALSE
"RSV_genus623","Lactonifactor","Firmicutes",0.0466055266922165,0.0500827764565578,-0.160589929729183,-0.211244755905151,FALSE
"RSV_genus624","Marvinbryantia","Firmicutes",0.0248517460802435,0.0294980749906949,-0.20601847552117,-0.211244755905151,FALSE
"RSV_genus625","Moryella","Firmicutes",6.50139303603382e-06,0.00026141017832386,-0.184574264017963,0.0190156332175561,FALSE
"RSV_genus627","Oribacterium","Firmicutes",0.00888356079756125,0.0277190580245246,4.52012481227812,3.80162086534283,TRUE
"RSV_genus628","Pseudobutyrivibrio","Firmicutes",0.0210082826902261,0.0277190580245246,-0.221205359581537,-0.211244755905151,FALSE
"RSV_genus629","Roseburia","Firmicutes",0.0383536556428227,0.0419153767783962,-0.188492733900431,-0.211244755905151,FALSE
"RSV_genus630","Shuttleworthia","Firmicutes",0.224069804521129,0.230519575013741,0.643727356672941,0.607008557484799,FALSE
"RSV_genus631","Stomatobaculum","Firmicutes",0.8547895063527,0.858347423132524,4.23592176393703,4.13046475824732,FALSE
"RSV_genus632","Syntrophococcus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus633","Tyzzerella","Firmicutes",0.0201610678602166,0.0277190580245246,-0.221986318628859,-0.211244755905151,FALSE
"RSV_genus634","Tyzzerella 3","Firmicutes",0.0211163357399054,0.0277190580245246,-0.221525236485476,-0.211244755905151,FALSE
"RSV_genus635","Tyzzerella 4","Firmicutes",0.0213995425360755,0.0277190580245246,-0.222225395409044,-0.211244755905151,FALSE
"RSV_genus636","[Eubacterium] hallii group","Firmicutes",0.0304001571855155,0.0339932232723319,-0.203769289800193,-0.211244755905151,FALSE
"RSV_genus637","[Eubacterium] ruminantium group","Firmicutes",0.0203385637237462,0.0277190580245246,-0.22388101586535,-0.211244755905151,FALSE
"RSV_genus638","[Eubacterium] ventriosum group","Firmicutes",0.0254568491116631,0.029921875021626,-0.212801426114419,-0.211244755905151,FALSE
"RSV_genus639","[Ruminococcus] gauvreauii group","Firmicutes",0.0203490469786979,0.0277190580245246,-0.223460482201057,-0.211244755905151,FALSE
"RSV_genus641","Desulfotomaculum","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus643","Pelotomaculum","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus644","Peptococcus","Firmicutes",3.25018560681654e-05,0.00112015325377784,1.85391898481671,1.01514493925454,TRUE
"RSV_genus645","Acetoanaerobium","Firmicutes",0.0212031264767231,0.0277190580245246,-0.223504763582608,-0.211244755905151,FALSE
"RSV_genus646","Filifactor","Firmicutes",0.158961415211579,0.164943834063628,1.31260345549576,1.42789413277111,FALSE
"RSV_genus647","Intestinibacter","Firmicutes",0.0213666969049035,0.0277190580245246,-0.221532660769041,-0.211244755905151,FALSE
"RSV_genus649","Peptoclostridium","Firmicutes",0.000717903471208317,0.0192438013810007,1.20327703056305,0.50566887984457,TRUE
"RSV_genus650","Peptostreptococcus","Firmicutes",4.38665332268761e-08,3.84829132399413e-06,3.78935987771204,2.39485046092284,TRUE
"RSV_genus651","Romboutsia","Firmicutes",0.0068213775281851,0.0277190580245246,-0.193763970426502,-0.156777382188487,FALSE
"RSV_genus652","Terrisporobacter","Firmicutes",0.0200780091464005,0.0277190580245246,-0.224325889218764,-0.211244755905151,FALSE
"RSV_genus653","Acetanaerobacterium","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus654","Anaerofilum","Firmicutes",0.0302816045053059,0.0338999400784457,-0.210391415011961,-0.211244755905151,FALSE
"RSV_genus655","Anaerotruncus","Firmicutes",0.0385532569095989,0.0420858517169264,-0.199461798646733,-0.211244755905151,FALSE
"RSV_genus656","Candidatus Soleaferrea","Firmicutes",0.00590675327145291,0.0277190580245246,-0.213757033405306,-0.150377008636028,FALSE
"RSV_genus657","Ethanoligenens","Firmicutes",0.0215864995312978,0.0277190580245246,-0.22253445348274,-0.211244755905151,FALSE
"RSV_genus658","Faecalibacterium","Firmicutes",0.557326832361168,0.563162715422542,0.0871149947321717,-0.0823385261165046,FALSE
"RSV_genus659","Fastidiosipila","Firmicutes",0.00117020453625494,0.0268868423210957,-0.197033145132223,-0.108588480546091,FALSE
"RSV_genus660","Flavonifractor","Firmicutes",0.0243447909292622,0.0292365330256634,-0.212837045310691,-0.175981150658989,FALSE
"RSV_genus661","Hydrogenoanaerobacterium","Firmicutes",0.0200365918914587,0.0277190580245246,-0.224031973439843,-0.211244755905151,FALSE
"RSV_genus662","Intestinimonas","Firmicutes",0.0107172487924551,0.0277190580245246,-0.212341296344815,-0.19515037678081,FALSE
"RSV_genus664","Oscillibacter","Firmicutes",0.0213229710293207,0.0277190580245246,-0.223129432635519,-0.211244755905151,FALSE
"RSV_genus665","Oscillospira","Firmicutes",0.0262441962358846,0.0303664860523125,-0.207063006406865,-0.211244755905151,FALSE
"RSV_genus666","Pseudoflavonifractor","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus667","Ruminiclostridium","Firmicutes",0.0362326603447008,0.0397324059461776,-0.177527015113586,-0.20025863301847,FALSE
"RSV_genus668","Ruminiclostridium 1","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus669","Ruminiclostridium 5","Firmicutes",0.0442244966558635,0.0478437660010182,-0.189389076533847,-0.211244755905151,FALSE
"RSV_genus670","Ruminiclostridium 6","Firmicutes",0.0147748312838484,0.0277190580245246,-0.172822052233017,-0.0759679111537157,FALSE
"RSV_genus671","Ruminiclostridium 9","Firmicutes",0.036129288223883,0.0396641218840126,-0.19427218235178,-0.190450340488352,FALSE
"RSV_genus672","Ruminococcaceae NK4A214 group","Firmicutes",0.0392865379618989,0.0427895136943932,-0.187810245444327,-0.177232782088529,FALSE
"RSV_genus673","Ruminococcaceae UCG-002","Firmicutes",0.328444042498229,0.336106575833289,-0.0498522261030826,-0.211244755905151,FALSE
"RSV_genus674","Ruminococcaceae UCG-003","Firmicutes",0.0459476101395713,0.0495314457033476,-0.182600508374918,-0.211244755905151,FALSE
"RSV_genus675","Ruminococcaceae UCG-004","Firmicutes",0.0214105008462592,0.0277190580245246,-0.219683119549216,-0.211244755905151,FALSE
"RSV_genus676","Ruminococcaceae UCG-005","Firmicutes",0.0449029452985267,0.0485233395443205,-0.187246003386664,-0.211244755905151,FALSE
"RSV_genus677","Ruminococcaceae UCG-007","Firmicutes",0.0206126646783303,0.0277190580245246,-0.222835516856598,-0.211244755905151,FALSE
"RSV_genus678","Ruminococcaceae UCG-008","Firmicutes",0.02866312399539,0.0323288961438286,-0.214846626516102,-0.211244755905151,FALSE
"RSV_genus679","Ruminococcaceae UCG-009","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus680","Ruminococcaceae UCG-010","Firmicutes",0.0221785214633113,0.0277829932696714,-0.219579699390539,-0.211244755905151,FALSE
"RSV_genus681","Ruminococcaceae UCG-011","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus682","Ruminococcaceae UCG-013","Firmicutes",0.0403897233210829,0.0438919853658164,-0.194792650969573,-0.211244755905151,FALSE
"RSV_genus683","Ruminococcaceae UCG-014","Firmicutes",0.017582405533867,0.0277190580245246,3.42645208335706,2.72300986730586,TRUE
"RSV_genus684","Ruminococcus 1","Firmicutes",0.0284661489973297,0.0321660817124393,-0.14262574804718,-0.142087521418837,FALSE
"RSV_genus685","Ruminococcus 2","Firmicutes",0.399676752197321,0.4068439513401,-0.00633092741083205,-0.160005116111118,FALSE
"RSV_genus686","Saccharofermentans","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus687","Subdoligranulum","Firmicutes",0.0230871685959177,0.0282371580419019,-0.126114987823544,-0.10743016239084,FALSE
"RSV_genus688","[Eubacterium] coprostanoligenes group","Firmicutes",0.0378853602706206,0.0414505358969942,-0.202007056886996,-0.211244755905151,FALSE
"RSV_genus689","Pelospora","Firmicutes",0.00158920011200944,0.0277190580245246,-0.223345021501711,-0.143022781998946,FALSE
"RSV_genus692","Caldicellulosiruptor","Firmicutes",0.0201818793278801,0.0277190580245246,-0.224724708079846,-0.211244755905151,FALSE
"RSV_genus693","Thermoanaerobacterium","Firmicutes",0.0100060969735093,0.0277190580245246,-0.217491845157454,-0.191785654414597,FALSE
"RSV_genus695","Caldanaerobius","Firmicutes",0.0211596923430996,0.0277190580245246,-0.222314089701235,-0.211244755905151,FALSE
"RSV_genus696","Syntrophaceticus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus697","Allobaculum","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus698","Bulleidia","Firmicutes",0.0938962659002137,0.0984890180366372,0.747925742578346,0.788270473254615,FALSE
"RSV_genus699","Candidatus Stoquefichus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus700","Catenibacterium","Firmicutes",0.030016312555163,0.0336810949020143,-0.211531939806297,-0.211244755905151,FALSE
"RSV_genus701","Coprobacillus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus702","Dielma","Firmicutes",0.0200365918914587,0.0277190580245246,-0.224031973439843,-0.211244755905151,FALSE
"RSV_genus703","Eggerthia","Firmicutes",0.000881411874176865,0.0220684392354188,0.15764601925016,0.308557505019609,FALSE
"RSV_genus704","Erysipelatoclostridium","Firmicutes",0.0276487993972655,0.0315006982507216,-0.20948451493035,-0.211244755905151,FALSE
"RSV_genus705","Erysipelothrix","Firmicutes",0.0227499267040343,0.0280737586565129,-0.203450910212429,-0.184854182608998,FALSE
"RSV_genus706","Erysipelotrichaceae UCG-001","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus707","Erysipelotrichaceae UCG-003","Firmicutes",0.0645137105922307,0.0683377944253596,-0.148776821004788,-0.197381812293952,FALSE
"RSV_genus708","Erysipelotrichaceae UCG-004","Firmicutes",0.0114476883720031,0.0277190580245246,-0.218727998444661,-0.20025863301847,FALSE
"RSV_genus709","Erysipelotrichaceae UCG-006","Firmicutes",0.148077008807156,0.153815192140911,0.20953596604313,0.123000954874952,FALSE
"RSV_genus710","Faecalitalea","Firmicutes",0.0206444980454258,0.0277190580245246,-0.221607572989297,-0.211244755905151,FALSE
"RSV_genus711","Holdemanella","Firmicutes",0.0340812834706921,0.0375867869133919,-0.208159353574872,-0.211244755905151,FALSE
"RSV_genus712","Holdemania","Firmicutes",0.0220320164149486,0.0277829932696714,-0.220678149724302,-0.211244755905151,FALSE
"RSV_genus713","Incertae Sedis","Firmicutes",0.064597752719628,0.0683517887877643,-0.178645860964982,-0.211244755905151,FALSE
"RSV_genus715","Sharpea","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus716","Solobacterium","Firmicutes",0.0098778823737256,0.0277190580245246,4.27847094486758,3.59134815004781,TRUE
"RSV_genus717","Turicibacter","Firmicutes",0.0323362613030786,0.0359085065103232,-0.187384427955166,-0.181287433169611,FALSE
"RSV_genus718","[Anaerorhabdus] furcosa group","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus720","Acidaminococcus","Firmicutes",0.025815680213613,0.0301599653827319,-0.2170978411696,-0.211244755905151,FALSE
"RSV_genus722","Phascolarctobacterium","Firmicutes",0.0581283075783039,0.0618454430133002,-0.146283954868162,-0.176279680290486,FALSE
"RSV_genus723","Succiniclasticum","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus725","Allisonella","Firmicutes",0.00479143625174163,0.0277190580245246,-0.224430792300924,-0.1571282953866,FALSE
"RSV_genus726","Anaeroglobus","Firmicutes",0.00485548532547164,0.0277190580245246,1.32842610000822,1.7692990211945,FALSE
"RSV_genus727","Anaerovibrio","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus728","Centipeda","Firmicutes",0.00650580103793711,0.0277190580245246,-0.118247868679564,-0.0719742365781788,FALSE
"RSV_genus729","Dialister","Firmicutes",0.169837328981783,0.175850882475773,3.26034455674077,2.81167380701348,FALSE
"RSV_genus730","Megamonas","Firmicutes",0.0223258730463713,0.0277829932696714,-0.215631706394488,-0.211244755905151,FALSE
"RSV_genus731","Megasphaera","Firmicutes",0.384351204429141,0.391656718346485,4.58797774858053,4.68069158691951,FALSE
"RSV_genus732","Mitsuokella","Firmicutes",0.0203490469786979,0.0277190580245246,-0.224031973439843,-0.211244755905151,FALSE
"RSV_genus734","Negativicoccus","Firmicutes",0.0244429992144095,0.0292365330256634,-0.217410429989287,-0.211244755905151,FALSE
"RSV_genus735","Selenomonas","Firmicutes",0.572654638322785,0.577441719938858,1.71779083382197,1.56204943468584,FALSE
"RSV_genus736","Selenomonas 3","Firmicutes",0.00115673648158357,0.0268868423210957,3.35140739542814,2.61066991756547,TRUE
"RSV_genus737","Selenomonas 4","Firmicutes",0.00179251116833889,0.0277190580245246,0.271336554821708,0.486855673500567,FALSE
"RSV_genus738","Sporomusa","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus739","Thermosinus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus740","Veillonella","Firmicutes",0.365682134440298,0.373026701622503,7.77955918723611,7.75763960961694,FALSE
"RSV_genus741","Cetobacterium","Fusobacteria",0.0334962483476758,0.0370262080819097,-0.198758233542204,-0.211244755905151,FALSE
"RSV_genus742","Fusobacterium","Fusobacteria",0.0476616219520802,0.0510471311695421,6.54387991767436,5.88241050071585,FALSE
"RSV_genus744","Psychrilyobacter","Fusobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus746","Leptotrichia","Fusobacteria",0.123431946346431,0.128769544026277,6.22391137692284,5.70720794337593,FALSE
"RSV_genus748","Sebaldella","Fusobacteria",0.0206444980454258,0.0277190580245246,-0.221604178442618,-0.211244755905151,FALSE
"RSV_genus749","Sneathia","Fusobacteria",0.0250771840649883,0.029685980054203,-0.0309350510704266,0.0491844282996567,FALSE
"RSV_genus750","Streptobacillus","Fusobacteria",0.421605211635614,0.428713413307026,0.776966943320083,0.347319549067084,FALSE
"RSV_genus754","Gemmatimonas","Gemmatimonadetes",0.00882324009818751,0.0277190580245246,-0.21481955703937,-0.159769811137016,FALSE
"RSV_genus762","Victivallis","Lentisphaerae",0.0257770259490724,0.0301513091404301,-0.214981944980685,-0.211244755905151,FALSE
"RSV_genus768","Nitrospira","Nitrospirae",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus776","AKYG587","Planctomycetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus778","SM1A02","Planctomycetes",0.0153548033683549,0.0277190580245246,-0.221587499767778,-0.170640325799686,FALSE
"RSV_genus779","Urania-1B-19 marine sediment group","Planctomycetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus782","CPla-4 termite group","Planctomycetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus783","Gemmata","Planctomycetes",0.012691890335534,0.0277190580245246,-0.218584465153734,-0.142257610561851,FALSE
"RSV_genus784","Isosphaera","Planctomycetes",0.0203385637237462,0.0277190580245246,-0.224724708079846,-0.211244755905151,FALSE
"RSV_genus786","Pir4 lineage","Planctomycetes",0.00554979945888003,0.0277190580245246,-0.216368464015016,-0.107163414652897,FALSE
"RSV_genus787","Pirellula","Planctomycetes",0.00744230488980158,0.0277190580245246,-0.212175637769698,-0.132952430529715,FALSE
"RSV_genus788","Planctomyces","Planctomycetes",0.00387501290178934,0.0277190580245246,-0.210590176381478,-0.0548377078723649,FALSE
"RSV_genus789","Rhodopirellula","Planctomycetes",0.0203490469786979,0.0277190580245246,-0.224559183297077,-0.211244755905151,FALSE
"RSV_genus790","Rubripirellula","Planctomycetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus791","Singulisphaera","Planctomycetes",0.00774905351025812,0.0277190580245246,-0.220641439162415,-0.134559144824992,FALSE
"RSV_genus794","Asticcacaulis","Proteobacteria",0.0203385637237462,0.0277190580245246,-0.224724708079846,-0.211244755905151,FALSE
"RSV_genus795","Brevundimonas","Proteobacteria",0.0632363264503082,0.0671320737343755,-0.151827554360146,-0.185595262330535,FALSE
"RSV_genus796","Caulobacter","Proteobacteria",0.00387978995127416,0.0277190580245246,-0.221600803805419,-0.092548761816066,FALSE
"RSV_genus798","Phenylobacterium","Proteobacteria",0.00838716484880325,0.0277190580245246,-0.209082141372756,-0.119098444371217,FALSE
"RSV_genus799","Hirschia","Proteobacteria",0.0205702867730625,0.0277190580245246,-0.221424033570364,-0.211244755905151,FALSE
"RSV_genus800","Hyphomonas","Proteobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus801","Robiginitomaculum","Proteobacteria",0.0196875456931839,0.0277190580245246,-0.224430792300924,-0.211244755905151,FALSE
"RSV_genus802","Woodsholea","Proteobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus807","Aurantimonas","Proteobacteria",0.0196875456931839,0.0277190580245246,-0.224724708079846,-0.211244755905151,FALSE
"RSV_genus808","Aureimonas","Proteobacteria",0.00784777358256665,0.0277190580245246,-0.221512109513228,-0.165093550736738,FALSE
"RSV_genus809","Martelella","Proteobacteria",0.0194040949586963,0.0277190580245246,-0.223633154578761,-0.211244755905151,FALSE
"RSV_genus812","Bartonella","Proteobacteria",0.0217415301779087,0.0277190580245246,-0.220952108335221,-0.211244755905151,FALSE
"RSV_genus813","Chelatococcus","Proteobacteria",0.0203176113469505,0.0277190580245246,-0.222177619097991,-0.211244755905151,FALSE
"RSV_genus814","Methylorosula","Proteobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus815","Methylovirgula","Proteobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus817","Afipia","Proteobacteria",0.0230520813257271,0.0282300234509221,-0.215090996903668,-0.211244755905151,FALSE
"RSV_genus818","Bosea","Proteobacteria",0.0348415201725894,0.0383375906118001,-0.190109887536882,-0.180334331371567,FALSE
"RSV_genus819","Bradyrhizobium","Proteobacteria",0.0498568197409857,0.0532799900886502,-0.116200426294189,-0.164995027772308,FALSE
"RSV_genus821","Nitrobacter","Proteobacteria",0.0203490469786979,0.0277190580245246,-0.222607037651513,-0.211244755905151,FALSE
"RSV_genus822","Oligotropha","Proteobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus823","Rhodopseudomonas","Proteobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus824","Salinarimonas","Proteobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus825","Tardiphaga","Proteobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus826","Brucella","Proteobacteria",0.0258672972007966,0.0301623283149889,-0.208347973529488,-0.211244755905151,FALSE
"RSV_genus828","Ochrobactrum","Proteobacteria",0.0271735598096495,0.0311801251085752,-0.208693402101402,-0.211244755905151,FALSE
"RSV_genus829","Paenochrobactrum","Proteobacteria",0.0183439195417503,0.0277190580245246,-0.225356821019241,-0.185595262330535,FALSE
"RSV_genus832","Ancalomicrobium","Proteobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus833","Devosia","Proteobacteria",0.00972377206374374,0.0277190580245246,-0.215591385629817,-0.130709064213805,FALSE
"RSV_genus834","Hyphomicrobium","Proteobacteria",0.00777586620543775,0.0277190580245246,-0.207381639567762,-0.114800826535788,FALSE
"RSV_genus836","Pedomicrobium","Proteobacteria",0.0109762640721029,0.0277190580245246,-0.222020173922313,-0.145805637449503,FALSE
"RSV_genus837","Pelagibacterium","Proteobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus838","Rhodomicrobium","Proteobacteria",0.0144222315737503,0.0277190580245246,-0.220326571170178,-0.191785654414597,FALSE
"RSV_genus839","Rhodoplanes","Proteobacteria",0.00531005185819488,0.0277190580245246,-0.223001041639366,-0.109128785334621,FALSE
"RSV_genus840","Vasilyevaea","Proteobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus845","Meganema","Proteobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus846","Methylobacterium","Proteobacteria",0.0234050466199857,0.0284962677826612,-0.0961206904232784,-0.0274680047347375,FALSE
"RSV_genus847","Microvirga","Proteobacteria",0.00862971699835029,0.0277190580245246,-0.21512055495432,-0.132608243250664,FALSE
"RSV_genus849","Hansschlegelia","Proteobacteria",0.0196977354675901,0.0277190580245246,-0.2223258324352,-0.211244755905151,FALSE
"RSV_genus851","Pleomorphomonas","Proteobacteria",0.0202235585064327,0.0277190580245246,-0.222353164042786,-0.211244755905151,FALSE
"RSV_genus853","Aliihoeflea","Proteobacteria",0.0135473083816283,0.0277190580245246,-0.221529679549972,-0.179464217601671,FALSE
"RSV_genus854","Aminobacter","Proteobacteria",0.0146800695262991,0.0277190580245246,-0.222088597423719,-0.186395689407271,FALSE
"RSV_genus855","Aquamicrobium","Proteobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus856","Mesorhizobium","Proteobacteria",0.0286772384446811,0.0323288961438286,-0.212433519450895,-0.211244755905151,FALSE
"RSV_genus858","Nitratireductor","Proteobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus859","Phyllobacterium","Proteobacteria",0.0216306954988754,0.0277190580245246,-0.2188104139888,-0.211244755905151,FALSE
"RSV_genus860","Pseudahrensia","Proteobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus861","Ensifer","Proteobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus863","Neorhizobium","Proteobacteria",0.0188282688890135,0.0277190580245246,-0.198749064739957,-0.184854182608998,FALSE
"RSV_genus864","Rhizobium","Proteobacteria",0.00727195159446968,0.0277190580245246,-0.193516192281312,-0.181287433169611,FALSE
"RSV_genus865","Shinella","Proteobacteria",0.0199025003719611,0.0277190580245246,-0.219635160751687,-0.211244755905151,FALSE
"RSV_genus866","Agaricicola","Proteobacteria",0.00514721957474169,0.0277190580245246,-0.223927070357683,-0.137624650392553,FALSE
"RSV_genus867","Alsobacter","Proteobacteria",0.0203490469786979,0.0277190580245246,-0.223927070357683,-0.211244755905151,FALSE
"RSV_genus868","Bauldia","Proteobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus869","Candidatus Liberibacter","Proteobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus870","Phreatobacter","Proteobacteria",0.0305191083675201,0.0340867356188159,-0.213266777572035,-0.211244755905151,FALSE
"RSV_genus871","Rhizomicrobium","Proteobacteria",0.0207829384659956,0.0277190580245246,-0.219487475842929,-0.211244755905151,FALSE
