"OTU","Genus","Phylum","p_value","p_adj_BH","control","Bronchitis","in_top_panel"
"RSV_genus1","Bryocella","Acidobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus2","Candidatus Koribacter","Acidobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus3","Edaphobacter","Acidobacteria",5.83598200716147e-06,9.88373175507391e-06,-0.253506957326854,-0.230491773275225,FALSE
"RSV_genus10","Bryobacter","Acidobacteria",3.98247092860316e-06,9.88373175507391e-06,-0.246241505388386,-0.222640856629205,FALSE
"RSV_genus11","Candidatus Solibacter","Acidobacteria",6.08272388383255e-06,9.88373175507391e-06,-0.251558856215011,-0.230491773275225,FALSE
"RSV_genus16","Blastocatella","Acidobacteria",4.47713144186255e-06,9.88373175507391e-06,-0.230480207579393,-0.212259238551891,FALSE
"RSV_genus19","Geothrix","Acidobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus27","CL500-29 marine group","Actinobacteria",6.83494247503447e-06,9.88373175507391e-06,-0.250510923738235,-0.230491773275225,FALSE
"RSV_genus28","Illumatobacter","Actinobacteria",2.14418829313497e-06,9.88373175507391e-06,-0.250564973266683,-0.205269900128697,FALSE
"RSV_genus30","Candidatus Microthrix","Actinobacteria",1.9631401880474e-06,9.88373175507391e-06,-0.251973043416483,-0.214989071663771,FALSE
"RSV_genus31","Iamia","Actinobacteria",2.75073628392158e-06,9.88373175507391e-06,-0.242076853128859,-0.209239535096251,FALSE
"RSV_genus35","Actinomyces","Actinobacteria",0.47752645330821,0.483032523524552,6.89164062822022,6.96332282822345,FALSE
"RSV_genus36","Actinotignum","Actinobacteria",5.20638677183134e-06,9.88373175507391e-06,-0.252520777355586,-0.210204538722251,FALSE
"RSV_genus37","Arcanobacterium","Actinobacteria",6.19362943299794e-06,9.88373175507391e-06,-0.252342109141293,-0.230491773275225,FALSE
"RSV_genus38","Mobiluncus","Actinobacteria",0.37405155913953,0.37955810154537,0.160339936231602,-0.0698574269003539,FALSE
"RSV_genus40","Trueperella","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus41","Varibaculum","Actinobacteria",1.842910357726e-06,9.88373175507391e-06,-0.235114318392955,-0.179199135499344,FALSE
"RSV_genus42","Actinopolyspora","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus43","Aeriscardovia","Actinobacteria",1.26358394922179e-08,1.83168180185943e-06,-0.175852546934908,0.0402018155652581,FALSE
"RSV_genus44","Alloscardovia","Actinobacteria",0.000595504636689436,0.000642798629088709,0.933381989714899,1.12351958832554,FALSE
"RSV_genus45","Bifidobacterium","Actinobacteria",2.95941003335811e-08,3.24321968043436e-06,1.7472695477804,2.51707435967146,TRUE
"RSV_genus46","Gardnerella","Actinobacteria",1.93605990490555e-06,9.88373175507391e-06,-0.0173290432073946,0.0773409251145712,FALSE
"RSV_genus47","Metascardovia","Actinobacteria",2.08737814752962e-06,9.88373175507391e-06,-0.155105023804229,0.0174025668092107,FALSE
"RSV_genus49","Parascardovia","Actinobacteria",7.97302362985774e-10,1.92349195070318e-07,0.529236703578272,0.951104395520602,TRUE
"RSV_genus50","Pseudoscardovia","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus51","Scardovia","Actinobacteria",0.0157782218689289,0.0165499827212135,2.39151625535254,2.72486487839038,FALSE
"RSV_genus52","Corynebacterium","Actinobacteria",0.0141733212863128,0.0148989706332156,4.91624521843736,4.35029729250163,TRUE
"RSV_genus53","Corynebacterium 1","Actinobacteria",1.99287211639276e-07,9.88373175507391e-06,-0.0784619198905568,0.118878619953642,FALSE
"RSV_genus55","Turicella","Actinobacteria",6.51716308280695e-06,9.88373175507391e-06,-0.252353431277881,-0.230491773275225,FALSE
"RSV_genus56","Dietzia","Actinobacteria",7.28854274644638e-06,9.90997623821936e-06,-0.249851961381793,-0.230491773275225,FALSE
"RSV_genus57","Mycobacterium","Actinobacteria",0.00057910465624163,0.000625796185076342,-0.0274327970490464,-0.0134820918604077,FALSE
"RSV_genus59","Gordonia","Actinobacteria",6.42642149809115e-06,9.88373175507391e-06,-0.251959799554804,-0.230491773275225,FALSE
"RSV_genus61","Nocardia","Actinobacteria",2.01500550156174e-06,9.88373175507391e-06,-0.250242878578553,-0.208995581825155,FALSE
"RSV_genus62","Rhodococcus","Actinobacteria",9.35592426471708e-06,1.16346223137268e-05,-0.238143793448927,-0.2183702774226,FALSE
"RSV_genus63","Williamsia","Actinobacteria",2.02860228092323e-06,9.88373175507391e-06,-0.250513953992695,-0.21564044431072,FALSE
"RSV_genus64","Tsukamurella","Actinobacteria",5.92111241452383e-06,9.88373175507391e-06,-0.253211644065304,-0.230491773275225,FALSE
"RSV_genus65","Acidothermus","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus66","Cryptosporangium","Actinobacteria",6.077839123079e-06,9.88373175507391e-06,-0.251880625164198,-0.230491773275225,FALSE
"RSV_genus67","Fodinicola","Actinobacteria",6.04258082084053e-07,9.88373175507391e-06,-0.253303164250403,-0.200583351375307,FALSE
"RSV_genus68","Frankia","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus69","Jatrophihabitans","Actinobacteria",5.82894093113221e-06,9.88373175507391e-06,-0.24946131326572,-0.230491773275225,FALSE
"RSV_genus70","Blastococcus","Actinobacteria",2.26798235454471e-06,9.88373175507391e-06,-0.249329844458168,-0.203236901770833,FALSE
"RSV_genus71","Geodermatophilus","Actinobacteria",4.1911112058859e-06,9.88373175507391e-06,-0.248432965569716,-0.214989071663771,FALSE
"RSV_genus72","Modestobacter","Actinobacteria",2.21914910593505e-06,9.88373175507391e-06,-0.25030187050896,-0.19554191776902,FALSE
"RSV_genus75","Nakamurella","Actinobacteria",6.08272388383255e-06,9.88373175507391e-06,-0.252486068622955,-0.230491773275225,FALSE
"RSV_genus76","Candidatus Planktophila","Actinobacteria",6.0534715754416e-06,9.88373175507391e-06,-0.252959223387751,-0.230491773275225,FALSE
"RSV_genus78","Sporichthya","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus79","hgcI clade","Actinobacteria",8.47609211015427e-06,1.07200902834848e-05,-0.249072262071571,-0.230491773275225,FALSE
"RSV_genus81","Angustibacter","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus82","Kineococcus","Actinobacteria",6.0219335086765e-06,9.88373175507391e-06,-0.252920854663914,-0.230491773275225,FALSE
"RSV_genus83","Kineosporia","Actinobacteria",5.96412204401578e-06,9.88373175507391e-06,-0.251132234366801,-0.230491773275225,FALSE
"RSV_genus85","Quadrisphaera","Actinobacteria",6.97840985058542e-06,9.88373175507391e-06,-0.246173933579284,-0.230491773275225,FALSE
"RSV_genus87","Georgenia","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus88","Brevibacterium","Actinobacteria",9.72025668699277e-06,1.20197600585948e-05,-0.245753875139029,-0.230491773275225,FALSE
"RSV_genus89","Cellulomonas","Actinobacteria",2.14328932229278e-06,9.88373175507391e-06,-0.251047159766953,-0.201502508030704,FALSE
"RSV_genus91","Tropheryma","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus92","Demequina","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus94","Brachybacterium","Actinobacteria",7.47375946355064e-06,1.00030206412294e-05,-0.243327559817299,-0.181850212480454,FALSE
"RSV_genus95","Dermabacter","Actinobacteria",7.15038004423601e-06,9.88373175507391e-06,-0.247661399511686,-0.230491773275225,FALSE
"RSV_genus96","Dermacoccus","Actinobacteria",5.62371589615602e-06,9.88373175507391e-06,-0.251765798503195,-0.230491773275225,FALSE
"RSV_genus97","Kytococcus","Actinobacteria",2.93941214865955e-06,9.88373175507391e-06,-0.253254536649301,-0.218794723164013,FALSE
"RSV_genus98","Mobilicoccus","Actinobacteria",6.03404488034705e-06,9.88373175507391e-06,-0.252811566756976,-0.230491773275225,FALSE
"RSV_genus99","Aquipuribacter","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus100","Arsenicicoccus","Actinobacteria",5.96891930615292e-06,9.88373175507391e-06,-0.252334752000974,-0.230491773275225,FALSE
"RSV_genus101","Janibacter","Actinobacteria",9.64404482080023e-06,1.19467307472044e-05,-0.240285727042527,-0.230491773275225,FALSE
"RSV_genus102","Knoellia","Actinobacteria",7.6148593656419e-06,1.00507013411175e-05,-0.248839195677717,-0.230491773275225,FALSE
"RSV_genus104","Ornithinibacter","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus105","Ornithinimicrobium","Actinobacteria",6.53022580805459e-06,9.88373175507391e-06,-0.250929880190859,-0.230491773275225,FALSE
"RSV_genus106","Phycicoccus","Actinobacteria",6.95615199896513e-06,9.88373175507391e-06,-0.249887915455313,-0.230491773275225,FALSE
"RSV_genus107","Serinicoccus","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus108","Terrabacter","Actinobacteria",5.96891930615292e-06,9.88373175507391e-06,-0.252959223387751,-0.230491773275225,FALSE
"RSV_genus109","Tetrasphaera","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus110","Agromyces","Actinobacteria",6.42384672777623e-06,9.88373175507391e-06,-0.25145658758076,-0.230491773275225,FALSE
"RSV_genus111","Candidatus Limnoluna","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus112","Candidatus Rhodoluna","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus113","Clavibacter","Actinobacteria",1.80824305968217e-06,9.88373175507391e-06,-0.251459868378263,-0.200468075255632,FALSE
"RSV_genus114","Cryobacterium","Actinobacteria",6.077839123079e-06,9.88373175507391e-06,-0.251626638178597,-0.230491773275225,FALSE
"RSV_genus115","Curtobacterium","Actinobacteria",8.09525040832617e-06,1.04241562215745e-05,-0.243956150729507,-0.230491773275225,FALSE
"RSV_genus116","Frondihabitans","Actinobacteria",6.8267521796048e-06,9.88373175507391e-06,-0.250423963919342,-0.230491773275225,FALSE
"RSV_genus117","Gryllotalpicola","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus118","Herbiconiux","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus119","Leifsonia","Actinobacteria",5.86658751505025e-06,9.88373175507391e-06,-0.253303164250403,-0.230491773275225,FALSE
"RSV_genus120","Leucobacter","Actinobacteria",6.47812473256025e-06,9.88373175507391e-06,-0.249770700073958,-0.230491773275225,FALSE
"RSV_genus121","Lysinimonas","Actinobacteria",2.10497417483584e-06,9.88373175507391e-06,-0.247981444849969,-0.214414520270326,FALSE
"RSV_genus122","Marisediminicola","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus123","Microbacterium","Actinobacteria",7.06812433687165e-06,9.88373175507391e-06,-0.249668623611775,-0.230491773275225,FALSE
"RSV_genus124","Microcella","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus126","Pseudoclavibacter","Actinobacteria",5.88076488996552e-06,9.88373175507391e-06,-0.252310113017553,-0.230491773275225,FALSE
"RSV_genus127","Schumannella","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus128","Arthrobacter","Actinobacteria",3.77915687756233e-06,9.88373175507391e-06,-0.243347897971536,-0.210943806517993,FALSE
"RSV_genus129","Auritidibacter","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus130","Citricoccus","Actinobacteria",6.83767466160801e-06,9.88373175507391e-06,-0.24582264583652,-0.230491773275225,FALSE
"RSV_genus131","Kocuria","Actinobacteria",3.80802164262597e-05,4.27295451759775e-05,-0.218178423617696,-0.230491773275225,FALSE
"RSV_genus132","Micrococcus","Actinobacteria",7.91284014308649e-07,9.88373175507391e-06,-0.189689559503734,-0.121462441896531,FALSE
"RSV_genus134","Nesterenkonia","Actinobacteria",1.23173884852406e-05,1.46925585763377e-05,-0.236878083977377,-0.230491773275225,FALSE
"RSV_genus135","Rothia","Actinobacteria",3.14537077459183e-05,3.55003835962704e-05,8.27047313453778,8.55709621367814,FALSE
"RSV_genus136","Sinomonas","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus137","Zhihengliuella","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus139","Cellulosimicrobium","Actinobacteria",5.95453858726537e-06,9.88373175507391e-06,-0.252959223387751,-0.230491773275225,FALSE
"RSV_genus140","Isoptericola","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus142","Promicromonospora","Actinobacteria",1.96810281322349e-06,9.88373175507391e-06,-0.252247710158122,-0.209698212899413,FALSE
"RSV_genus143","Rarobacter","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus144","Sanguibacter","Actinobacteria",5.60335223912271e-06,9.88373175507391e-06,-0.253211644065304,-0.207743289889312,FALSE
"RSV_genus145","Actinoplanes","Actinobacteria",8.0153426655995e-06,1.03683722148841e-05,-0.23754885679381,-0.230491773275225,FALSE
"RSV_genus146","Asanoa","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus147","Catellatospora","Actinobacteria",5.83363407780422e-06,9.88373175507391e-06,-0.252839593356079,-0.230491773275225,FALSE
"RSV_genus148","Catenuloplanes","Actinobacteria",6.53022580805459e-06,9.88373175507391e-06,-0.250999209239707,-0.230491773275225,FALSE
"RSV_genus149","Dactylosporangium","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus150","Longispora","Actinobacteria",6.077839123079e-06,9.88373175507391e-06,-0.253359300696079,-0.230491773275225,FALSE
"RSV_genus151","Micromonospora","Actinobacteria",6.06808086102494e-06,9.88373175507391e-06,-0.252449358972874,-0.230491773275225,FALSE
"RSV_genus153","Plantactinospora","Actinobacteria",2.49558734271681e-06,9.88373175507391e-06,-0.24233061229893,-0.211507284016148,FALSE
"RSV_genus154","Stackebrandtia","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus155","Verrucosispora","Actinobacteria",5.8642278018813e-06,9.88373175507391e-06,-0.253025618710692,-0.230491773275225,FALSE
"RSV_genus156","Virgisporangium","Actinobacteria",6.53284135726224e-06,9.88373175507391e-06,-0.252920854663914,-0.230491773275225,FALSE
"RSV_genus160","Aeromicrobium","Actinobacteria",6.72381762759956e-06,9.88373175507391e-06,-0.248394708957934,-0.230491773275225,FALSE
"RSV_genus161","Kribbella","Actinobacteria",6.61185754119553e-07,9.88373175507391e-06,-0.250149150263143,-0.173339215280316,FALSE
"RSV_genus162","Marmoricola","Actinobacteria",2.54176137944292e-06,9.88373175507391e-06,-0.246853236450811,-0.208995581825155,FALSE
"RSV_genus163","Mumia","Actinobacteria",5.96891930615292e-06,9.88373175507391e-06,-0.252444404256175,-0.230491773275225,FALSE
"RSV_genus165","Nocardioides","Actinobacteria",2.20063727630117e-06,9.88373175507391e-06,-0.213445497831331,-0.168784087707696,FALSE
"RSV_genus166","Aestuariimicrobium","Actinobacteria",6.01951402767059e-06,9.88373175507391e-06,-0.253359300696079,-0.230491773275225,FALSE
"RSV_genus167","Microlunatus","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus168","Micropruina","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus170","Propionibacterium","Actinobacteria",2.83855018094438e-05,3.21502455940296e-05,-0.129025594870461,-0.0995237256703023,FALSE
"RSV_genus171","Propioniciclava","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus172","Tessaracoccus","Actinobacteria",0.00301096863530871,0.00318944537110089,-0.110770979847848,-0.174806245865656,FALSE
"RSV_genus173","Actinomycetospora","Actinobacteria",6.96449072427425e-06,9.88373175507391e-06,-0.246697751652131,-0.230491773275225,FALSE
"RSV_genus174","Actinophytocola","Actinobacteria",2.05433414596453e-06,9.88373175507391e-06,-0.24717602953672,-0.21329001461856,FALSE
"RSV_genus175","Crossiella","Actinobacteria",6.10720409476697e-06,9.88373175507391e-06,-0.249858648902031,-0.230491773275225,FALSE
"RSV_genus176","Lentzea","Actinobacteria",1.80595432453101e-06,9.88373175507391e-06,-0.25401179868196,-0.205187452271124,FALSE
"RSV_genus178","Prauserella","Actinobacteria",1.80595432453101e-06,9.88373175507391e-06,-0.25401179868196,-0.21329001461856,FALSE
"RSV_genus179","Pseudonocardia","Actinobacteria",1.71592746252276e-06,9.88373175507391e-06,-0.240925595788954,-0.188910462030578,FALSE
"RSV_genus180","Saccharopolyspora","Actinobacteria",3.6183556923677e-06,9.88373175507391e-06,-0.25132234823656,-0.222640856629205,FALSE
"RSV_genus181","Sciscionella","Actinobacteria",5.83363407780422e-06,9.88373175507391e-06,-0.252207054669723,-0.230491773275225,FALSE
"RSV_genus183","Kitasatospora","Actinobacteria",7.08506815552363e-06,9.88373175507391e-06,-0.250855574517173,-0.230491773275225,FALSE
"RSV_genus185","Streptacidiphilus","Actinobacteria",1.80595432453101e-06,9.88373175507391e-06,-0.25401179868196,-0.207388366209886,FALSE
"RSV_genus186","Streptomyces","Actinobacteria",6.54855571227901e-06,9.88373175507391e-06,-0.248932927259983,-0.221751483181429,FALSE
"RSV_genus188","Nocardiopsis","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus190","Actinoallomurus","Actinobacteria",6.0729581163912e-06,9.88373175507391e-06,-0.251683469929611,-0.230491773275225,FALSE
"RSV_genus191","Actinomadura","Actinobacteria",5.83363407780422e-06,9.88373175507391e-06,-0.251384521036603,-0.230491773275225,FALSE
"RSV_genus192","Adlercreutzia","Actinobacteria",5.92826001282018e-06,9.88373175507391e-06,-0.2529800385421,-0.230491773275225,FALSE
"RSV_genus193","Atopobium","Actinobacteria",0.214678651525645,0.219687061211291,5.18889180187533,5.20080295152669,FALSE
"RSV_genus194","Collinsella","Actinobacteria",9.47091781440162e-06,1.17473466463979e-05,-0.246999874586425,-0.230491773275225,FALSE
"RSV_genus195","Coriobacteriaceae UCG-003","Actinobacteria",6.87328829137782e-06,9.88373175507391e-06,-0.239191834345369,-0.217979825190046,FALSE
"RSV_genus196","Cryptobacterium","Actinobacteria",1.2418482863504e-05,1.47948592139276e-05,0.737081329320114,1.02812378756067,FALSE
"RSV_genus197","Eggerthella","Actinobacteria",7.06530413762511e-06,9.88373175507391e-06,-0.244062334983803,-0.214237117128029,FALSE
"RSV_genus198","Enterorhabdus","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus199","Gordonibacter","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus201","Olsenella","Actinobacteria",0.00277057125666213,0.00293802336558127,0.760097556427441,0.808949819492278,FALSE
"RSV_genus202","Parvibacter","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus203","Senegalimassilia","Actinobacteria",2.45226399486115e-06,9.88373175507391e-06,-0.221962721206417,-0.183079262473394,FALSE
"RSV_genus204","Slackia","Actinobacteria",9.14452506498269e-07,9.88373175507391e-06,0.0118381452928069,0.140962826022708,FALSE
"RSV_genus207","Euzebya","Actinobacteria",6.5985567658672e-06,9.88373175507391e-06,-0.250980622992832,-0.230491773275225,FALSE
"RSV_genus208","Nitriliruptor","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus209","Rubrobacter","Actinobacteria",1.39196364040222e-05,1.64613347179919e-05,-0.242356814756623,-0.230491773275225,FALSE
"RSV_genus211","Gaiella","Actinobacteria",1.37932822719636e-06,9.88373175507391e-06,-0.235798733642792,-0.204845454387284,FALSE
"RSV_genus217","Conexibacter","Actinobacteria",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus221","Patulibacter","Actinobacteria",6.87603513808571e-06,9.88373175507391e-06,-0.247845942174941,-0.230491773275225,FALSE
"RSV_genus223","Solirubrobacter","Actinobacteria",1.37287001560319e-06,9.88373175507391e-06,-0.232384663596915,-0.174499900005953,FALSE
"RSV_genus226","Armatimonas","Armatimonadetes",5.78220778989335e-06,9.88373175507391e-06,-0.253211644065304,-0.230491773275225,FALSE
"RSV_genus228","Candidatus Caldatribacterium","Atribacteria",5.75202379064598e-06,9.88373175507391e-06,-0.252076909396074,-0.230491773275225,FALSE
"RSV_genus231","Bacteroides","Bacteroidetes",0.0579176011857225,0.0598399198546276,0.733553930971457,0.60362053166889,FALSE
"RSV_genus233","Phocaeicola","Bacteroidetes",0.0279860238113724,0.0292278278982406,0.640182934721791,0.607581401491612,FALSE
"RSV_genus242","Barnesiella","Bacteroidetes",5.37961425846944e-06,9.88373175507391e-06,-0.211519022506979,-0.194986266239514,FALSE
"RSV_genus243","Butyricimonas","Bacteroidetes",8.1145412715739e-06,1.04268073596123e-05,-0.233135362660541,-0.214989071663771,FALSE
"RSV_genus244","Coprobacter","Bacteroidetes",0.00319831104254347,0.00338417780269128,0.0358143850381782,0.0364007722912389,FALSE
"RSV_genus245","Dysgonomonas","Bacteroidetes",6.7184413538287e-06,9.88373175507391e-06,-0.252008427155906,-0.230491773275225,FALSE
"RSV_genus246","Macellibacteroides","Bacteroidetes",1.21033957997158e-05,1.44730817183714e-05,-0.24076156467435,-0.230491773275225,FALSE
"RSV_genus247","Microbacter","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus249","Odoribacter","Bacteroidetes",0.0157304468536425,0.0165178250421817,0.0245850571421666,-0.0864850250563023,FALSE
"RSV_genus250","Paludibacter","Bacteroidetes",7.03716127465976e-06,9.88373175507391e-06,-0.249387499015641,-0.230491773275225,FALSE
"RSV_genus251","Parabacteroides","Bacteroidetes",2.07816169941949e-05,2.39310983286373e-05,-0.154164308461951,-0.108330884864206,FALSE
"RSV_genus252","Petrimonas","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus253","Porphyromonas","Bacteroidetes",7.7028325009553e-05,8.55377832384564e-05,6.23383789673516,5.66005326895015,TRUE
"RSV_genus254","Proteiniphilum","Bacteroidetes",1.19627101924716e-05,1.434039172141e-05,-0.242451278438598,-0.197988686953318,FALSE
"RSV_genus255","Tannerella","Bacteroidetes",2.09559962734375e-05,2.41031423168858e-05,3.14736480229625,2.52011554780137,TRUE
"RSV_genus256","Alloprevotella","Bacteroidetes",1.56109382048273e-05,1.8326709693015e-05,6.50141378022809,5.87801933306365,TRUE
"RSV_genus258","Paraprevotella","Bacteroidetes",1.26377863824059e-05,1.50375633280169e-05,-0.240968665625628,-0.230491773275225,FALSE
"RSV_genus259","Prevotella","Bacteroidetes",0.00203617231904753,0.00217116716892913,6.84594426700938,6.49285957903457,FALSE
"RSV_genus260","Prevotella 1","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus261","Prevotella 2","Bacteroidetes",0.000363462165164963,0.000394090999308078,3.74920493956727,3.22764065881709,TRUE
"RSV_genus262","Prevotella 6","Bacteroidetes",0.558585122041669,0.564434180911215,4.84616072910044,4.89584816636363,FALSE
"RSV_genus263","Prevotella 7","Bacteroidetes",0.566900256229269,0.572237183327662,7.9949588843149,7.93689435133501,FALSE
"RSV_genus264","Prevotella 9","Bacteroidetes",1.63924355090996e-05,1.91047104665231e-05,-0.150985146741603,-0.181532870364617,FALSE
"RSV_genus265","Prevotellaceae Ga6A1 group","Bacteroidetes",7.67261967027271e-06,1.00872997027427e-05,-0.245400380130319,-0.230491773275225,FALSE
"RSV_genus266","Prevotellaceae NK3B31 group","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus267","Prevotellaceae UCG-001","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus268","Prevotellaceae UCG-003","Bacteroidetes",6.07539815064845e-06,9.88373175507391e-06,-0.253425696019019,-0.230491773275225,FALSE
"RSV_genus269","Prevotellaceae UCG-004","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus270","Prevotellaceae YAB2003 group","Bacteroidetes",5.40137917508724e-06,9.88373175507391e-06,-0.253611721373632,-0.217618322886858,FALSE
"RSV_genus271","Alistipes","Bacteroidetes",5.81141974851048e-05,6.47577373823628e-05,-0.144183997093122,-0.160449018890105,FALSE
"RSV_genus272","Blvii28 wastewater-sludge group","Bacteroidetes",6.00984540339406e-06,9.88373175507391e-06,-0.253506957326854,-0.230491773275225,FALSE
"RSV_genus274","Rikenellaceae RC9 gut group","Bacteroidetes",3.75907356388981e-06,9.88373175507391e-06,-0.0510545010237904,0.0220879862448577,FALSE
"RSV_genus275","dgA-11 gut group","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus276","vadinBC27 wastewater-sludge group","Bacteroidetes",5.60109397265414e-06,9.88373175507391e-06,-0.25401179868196,-0.230491773275225,FALSE
"RSV_genus281","Algoriphagus","Bacteroidetes",6.077839123079e-06,9.88373175507391e-06,-0.25032430020603,-0.230491773275225,FALSE
"RSV_genus283","Adhaeribacter","Bacteroidetes",2.33242499014397e-06,9.88373175507391e-06,-0.244410792087439,-0.20730352844056,FALSE
"RSV_genus284","Arcicella","Bacteroidetes",6.21604154047888e-06,9.88373175507391e-06,-0.251884835223339,-0.230491773275225,FALSE
"RSV_genus285","Chryseolinea","Bacteroidetes",6.10720409476697e-06,9.88373175507391e-06,-0.249836147962529,-0.230491773275225,FALSE
"RSV_genus286","Cytophaga","Bacteroidetes",5.99055272293312e-06,9.88373175507391e-06,-0.253002115971749,-0.230491773275225,FALSE
"RSV_genus287","Dyadobacter","Bacteroidetes",6.99235558221451e-06,9.88373175507391e-06,-0.249915456296011,-0.230491773275225,FALSE
