"OTU","Genus","Phylum","p_value","p_adj_BH","control","Colon.cancer","in_top_panel"
"RSV_genus43","Aeriscardovia","Actinobacteria",0.0219620472053135,0.186796757689188,-0.175852546934908,0.0529698050637776,FALSE
"RSV_genus44","Alloscardovia","Actinobacteria",0.981736166114479,0.984797713410054,0.933381989714899,0.628965079676103,FALSE
"RSV_genus45","Bifidobacterium","Actinobacteria",0.298289909859203,0.323426700015878,1.7472695477804,0.937452453000802,FALSE
"RSV_genus46","Gardnerella","Actinobacteria",0.349172087616083,0.372733478483983,-0.0173290432073946,-0.217835215046443,FALSE
"RSV_genus47","Metascardovia","Actinobacteria",0.179503203806772,0.202834416479549,-0.155105023804229,-0.217835215046443,FALSE
"RSV_genus49","Parascardovia","Actinobacteria",0.625617116500397,0.642255869598812,0.529236703578272,0.3761819102256,FALSE
"RSV_genus50","Pseudoscardovia","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus51","Scardovia","Actinobacteria",0.241402027475125,0.263521444019791,2.39151625535254,1.3939477865216,FALSE
"RSV_genus52","Corynebacterium","Actinobacteria",0.271754784547131,0.296320188799979,4.91624521843736,4.08511850696796,FALSE
"RSV_genus53","Corynebacterium 1","Actinobacteria",0.304622384171369,0.329552242965662,-0.0784619198905568,-0.217835215046443,FALSE
"RSV_genus55","Turicella","Actinobacteria",0.140678213077156,0.186796757689188,-0.252353431277881,-0.217835215046443,FALSE
"RSV_genus56","Dietzia","Actinobacteria",0.142294949177509,0.186796757689188,-0.249851961381793,-0.217835215046443,FALSE
"RSV_genus57","Mycobacterium","Actinobacteria",0.0709642075483535,0.186796757689188,-0.0274327970490464,0.835077967203006,FALSE
"RSV_genus59","Gordonia","Actinobacteria",0.140570934951333,0.186796757689188,-0.251959799554804,-0.217835215046443,FALSE
"RSV_genus61","Nocardia","Actinobacteria",0.140249478028741,0.186796757689188,-0.250242878578553,-0.217835215046443,FALSE
"RSV_genus62","Rhodococcus","Actinobacteria",0.156211077776233,0.186796757689188,-0.238143793448927,-0.217835215046443,FALSE
"RSV_genus63","Williamsia","Actinobacteria",0.140142451473068,0.186796757689188,-0.250513953992695,-0.217835215046443,FALSE
"RSV_genus64","Tsukamurella","Actinobacteria",0.139608260935849,0.186796757689188,-0.253211644065304,-0.217835215046443,FALSE
"RSV_genus65","Acidothermus","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus66","Cryptosporangium","Actinobacteria",0.139821748782368,0.186796757689188,-0.251880625164198,-0.217835215046443,FALSE
"RSV_genus67","Fodinicola","Actinobacteria",0.139821748782368,0.186796757689188,-0.253303164250403,-0.217835215046443,FALSE
"RSV_genus68","Frankia","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus69","Jatrophihabitans","Actinobacteria",0.139288499687322,0.186796757689188,-0.24946131326572,-0.217835215046443,FALSE
"RSV_genus70","Blastococcus","Actinobacteria",0.141754459445878,0.186796757689188,-0.249329844458168,-0.217835215046443,FALSE
"RSV_genus71","Geodermatophilus","Actinobacteria",0.14283701990991,0.186796757689188,-0.248432965569716,-0.217835215046443,FALSE
"RSV_genus72","Modestobacter","Actinobacteria",0.141323204317684,0.186796757689188,-0.25030187050896,-0.217835215046443,FALSE
"RSV_genus75","Nakamurella","Actinobacteria",0.139821748782368,0.186796757689188,-0.252486068622955,-0.217835215046443,FALSE
"RSV_genus76","Candidatus Planktophila","Actinobacteria",0.139821748782368,0.186796757689188,-0.252959223387751,-0.217835215046443,FALSE
"RSV_genus78","Sporichthya","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus79","hgcI clade","Actinobacteria",0.144472742788138,0.186796757689188,-0.249072262071571,-0.217835215046443,FALSE
"RSV_genus81","Angustibacter","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus82","Kineococcus","Actinobacteria",0.139714973477697,0.186796757689188,-0.252920854663914,-0.217835215046443,FALSE
"RSV_genus83","Kineosporia","Actinobacteria",0.139714973477697,0.186796757689188,-0.251132234366801,-0.217835215046443,FALSE
"RSV_genus85","Quadrisphaera","Actinobacteria",0.141754459445878,0.186796757689188,-0.246173933579284,-0.217835215046443,FALSE
"RSV_genus87","Georgenia","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus88","Brevibacterium","Actinobacteria",0.146454515306434,0.186796757689188,-0.245753875139029,-0.217835215046443,FALSE
"RSV_genus89","Cellulomonas","Actinobacteria",0.140892958175734,0.186796757689188,-0.251047159766953,-0.217835215046443,FALSE
"RSV_genus91","Tropheryma","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus92","Demequina","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus94","Brachybacterium","Actinobacteria",0.146786823201649,0.186796757689188,-0.243327559817299,-0.217835215046443,FALSE
"RSV_genus95","Dermabacter","Actinobacteria",0.14197046577676,0.186796757689188,-0.247661399511686,-0.217835215046443,FALSE
"RSV_genus96","Dermacoccus","Actinobacteria",0.138863028821956,0.186796757689188,-0.251765798503195,-0.217835215046443,FALSE
"RSV_genus97","Kytococcus","Actinobacteria",0.139501611136835,0.186796757689188,-0.253254536649301,-0.217835215046443,FALSE
"RSV_genus98","Mobilicoccus","Actinobacteria",0.139714973477697,0.186796757689188,-0.252811566756976,-0.217835215046443,FALSE
"RSV_genus99","Aquipuribacter","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus100","Arsenicicoccus","Actinobacteria",0.139608260935849,0.186796757689188,-0.252334752000974,-0.217835215046443,FALSE
"RSV_genus101","Janibacter","Actinobacteria",0.146343874005102,0.186796757689188,-0.240285727042527,-0.217835215046443,FALSE
"RSV_genus102","Knoellia","Actinobacteria",0.14283701990991,0.186796757689188,-0.248839195677717,-0.217835215046443,FALSE
"RSV_genus104","Ornithinibacter","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus105","Ornithinimicrobium","Actinobacteria",0.140785554145321,0.186796757689188,-0.250929880190859,-0.217835215046443,FALSE
"RSV_genus106","Phycicoccus","Actinobacteria",0.141646551001882,0.186796757689188,-0.249887915455313,-0.217835215046443,FALSE
"RSV_genus107","Serinicoccus","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus108","Terrabacter","Actinobacteria",0.139608260935849,0.186796757689188,-0.252959223387751,-0.217835215046443,FALSE
"RSV_genus109","Tetrasphaera","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus110","Agromyces","Actinobacteria",0.132702993601437,0.186796757689188,-0.25145658758076,0.429708056623966,FALSE
"RSV_genus111","Candidatus Limnoluna","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus112","Candidatus Rhodoluna","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus113","Clavibacter","Actinobacteria",0.138756817662452,0.186796757689188,-0.251459868378263,-0.217835215046443,FALSE
"RSV_genus114","Cryobacterium","Actinobacteria",0.139821748782368,0.186796757689188,-0.251626638178597,-0.217835215046443,FALSE
"RSV_genus115","Curtobacterium","Actinobacteria",0.143489595187643,0.186796757689188,-0.243956150729507,-0.217835215046443,FALSE
"RSV_genus116","Frondihabitans","Actinobacteria",0.141430923457628,0.186796757689188,-0.250423963919342,-0.217835215046443,FALSE
"RSV_genus117","Gryllotalpicola","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus118","Herbiconiux","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus119","Leifsonia","Actinobacteria",0.139395024060661,0.186796757689188,-0.253303164250403,-0.217835215046443,FALSE
"RSV_genus120","Leucobacter","Actinobacteria",0.140785554145321,0.186796757689188,-0.249770700073958,-0.217835215046443,FALSE
"RSV_genus121","Lysinimonas","Actinobacteria",0.140678213077156,0.186796757689188,-0.247981444849969,-0.217835215046443,FALSE
"RSV_genus122","Marisediminicola","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus123","Microbacterium","Actinobacteria",0.141862431030897,0.186796757689188,-0.249668623611775,-0.217835215046443,FALSE
"RSV_genus124","Microcella","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus126","Pseudoclavibacter","Actinobacteria",0.139501611136835,0.186796757689188,-0.252310113017553,-0.217835215046443,FALSE
"RSV_genus127","Schumannella","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus128","Arthrobacter","Actinobacteria",0.145571174856446,0.186796757689188,-0.243347897971536,-0.217835215046443,FALSE
"RSV_genus129","Auritidibacter","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus130","Citricoccus","Actinobacteria",0.141538705679079,0.186796757689188,-0.24582264583652,-0.217835215046443,FALSE
"RSV_genus131","Kocuria","Actinobacteria",0.167798554101791,0.194388481042291,-0.218178423617696,-0.217835215046443,FALSE
"RSV_genus132","Micrococcus","Actinobacteria",0.0768143314461883,0.186796757689188,-0.189689559503734,0.111748471553989,FALSE
"RSV_genus134","Nesterenkonia","Actinobacteria",0.149803594761943,0.186796757689188,-0.236878083977377,-0.217835215046443,FALSE
"RSV_genus135","Rothia","Actinobacteria",0.842057239120751,0.851766494498453,8.27047313453778,7.77644031586074,FALSE
"RSV_genus136","Sinomonas","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus137","Zhihengliuella","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus139","Cellulosimicrobium","Actinobacteria",0.139608260935849,0.186796757689188,-0.252959223387751,-0.217835215046443,FALSE
"RSV_genus140","Isoptericola","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus142","Promicromonospora","Actinobacteria",0.139821748782368,0.186796757689188,-0.252247710158122,-0.217835215046443,FALSE
"RSV_genus143","Rarobacter","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus144","Sanguibacter","Actinobacteria",0.139608260935849,0.186796757689188,-0.253211644065304,-0.217835215046443,FALSE
"RSV_genus145","Actinoplanes","Actinobacteria",0.143707627727271,0.186796757689188,-0.23754885679381,-0.217835215046443,FALSE
"RSV_genus146","Asanoa","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus147","Catellatospora","Actinobacteria",0.139395024060661,0.186796757689188,-0.252839593356079,-0.217835215046443,FALSE
"RSV_genus148","Catenuloplanes","Actinobacteria",0.140785554145321,0.186796757689188,-0.250999209239707,-0.217835215046443,FALSE
"RSV_genus149","Dactylosporangium","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus150","Longispora","Actinobacteria",0.139821748782368,0.186796757689188,-0.253359300696079,-0.217835215046443,FALSE
"RSV_genus151","Micromonospora","Actinobacteria",0.139821748782368,0.186796757689188,-0.252449358972874,-0.217835215046443,FALSE
"RSV_genus153","Plantactinospora","Actinobacteria",0.14283701990991,0.186796757689188,-0.24233061229893,-0.217835215046443,FALSE
"RSV_genus154","Stackebrandtia","Actinobacteria",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus155","Verrucosispora","Actinobacteria",0.139395024060661,0.186796757689188,-0.253025618710692,-0.217835215046443,FALSE
