"OTU","Genus","Phylum","p_value","p_adj_BH","control","Heart.attack","in_top_panel"
"RSV_genus75","Nakamurella","Actinobacteria",0.000610703660032405,0.000855891181774918,-0.252486068622955,-0.228487270096122,FALSE
"RSV_genus76","Candidatus Planktophila","Actinobacteria",0.000608652322714675,0.000855891181774918,-0.252959223387751,-0.228487270096122,FALSE
"RSV_genus78","Sporichthya","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus79","hgcI clade","Actinobacteria",0.00074038624341834,0.00088864766778445,-0.249072262071571,-0.228487270096122,FALSE
"RSV_genus81","Angustibacter","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus82","Kineococcus","Actinobacteria",0.00060507790454537,0.000855891181774918,-0.252920854663914,-0.228487270096122,FALSE
"RSV_genus83","Kineosporia","Actinobacteria",0.00060558733685454,0.000855891181774918,-0.251132234366801,-0.228487270096122,FALSE
"RSV_genus85","Quadrisphaera","Actinobacteria",0.000662185284002837,0.000855891181774918,-0.246173933579284,-0.228487270096122,FALSE
"RSV_genus87","Georgenia","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus88","Brevibacterium","Actinobacteria",2.00486420343139e-05,0.000690962127254033,-0.245753875139029,-0.14459945048775,FALSE
"RSV_genus89","Cellulomonas","Actinobacteria",0.000641449045370291,0.000855891181774918,-0.251047159766953,-0.228487270096122,FALSE
"RSV_genus91","Tropheryma","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus92","Demequina","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus94","Brachybacterium","Actinobacteria",0.000295469181071735,0.000855891181774918,-0.243327559817299,-0.202465710799341,FALSE
"RSV_genus95","Dermabacter","Actinobacteria",0.000671662361512865,0.000855891181774918,-0.247661399511686,-0.228487270096122,FALSE
"RSV_genus96","Dermacoccus","Actinobacteria",0.000540767884474012,0.000855891181774918,-0.251765798503195,-0.192678255207007,FALSE
"RSV_genus97","Kytococcus","Actinobacteria",0.000598239490103874,0.000855891181774918,-0.253254536649301,-0.228487270096122,FALSE
"RSV_genus98","Mobilicoccus","Actinobacteria",0.000606097168305842,0.000855891181774918,-0.252811566756976,-0.228487270096122,FALSE
"RSV_genus99","Aquipuribacter","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus100","Arsenicicoccus","Actinobacteria",0.000602790390875748,0.000855891181774918,-0.252334752000974,-0.228487270096122,FALSE
"RSV_genus101","Janibacter","Actinobacteria",7.16142883509114e-05,0.000855891181774918,-0.240285727042527,-0.15399116710329,FALSE
"RSV_genus102","Knoellia","Actinobacteria",0.000392086466778429,0.000855891181774918,-0.248839195677717,-0.166353793603745,FALSE
"RSV_genus104","Ornithinibacter","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus105","Ornithinimicrobium","Actinobacteria",0.000635560145188955,0.000855891181774918,-0.250929880190859,-0.228487270096122,FALSE
"RSV_genus106","Phycicoccus","Actinobacteria",0.000660802129564203,0.000855891181774918,-0.249887915455313,-0.228487270096122,FALSE
"RSV_genus107","Serinicoccus","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus108","Terrabacter","Actinobacteria",0.000602790390875748,0.000855891181774918,-0.252959223387751,-0.228487270096122,FALSE
"RSV_genus109","Tetrasphaera","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus110","Agromyces","Actinobacteria",0.000631308939222051,0.000855891181774918,-0.25145658758076,-0.228487270096122,FALSE
"RSV_genus111","Candidatus Limnoluna","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus112","Candidatus Rhodoluna","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus113","Clavibacter","Actinobacteria",0.000581579588785574,0.000855891181774918,-0.251459868378263,-0.228487270096122,FALSE
"RSV_genus114","Cryobacterium","Actinobacteria",0.000566548735208425,0.000855891181774918,-0.251626638178597,-0.196958385872926,FALSE
"RSV_genus115","Curtobacterium","Actinobacteria",0.000725174978285501,0.000878034948614189,-0.243956150729507,-0.228487270096122,FALSE
"RSV_genus116","Frondihabitans","Actinobacteria",0.000202062919755912,0.000855891181774918,-0.250423963919342,-0.21071426546638,FALSE
"RSV_genus117","Gryllotalpicola","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus118","Herbiconiux","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus119","Leifsonia","Actinobacteria",0.000597987602350995,0.000855891181774918,-0.253303164250403,-0.228487270096122,FALSE
"RSV_genus120","Leucobacter","Actinobacteria",0.000635826727760393,0.000855891181774918,-0.249770700073958,-0.228487270096122,FALSE
"RSV_genus121","Lysinimonas","Actinobacteria",0.000634494854264924,0.000855891181774918,-0.247981444849969,-0.228487270096122,FALSE
"RSV_genus122","Marisediminicola","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus123","Microbacterium","Actinobacteria",0.000667465859120167,0.000855891181774918,-0.249668623611775,-0.228487270096122,FALSE
"RSV_genus124","Microcella","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus126","Pseudoclavibacter","Actinobacteria",0.000598239490103874,0.000855891181774918,-0.252310113017553,-0.228487270096122,FALSE
"RSV_genus127","Schumannella","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus128","Arthrobacter","Actinobacteria",6.86526998597318e-05,0.000855891181774918,-0.243347897971536,-0.166570795603786,FALSE
"RSV_genus129","Auritidibacter","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus130","Citricoccus","Actinobacteria",0.000656394067383737,0.000855891181774918,-0.24582264583652,-0.228487270096122,FALSE
"RSV_genus131","Kocuria","Actinobacteria",0.000303924765788533,0.000855891181774918,-0.218178423617696,-0.11619835076371,FALSE
"RSV_genus132","Micrococcus","Actinobacteria",0.000128593208535492,0.000855891181774918,-0.189689559503734,-0.0882733753037769,FALSE
"RSV_genus134","Nesterenkonia","Actinobacteria",0.000927298151643832,0.00105648490712668,-0.236878083977377,-0.228487270096122,FALSE
"RSV_genus135","Rothia","Actinobacteria",0.530878839017098,0.537563567315319,8.27047313453778,8.15162174373504,FALSE
"RSV_genus136","Sinomonas","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus137","Zhihengliuella","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus139","Cellulosimicrobium","Actinobacteria",0.000602790390875748,0.000855891181774918,-0.252959223387751,-0.228487270096122,FALSE
"RSV_genus140","Isoptericola","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus142","Promicromonospora","Actinobacteria",0.000610190223404914,0.000855891181774918,-0.252247710158122,-0.228487270096122,FALSE
"RSV_genus143","Rarobacter","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus144","Sanguibacter","Actinobacteria",0.000602790390875748,0.000855891181774918,-0.253211644065304,-0.228487270096122,FALSE
"RSV_genus145","Actinoplanes","Actinobacteria",0.000721867696436065,0.000878034948614189,-0.23754885679381,-0.228487270096122,FALSE
"RSV_genus146","Asanoa","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus147","Catellatospora","Actinobacteria",0.000595725050641542,0.000855891181774918,-0.252839593356079,-0.228487270096122,FALSE
"RSV_genus148","Catenuloplanes","Actinobacteria",0.000635560145188955,0.000855891181774918,-0.250999209239707,-0.228487270096122,FALSE
"RSV_genus149","Dactylosporangium","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus150","Longispora","Actinobacteria",0.000610703660032405,0.000855891181774918,-0.253359300696079,-0.228487270096122,FALSE
"RSV_genus151","Micromonospora","Actinobacteria",0.000609164555033532,0.000855891181774918,-0.252449358972874,-0.228487270096122,FALSE
"RSV_genus153","Plantactinospora","Actinobacteria",0.000697360868927349,0.000864978455674668,-0.24233061229893,-0.228487270096122,FALSE
"RSV_genus154","Stackebrandtia","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus155","Verrucosispora","Actinobacteria",0.00059773581331618,0.000855891181774918,-0.253025618710692,-0.228487270096122,FALSE
"RSV_genus156","Virgisporangium","Actinobacteria",0.000635027291928733,0.000855891181774918,-0.252920854663914,-0.228487270096122,FALSE
"RSV_genus160","Aeromicrobium","Actinobacteria",0.00064793115929603,0.000855891181774918,-0.248394708957934,-0.228487270096122,FALSE
"RSV_genus161","Kribbella","Actinobacteria",0.000197725523222729,0.000855891181774918,-0.250149150263143,-0.194715956262093,FALSE
"RSV_genus162","Marmoricola","Actinobacteria",0.000218743460616758,0.000855891181774918,-0.246853236450811,-0.204271771428975,FALSE
"RSV_genus163","Mumia","Actinobacteria",0.000602790390875748,0.000855891181774918,-0.252444404256175,-0.228487270096122,FALSE
"RSV_genus165","Nocardioides","Actinobacteria",0.000216200437248173,0.000855891181774918,-0.213445497831331,-0.0777030941095794,FALSE
"RSV_genus166","Aestuariimicrobium","Actinobacteria",0.00060507790454537,0.000855891181774918,-0.253359300696079,-0.228487270096122,FALSE
"RSV_genus167","Microlunatus","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus168","Micropruina","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus170","Propionibacterium","Actinobacteria",0.000112135278240358,0.000855891181774918,-0.129025594870461,0.0276332255221238,FALSE
"RSV_genus171","Propioniciclava","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus172","Tessaracoccus","Actinobacteria",0.00266309600648446,0.00285226153857659,-0.110770979847848,-0.137127441371608,FALSE
"RSV_genus173","Actinomycetospora","Actinobacteria",9.0870493432084e-05,0.000855891181774918,-0.246697751652131,-0.130751611756247,FALSE
"RSV_genus174","Actinophytocola","Actinobacteria",0.00062866538469303,0.000855891181774918,-0.24717602953672,-0.228487270096122,FALSE
"RSV_genus175","Crossiella","Actinobacteria",0.000612246383135742,0.000855891181774918,-0.249858648902031,-0.228487270096122,FALSE
"RSV_genus176","Lentzea","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus178","Prauserella","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus179","Pseudonocardia","Actinobacteria",0.000266156005002375,0.000855891181774918,-0.240925595788954,-0.207992438704683,FALSE
"RSV_genus180","Saccharopolyspora","Actinobacteria",0.000640374575366852,0.000855891181774918,-0.25132234823656,-0.228487270096122,FALSE
"RSV_genus181","Sciscionella","Actinobacteria",0.000595725050641542,0.000855891181774918,-0.252207054669723,-0.228487270096122,FALSE
"RSV_genus183","Kitasatospora","Actinobacteria",0.000205189151860726,0.000855891181774918,-0.250855574517173,-0.21071426546638,FALSE
"RSV_genus185","Streptacidiphilus","Actinobacteria",0.000177967013983462,0.000855891181774918,-0.25401179868196,-0.199417207004993,FALSE
"RSV_genus186","Streptomyces","Actinobacteria",5.77854369941895e-05,0.000855891181774918,-0.248932927259983,-0.165150970114746,FALSE
"RSV_genus188","Nocardiopsis","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus190","Actinoallomurus","Actinobacteria",0.000609420821605787,0.000855891181774918,-0.251683469929611,-0.228487270096122,FALSE
"RSV_genus191","Actinomadura","Actinobacteria",0.00018280783774834,0.000855891181774918,-0.251384521036603,-0.204271771428975,FALSE
"RSV_genus192","Adlercreutzia","Actinobacteria",0.000601523030365655,0.000855891181774918,-0.2529800385421,-0.228487270096122,FALSE
"RSV_genus193","Atopobium","Actinobacteria",0.669761900686061,0.674655776787107,5.18889180187533,5.19778519691061,FALSE
"RSV_genus194","Collinsella","Actinobacteria",0.000787816514367069,0.000925996268409527,-0.246999874586425,-0.228487270096122,FALSE
"RSV_genus195","Coriobacteriaceae UCG-003","Actinobacteria",0.00107887391477581,0.00120638856055464,-0.239191834345369,-0.214731390502668,FALSE
"RSV_genus196","Cryptobacterium","Actinobacteria",0.00303812082737834,0.00324312676816382,0.737081329320114,0.932764959920193,FALSE
"RSV_genus197","Eggerthella","Actinobacteria",0.000775861874441591,0.000919787111592304,-0.244062334983803,-0.228487270096122,FALSE
"RSV_genus198","Enterorhabdus","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus199","Gordonibacter","Actinobacteria",0.00018794273629648,0.000855891181774918,-0.25401179868196,-0.21071426546638,FALSE
"RSV_genus201","Olsenella","Actinobacteria",0.00360033397283543,0.00381374564630756,0.760097556427441,0.871736845507495,FALSE
"RSV_genus202","Parvibacter","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus203","Senegalimassilia","Actinobacteria",0.000209963797834465,0.000855891181774918,-0.221962721206417,-0.186010233347609,FALSE
"RSV_genus204","Slackia","Actinobacteria",1.70902829101899e-05,0.000634312423397431,0.0118381452928069,0.136576826091172,FALSE
"RSV_genus207","Euzebya","Actinobacteria",0.000641449045370291,0.000855891181774918,-0.250980622992832,-0.228487270096122,FALSE
"RSV_genus208","Nitriliruptor","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus209","Rubrobacter","Actinobacteria",0.00100063469546492,0.0011280519639295,-0.242356814756623,-0.228487270096122,FALSE
"RSV_genus211","Gaiella","Actinobacteria",0.000165061163391696,0.000855891181774918,-0.235798733642792,-0.150359147926538,FALSE
"RSV_genus217","Conexibacter","Actinobacteria",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus221","Patulibacter","Actinobacteria",0.000655570606041918,0.000855891181774918,-0.247845942174941,-0.228487270096122,FALSE
"RSV_genus223","Solirubrobacter","Actinobacteria",0.000164910271267394,0.000855891181774918,-0.232384663596915,-0.141866763485015,FALSE
"RSV_genus226","Armatimonas","Armatimonadetes",0.00059347046932294,0.000855891181774918,-0.253211644065304,-0.228487270096122,FALSE
"RSV_genus228","Candidatus Caldatribacterium","Atribacteria",0.000592470984852843,0.000855891181774918,-0.252076909396074,-0.228487270096122,FALSE
"RSV_genus231","Bacteroides","Bacteroidetes",0.0190206453353779,0.0199727124577146,0.733553930971457,0.895574171371191,FALSE
"RSV_genus233","Phocaeicola","Bacteroidetes",0.0133674048625914,0.0140517926932469,0.640182934721791,0.71824531749892,FALSE
"RSV_genus242","Barnesiella","Bacteroidetes",0.00194431626637679,0.00210343631956682,-0.211519022506979,-0.228487270096122,FALSE
"RSV_genus243","Butyricimonas","Bacteroidetes",0.000277243058529659,0.000855891181774918,-0.233135362660541,-0.182544719603095,FALSE
"RSV_genus244","Coprobacter","Bacteroidetes",0.00422358547567421,0.00446414017965565,0.0358143850381782,0.0300810298423653,FALSE
"RSV_genus245","Dysgonomonas","Bacteroidetes",0.000647659859361664,0.000855891181774918,-0.252008427155906,-0.228487270096122,FALSE
"RSV_genus246","Macellibacteroides","Bacteroidetes",0.000500072915876352,0.000855891181774918,-0.24076156467435,-0.216638600342961,FALSE
"RSV_genus247","Microbacter","Bacteroidetes",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus249","Odoribacter","Bacteroidetes",0.0302366667358736,0.0316468366595641,0.0245850571421666,-0.0888536394064858,FALSE
"RSV_genus250","Paludibacter","Bacteroidetes",0.00066802398082073,0.000855891181774918,-0.249387499015641,-0.228487270096122,FALSE
"RSV_genus251","Parabacteroides","Bacteroidetes",0.00148073153510296,0.00162191365649757,-0.154164308461951,-0.0793738950438331,FALSE
"RSV_genus252","Petrimonas","Bacteroidetes",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus253","Porphyromonas","Bacteroidetes",0.000166653392562601,0.000855891181774918,6.23383789673516,5.36884693852618,TRUE
"RSV_genus254","Proteiniphilum","Bacteroidetes",9.70822481353708e-05,0.000855891181774918,-0.242451278438598,-0.16251559919699,FALSE
"RSV_genus255","Tannerella","Bacteroidetes",0.00478072957486546,0.00504748800847393,3.14736480229625,2.50519076259369,TRUE
"RSV_genus256","Alloprevotella","Bacteroidetes",1.62477018959131e-05,0.000627161293182246,6.50141378022809,5.59535574235195,TRUE
"RSV_genus258","Paraprevotella","Bacteroidetes",0.000931470313006411,0.00105998685383395,-0.240968665625628,-0.228487270096122,FALSE
"RSV_genus259","Prevotella","Bacteroidetes",6.9248888365174e-05,0.000855891181774918,6.84594426700938,6.08744345924745,TRUE
"RSV_genus260","Prevotella 1","Bacteroidetes",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus261","Prevotella 2","Bacteroidetes",7.35087986692789e-06,0.000394088837310301,3.74920493956727,2.7554378602912,TRUE
"RSV_genus262","Prevotella 6","Bacteroidetes",0.86295701689982,0.863852200527309,4.84616072910044,4.60459222529949,FALSE
"RSV_genus263","Prevotella 7","Bacteroidetes",0.111003451978228,0.114442661494648,7.9949588843149,7.68200992089308,FALSE
"RSV_genus264","Prevotella 9","Bacteroidetes",0.00177604976896851,0.0019278830450558,-0.150985146741603,-0.200317724232837,FALSE
"RSV_genus265","Prevotellaceae Ga6A1 group","Bacteroidetes",0.000695040079857649,0.000864321748792051,-0.245400380130319,-0.228487270096122,FALSE
"RSV_genus266","Prevotellaceae NK3B31 group","Bacteroidetes",0.000499008000133864,0.000855891181774918,-0.25401179868196,-0.21071426546638,FALSE
"RSV_genus267","Prevotellaceae UCG-001","Bacteroidetes",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus268","Prevotellaceae UCG-003","Bacteroidetes",0.000609677188501148,0.000855891181774918,-0.253425696019019,-0.228487270096122,FALSE
"RSV_genus269","Prevotellaceae UCG-004","Bacteroidetes",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus270","Prevotellaceae YAB2003 group","Bacteroidetes",0.000602790390875748,0.000855891181774918,-0.253611721373632,-0.228487270096122,FALSE
"RSV_genus271","Alistipes","Bacteroidetes",0.00327984367428945,0.00349343172813391,-0.144183997093122,-0.109027681232647,FALSE
"RSV_genus272","Blvii28 wastewater-sludge group","Bacteroidetes",0.000604823337979724,0.000855891181774918,-0.253506957326854,-0.228487270096122,FALSE
"RSV_genus274","Rikenellaceae RC9 gut group","Bacteroidetes",0.000145756840345599,0.000855891181774918,-0.0510545010237904,0.0306855745904558,FALSE
"RSV_genus275","dgA-11 gut group","Bacteroidetes",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus276","vadinBC27 wastewater-sludge group","Bacteroidetes",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus281","Algoriphagus","Bacteroidetes",0.000610703660032405,0.000855891181774918,-0.25032430020603,-0.228487270096122,FALSE
"RSV_genus283","Adhaeribacter","Bacteroidetes",0.000675601215809439,0.000855891181774918,-0.244410792087439,-0.228487270096122,FALSE
"RSV_genus284","Arcicella","Bacteroidetes",0.000617674519019343,0.000855891181774918,-0.251884835223339,-0.228487270096122,FALSE
"RSV_genus285","Chryseolinea","Bacteroidetes",0.000613792732122935,0.000855891181774918,-0.249836147962529,-0.228487270096122,FALSE
"RSV_genus286","Cytophaga","Bacteroidetes",0.000606097168305842,0.000855891181774918,-0.253002115971749,-0.228487270096122,FALSE
"RSV_genus287","Dyadobacter","Bacteroidetes",0.000663016468333116,0.000855891181774918,-0.249915456296011,-0.228487270096122,FALSE
"RSV_genus288","Emticicia","Bacteroidetes",0.000610190223404914,0.000855891181774918,-0.253077731181063,-0.228487270096122,FALSE
"RSV_genus289","Fibrisoma","Bacteroidetes",0.000621057199057006,0.000855891181774918,-0.25223920784057,-0.228487270096122,FALSE
"RSV_genus290","Flectobacillus","Bacteroidetes",0.000606097168305842,0.000855891181774918,-0.253611721373632,-0.228487270096122,FALSE
"RSV_genus291","Flexibacter","Bacteroidetes",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus292","Hymenobacter","Bacteroidetes",0.00078716597124246,0.000925996268409527,-0.241942530133642,-0.228487270096122,FALSE
"RSV_genus293","Larkinella","Bacteroidetes",0.000589481924856291,0.000855891181774918,-0.253025618710692,-0.228487270096122,FALSE
"RSV_genus295","Nibribacter","Bacteroidetes",0.000630514789035968,0.000855891181774918,-0.248644658048995,-0.228487270096122,FALSE
"RSV_genus296","Ohtaekwangia","Bacteroidetes",0.000667465859120167,0.000855891181774918,-0.249696421378409,-0.228487270096122,FALSE
"RSV_genus297","Pontibacter","Bacteroidetes",0.000610703660032405,0.000855891181774918,-0.251855360801536,-0.228487270096122,FALSE
"RSV_genus298","Pseudarcicella","Bacteroidetes",0.000186328981837211,0.000855891181774918,-0.253303164250403,-0.197396790098461,FALSE
"RSV_genus299","Rhodocytophaga","Bacteroidetes",0.00064956117974326,0.000855891181774918,-0.247041033027077,-0.228487270096122,FALSE
"RSV_genus300","Rudanella","Bacteroidetes",0.000639569821742886,0.000855891181774918,-0.251216456390616,-0.228487270096122,FALSE
"RSV_genus301","Runella","Bacteroidetes",0.000198801595610759,0.000855891181774918,-0.251433493328747,-0.20168817423348,FALSE
"RSV_genus302","Siphonobacter","Bacteroidetes",0.000602790390875748,0.000855891181774918,-0.252459475347276,-0.228487270096122,FALSE
"RSV_genus303","Spirosoma","Bacteroidetes",0.000693882378998213,0.000863995478365516,-0.251444699322435,-0.228487270096122,FALSE
"RSV_genus304","Candidatus Amoebophilus","Bacteroidetes",0.000636360204971374,0.000855891181774918,-0.251432880770049,-0.228487270096122,FALSE
"RSV_genus306","Nafulsella","Bacteroidetes",0.000610703660032405,0.000855891181774918,-0.252420594074361,-0.228487270096122,FALSE
"RSV_genus310","Rubrivirga","Bacteroidetes",0.000589233471242591,0.000855891181774918,-0.252349617985868,-0.228487270096122,FALSE
"RSV_genus311","Blattabacterium","Bacteroidetes",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus312","Candidatus Sulcia","Bacteroidetes",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus313","Crocinitomix","Bacteroidetes",0.000733352623808912,0.000882400600967082,-0.250058442042839,-0.228487270096122,FALSE
"RSV_genus314","Fluviicola","Bacteroidetes",0.000643063894881335,0.000855891181774918,-0.250408944633641,-0.228487270096122,FALSE
"RSV_genus315","Lishizhenia","Bacteroidetes",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus316","Owenweeksia","Bacteroidetes",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus317","Aquimarina","Bacteroidetes",0.000610703660032405,0.000855891181774918,-0.252939533940821,-0.228487270096122,FALSE
"RSV_genus318","Bergeyella","Bacteroidetes",5.38552796886809e-10,3.07834256466988e-07,4.41699207311735,3.26639718169011,TRUE
"RSV_genus319","Capnocytophaga","Bacteroidetes",0.000356020506142936,0.000855891181774918,4.44329858848612,3.59164828502141,TRUE
"RSV_genus320","Chryseobacterium","Bacteroidetes",0.000918255285847461,0.00104741885442411,-0.1828329686156,-0.150290716747959,FALSE
"RSV_genus321","Citreitalea","Bacteroidetes",0.000610703660032405,0.000855891181774918,-0.251970355831888,-0.228487270096122,FALSE
"RSV_genus322","Cloacibacterium","Bacteroidetes",4.25944883169924e-05,0.000855891181774918,0.458230862918999,0.776268083853996,FALSE
"RSV_genus323","Elizabethkingia","Bacteroidetes",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus324","Empedobacter","Bacteroidetes",0.000763443496510881,0.00090878916365956,-0.24561082621051,-0.228487270096122,FALSE
"RSV_genus325","Epilithonimonas","Bacteroidetes",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus326","Flavobacterium","Bacteroidetes",3.26503656668381e-05,0.000855891181774918,-0.218495735399915,-0.147455878591055,FALSE
"RSV_genus327","Gillisia","Bacteroidetes",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus328","Gramella","Bacteroidetes",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus329","Imtechella","Bacteroidetes",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus330","Moheibacter","Bacteroidetes",0.000674755372242041,0.000855891181774918,-0.246792983644863,-0.228487270096122,FALSE
"RSV_genus331","Myroides","Bacteroidetes",0.00062314740713037,0.000855891181774918,-0.252920854663914,-0.228487270096122,FALSE
"RSV_genus333","NS4 marine group","Bacteroidetes",0.000582561958734778,0.000855891181774918,-0.252429932177279,-0.228487270096122,FALSE
"RSV_genus334","NS5 marine group","Bacteroidetes",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus335","Salinimicrobium","Bacteroidetes",0.000610703660032405,0.000855891181774918,-0.25130449446414,-0.228487270096122,FALSE
"RSV_genus336","Soonwooa","Bacteroidetes",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus337","Subsaxibacter","Bacteroidetes",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus342","Ferruginibacter","Bacteroidetes",0.000476311802398644,0.000855891181774918,-0.241227278596723,-0.165964035995669,FALSE
"RSV_genus343","Filimonas","Bacteroidetes",0.000581334237398334,0.000855891181774918,-0.25401179868196,-0.228487270096122,FALSE
"RSV_genus344","Flavihumibacter","Bacteroidetes",0.000630514789035968,0.000855891181774918,-0.252854459340974,-0.228487270096122,FALSE
"RSV_genus345","Flavisolibacter","Bacteroidetes",0.000535972061914762,0.000855891181774918,-0.233087250574719,-0.181502926290197,FALSE
"RSV_genus346","Flavitalea","Bacteroidetes",0.000713809140228229,0.000874144442030763,-0.243830335524255,-0.228487270096122,FALSE
"RSV_genus347","Hydrotalea","Bacteroidetes",0.000690995963053823,0.000861872297294271,-0.249488143212491,-0.228487270096122,FALSE
"RSV_genus348","Lacibacter","Bacteroidetes",0.000606862664500215,0.000855891181774918,-0.253425696019019,-0.228487270096122,FALSE
"RSV_genus350","Niabella","Bacteroidetes",0.000650377619345528,0.000855891181774918,-0.250321121597655,-0.228487270096122,FALSE
"RSV_genus351","Parafilimonas","Bacteroidetes",0.000831188261727916,0.000962901167547946,-0.242100662546292,-0.228487270096122,FALSE
