"OTU","Genus","Phylum","p_value","p_adj_BH","control","Diabetes","in_top_panel"
"RSV_genus1160","Shewanella","Proteobacteria",8.61849653611594e-06,2.33627662037503e-05,-0.234928345325142,-0.205508784112389,FALSE
"RSV_genus1161","Cardiobacterium","Proteobacteria",0.0019488484973903,0.00213466379112559,2.4266326870596,2.09659274161919,TRUE
"RSV_genus1163","Cellvibrio","Proteobacteria",1.40588654186623e-05,2.33627662037503e-05,-0.253211644065304,-0.238283304872835,FALSE
"RSV_genus1164","Simiduia","Proteobacteria",1.79600698685853e-05,2.45546702359129e-05,-0.249805863341391,-0.238283304872835,FALSE
"RSV_genus1165","C1-B045","Proteobacteria",1.59950929211349e-05,2.35386188683286e-05,-0.251714603328169,-0.238283304872835,FALSE
"RSV_genus1167","Nitrosococcus","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1168","Rheinheimera","Proteobacteria",2.1580673409614e-06,2.33627662037503e-05,-0.244747283375062,-0.209174004013869,FALSE
"RSV_genus1170","Thiogranum","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1173","Buchnera","Proteobacteria",1.4106376072358e-05,2.33627662037503e-05,-0.25239824558697,-0.238283304872835,FALSE
"RSV_genus1174","Candidatus Blochmannia","Proteobacteria",0.000159705042686958,0.000181099137712003,-0.204110782659078,-0.223965036863247,FALSE
"RSV_genus1175","Candidatus Carsonella","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1176","Candidatus Nasuia","Proteobacteria",6.82173318451474e-06,2.33627662037503e-05,-0.244577968354571,-0.216323911447289,FALSE
"RSV_genus1177","Cedecea","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1178","Citrobacter","Proteobacteria",2.18257270113551e-05,2.81575221470023e-05,-0.247367980593034,-0.238283304872835,FALSE
"RSV_genus1179","Dickeya","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1180","Erwinia","Proteobacteria",1.38502895264756e-05,2.33627662037503e-05,-0.253002115971749,-0.238283304872835,FALSE
"RSV_genus1181","Escherichia/Shigella","Proteobacteria",0.00536989474232021,0.00581587926637374,0.416824339319275,0.362235560331566,FALSE
"RSV_genus1182","Ewingella","Proteobacteria",1.36545492188678e-05,2.33627662037503e-05,-0.217795903645671,-0.202136365882386,FALSE
"RSV_genus1183","Hafnia","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1184","Leminorella","Proteobacteria",1.39811433558148e-05,2.33627662037503e-05,-0.252587172678526,-0.238283304872835,FALSE
"RSV_genus1185","Lonsdalea","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1186","Morganella","Proteobacteria",1.93388925769768e-05,2.56699193078165e-05,-0.250616434859206,-0.238283304872835,FALSE
"RSV_genus1188","Pantoea","Proteobacteria",0.000207864253254363,0.000233243028361001,-0.146145245449228,-0.152952434943391,FALSE
"RSV_genus1189","Pectobacterium","Proteobacteria",1.42738721414138e-05,2.33627662037503e-05,-0.253425696019019,-0.238283304872835,FALSE
"RSV_genus1190","Plesiomonas","Proteobacteria",8.06698528995735e-06,2.33627662037503e-05,-0.25201593600048,-0.22830342585502,FALSE
"RSV_genus1191","Proteus","Proteobacteria",1.86218307331933e-05,2.50926768950414e-05,-0.248936080232577,-0.238283304872835,FALSE
"RSV_genus1192","Providencia","Proteobacteria",1.59874312270281e-05,2.35386188683286e-05,-0.252106806468976,-0.238283304872835,FALSE
"RSV_genus1193","Rahnella","Proteobacteria",1.41233812435788e-05,2.33627662037503e-05,-0.250858028094102,-0.238283304872835,FALSE
"RSV_genus1194","Serratia","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1195","Shimwellia","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1196","Tatumella","Proteobacteria",1.50785007873034e-05,2.35386188683286e-05,-0.251886958646613,-0.238283304872835,FALSE
"RSV_genus1197","Trabulsiella","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1198","Yersinia","Proteobacteria",0.000428542422133167,0.000475884277742815,0.143905290132779,0.206049926581466,FALSE
"RSV_genus1200","Aquicella","Proteobacteria",4.6007361145636e-06,2.33627662037503e-05,-0.247613403545562,-0.227069846483178,FALSE
"RSV_genus1201","Coxiella","Proteobacteria",6.40307512451738e-05,7.44453915079431e-05,-0.223948764387951,-0.220952019818512,FALSE
"RSV_genus1202","Diplorickettsia","Proteobacteria",1.04209229942005e-05,2.33627662037503e-05,-0.253506957326854,-0.232819418062038,FALSE
"RSV_genus1204","Rickettsiella","Proteobacteria",5.4712317707105e-06,2.33627662037503e-05,-0.250201491565983,-0.222493304445733,FALSE
"RSV_genus1205","Legionella","Proteobacteria",4.51578188922519e-05,5.37991299148433e-05,-0.234663273304114,-0.234573657938616,FALSE
"RSV_genus1207","Methylobacter","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1208","Methylocaldum","Proteobacteria",1.42532609749053e-05,2.33627662037503e-05,-0.25286995810806,-0.238283304872835,FALSE
"RSV_genus1209","Methylomonas","Proteobacteria",1.39912577256318e-05,2.33627662037503e-05,-0.253025618710692,-0.238283304872835,FALSE
"RSV_genus1212","Alcanivorax","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1214","Cobetia","Proteobacteria",1.49414580589981e-05,2.35268718770015e-05,-0.252706802710199,-0.238283304872835,FALSE
"RSV_genus1215","Halomonas","Proteobacteria",1.15555205188371e-05,2.33627662037503e-05,-0.237787910032373,-0.217761460601207,FALSE
"RSV_genus1216","Kushneria","Proteobacteria",1.42738721414138e-05,2.33627662037503e-05,-0.251248757711085,-0.238283304872835,FALSE
"RSV_genus1218","Marinomonas","Proteobacteria",1.70825656858888e-05,2.41710790130244e-05,-0.23773846281891,-0.214038717638347,FALSE
"RSV_genus1219","Marinospirillum","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1221","Nitrincola","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1222","Oceanobacter","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1223","Pseudospirillum","Proteobacteria",1.11684462031196e-05,2.33627662037503e-05,-0.253506957326854,-0.232080960621171,FALSE
"RSV_genus1224","Reinekea","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1226","Gilliamella","Proteobacteria",1.42463968958684e-05,2.33627662037503e-05,-0.252503009633747,-0.238283304872835,FALSE
"RSV_genus1228","Actinobacillus","Proteobacteria",8.85949846619199e-06,2.33627662037503e-05,3.55392043739777,2.8123973971489,TRUE
"RSV_genus1229","Aggregatibacter","Proteobacteria",0.0856536565280439,0.0893575984319593,3.78718820535074,3.36942602666905,FALSE
"RSV_genus1230","Bibersteinia","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1231","Bisgaardia","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1232","Gallibacterium","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1233","Haemophilus","Proteobacteria",0.0031072364886114,0.00338429256378104,7.44187178791177,7.14271018276534,TRUE
"RSV_genus1234","Mannheimia","Proteobacteria",0.398829830887,0.407270673868735,1.25543575923025,1.06148715076202,FALSE
"RSV_genus1236","Necropsobacter","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1237","Pasteurella","Proteobacteria",1.45269290306637e-05,2.34313225420484e-05,-0.243632147453103,-0.220532635049125,FALSE
"RSV_genus1238","Acinetobacter","Proteobacteria",0.040504815907033,0.0426715582426713,0.504974737291946,0.491754631943056,FALSE
"RSV_genus1239","Alkanindiges","Proteobacteria",7.82337936949613e-06,2.33627662037503e-05,-0.251553276661225,-0.227202853250732,FALSE
"RSV_genus1240","Enhydrobacter","Proteobacteria",8.74250803653935e-06,2.33627662037503e-05,-0.252480592338409,-0.235413130212132,FALSE
"RSV_genus1241","Moraxella","Proteobacteria",0.162972286413089,0.168742764365484,0.383926932647576,0.282096866825967,FALSE
"RSV_genus1243","Perlucidibaca","Proteobacteria",1.37936169905627e-05,2.33627662037503e-05,-0.253002115971749,-0.238283304872835,FALSE
"RSV_genus1244","Psychrobacter","Proteobacteria",7.39369654574085e-06,2.33627662037503e-05,-0.24622092304574,-0.224912004079161,FALSE
"RSV_genus1246","Azomonas","Proteobacteria",0.000265243090968538,0.000296249517111851,-0.183755742343186,-0.193398358533676,FALSE
"RSV_genus1248","Pseudomonas","Proteobacteria",0.0364040108579909,0.0385195948223259,0.560797594277792,0.628903944336451,FALSE
"RSV_genus1250","Oceanococcus","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1254","Leucothrix","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1256","Thiothrix","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1257","Aliivibrio","Proteobacteria",0.000193250464253959,0.000217350463875374,-0.17186472741002,-0.182814003823126,FALSE
"RSV_genus1258","Enterovibrio","Proteobacteria",1.59874312270281e-05,2.35386188683286e-05,-0.251687142223517,-0.238283304872835,FALSE
"RSV_genus1260","Photobacterium","Proteobacteria",3.31362844712933e-05,4.03234735369459e-05,-0.238512672526557,-0.23425450539239,FALSE
"RSV_genus1261","Vibrio","Proteobacteria",1.79472370529721e-05,2.45546702359129e-05,-0.244648109224001,-0.236008745268968,FALSE
"RSV_genus1263","Alkanibacter","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1264","Nevskia","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1265","Solimonas","Proteobacteria",1.42498285412245e-05,2.33627662037503e-05,-0.252389676578444,-0.238283304872835,FALSE
"RSV_genus1266","Aquimonas","Proteobacteria",1.66234727422261e-05,2.38120546405837e-05,-0.251257726851398,-0.238283304872835,FALSE
"RSV_genus1267","Arenimonas","Proteobacteria",1.31305703798758e-05,2.33627662037503e-05,-0.247070074148596,-0.233138570608264,FALSE
"RSV_genus1268","Chiayiivirga","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1269","Dokdonella","Proteobacteria",1.16090285968546e-05,2.33627662037503e-05,-0.250703431184144,-0.231618965690914,FALSE
"RSV_genus1270","Dyella","Proteobacteria",1.51511090818912e-05,2.35386188683286e-05,-0.25201593600048,-0.238283304872835,FALSE
"RSV_genus1271","Frateuria","Proteobacteria",1.81147471238738e-05,2.47252206146227e-05,-0.251454958199699,-0.238283304872835,FALSE
"RSV_genus1272","Ignatzschineria","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1273","Luteibacter","Proteobacteria",2.41514042600235e-05,3.05854397781138e-05,-0.246091841542039,-0.229344406087046,FALSE
"RSV_genus1274","Luteimonas","Proteobacteria",7.24475288145682e-06,2.33627662037503e-05,-0.245250592515631,-0.216329763065037,FALSE
"RSV_genus1275","Lysobacter","Proteobacteria",1.08597833299049e-05,2.33627662037503e-05,-0.249520966981,-0.231791598421636,FALSE
"RSV_genus1276","Mizugakiibacter","Proteobacteria",1.44780683621982e-05,2.34313225420484e-05,-0.25113722764281,-0.238283304872835,FALSE
"RSV_genus1278","Pseudofulvimonas","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1279","Pseudoxanthomonas","Proteobacteria",1.67992554688794e-05,2.38752305264633e-05,-0.231889549402337,-0.230402016074139,FALSE
"RSV_genus1280","Rhodanobacter","Proteobacteria",1.62927437898104e-05,2.36428537701759e-05,-0.252811566756976,-0.238283304872835,FALSE
"RSV_genus1281","Silanimonas","Proteobacteria",1.4823411519612e-05,2.34501510105337e-05,-0.251758991462768,-0.238283304872835,FALSE
"RSV_genus1282","Stenotrophomonas","Proteobacteria",4.70767224001319e-05,5.58782744355809e-05,0.0442495197106124,0.131619472095135,FALSE
"RSV_genus1283","Tahibacter","Proteobacteria",7.51383761994414e-06,2.33627662037503e-05,-0.252130958924522,-0.223965036863247,FALSE
"RSV_genus1284","Thermomonas","Proteobacteria",2.57362596219185e-05,3.23378783009783e-05,-0.240074978178043,-0.238283304872835,FALSE
"RSV_genus1285","Xanthomonas","Proteobacteria",0.00228704336460901,0.00250226399869353,-0.142847107143575,-0.191489933883757,FALSE
"RSV_genus1286","Xylella","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1287","Acidibacter","Proteobacteria",1.17824208197952e-05,2.33627662037503e-05,-0.252920854663914,-0.231979945788522,FALSE
"RSV_genus1288","Candidatus Competibacter","Proteobacteria",1.3380415577935e-05,2.33627662037503e-05,-0.253303164250403,-0.238283304872835,FALSE
"RSV_genus1290","Steroidobacter","Proteobacteria",2.76704383878284e-05,3.43654736734291e-05,-0.240321738835217,-0.238283304872835,FALSE
"RSV_genus1299","Candidatus Saccharimonas","Saccharibacteria",0.405877832857194,0.414029713221133,0.443101852132669,0.322739213488983,FALSE
"RSV_genus1301","Turneriella","Spirochaetae",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1304","Sphaerochaeta","Spirochaetae",2.23678350950146e-05,2.858935214131e-05,-0.250924991982435,-0.238283304872835,FALSE
"RSV_genus1305","Spirochaeta 2","Spirochaetae",5.93358976795986e-05,6.94050197100759e-05,-0.207378984837787,-0.211884683370364,FALSE
"RSV_genus1306","Treponema","Spirochaetae",1.47168686430742e-05,2.34313225420484e-05,-0.252177511499726,-0.238283304872835,FALSE
"RSV_genus1307","Treponema 2","Spirochaetae",7.76964843208098e-05,8.99602828188559e-05,4.09582705162914,3.57301619006838,TRUE
"RSV_genus1308","Candidatus Tammella","Synergistetes",3.98181213938016e-05,4.77322821677249e-05,-0.244590650256985,-0.235413130212132,FALSE
"RSV_genus1309","Fretibacterium","Synergistetes",0.01995373853484,0.0212531541789411,2.06708709212266,1.77361788952532,TRUE
"RSV_genus1310","Jonquetella","Synergistetes",1.11331384800486e-05,2.33627662037503e-05,-0.250310862720392,-0.225807391883549,FALSE
"RSV_genus1311","Pyramidobacter","Synergistetes",2.85813449930946e-09,1.70879124538348e-06,-0.124559766355934,-0.0224433375060986,FALSE
"RSV_genus1312","Synergistes","Synergistetes",1.60142624716415e-05,2.35386188683286e-05,-0.251973043416483,-0.238283304872835,FALSE
"RSV_genus1314","Acholeplasma","Tenericutes",0.38701576372727,0.395625224572898,0.260616512290729,-0.011988492881328,FALSE
"RSV_genus1315","Anaeroplasma","Tenericutes",1.57781003389159e-05,2.35386188683286e-05,-0.252373120724811,-0.238283304872835,FALSE
"RSV_genus1316","Entomoplasma","Tenericutes",1.8309878781239e-05,2.48160576178309e-05,-0.250289897734295,-0.238283304872835,FALSE
"RSV_genus1317","Mesoplasma","Tenericutes",1.74410284221557e-05,2.4356863136585e-05,-0.25051238684209,-0.238283304872835,FALSE
"RSV_genus1318","Spiroplasma","Tenericutes",3.18576000494151e-05,3.90091524756688e-05,-0.244628462042563,-0.238283304872835,FALSE
"RSV_genus1319","Candidatus Phytoplasma","Tenericutes",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1321","Candidatus Bacilloplasma","Tenericutes",1.07046040881005e-05,2.33627662037503e-05,-0.241600308036931,-0.227212688867209,FALSE
"RSV_genus1322","Mycoplasma","Tenericutes",0.0157572170611741,0.0168204806018064,2.16300066625469,1.85991852583924,TRUE
"RSV_genus1324","Ureaplasma","Tenericutes",3.08685515587381e-05,3.79950921609468e-05,-0.240785212770483,-0.225501139026248,FALSE
"RSV_genus1327","AUTHM297","Thermotogae",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1328","Thermotoga","Thermotogae",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1333","Opitutus","Verrucomicrobia",0.00010225132913251,0.00011732762498558,-0.210366026590074,-0.21402732617426,FALSE
"RSV_genus1334","Lentimonas","Verrucomicrobia",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1335","Chthoniobacter","Verrucomicrobia",7.1358191300397e-06,2.33627662037503e-05,-0.246881104501144,-0.226851708769601,FALSE
"RSV_genus1341","Candidatus Methylacidiphilum","Verrucomicrobia",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1344","Akkermansia","Verrucomicrobia",0.00023391794348161,0.00026156525545742,-0.0600170169011681,-0.0677484701374902,FALSE
"RSV_genus1345","Luteolibacter","Verrucomicrobia",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1347","Prosthecobacter","Verrucomicrobia",4.15675690196807e-06,2.33627662037503e-05,-0.252854459340974,-0.221058217115381,FALSE
"RSV_genus1348","Roseimicrobium","Verrucomicrobia",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
