"OTU","Genus","Phylum","p_value","p_adj_BH","control","Breast.cancer","in_top_panel"
"RSV_genus1019","Piscinibacter","Proteobacteria",0.0176149214485674,0.025388785348732,-0.245835325509458,-0.218365819475552,FALSE
"RSV_genus1020","Pseudacidovorax","Proteobacteria",0.0168691566110663,0.025388785348732,-0.252839593356079,-0.218365819475552,FALSE
"RSV_genus1021","Pseudorhodoferax","Proteobacteria",0.0165412254958821,0.025388785348732,-0.253211644065304,-0.218365819475552,FALSE
"RSV_genus1022","Ramlibacter","Proteobacteria",0.017030197655947,0.025388785348732,-0.251169161376705,-0.218365819475552,FALSE
"RSV_genus1023","Rhizobacter","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1024","Rhodoferax","Proteobacteria",0.0166400022287975,0.025388785348732,-0.251388562876758,-0.218365819475552,FALSE
"RSV_genus1025","Roseateles","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1026","Rubrivivax","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1027","Schlegelella","Proteobacteria",0.0183246648690248,0.025388785348732,-0.244600341453225,-0.218365819475552,FALSE
"RSV_genus1028","Simplicispira","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1029","Tepidicella","Proteobacteria",0.0173563313310933,0.025388785348732,-0.24978497680614,-0.218365819475552,FALSE
"RSV_genus1030","Tepidimonas","Proteobacteria",0.0207499392285224,0.0258704022681191,-0.227902041767076,-0.218365819475552,FALSE
"RSV_genus1031","Variovorax","Proteobacteria",0.0171925861368717,0.025388785348732,-0.251047159766953,-0.218365819475552,FALSE
"RSV_genus1032","Xenophilus","Proteobacteria",0.0347112767453647,0.0393612010097262,-0.203891951507726,-0.218365819475552,FALSE
"RSV_genus1033","Xylophilus","Proteobacteria",0.0169696498583337,0.025388785348732,-0.250317326369883,-0.218365819475552,FALSE
"RSV_genus1035","Actimicrobium","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1036","Duganella","Proteobacteria",0.0174696979939942,0.025388785348732,-0.250331380474919,-0.218365819475552,FALSE
"RSV_genus1037","Herbaspirillum","Proteobacteria",0.0187052866697663,0.025388785348732,-0.244356365118593,-0.218365819475552,FALSE
"RSV_genus1038","Herminiimonas","Proteobacteria",0.0168491207617245,0.025388785348732,-0.251145751359866,-0.218365819475552,FALSE
"RSV_genus1039","Janthinobacterium","Proteobacteria",0.00790143510287906,0.025388785348732,-0.233760134427282,-0.148590513627248,FALSE
"RSV_genus1040","Massilia","Proteobacteria",0.0281889353470898,0.032813416899809,-0.21037275987402,-0.218365819475552,FALSE
"RSV_genus1042","Noviherbaspirillum","Proteobacteria",0.0168091117192108,0.025388785348732,-0.251963722386917,-0.218365819475552,FALSE
"RSV_genus1043","Oxalicibacterium","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1044","Pseudoduganella","Proteobacteria",0.0168992495957632,0.025388785348732,-0.25054841741305,-0.218365819475552,FALSE
"RSV_genus1045","Undibacterium","Proteobacteria",0.0102844968467486,0.025388785348732,-0.247668736954991,-0.103693406326514,FALSE
"RSV_genus1047","Hydrogenophilus","Proteobacteria",0.0171620352336293,0.025388785348732,-0.251088939907398,-0.218365819475552,FALSE
"RSV_genus1049","Tepidiphilus","Proteobacteria",0.00516799576987103,0.025388785348732,-0.241776812893869,-0.148590513627248,FALSE
"RSV_genus1050","Methylobacillus","Proteobacteria",0.0314937275055608,0.0361372735349181,-0.20862648178126,-0.218365819475552,FALSE
"RSV_genus1051","Methylophilus","Proteobacteria",0.0203331638170686,0.0257610721821397,-0.237681820325559,-0.218365819475552,FALSE
"RSV_genus1054","Alysiella","Proteobacteria",0.3606357713025,0.375824534888674,0.491283226058657,0.312607225165965,FALSE
"RSV_genus1055","Aquaspirillum","Proteobacteria",0.0168491207617245,0.025388785348732,-0.25286995810806,-0.218365819475552,FALSE
"RSV_genus1056","Aquitalea","Proteobacteria",0.0109432089323752,0.025388785348732,-0.253106880018526,-0.132510869655667,FALSE
"RSV_genus1057","Bergeriella","Proteobacteria",0.018046323056588,0.025388785348732,-0.249321020228995,-0.218365819475552,FALSE
"RSV_genus1058","Conchiformibius","Proteobacteria",0.0297444848496681,0.0343753627304547,-0.205834661553284,-0.218365819475552,FALSE
"RSV_genus1059","Deefgea","Proteobacteria",0.0191823620432989,0.0253922899475767,-0.245879009261955,-0.218365819475552,FALSE
"RSV_genus1060","Eikenella","Proteobacteria",0.192621338474789,0.20403906874662,1.00794292942497,0.510749945218921,FALSE
"RSV_genus1061","Kingella","Proteobacteria",0.571069793816572,0.58439273704453,2.52793432849566,2.25535659582781,FALSE
"RSV_genus1063","Neisseria","Proteobacteria",0.54148836405994,0.554709417534865,6.07733672418102,5.60401180972967,FALSE
"RSV_genus1064","Simonsiella","Proteobacteria",0.263006850691297,0.276472343046952,0.060471329813369,-0.218365819475552,FALSE
"RSV_genus1065","Snodgrassella","Proteobacteria",0.0168491207617245,0.025388785348732,-0.252854459340974,-0.218365819475552,FALSE
"RSV_genus1066","Vitreoscilla","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1067","Vogesella","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1068","Gallionella","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1070","Nitrosomonas","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1071","12up","Proteobacteria",0.0179402586076403,0.025388785348732,-0.249936543056414,-0.218365819475552,FALSE
"RSV_genus1072","Azonexus","Proteobacteria",0.0168491207617245,0.025388785348732,-0.252039438739424,-0.218365819475552,FALSE
"RSV_genus1073","Azospira","Proteobacteria",0.0200399558035632,0.0256437897081977,-0.234697314558131,-0.218365819475552,FALSE
