"OTU","Genus","Phylum","p_value","p_adj_BH","control","Angina","in_top_panel"
"RSV_genus394","Anaerolinea","Chloroflexi",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus395","Longilinea","Chloroflexi",0.00103457975306806,0.00159587888504181,-0.252920854663914,-0.223097576429212,FALSE
"RSV_genus397","Pelolinea","Chloroflexi",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus401","Candidatus Chloroploca","Chloroflexi",0.00107233355574678,0.00159587888504181,-0.250609350945904,-0.223097576429212,FALSE
"RSV_genus402","Chloronema","Chloroflexi",0.00103130828858044,0.00159587888504181,-0.253303164250403,-0.223097576429212,FALSE
"RSV_genus404","Roseiflexus","Chloroflexi",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus405","Herpetosiphon","Chloroflexi",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus424","Cyanobium","Cyanobacteria",0.00106951471496175,0.00159587888504181,-0.252520777355586,-0.223097576429212,FALSE
"RSV_genus425","Merismopedia","Cyanobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus426","Microcystis","Cyanobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus428","Synechococcus","Cyanobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus429","Chroococcidiopsis","Cyanobacteria",0.00102317146565028,0.00159587888504181,-0.253425696019019,-0.223097576429212,FALSE
"RSV_genus430","Pleurocapsa","Cyanobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus431","Aerosakkonema","Cyanobacteria",0.00102209105647917,0.00159587888504181,-0.253002115971749,-0.223097576429212,FALSE
"RSV_genus432","Leptolyngbya","Cyanobacteria",0.000805442364904893,0.00159587888504181,-0.25401179868196,-0.195298860014136,FALSE
"RSV_genus433","Microcoleus","Cyanobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus435","Oscillatoria","Cyanobacteria",0.00103731330667443,0.00159587888504181,-0.253611721373632,-0.223097576429212,FALSE
"RSV_genus436","Pseudanabaena","Cyanobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus437","Spirulina","Cyanobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus444","Mucispirillum","Deferribacteres",0.00106895177000031,0.00159587888504181,-0.252316984279135,-0.223097576429212,FALSE
"RSV_genus445","Deinobacterium","Deinococcus-Thermus",0.00103786081879979,0.00159587888504181,-0.253077731181063,-0.223097576429212,FALSE
"RSV_genus446","Deinococcus","Deinococcus-Thermus",0.00129499581879726,0.00165958959513859,-0.248976717911168,-0.223097576429212,FALSE
"RSV_genus448","Truepera","Deinococcus-Thermus",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus449","Meiothermus","Deinococcus-Thermus",0.00106445806832355,0.00159587888504181,-0.251542781235684,-0.223097576429212,FALSE
"RSV_genus450","Thermus","Deinococcus-Thermus",0.00135189005346228,0.00168420564585362,-0.245793874168577,-0.223097576429212,FALSE
"RSV_genus451","Elusimicrobium","Elusimicrobia",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus456","Fibrobacter","Fibrobacteres",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus458","Alicyclobacillus","Firmicutes",0.00122491055100486,0.00161701598046469,-0.248990850931987,-0.223097576429212,FALSE
"RSV_genus460","Tumebacillus","Firmicutes",0.001311215775897,0.00166709252139737,-0.243204412549712,-0.223097576429212,FALSE
"RSV_genus461","Aeribacillus","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus462","Anoxybacillus","Firmicutes",0.0011607702120435,0.00159587888504181,-0.246383293021559,-0.223097576429212,FALSE
"RSV_genus463","Bacillus","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus464","Caldibacillus","Firmicutes",0.00115713129599217,0.00159587888504181,-0.249974158592683,-0.223097576429212,FALSE
"RSV_genus465","Geobacillus","Firmicutes",0.00169737532424567,0.00199995993638226,-0.22853202222427,-0.223097576429212,FALSE
"RSV_genus466","Halolactibacillus","Firmicutes",0.00103786081879979,0.00159587888504181,-0.252361179784235,-0.223097576429212,FALSE
"RSV_genus467","Marinococcus","Firmicutes",0.00102101170328997,0.00159587888504181,-0.253425696019019,-0.223097576429212,FALSE
"RSV_genus469","Oceanobacillus","Firmicutes",0.00109398238680735,0.00159587888504181,-0.249043169436911,-0.223097576429212,FALSE
"RSV_genus470","Paraliobacillus","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus471","Paucisalibacillus","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus472","Terribacillus","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus473","Ureibacillus","Firmicutes",0.00105219034258897,0.00159587888504181,-0.25239824558697,-0.223097576429212,FALSE
"RSV_genus474","Thermicanus","Firmicutes",0.00187337950954746,0.0021676393605675,-0.228032212357002,-0.223097576429212,FALSE
"RSV_genus475","Gemella","Firmicutes",0.173367889822076,0.179506452444531,7.40682159189653,6.95255553046699,FALSE
"RSV_genus476","Exiguobacterium","Firmicutes",0.000269952828706108,0.00159587888504181,-0.250972580592647,-0.185396757434708,FALSE
"RSV_genus478","Brevibacillus","Firmicutes",0.00102641903843123,0.00159587888504181,-0.252520777355586,-0.223097576429212,FALSE
"RSV_genus479","Cohnella","Firmicutes",0.00103621908418276,0.00159587888504181,-0.252738489300508,-0.223097576429212,FALSE
"RSV_genus480","Paenibacillus","Firmicutes",0.00147114368717138,0.00178572787184954,-0.232712579128035,-0.18103416244112,FALSE
"RSV_genus481","Saccharibacillus","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus482","Thermobacillus","Firmicutes",0.00107969473632816,0.00159587888504181,-0.252064563601582,-0.223097576429212,FALSE
"RSV_genus483","Chryseomicrobium","Firmicutes",0.00111486398032761,0.00159587888504181,-0.250108872449898,-0.223097576429212,FALSE
"RSV_genus484","Lysinibacillus","Firmicutes",0.00106109926771722,0.00159587888504181,-0.251184769800307,-0.223097576429212,FALSE
"RSV_genus486","Psychrobacillus","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus487","Sporosarcina","Firmicutes",0.00103786081879979,0.00159587888504181,-0.253077731181063,-0.223097576429212,FALSE
"RSV_genus488","Sporolactobacillus","Firmicutes",0.00125003956154893,0.00163453682506059,-0.242322563260335,-0.223097576429212,FALSE
"RSV_genus489","Aliicoccus","Firmicutes",0.00103786081879979,0.00159587888504181,-0.253211644065304,-0.223097576429212,FALSE
"RSV_genus490","Jeotgalicoccus","Firmicutes",0.00102696122714486,0.00159587888504181,-0.253254536649301,-0.223097576429212,FALSE
"RSV_genus491","Macrococcus","Firmicutes",0.00103731330667443,0.00159587888504181,-0.252727617864547,-0.223097576429212,FALSE
"RSV_genus493","Nosocomiicoccus","Firmicutes",0.00103786081879979,0.00159587888504181,-0.252798322895297,-0.223097576429212,FALSE
"RSV_genus494","Staphylococcus","Firmicutes",0.000385300463619679,0.00159587888504181,0.378940527074833,0.919444346674227,TRUE
"RSV_genus495","Kroppenstedtia","Firmicutes",0.00103786081879979,0.00159587888504181,-0.253359300696079,-0.223097576429212,FALSE
"RSV_genus496","Laceyella","Firmicutes",0.00102641903843123,0.00159587888504181,-0.252587172678526,-0.223097576429212,FALSE
"RSV_genus497","Planifilum","Firmicutes",0.00107629147965489,0.00159587888504181,-0.251795201913237,-0.223097576429212,FALSE
"RSV_genus498","Thermoactinomyces","Firmicutes",0.00102317146565028,0.00159587888504181,-0.253303164250403,-0.223097576429212,FALSE
"RSV_genus499","Abiotrophia","Firmicutes",0.0126192310677447,0.0136366830687275,2.86289344437322,2.01563531098004,TRUE
"RSV_genus500","Aerococcus","Firmicutes",0.000496173519488539,0.00159587888504181,-0.234633533374276,-0.169366146205018,FALSE
"RSV_genus501","Eremococcus","Firmicutes",0.000709448689965832,0.00159587888504181,-0.25401179868196,-0.180301401092726,FALSE
"RSV_genus502","Facklamia","Firmicutes",0.00115410692282531,0.00159587888504181,-0.250349731329084,-0.223097576429212,FALSE
"RSV_genus503","Globicatella","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus504","Ignavigranum","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus506","Alkalibacterium","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus507","Alloiococcus","Firmicutes",0.00103130828858044,0.00159587888504181,-0.252854459340974,-0.223097576429212,FALSE
"RSV_genus508","Atopostipes","Firmicutes",0.000800262129035975,0.00159587888504181,-0.21956302595186,-0.182623100085552,FALSE
"RSV_genus509","Desemzia","Firmicutes",0.00103786081879979,0.00159587888504181,-0.253173275341467,-0.223097576429212,FALSE
"RSV_genus510","Dolosigranulum","Firmicutes",0.00114088627712459,0.00159587888504181,-0.226036369829359,-0.146045754338464,FALSE
"RSV_genus511","Granulicatella","Firmicutes",0.468417768254814,0.475313508271183,6.77502502508936,6.83079631431945,FALSE
"RSV_genus512","Marinilactibacillus","Firmicutes",0.000289982514565801,0.00159587888504181,-0.251209761973063,-0.168716683718207,FALSE
"RSV_genus514","Trichococcus","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus515","Catellicoccus","Firmicutes",0.00115652583600279,0.00159587888504181,-0.243652539389498,-0.223097576429212,FALSE
"RSV_genus516","Enterococcus","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus518","Tetragenococcus","Firmicutes",0.000296053334282195,0.00159587888504181,-0.251782994086566,-0.150506085500862,FALSE
"RSV_genus519","Lactobacillus","Firmicutes",0.00176676149163847,0.00206657556294682,2.08350601934218,3.05996241973623,TRUE
"RSV_genus521","Pediococcus","Firmicutes",0.00102155124794538,0.00159587888504181,-0.252369096749506,-0.223097576429212,FALSE
"RSV_genus522","Fructobacillus","Firmicutes",0.00104005354259501,0.00159587888504181,-0.252268356678033,-0.223097576429212,FALSE
"RSV_genus523","Leuconostoc","Firmicutes",0.00200991552699184,0.00231176219731481,-0.218910421687702,-0.223097576429212,FALSE
"RSV_genus524","Oenococcus","Firmicutes",0.00105942354679185,0.00159587888504181,-0.251229700252296,-0.223097576429212,FALSE
"RSV_genus525","Weissella","Firmicutes",0.00217927192202588,0.00248875432515381,-0.221195165060792,-0.223097576429212,FALSE
"RSV_genus528","Lactococcus","Firmicutes",0.00475491522806397,0.00523203328971691,-0.0843355848569667,-0.0666274393290195,FALSE
"RSV_genus530","Streptococcus","Firmicutes",0.0853905427038792,0.0893729649774875,9.54897890704556,9.70406722021689,FALSE
"RSV_genus533","Catabacter","Firmicutes",0.000770239727902065,0.00159587888504181,-0.245889786731703,-0.156477017941897,FALSE
"RSV_genus534","Christensenella","Firmicutes",0.000589895262289228,0.00159587888504181,-0.251534597384318,-0.177696807424241,FALSE
"RSV_genus535","Christensenellaceae R-7 group","Firmicutes",0.000392110278782807,0.00159587888504181,-0.0715769732810672,0.0855735733301333,FALSE
"RSV_genus537","Candidatus Arthromitus","Firmicutes",0.00101402158250995,0.00159587888504181,-0.252920854663914,-0.223097576429212,FALSE
"RSV_genus538","Clostridium sensu stricto 1","Firmicutes",0.00216629203844517,0.00247686234253506,-0.219996681370474,-0.223097576429212,FALSE
"RSV_genus539","Clostridium sensu stricto 10","Firmicutes",0.0012236345473087,0.00161701598046469,-0.246291353889167,-0.223097576429212,FALSE
"RSV_genus540","Clostridium sensu stricto 12","Firmicutes",0.00103786081879979,0.00159587888504181,-0.251715267259182,-0.223097576429212,FALSE
"RSV_genus541","Clostridium sensu stricto 13","Firmicutes",0.00102696122714486,0.00159587888504181,-0.253303164250403,-0.223097576429212,FALSE
"RSV_genus542","Clostridium sensu stricto 18","Firmicutes",0.0015620656644287,0.00187021509450831,-0.24437028015384,-0.223097576429212,FALSE
"RSV_genus543","Clostridium sensu stricto 2","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus544","Clostridium sensu stricto 3","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus545","Clostridium sensu stricto 5","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus546","Clostridium sensu stricto 7","Firmicutes",0.00107629147965489,0.00159587888504181,-0.252920854663914,-0.223097576429212,FALSE
"RSV_genus547","Clostridium sensu stricto 8","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus548","Fonticella","Firmicutes",0.00103021992961973,0.00159587888504181,-0.253106880018526,-0.223097576429212,FALSE
"RSV_genus550","Oxobacter","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus551","Proteiniclasticum","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus552","Sarcina","Firmicutes",0.00113551829180821,0.00159587888504181,-0.246752329450431,-0.223097576429212,FALSE
"RSV_genus553","Thermobrachium","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus555","Defluviitaleaceae UCG-011","Firmicutes",0.631530008698192,0.636144528594734,1.15115223918152,0.727430203234408,FALSE
"RSV_genus556","Acetobacterium","Firmicutes",0.00106165838605059,0.00159587888504181,-0.25165422741599,-0.223097576429212,FALSE
"RSV_genus557","Anaerofustis","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus558","Eubacterium","Firmicutes",0.00103786081879979,0.00159587888504181,-0.253303164250403,-0.223097576429212,FALSE
"RSV_genus560","Pseudoramibacter","Firmicutes",0.182180912359888,0.188227602170548,0.453060728477597,0.274428629742544,FALSE
"RSV_genus561","Anaerococcus","Firmicutes",0.000100443578652017,0.00159587888504181,-0.0675019544316454,0.217842221506519,FALSE
"RSV_genus562","Ezakiella","Firmicutes",0.00477704140361135,0.00525039288665712,-0.0132447456049625,-0.03932826668275,FALSE
"RSV_genus563","Finegoldia","Firmicutes",0.00045610572667582,0.00159587888504181,-0.111962267233347,0.106741335924487,FALSE
"RSV_genus564","Gallicola","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus565","Helcococcus","Firmicutes",0.00100974201455257,0.00159587888504181,-0.25286995810806,-0.223097576429212,FALSE
"RSV_genus566","Murdochiella","Firmicutes",0.0211677262066034,0.0227724144809055,-0.125790047379371,-0.160319731362463,FALSE
"RSV_genus568","Parvimonas","Firmicutes",0.180237319472742,0.186419092487884,4.71975050259849,4.37167097997679,FALSE
"RSV_genus569","Peptoniphilus","Firmicutes",0.0814885038746985,0.0854743546077,0.0992439397744063,0.137672345353959,FALSE
"RSV_genus570","Sedimentibacter","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus571","Tepidimicrobium","Firmicutes",0.00103676606184154,0.00159587888504181,-0.253425696019019,-0.223097576429212,FALSE
"RSV_genus572","Tissierella","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus573","Acidaminobacter","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus574","Fusibacter","Firmicutes",0.00124484640975702,0.00163250176392307,-0.25016915525907,-0.223097576429212,FALSE
"RSV_genus575","Guggenheimella","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus576","Anaerovorax","Firmicutes",0.00103786081879979,0.00159587888504181,-0.253506957326854,-0.223097576429212,FALSE
"RSV_genus577","Family XIII AD3011 group","Firmicutes",0.00169220927511852,0.00199631045292099,-0.109998769908336,-0.00804227820253646,FALSE
"RSV_genus578","Family XIII UCG-001","Firmicutes",0.0712479729934989,0.0749774197805086,1.0686027779746,0.592332268384927,FALSE
"RSV_genus579","Incertae Sedis","Firmicutes",0.539116165088976,0.544191526475797,1.28064767964868,0.753421091697594,FALSE
"RSV_genus580","Mogibacterium","Firmicutes",0.0195952796207397,0.0211278713229205,4.39895298324162,3.91764392223341,TRUE
"RSV_genus582","[Eubacterium] brachy group","Firmicutes",0.0373853919075476,0.03986398142628,3.08126231055073,2.42672870263253,TRUE
"RSV_genus583","[Eubacterium] nodatum group","Firmicutes",0.189356771850553,0.19501524528899,3.82591335915362,3.37544160355526,FALSE
"RSV_genus584","Lutispora","Firmicutes",0.00103786081879979,0.00159587888504181,-0.253425696019019,-0.223097576429212,FALSE
"RSV_genus585","Acetatifactor","Firmicutes",0.000356305543350612,0.00159587888504181,-0.25401179868196,-0.203293371270356,FALSE
"RSV_genus586","Acetitomaculum","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus587","Anaerosporobacter","Firmicutes",0.0010134857198831,0.00159587888504181,-0.253506957326854,-0.223097576429212,FALSE
"RSV_genus588","Anaerostipes","Firmicutes",0.00115229580747442,0.00159587888504181,-0.204775002104929,-0.164370806941022,FALSE
"RSV_genus589","Blautia","Firmicutes",0.000109561385509637,0.00159587888504181,-0.157375826015403,0.00589937962339834,FALSE
"RSV_genus590","Butyrivibrio","Firmicutes",0.00111252573662841,0.00159587888504181,-0.250739878182891,-0.223097576429212,FALSE
"RSV_genus591","Butyrivibrio 2","Firmicutes",0.827765050680547,0.832076326986174,1.27923854673921,1.12730146880503,FALSE
"RSV_genus592","Catonella","Firmicutes",0.0201316314374251,0.0216819468048161,3.0957710544097,2.42100368625651,TRUE
"RSV_genus593","Cellulosilyticum","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus594","Coprococcus 1","Firmicutes",0.000595429898491526,0.00159587888504181,-0.230593564815343,-0.086032121520173,FALSE
"RSV_genus595","Coprococcus 2","Firmicutes",0.000545802159392933,0.00159587888504181,-0.237670935740723,-0.165339701174433,FALSE
"RSV_genus596","Coprococcus 3","Firmicutes",0.000720300839378929,0.00159587888504181,-0.241574365289213,-0.155818573553321,FALSE
"RSV_genus597","Dorea","Firmicutes",0.000538609959047786,0.00159587888504181,-0.233042305618096,-0.178304801915938,FALSE
"RSV_genus598","Eisenbergiella","Firmicutes",0.000689321922503232,0.00159587888504181,-0.244461471384582,-0.144982431555853,FALSE
"RSV_genus599","Fusicatenibacter","Firmicutes",0.000901766086753904,0.00159587888504181,-0.216264353442292,-0.174040616365138,FALSE
"RSV_genus600","Howardella","Firmicutes",0.0150976753241025,0.0162967077044283,0.258791585329979,0.337227891247824,FALSE
"RSV_genus601","Hungatella","Firmicutes",0.000693455014237041,0.00159587888504181,-0.242299690590156,-0.132981884407647,FALSE
"RSV_genus602","Incertae Sedis","Firmicutes",0.000530918113680237,0.00159587888504181,-0.201493671223087,-0.0756000620034893,FALSE
"RSV_genus603","Johnsonella","Firmicutes",0.0721630805496932,0.0758577044994052,1.29292846804255,0.587934143514585,FALSE
"RSV_genus604","Lachnoanaerobaculum","Firmicutes",0.169128844045767,0.175305407630682,4.31008730878055,3.83797350153039,FALSE
"RSV_genus605","Lachnoclostridium","Firmicutes",0.00206704236685185,0.00237463795715718,-0.0776012739164102,0.0900591247680156,FALSE
"RSV_genus606","Lachnoclostridium 10","Firmicutes",0.00103786081879979,0.00159587888504181,-0.253425696019019,-0.223097576429212,FALSE
"RSV_genus607","Lachnoclostridium 5","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus608","Lachnospira","Firmicutes",0.000835837548105947,0.00159587888504181,-0.211956720462888,-0.159631129907922,FALSE
"RSV_genus609","Lachnospiraceae AC2044 group","Firmicutes",0.0848778534128579,0.088932821436925,0.104846497327204,-0.0873232435220256,FALSE
"RSV_genus610","Lachnospiraceae FCS020 group","Firmicutes",0.00106445806832355,0.00159587888504181,-0.251772735209302,-0.223097576429212,FALSE
"RSV_genus611","Lachnospiraceae FE2018 group","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus612","Lachnospiraceae NC2004 group","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus613","Lachnospiraceae ND3007 group","Firmicutes",0.00057737860973255,0.00159587888504181,-0.236084965903449,-0.182623100085552,FALSE
"RSV_genus614","Lachnospiraceae NK3A20 group","Firmicutes",0.00111603480537715,0.00159587888504181,-0.251359414039295,-0.223097576429212,FALSE
"RSV_genus615","Lachnospiraceae NK4A136 group","Firmicutes",8.11339063954172e-05,0.00159587888504181,-0.191958843885353,-0.00498172814304379,FALSE
"RSV_genus616","Lachnospiraceae UCG-001","Firmicutes",0.00133037592026527,0.00167638633594103,-0.232702898121048,-0.223097576429212,FALSE
"RSV_genus617","Lachnospiraceae UCG-002","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus618","Lachnospiraceae UCG-003","Firmicutes",0.00103731330667443,0.00159587888504181,-0.252687113263268,-0.223097576429212,FALSE
"RSV_genus619","Lachnospiraceae UCG-004","Firmicutes",0.00118282672471881,0.00159723681949813,-0.249006657898322,-0.223097576429212,FALSE
"RSV_genus620","Lachnospiraceae UCG-005","Firmicutes",0.000629321335513034,0.00159587888504181,-0.219513799115782,-0.119527211618955,FALSE
"RSV_genus621","Lachnospiraceae UCG-008","Firmicutes",0.0010516358391608,0.00159587888504181,-0.252316984279135,-0.223097576429212,FALSE
"RSV_genus622","Lachnospiraceae UCG-010","Firmicutes",0.00112072948356056,0.00159587888504181,-0.251464178086073,-0.223097576429212,FALSE
"RSV_genus623","Lactonifactor","Firmicutes",0.000817211872560561,0.00159587888504181,-0.207796818766659,-0.184411144984894,FALSE
"RSV_genus624","Marvinbryantia","Firmicutes",0.000177234007216834,0.00159587888504181,-0.240765513183796,-0.158814581138779,FALSE
"RSV_genus625","Moryella","Firmicutes",0.0100492324111069,0.0109329304134364,-0.00480693106777464,-0.0408964558517769,FALSE
"RSV_genus627","Oribacterium","Firmicutes",0.00880881729671986,0.00960509456647985,4.61259073823341,3.90192248369785,TRUE
"RSV_genus628","Pseudobutyrivibrio","Firmicutes",0.00102967614883418,0.00159587888504181,-0.252920854663914,-0.223097576429212,FALSE
"RSV_genus629","Roseburia","Firmicutes",0.000648523434983036,0.00159587888504181,-0.226130239424578,-0.191708653895837,FALSE
"RSV_genus630","Shuttleworthia","Firmicutes",0.362692697705965,0.369977223346994,1.18769183666653,0.768156335604232,FALSE
"RSV_genus631","Stomatobaculum","Firmicutes",0.44385691496728,0.450865182045711,4.41896292312355,4.1258023656042,FALSE
"RSV_genus632","Syntrophococcus","Firmicutes",0.00103786081879979,0.00159587888504181,-0.252886145931283,-0.223097576429212,FALSE
"RSV_genus633","Tyzzerella","Firmicutes",0.000509017140401562,0.00159587888504181,-0.248592563141068,-0.148912478559352,FALSE
"RSV_genus634","Tyzzerella 3","Firmicutes",0.000943503495857031,0.00159587888504181,-0.25401179868196,-0.176553340171762,FALSE
"RSV_genus635","Tyzzerella 4","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus636","[Eubacterium] hallii group","Firmicutes",0.00139372547203701,0.00171987861958531,-0.240708021461744,-0.223097576429212,FALSE
"RSV_genus637","[Eubacterium] ruminantium group","Firmicutes",0.00108881880976163,0.00159587888504181,-0.247973155783009,-0.223097576429212,FALSE
"RSV_genus638","[Eubacterium] ventriosum group","Firmicutes",0.00115471121235898,0.00159587888504181,-0.246549835158793,-0.183489166111501,FALSE
"RSV_genus639","[Ruminococcus] gauvreauii group","Firmicutes",0.00115108985700281,0.00159587888504181,-0.245077415368094,-0.223097576429212,FALSE
"RSV_genus641","Desulfotomaculum","Firmicutes",0.00103786081879979,0.00159587888504181,-0.252290244487236,-0.223097576429212,FALSE
"RSV_genus643","Pelotomaculum","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus644","Peptococcus","Firmicutes",0.000562933340642908,0.00159587888504181,2.45267295783434,1.52941856028528,TRUE
"RSV_genus645","Acetoanaerobium","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus646","Filifactor","Firmicutes",0.0702962154211219,0.0740566024905924,2.5345874401746,1.82170670925742,FALSE
"RSV_genus647","Intestinibacter","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus649","Peptoclostridium","Firmicutes",0.00322067419730621,0.00359300647445144,1.68801906205684,0.932738490410716,TRUE
"RSV_genus650","Peptostreptococcus","Firmicutes",0.053830565798085,0.0570214006532953,4.22674507774573,3.69900625411376,FALSE
"RSV_genus651","Romboutsia","Firmicutes",0.00212989962214845,0.00244103697787798,-0.217990210207472,-0.223097576429212,FALSE
"RSV_genus652","Terrisporobacter","Firmicutes",0.00108310794427346,0.00159587888504181,-0.25013116374951,-0.223097576429212,FALSE
"RSV_genus653","Acetanaerobacterium","Firmicutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus654","Anaerofilum","Firmicutes",0.000805442364904893,0.00159587888504181,-0.244190036798504,-0.140340239166581,FALSE
"RSV_genus655","Anaerotruncus","Firmicutes",0.000684466881850266,0.00159587888504181,-0.239560906460654,-0.113627035708333,FALSE
"RSV_genus656","Candidatus Soleaferrea","Firmicutes",0.00171122245806232,0.0020113637905361,-0.221201239291912,-0.141614969648409,FALSE
"RSV_genus657","Ethanoligenens","Firmicutes",0.00115773704891597,0.00159587888504181,-0.25010706964394,-0.223097576429212,FALSE
"RSV_genus658","Faecalibacterium","Firmicutes",0.00169134967437899,0.00199631045292099,0.0202519531600351,0.270090743148666,FALSE
"RSV_genus659","Fastidiosipila","Firmicutes",0.0027621186001946,0.00310296210615574,-0.200964549472256,-0.170399298513298,FALSE
"RSV_genus660","Flavonifractor","Firmicutes",0.000692701834034441,0.00159587888504181,-0.244654983817894,-0.155312831738308,FALSE
"RSV_genus661","Hydrogenoanaerobacterium","Firmicutes",0.000550950658083096,0.00159587888504181,-0.253359300696079,-0.18645544275119,FALSE
"RSV_genus662","Intestinimonas","Firmicutes",0.00155727991271747,0.00186680138605261,-0.223375938005578,-0.154944938936845,FALSE
"RSV_genus664","Oscillibacter","Firmicutes",0.00110902687211727,0.00159587888504181,-0.250017917476863,-0.223097576429212,FALSE
"RSV_genus665","Oscillospira","Firmicutes",0.000159791483649962,0.00159587888504181,-0.244772540785444,-0.105186885810233,FALSE
