"OTU","Genus","Phylum","p_value","p_adj_BH","Negative","Positive","in_top_panel"
"RSV_genus662","Intestinimonas","Firmicutes",0.984562031869023,0.988660104842463,-0.232597891081818,-0.216913810122691,FALSE
"RSV_genus664","Oscillibacter","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus665","Oscillospira","Firmicutes",0.625484065805861,0.912369000572833,-0.228180464073141,-0.240132909736231,FALSE
"RSV_genus666","Pseudoflavonifractor","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus667","Ruminiclostridium","Firmicutes",0.927810733693307,0.952486551078767,-0.228330593357312,-0.217589848200846,FALSE
"RSV_genus668","Ruminiclostridium 1","Firmicutes",0.655443821574115,0.912369000572833,-0.241939986465972,-0.246685108785642,FALSE
"RSV_genus669","Ruminiclostridium 5","Firmicutes",0.799096523157247,0.914347717911412,-0.221242094334776,-0.214246551402142,FALSE
"RSV_genus670","Ruminiclostridium 6","Firmicutes",0.563333468335422,0.912369000572833,-0.177857812217333,-0.21495805274876,FALSE
"RSV_genus671","Ruminiclostridium 9","Firmicutes",0.607277633948409,0.912369000572833,-0.230034724370808,-0.236403286017093,FALSE
"RSV_genus672","Ruminococcaceae NK4A214 group","Firmicutes",0.645595306206322,0.912369000572833,-0.216264499533462,-0.222914238806201,FALSE
"RSV_genus673","Ruminococcaceae UCG-002","Firmicutes",0.803850455878729,0.914347717911412,-0.0672156849686263,-0.0756042163777817,FALSE
"RSV_genus674","Ruminococcaceae UCG-003","Firmicutes",0.333589821771513,0.912369000572833,-0.197515902106996,-0.228094041662739,FALSE
"RSV_genus675","Ruminococcaceae UCG-004","Firmicutes",0.651313765889053,0.912369000572833,-0.239391734975107,-0.246685108785642,FALSE
"RSV_genus676","Ruminococcaceae UCG-005","Firmicutes",0.835003316858175,0.914347717911412,-0.231863130708183,-0.223491521020128,FALSE
"RSV_genus677","Ruminococcaceae UCG-007","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus678","Ruminococcaceae UCG-008","Firmicutes",0.79075429605176,0.912369000572833,-0.241684381023458,-0.236702938865335,FALSE
"RSV_genus679","Ruminococcaceae UCG-009","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus680","Ruminococcaceae UCG-010","Firmicutes",0.755859441159144,0.912369000572833,-0.243527952515364,-0.244302449916988,FALSE
