"OTU","Genus","Phylum","p_value","p_adj_BH","X70.75.bpm","X.60.bpm","X60.70.bpm","X75.85.bpm","X85..bpm","in_top_panel"
"RSV_genus887","Gemmobacter","Proteobacteria",0.53903215832313,0.63788719251112,-0.246139654731018,-0.237117984066424,-0.242420557863006,-0.24259438682973,-0.240781920030802,FALSE
"RSV_genus888","Haematobacter","Proteobacteria",0.527389790421286,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.246143461069971,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus889","Maribius","Proteobacteria",0.529119463141483,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.24234093050124,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus890","Marivita","Proteobacteria",0.49465457396192,0.63788719251112,-0.247514946755938,-0.241829072539266,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus892","Nesiotobacter","Proteobacteria",0.545772768980929,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.247530614777236,-0.244215587175999,FALSE
"RSV_genus893","Paenirhodobacter","Proteobacteria",0.528965501590087,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.24269818422882,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus894","Palleronia","Proteobacteria",0.529115010292119,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.244256081115989,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus895","Paracocccus","Proteobacteria",0.359686983006612,0.63788719251112,-0.140350202402612,-0.155876256999794,-0.171068053609294,-0.178983409078949,-0.150255340258156,FALSE
"RSV_genus896","Profundibacterium","Proteobacteria",0.5270285015312,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus897","Rhodobacter","Proteobacteria",0.579242780375454,0.639926846161701,-0.226845787672556,-0.233909997629493,-0.237864903159373,-0.2290356684608,-0.222595583153681,FALSE
"RSV_genus898","Rubellimicrobium","Proteobacteria",0.512062657604585,0.63788719251112,-0.236643146441984,-0.229827202035961,-0.233292473288604,-0.240742569588954,-0.221175074400839,FALSE
"RSV_genus899","Ruegeria","Proteobacteria",0.5270285015312,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus900","Tabrizicola","Proteobacteria",0.556271094269732,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.244966586860305,-0.244215587175999,FALSE
"RSV_genus902","Acetobacter","Proteobacteria",0.537594767243916,0.63788719251112,-0.241383977853505,-0.244635336428173,-0.247163545220905,-0.244601932650045,-0.241816980122146,FALSE
"RSV_genus903","Acidicaldus","Proteobacteria",0.522253661305226,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.242788695619282,-0.248707435117745,-0.23858681526249,FALSE
"RSV_genus904","Acidiphilium","Proteobacteria",0.541100401463402,0.63788719251112,-0.24482838901675,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus905","Acidisoma","Proteobacteria",0.5270285015312,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus906","Acidocella","Proteobacteria",0.570951314698146,0.63788719251112,-0.211965775710832,-0.221495090525481,-0.21267017785579,-0.215205590631382,-0.21828103493712,FALSE
"RSV_genus907","Asaia","Proteobacteria",0.505358502790407,0.63788719251112,-0.244321617564601,-0.244635336428173,-0.245979264196303,-0.248707435117745,-0.242359771431528,FALSE
"RSV_genus908","Belnapia","Proteobacteria",0.562104757595926,0.63788719251112,-0.24591828216027,-0.244635336428173,-0.247163545220905,-0.246842219007952,-0.244215587175999,FALSE
"RSV_genus909","Craurococcus","Proteobacteria",0.519093110761563,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.246143461069971,-0.247186416892594,-0.242359771431528,FALSE
"RSV_genus910","Gluconacetobacter","Proteobacteria",0.5270285015312,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus911","Gluconobacter","Proteobacteria",0.5270285015312,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus913","Paracraurococcus","Proteobacteria",0.529115010292119,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.243537898653461,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus914","Roseococcus","Proteobacteria",0.620300677603586,0.651527081940122,-0.244542990135349,-0.244635336428173,-0.23579072982207,-0.242242417229769,-0.244215587175999,FALSE
"RSV_genus915","Roseomonas","Proteobacteria",0.494487933629923,0.63788719251112,-0.23944329441972,-0.240696247057616,-0.231147974141654,-0.246009596552085,-0.24088907224991,FALSE
"RSV_genus916","Saccharibacter","Proteobacteria",0.555360365556149,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.246752778841859,-0.244215587175999,FALSE
"RSV_genus917","Stella","Proteobacteria",0.529115010292119,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.243844296135904,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus925","AEGEAN-169 marine group","Proteobacteria",0.527321216929536,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.244825021431098,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus926","Azospirillum","Proteobacteria",0.584416367150477,0.640138245516698,-0.239572121788031,-0.233754206048246,-0.2463551476575,-0.243936296861619,-0.244215587175999,FALSE
"RSV_genus927","Defluviicoccus","Proteobacteria",0.541114494796706,0.63788719251112,-0.246139654731018,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus928","Dongia","Proteobacteria",0.475547838090908,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.237936352225657,-0.248707435117745,-0.235616862994561,FALSE
"RSV_genus929","Magnetospirillum","Proteobacteria",0.5270285015312,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus930","Marispirillum","Proteobacteria",0.540098085390034,0.63788719251112,-0.244016573219613,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus932","Skermanella","Proteobacteria",0.401054351971405,0.63788719251112,-0.24591828216027,-0.244635336428173,-0.241986099677307,-0.248707435117745,-0.231358913404226,FALSE
"RSV_genus933","Telmatospirillum","Proteobacteria",0.535906830199558,0.63788719251112,-0.246425053612418,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus934","Thalassospira","Proteobacteria",0.545461854327388,0.63788719251112,-0.23541115926105,-0.244635336428173,-0.236364078989032,-0.248707435117745,-0.24088907224991,FALSE
"RSV_genus935","Candidatus Alysiosphaera","Proteobacteria",0.5270285015312,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus936","Geminicoccus","Proteobacteria",0.5270285015312,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus938","Reyranella","Proteobacteria",0.245924823692663,0.63788719251112,-0.2351736397763,-0.227377924766097,-0.221748327908673,-0.233199729119467,-0.216270331817211,FALSE
"RSV_genus940","Wolbachia","Proteobacteria",0.412963137378673,0.63788719251112,-0.206038738351745,-0.184529725259681,-0.201399807661249,-0.219101434121688,-0.199034609319451,FALSE
"RSV_genus946","Rickettsia","Proteobacteria",0.52895845233271,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.2463551476575,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus947","Candidatus Captivus","Proteobacteria",0.57965171624653,0.639926846161701,-0.243855344122889,-0.244635336428173,-0.245546750094094,-0.247341189012114,-0.244215587175999,FALSE
"RSV_genus948","Candidatus Hepatincola","Proteobacteria",0.395256413401032,0.63788719251112,-0.240195741489839,-0.232202062327794,-0.233472446712116,-0.229187623210006,-0.220197788453079,FALSE
"RSV_genus949","Candidatus Odyssella","Proteobacteria",0.48986584242404,0.63788719251112,-0.246139654731018,-0.234675860869817,-0.246143461069971,-0.248707435117745,-0.242744887994381,FALSE
"RSV_genus957","Altererythrobacter","Proteobacteria",0.544330401742816,0.63788719251112,-0.2337261045606,-0.228957193101218,-0.234862912325523,-0.240389274267642,-0.231919432328393,FALSE
"RSV_genus958","Erythrobacter","Proteobacteria",0.473562230312033,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.229048171156567,-0.246942204606982,-0.221971573132532,FALSE
"RSV_genus960","Porphyrobacter","Proteobacteria",0.604396838083647,0.645760497045664,-0.20040937808599,-0.226602636806065,-0.202700751125003,-0.193526406315115,-0.205691376903807,FALSE
"RSV_genus964","Blastomonas","Proteobacteria",0.629090822903165,0.657005026083933,-0.0365892891892797,-0.0754553758691545,-0.0279615250098859,-0.0681401895183714,-0.029202239121998,FALSE
"RSV_genus966","Novosphingobium","Proteobacteria",0.627790956027777,0.657005026083933,-0.190112297042806,-0.220215866943467,-0.184247434641749,-0.220572849047875,-0.226489496032992,FALSE
