"OTU","Genus","Phylum","p_value","p_adj_BH","control","Heart.failure","in_top_panel"
"RSV_genus607","Lachnoclostridium 5","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus608","Lachnospira","Firmicutes",0.111376386812999,0.282531313901713,-0.211956720462888,-0.167127918152959,FALSE
"RSV_genus609","Lachnospiraceae AC2044 group","Firmicutes",0.990661178980269,0.994784638622227,0.104846497327204,0.0516462133218589,FALSE
"RSV_genus610","Lachnospiraceae FCS020 group","Firmicutes",0.221673455449742,0.282531313901713,-0.251772735209302,-0.246778702133957,FALSE
"RSV_genus611","Lachnospiraceae FE2018 group","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus612","Lachnospiraceae NC2004 group","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus613","Lachnospiraceae ND3007 group","Firmicutes",0.175825481330021,0.282531313901713,-0.236084965903449,-0.216638134643997,FALSE
"RSV_genus614","Lachnospiraceae NK3A20 group","Firmicutes",0.22777882681726,0.282531313901713,-0.251359414039295,-0.246778702133957,FALSE
"RSV_genus615","Lachnospiraceae NK4A136 group","Firmicutes",0.125417351653839,0.282531313901713,-0.191958843885353,-0.142845430193993,FALSE
"RSV_genus616","Lachnospiraceae UCG-001","Firmicutes",0.247437877886969,0.285961140312485,-0.232702898121048,-0.246778702133957,FALSE
"RSV_genus617","Lachnospiraceae UCG-002","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus618","Lachnospiraceae UCG-003","Firmicutes",0.21897661594058,0.282531313901713,-0.252687113263268,-0.246778702133957,FALSE
"RSV_genus619","Lachnospiraceae UCG-004","Firmicutes",0.234355172332614,0.282531313901713,-0.249006657898322,-0.246778702133957,FALSE
"RSV_genus620","Lachnospiraceae UCG-005","Firmicutes",0.102313630691241,0.282531313901713,-0.219513799115782,-0.169651834722063,FALSE
"RSV_genus621","Lachnospiraceae UCG-008","Firmicutes",0.220033264979501,0.282531313901713,-0.252316984279135,-0.246778702133957,FALSE
"RSV_genus622","Lachnospiraceae UCG-010","Firmicutes",0.227335276892378,0.282531313901713,-0.251464178086073,-0.246778702133957,FALSE
"RSV_genus623","Lactonifactor","Firmicutes",0.29968131419474,0.323908169187584,-0.207796818766659,-0.246778702133957,FALSE
"RSV_genus624","Marvinbryantia","Firmicutes",0.239528213567634,0.283149636867262,-0.240765513183796,-0.246778702133957,FALSE
"RSV_genus625","Moryella","Firmicutes",0.421075239484699,0.443116255291968,-0.00480693106777464,-0.0193118639610382,FALSE
"RSV_genus627","Oribacterium","Firmicutes",0.142499376609339,0.282531313901713,4.61259073823341,4.23469777688427,FALSE
"RSV_genus628","Pseudobutyrivibrio","Firmicutes",0.217875838991935,0.282531313901713,-0.252920854663914,-0.246778702133957,FALSE
"RSV_genus629","Roseburia","Firmicutes",0.239528213567634,0.283149636867262,-0.226130239424578,-0.208955850415984,FALSE
"RSV_genus630","Shuttleworthia","Firmicutes",0.257673839569727,0.289152608001648,1.18769183666653,1.23896206787547,FALSE
"RSV_genus631","Stomatobaculum","Firmicutes",0.985456407826591,0.991621932797352,4.41896292312355,4.41649736264008,FALSE
"RSV_genus632","Syntrophococcus","Firmicutes",0.219072524091132,0.282531313901713,-0.252886145931283,-0.246778702133957,FALSE
"RSV_genus633","Tyzzerella","Firmicutes",0.228766700306789,0.282531313901713,-0.248592563141068,-0.246778702133957,FALSE
"RSV_genus634","Tyzzerella 3","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus635","Tyzzerella 4","Firmicutes",0.116258330276552,0.282531313901713,-0.25401179868196,-0.213422380687902,FALSE
"RSV_genus636","[Eubacterium] hallii group","Firmicutes",0.254247474107687,0.287619788769899,-0.240708021461744,-0.246778702133957,FALSE
"RSV_genus637","[Eubacterium] ruminantium group","Firmicutes",0.223955174273688,0.282531313901713,-0.247973155783009,-0.246778702133957,FALSE
"RSV_genus638","[Eubacterium] ventriosum group","Firmicutes",0.237337687604568,0.282754158689393,-0.246549835158793,-0.246778702133957,FALSE
"RSV_genus639","[Ruminococcus] gauvreauii group","Firmicutes",0.230254223642163,0.282531313901713,-0.245077415368094,-0.246778702133957,FALSE
"RSV_genus641","Desulfotomaculum","Firmicutes",0.219072524091132,0.282531313901713,-0.252290244487236,-0.246778702133957,FALSE
"RSV_genus643","Pelotomaculum","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus644","Peptococcus","Firmicutes",0.00478976047847977,0.282531313901713,2.45267295783434,1.83124109953747,FALSE
"RSV_genus645","Acetoanaerobium","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus646","Filifactor","Firmicutes",0.0215891430402406,0.282531313901713,2.5345874401746,1.95665710217026,FALSE
"RSV_genus647","Intestinibacter","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus649","Peptoclostridium","Firmicutes",0.00761061223819994,0.282531313901713,1.68801906205684,1.16833403455775,FALSE
"RSV_genus650","Peptostreptococcus","Firmicutes",0.049289701289545,0.282531313901713,4.22674507774573,3.74277763210029,FALSE
"RSV_genus651","Romboutsia","Firmicutes",0.311211032735646,0.33443056413129,-0.217990210207472,-0.246778702133957,FALSE
"RSV_genus652","Terrisporobacter","Firmicutes",0.117692198387306,0.282531313901713,-0.25013116374951,-0.207272616317953,FALSE
"RSV_genus653","Acetanaerobacterium","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus654","Anaerofilum","Firmicutes",0.180609102573097,0.282531313901713,-0.244190036798504,-0.227717431184722,FALSE
"RSV_genus655","Anaerotruncus","Firmicutes",0.182322780679013,0.282531313901713,-0.239560906460654,-0.229657022214445,FALSE
"RSV_genus656","Candidatus Soleaferrea","Firmicutes",0.0936722488074482,0.282531313901713,-0.221201239291912,-0.187622514569962,FALSE
"RSV_genus657","Ethanoligenens","Firmicutes",0.122789215506858,0.282531313901713,-0.25010706964394,-0.21796965744138,FALSE
"RSV_genus658","Faecalibacterium","Firmicutes",0.0632621510731259,0.282531313901713,0.0202519531600351,0.088613188601831,FALSE
"RSV_genus659","Fastidiosipila","Firmicutes",0.211307920488212,0.282531313901713,-0.200964549472256,-0.161324607708769,FALSE
"RSV_genus660","Flavonifractor","Firmicutes",0.243538029637127,0.283149636867262,-0.244654983817894,-0.246778702133957,FALSE
"RSV_genus661","Hydrogenoanaerobacterium","Firmicutes",0.218832810259623,0.282531313901713,-0.253359300696079,-0.246778702133957,FALSE
"RSV_genus662","Intestinimonas","Firmicutes",0.0594677085861951,0.282531313901713,-0.223375938005578,-0.148004252315933,FALSE
"RSV_genus664","Oscillibacter","Firmicutes",0.226597395902955,0.282531313901713,-0.250017917476863,-0.246778702133957,FALSE
"RSV_genus665","Oscillospira","Firmicutes",0.243538029637127,0.283149636867262,-0.244772540785444,-0.246778702133957,FALSE
"RSV_genus666","Pseudoflavonifractor","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus667","Ruminiclostridium","Firmicutes",0.194613331646952,0.282531313901713,-0.229881018950102,-0.206282292668315,FALSE
"RSV_genus668","Ruminiclostridium 1","Firmicutes",0.223079348365102,0.282531313901713,-0.252798322895297,-0.246778702133957,FALSE
"RSV_genus669","Ruminiclostridium 5","Firmicutes",0.164435951719883,0.282531313901713,-0.22407509256214,-0.216030066411657,FALSE
"RSV_genus670","Ruminiclostridium 6","Firmicutes",0.157934473817268,0.282531313901713,-0.194846289014514,-0.174773455201524,FALSE
"RSV_genus671","Ruminiclostridium 9","Firmicutes",0.175051047248909,0.282531313901713,-0.239042294086442,-0.216030066411657,FALSE
"RSV_genus672","Ruminococcaceae NK4A214 group","Firmicutes",0.24302133102421,0.283149636867262,-0.229392655113441,-0.235091337360892,FALSE
"RSV_genus673","Ruminococcaceae UCG-002","Firmicutes",0.0320522036266918,0.282531313901713,-0.106318322394895,-0.00749905516539833,FALSE
"RSV_genus674","Ruminococcaceae UCG-003","Firmicutes",0.0678496635359331,0.282531313901713,-0.219907264003293,-0.149118198636029,FALSE
"RSV_genus675","Ruminococcaceae UCG-004","Firmicutes",0.222885053670332,0.282531313901713,-0.251096515700417,-0.246778702133957,FALSE
"RSV_genus676","Ruminococcaceae UCG-005","Firmicutes",0.29582340593748,0.320456361084935,-0.231486569297524,-0.246778702133957,FALSE
"RSV_genus677","Ruminococcaceae UCG-007","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus678","Ruminococcaceae UCG-008","Firmicutes",0.175051047248909,0.282531313901713,-0.242860501285933,-0.223403972587827,FALSE
"RSV_genus679","Ruminococcaceae UCG-009","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus680","Ruminococcaceae UCG-010","Firmicutes",0.223906452871349,0.282531313901713,-0.249429296964153,-0.246778702133957,FALSE
"RSV_genus681","Ruminococcaceae UCG-011","Firmicutes",0.216636278901236,0.282531313901713,-0.253506957326854,-0.246778702133957,FALSE
"RSV_genus682","Ruminococcaceae UCG-013","Firmicutes",0.282956103253947,0.308185823521511,-0.237172591560994,-0.246778702133957,FALSE
"RSV_genus683","Ruminococcaceae UCG-014","Firmicutes",0.974640882829086,0.982788351024105,3.66913505446238,3.55502724675345,FALSE
"RSV_genus684","Ruminococcus 1","Firmicutes",0.223711643052018,0.282531313901713,-0.198242944973328,-0.16356120501173,FALSE
"RSV_genus685","Ruminococcus 2","Firmicutes",0.135430276258403,0.282531313901713,-0.0376334924349526,0.0642543428202579,FALSE
"RSV_genus686","Saccharofermentans","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus687","Subdoligranulum","Firmicutes",0.397336730043569,0.42042757071496,-0.15623956586244,-0.193056829716408,FALSE
"RSV_genus688","[Eubacterium] coprostanoligenes group","Firmicutes",0.177135562388345,0.282531313901713,-0.228560921261375,-0.218703624159326,FALSE
"RSV_genus689","Pelospora","Firmicutes",0.703669155964691,0.723066154492691,-0.176787292270145,-0.246778702133957,FALSE
"RSV_genus692","Caldicellulosiruptor","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus693","Thermoanaerobacterium","Firmicutes",0.242402310485926,0.283149636867262,-0.246606941774408,-0.246778702133957,FALSE
"RSV_genus695","Caldanaerobius","Firmicutes",0.214739186676241,0.282531313901713,-0.25265944177493,-0.246778702133957,FALSE
"RSV_genus696","Syntrophaceticus","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus697","Allobaculum","Firmicutes",0.219072524091132,0.282531313901713,-0.252539456632493,-0.246778702133957,FALSE
"RSV_genus698","Bulleidia","Firmicutes",0.149378500010527,0.282531313901713,1.44722834947627,1.1031557962418,FALSE
"RSV_genus699","Candidatus Stoquefichus","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus700","Catenibacterium","Firmicutes",0.2572438007463,0.289152608001648,-0.242091786403859,-0.246778702133957,FALSE
"RSV_genus701","Coprobacillus","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus702","Dielma","Firmicutes",0.215164984806439,0.282531313901713,-0.251821807729286,-0.246778702133957,FALSE
"RSV_genus703","Eggerthia","Firmicutes",0.370651864224016,0.393919657462748,0.702832627083965,0.454561913004311,FALSE
"RSV_genus704","Erysipelatoclostridium","Firmicutes",0.25472738172255,0.287619788769899,-0.239029993290561,-0.246778702133957,FALSE
"RSV_genus705","Erysipelothrix","Firmicutes",0.32177848786598,0.345401825128666,-0.233026227803242,-0.246778702133957,FALSE
"RSV_genus706","Erysipelotrichaceae UCG-001","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus707","Erysipelotrichaceae UCG-003","Firmicutes",0.243227917922737,0.283149636867262,-0.204190926233242,-0.194753711408193,FALSE
"RSV_genus708","Erysipelotrichaceae UCG-004","Firmicutes",0.44524470253339,0.467288109527023,-0.221850767764194,-0.246778702133957,FALSE
"RSV_genus709","Erysipelotrichaceae UCG-006","Firmicutes",0.782556590886135,0.799118635137694,0.646772693848223,0.557368705164296,FALSE
"RSV_genus710","Faecalitalea","Firmicutes",0.217923615991737,0.282531313901713,-0.252143663680167,-0.246778702133957,FALSE
"RSV_genus711","Holdemanella","Firmicutes",0.230154841968865,0.282531313901713,-0.240947688355507,-0.221269177955251,FALSE
"RSV_genus712","Holdemania","Firmicutes",0.219024566245931,0.282531313901713,-0.25305074357285,-0.246778702133957,FALSE
"RSV_genus713","Incertae Sedis","Firmicutes",0.0528814381875901,0.282531313901713,-0.205804711254606,-0.116143651225438,FALSE
"RSV_genus715","Sharpea","Firmicutes",0.218545402419497,0.282531313901713,-0.252903086942075,-0.246778702133957,FALSE
"RSV_genus716","Solobacterium","Firmicutes",0.0922535379897068,0.282531313901713,4.43608211916567,4.71970158519647,FALSE
"RSV_genus717","Turicibacter","Firmicutes",0.300337496061271,0.324189802795443,-0.21983064360783,-0.246778702133957,FALSE
"RSV_genus718","[Anaerorhabdus] furcosa group","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus720","Acidaminococcus","Firmicutes",0.205067209138128,0.282531313901713,-0.220358719529134,-0.235091337360892,FALSE
"RSV_genus722","Phascolarctobacterium","Firmicutes",0.00712920509278508,0.282531313901713,-0.173459995911847,0.0988322348580629,FALSE
"RSV_genus723","Succiniclasticum","Firmicutes",0.236526232394741,0.282754158689393,-0.249607199502522,-0.246778702133957,FALSE
"RSV_genus725","Allisonella","Firmicutes",0.24255696155387,0.283149636867262,-0.247619671917129,-0.246778702133957,FALSE
"RSV_genus726","Anaeroglobus","Firmicutes",0.993416821036604,0.995877703086288,2.29697846935469,2.22607856393238,FALSE
"RSV_genus727","Anaerovibrio","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus728","Centipeda","Firmicutes",0.158651295677774,0.282531313901713,0.0905494137160619,0.121118225120699,FALSE
"RSV_genus729","Dialister","Firmicutes",0.893303850090197,0.903603999305074,3.93311656875776,3.91280201210017,FALSE
"RSV_genus730","Megamonas","Firmicutes",0.122200764571143,0.282531313901713,-0.247088025006501,-0.217283077429278,FALSE
"RSV_genus731","Megasphaera","Firmicutes",0.615830071467601,0.636734802337502,4.76103532279399,4.79997141279078,FALSE
"RSV_genus732","Mitsuokella","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus734","Negativicoccus","Firmicutes",0.124348349201068,0.282531313901713,-0.251444699322435,-0.235091337360892,FALSE
"RSV_genus735","Selenomonas","Firmicutes",0.448607700753118,0.469021052250009,2.43891137317463,2.25779616505523,FALSE
"RSV_genus736","Selenomonas 3","Firmicutes",0.299740927548718,0.323908169187584,3.60313992733978,3.44231124081664,FALSE
"RSV_genus737","Selenomonas 4","Firmicutes",0.240295694135439,0.283149636867262,0.784101364818547,0.862099472324728,FALSE
"RSV_genus738","Sporomusa","Firmicutes",0.222593838760095,0.282531313901713,-0.252373120724811,-0.246778702133957,FALSE
"RSV_genus739","Thermosinus","Firmicutes",0.21892867317468,0.282531313901713,-0.253025618710692,-0.246778702133957,FALSE
"RSV_genus740","Veillonella","Firmicutes",0.634216137432768,0.653865996391689,7.75847788336771,7.94235317968539,FALSE
"RSV_genus741","Cetobacterium","Fusobacteria",0.153242758269283,0.282531313901713,-0.234521269873077,-0.183783187031363,FALSE
"RSV_genus742","Fusobacterium","Fusobacteria",0.74945807566051,0.767756945873028,6.85932394234698,6.78017699740336,FALSE
"RSV_genus744","Psychrilyobacter","Fusobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus746","Leptotrichia","Fusobacteria",0.616280109205417,0.636734802337502,6.37410316011363,6.39803821658604,FALSE
"RSV_genus748","Sebaldella","Fusobacteria",0.21940844015699,0.282531313901713,-0.252201961355093,-0.246778702133957,FALSE
"RSV_genus749","Sneathia","Fusobacteria",0.895226049645845,0.904600144406535,-0.0204582372785899,-0.129350628859275,FALSE
"RSV_genus750","Streptobacillus","Fusobacteria",0.988722088291367,0.993871682501218,0.75474388649384,0.682721885103832,FALSE
"RSV_genus754","Gemmatimonas","Gemmatimonadetes",0.0820541173710578,0.282531313901713,-0.241012249575656,-0.189303410837443,FALSE
"RSV_genus762","Victivallis","Lentisphaerae",0.230403353356059,0.282531313901713,-0.249996926384737,-0.246778702133957,FALSE
"RSV_genus768","Nitrospira","Nitrospirae",0.113636055372285,0.282531313901713,-0.253611721373632,-0.18207424564059,FALSE
"RSV_genus776","AKYG587","Planctomycetes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus778","SM1A02","Planctomycetes",0.219120489476584,0.282531313901713,-0.253611721373632,-0.246778702133957,FALSE
"RSV_genus779","Urania-1B-19 marine sediment group","Planctomycetes",0.215781100099709,0.282531313901713,-0.252064563601582,-0.246778702133957,FALSE
"RSV_genus782","CPla-4 termite group","Planctomycetes",0.215164984806439,0.282531313901713,-0.252539456632493,-0.246778702133957,FALSE
"RSV_genus783","Gemmata","Planctomycetes",0.147760677482606,0.282531313901713,-0.251061442619522,-0.192921308165585,FALSE
"RSV_genus784","Isosphaera","Planctomycetes",0.223322387125882,0.282531313901713,-0.252054304724318,-0.246778702133957,FALSE
"RSV_genus786","Pir4 lineage","Planctomycetes",0.0615003766753427,0.282531313901713,-0.241104288003657,-0.186758414145253,FALSE
"RSV_genus787","Pirellula","Planctomycetes",0.0690921001762805,0.282531313901713,-0.244534727304535,-0.156538258020695,FALSE
"RSV_genus788","Planctomyces","Planctomycetes",0.0724019704146037,0.282531313901713,-0.236286260722004,-0.161615222694418,FALSE
"RSV_genus789","Rhodopirellula","Planctomycetes",0.232748688051079,0.282531313901713,-0.249326489320258,-0.246778702133957,FALSE
"RSV_genus790","Rubripirellula","Planctomycetes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus791","Singulisphaera","Planctomycetes",0.226548264651696,0.282531313901713,-0.250270074279614,-0.246778702133957,FALSE
"RSV_genus794","Asticcacaulis","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus795","Brevundimonas","Proteobacteria",0.0773728528494594,0.282531313901713,-0.196307504854202,-0.059681499370916,FALSE
"RSV_genus796","Caulobacter","Proteobacteria",0.241835849952963,0.283149636867262,-0.239839073193036,-0.246778702133957,FALSE
"RSV_genus798","Phenylobacterium","Proteobacteria",0.16085472356533,0.282531313901713,-0.230134526382573,-0.206765934945727,FALSE
"RSV_genus799","Hirschia","Proteobacteria",0.23055255172326,0.282531313901713,-0.249097567616471,-0.246778702133957,FALSE
"RSV_genus800","Hyphomonas","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus801","Robiginitomaculum","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus802","Woodsholea","Proteobacteria",0.114133307279443,0.282531313901713,-0.25014955601924,-0.218703624159326,FALSE
"RSV_genus807","Aurantimonas","Proteobacteria",0.215543982485386,0.282531313901713,-0.253611721373632,-0.246778702133957,FALSE
"RSV_genus808","Aureimonas","Proteobacteria",0.233601157407689,0.282531313901713,-0.245176490747696,-0.246778702133957,FALSE
"RSV_genus809","Martelella","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus812","Bartonella","Proteobacteria",0.222642355653705,0.282531313901713,-0.251763515322928,-0.246778702133957,FALSE
"RSV_genus813","Chelatococcus","Proteobacteria",0.219072524091132,0.282531313901713,-0.252189531272657,-0.246778702133957,FALSE
"RSV_genus814","Methylorosula","Proteobacteria",0.217732553171983,0.282531313901713,-0.252277576564408,-0.246778702133957,FALSE
"RSV_genus815","Methylovirgula","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus817","Afipia","Proteobacteria",0.222982185873531,0.282531313901713,-0.25233841199218,-0.246778702133957,FALSE
"RSV_genus818","Bosea","Proteobacteria",0.344782286106494,0.367780103385627,-0.220408666882878,-0.246778702133957,FALSE
"RSV_genus819","Bradyrhizobium","Proteobacteria",0.0745409860162068,0.282531313901713,-0.169874721715881,-0.104721520289623,FALSE
"RSV_genus821","Nitrobacter","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus822","Oligotropha","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus823","Rhodopseudomonas","Proteobacteria",0.214739186676241,0.282531313901713,-0.252259364466602,-0.246778702133957,FALSE
"RSV_genus824","Salinarimonas","Proteobacteria",0.219024566245931,0.282531313901713,-0.252839593356079,-0.246778702133957,FALSE
"RSV_genus825","Tardiphaga","Proteobacteria",0.218832810259623,0.282531313901713,-0.253425696019019,-0.246778702133957,FALSE
"RSV_genus826","Brucella","Proteobacteria",0.129053978129481,0.282531313901713,-0.235854141957715,-0.170338414734165,FALSE
"RSV_genus828","Ochrobactrum","Proteobacteria",0.250536332929758,0.286198623231549,-0.243094429597696,-0.246778702133957,FALSE
"RSV_genus829","Paenochrobactrum","Proteobacteria",0.209212605367126,0.282531313901713,-0.25401179868196,-0.219492006841813,FALSE
"RSV_genus832","Ancalomicrobium","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus833","Devosia","Proteobacteria",0.143302003802733,0.282531313901713,-0.23637185955075,-0.219492006841813,FALSE
"RSV_genus834","Hyphomicrobium","Proteobacteria",0.0689553048288769,0.282531313901713,-0.232800144377621,-0.173207176084687,FALSE
"RSV_genus836","Pedomicrobium","Proteobacteria",0.0614826109242445,0.282531313901713,-0.242455601945173,-0.175403124046102,FALSE
"RSV_genus837","Pelagibacterium","Proteobacteria",0.219120489476584,0.282531313901713,-0.251286859924438,-0.246778702133957,FALSE
"RSV_genus838","Rhodomicrobium","Proteobacteria",0.21897661594058,0.282531313901713,-0.250086286604417,-0.246778702133957,FALSE
"RSV_genus839","Rhodoplanes","Proteobacteria",0.25472738172255,0.287619788769899,-0.240822653988736,-0.246778702133957,FALSE
"RSV_genus840","Vasilyevaea","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus845","Meganema","Proteobacteria",0.217875838991935,0.282531313901713,-0.253611721373632,-0.246778702133957,FALSE
"RSV_genus846","Methylobacterium","Proteobacteria",0.322153480658512,0.345420120928293,-0.134589669900325,-0.168291905237915,FALSE
"RSV_genus847","Microvirga","Proteobacteria",0.230055490801003,0.282531313901713,-0.244073693471824,-0.246778702133957,FALSE
"RSV_genus849","Hansschlegelia","Proteobacteria",0.215781100099709,0.282531313901713,-0.250024897455419,-0.246778702133957,FALSE
"RSV_genus851","Pleomorphomonas","Proteobacteria",0.227926813740436,0.282531313901713,-0.2486827247413,-0.246778702133957,FALSE
"RSV_genus853","Aliihoeflea","Proteobacteria",0.225518263340191,0.282531313901713,-0.247403972668473,-0.246778702133957,FALSE
"RSV_genus854","Aminobacter","Proteobacteria",0.226941527485561,0.282531313901713,-0.24758721151137,-0.246778702133957,FALSE
"RSV_genus855","Aquamicrobium","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus856","Mesorhizobium","Proteobacteria",0.241218956101592,0.283149636867262,-0.246927342740211,-0.246778702133957,FALSE
"RSV_genus858","Nitratireductor","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus859","Phyllobacterium","Proteobacteria",0.220562959236923,0.282531313901713,-0.250515922462676,-0.246778702133957,FALSE
"RSV_genus860","Pseudahrensia","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus861","Ensifer","Proteobacteria",0.220562959236923,0.282531313901713,-0.252064563601582,-0.246778702133957,FALSE
"RSV_genus863","Neorhizobium","Proteobacteria",0.0681585368410887,0.282531313901713,-0.231851664517178,-0.114485129753016,FALSE
"RSV_genus864","Rhizobium","Proteobacteria",0.0850223780975811,0.282531313901713,-0.224257506327313,-0.15127714378493,FALSE
"RSV_genus865","Shinella","Proteobacteria",0.227729513061296,0.282531313901713,-0.24812740451715,-0.246778702133957,FALSE
"RSV_genus866","Agaricicola","Proteobacteria",0.226057370063154,0.282531313901713,-0.246661098007763,-0.246778702133957,FALSE
"RSV_genus867","Alsobacter","Proteobacteria",0.112414864998434,0.282531313901713,-0.25401179868196,-0.201282254059318,FALSE
"RSV_genus868","Bauldia","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus869","Candidatus Liberibacter","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus870","Phreatobacter","Proteobacteria",0.295882505416246,0.320456361084935,-0.238440513126388,-0.246778702133957,FALSE
"RSV_genus871","Rhizomicrobium","Proteobacteria",0.115961342579347,0.282531313901713,-0.250296969142109,-0.227717431184722,FALSE
"RSV_genus872","Afifella","Proteobacteria",0.218832810259623,0.282531313901713,-0.253359300696079,-0.246778702133957,FALSE
"RSV_genus873","Methyloligella","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus875","Parvibaculum","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus876","Aquabacter","Proteobacteria",0.224686905094191,0.282531313901713,-0.25125640501307,-0.246778702133957,FALSE
"RSV_genus877","Labrys","Proteobacteria",0.218353947914777,0.282531313901713,-0.253611721373632,-0.246778702133957,FALSE
"RSV_genus879","Pseudolabrys","Proteobacteria",0.149920767431825,0.282531313901713,-0.235813032464124,-0.209581813182186,FALSE
"RSV_genus880","Pseudoxanthobacter","Proteobacteria",0.217732553171983,0.282531313901713,-0.252179883925444,-0.246778702133957,FALSE
"RSV_genus881","Starkeya","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus882","Variibacter","Proteobacteria",0.118022739689861,0.282531313901713,-0.245769671929782,-0.182622475960964,FALSE
"RSV_genus883","Xanthobacter","Proteobacteria",0.218832810259623,0.282531313901713,-0.25265944177493,-0.246778702133957,FALSE
"RSV_genus884","Amaricoccus","Proteobacteria",0.219072524091132,0.282531313901713,-0.252006943789049,-0.246778702133957,FALSE
"RSV_genus885","Defluviimonas","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus886","Falsirhodobacter","Proteobacteria",0.219120489476584,0.282531313901713,-0.251799363856363,-0.246778702133957,FALSE
"RSV_genus887","Gemmobacter","Proteobacteria",0.222739412149481,0.282531313901713,-0.252212220232357,-0.246778702133957,FALSE
"RSV_genus888","Haematobacter","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus889","Maribius","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
