"OTU","Genus","Phylum","p_value","p_adj_BH","control","Poor.oral.hygiene","in_top_panel"
"RSV_genus570","Sedimentibacter","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus571","Tepidimicrobium","Firmicutes",1.00217427558963e-49,4.15724567871936e-49,-0.224724708079846,-0.262954846400456,FALSE
"RSV_genus572","Tissierella","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus573","Acidaminobacter","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus574","Fusibacter","Firmicutes",1.83672133584632e-47,2.21831800887572e-47,-0.225356821019241,-0.258338407707156,FALSE
"RSV_genus575","Guggenheimella","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus576","Anaerovorax","Firmicutes",5.54995255232689e-49,8.0812076173136e-49,-0.225356821019241,-0.262125722978734,FALSE
"RSV_genus577","Family XIII AD3011 group","Firmicutes",5.19817641002039e-19,5.55508331746365e-19,-0.183184855127427,-0.0692189527380905,FALSE
"RSV_genus578","Family XIII UCG-001","Firmicutes",1.2220863695469e-31,1.34012880296905e-31,0.507488588391237,1.18858529662767,TRUE
"RSV_genus579","Incertae Sedis","Firmicutes",5.49602986476141e-43,6.30638385195572e-43,0.30075984517542,1.66102402337174,TRUE
"RSV_genus580","Mogibacterium","Firmicutes",9.85965426671798e-20,1.05600070670176e-19,4.0281273839489,4.53788869066103,FALSE
"RSV_genus582","[Eubacterium] brachy group","Firmicutes",1.32396420488667e-33,1.46181402484627e-33,2.38184504905995,3.22835302241806,TRUE
"RSV_genus583","[Eubacterium] nodatum group","Firmicutes",1.79834767468965e-20,1.9282283400839e-20,3.41618631233054,3.99621354741806,TRUE
"RSV_genus584","Lutispora","Firmicutes",9.69984646057252e-50,4.15724567871936e-49,-0.224430792300924,-0.262954846400456,FALSE
"RSV_genus585","Acetatifactor","Firmicutes",2.34650482702531e-49,4.21540218327641e-49,-0.225356821019241,-0.260863633744077,FALSE
"RSV_genus586","Acetitomaculum","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus587","Anaerosporobacter","Firmicutes",4.5692387403203e-49,7.25216346119916e-49,-0.224559183297077,-0.261260340811906,FALSE
"RSV_genus588","Anaerostipes","Firmicutes",7.62123103626121e-55,7.35448794999207e-53,-0.160966953499013,-0.238952792903607,FALSE
"RSV_genus589","Blautia","Firmicutes",9.60355323357769e-52,4.21246766836476e-50,-0.101862117523248,-0.185708655115836,FALSE
"RSV_genus590","Butyrivibrio","Firmicutes",2.96734116525683e-49,5.10424995449704e-49,-0.219489359229203,-0.259372931677436,FALSE
"RSV_genus591","Butyrivibrio 2","Firmicutes",0.000247512666763792,0.0002530187748168,1.23524809575498,1.2248473389345,FALSE
"RSV_genus592","Catonella","Firmicutes",0.000110162663636811,0.000112972338373563,2.84425059656213,3.07710823148996,FALSE
"RSV_genus593","Cellulosilyticum","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus594","Coprococcus 1","Firmicutes",4.08723865854779e-46,4.79827896046061e-46,-0.209330771239277,-0.217242708277814,FALSE
"RSV_genus595","Coprococcus 2","Firmicutes",2.51879293907423e-51,9.34859687002549e-50,-0.206115961346407,-0.251983694999868,FALSE
"RSV_genus596","Coprococcus 3","Firmicutes",5.02312444810645e-48,6.25460011925513e-48,-0.210612534381729,-0.237498884900637,FALSE
"RSV_genus597","Dorea","Firmicutes",1.44831627650809e-50,3.09440375289094e-49,-0.199790015370513,-0.252227726146587,FALSE
"RSV_genus598","Eisenbergiella","Firmicutes",1.40877927656308e-47,1.71218136257352e-47,-0.216377494605768,-0.243470740581613,FALSE
"RSV_genus599","Fusicatenibacter","Firmicutes",1.26358076385093e-50,2.90322723122893e-49,-0.187211014739153,-0.236762979136252,FALSE
"RSV_genus600","Howardella","Firmicutes",9.99776782133016e-08,1.04301037271174e-07,0.000482957989814988,0.418375164725716,FALSE
"RSV_genus601","Hungatella","Firmicutes",2.20417713454855e-46,2.59710736854621e-46,-0.210253100540833,-0.229341781341516,FALSE
"RSV_genus602","Incertae Sedis","Firmicutes",1.1188692273122e-46,1.32479607896475e-46,-0.162582294215479,-0.194164171515071,FALSE
"RSV_genus603","Johnsonella","Firmicutes",0.00186520358597793,0.00189266189323733,0.988566192255704,1.4125982715415,FALSE
"RSV_genus604","Lachnoanaerobaculum","Firmicutes",0.825773456010265,0.825773456010265,4.23387730660485,4.30270968141004,FALSE
"RSV_genus605","Lachnoclostridium","Firmicutes",7.16409664757045e-37,8.0015662788258e-37,-0.0355242526393256,-0.0352267097796262,FALSE
"RSV_genus606","Lachnoclostridium 10","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus607","Lachnoclostridium 5","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus608","Lachnospira","Firmicutes",7.39832969709276e-52,3.3997086465212e-50,-0.169861520691943,-0.235517237732249,FALSE
"RSV_genus609","Lachnospiraceae AC2044 group","Firmicutes",1.34770613391224e-33,1.4863273362575e-33,0.156440442830875,0.109810404567356,FALSE
"RSV_genus610","Lachnospiraceae FCS020 group","Firmicutes",2.88585203119121e-49,5.00871800377612e-49,-0.220150601511284,-0.261468658212784,FALSE
"RSV_genus611","Lachnospiraceae FE2018 group","Firmicutes",4.63316904619634e-49,7.32506055032069e-49,-0.225356821019241,-0.261883219923645,FALSE
"RSV_genus612","Lachnospiraceae NC2004 group","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus613","Lachnospiraceae ND3007 group","Firmicutes",1.21953995237942e-51,5.11676545237454e-50,-0.191196574771313,-0.256691024482507,FALSE
"RSV_genus614","Lachnospiraceae NK3A20 group","Firmicutes",1.33124449884214e-48,1.75738842870406e-48,-0.225356821019241,-0.25976253893652,FALSE
"RSV_genus615","Lachnospiraceae NK4A136 group","Firmicutes",5.59623901294067e-50,4.15724567871936e-49,-0.175627948376932,-0.227561458418104,FALSE
"RSV_genus616","Lachnospiraceae UCG-001","Firmicutes",6.80643567962272e-50,4.15724567871936e-49,-0.207920916454556,-0.247370397010442,FALSE
"RSV_genus617","Lachnospiraceae UCG-002","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus618","Lachnospiraceae UCG-003","Firmicutes",1.51951184266304e-49,4.15724567871936e-49,-0.222232916744814,-0.261577702206082,FALSE
"RSV_genus619","Lachnospiraceae UCG-004","Firmicutes",1.39736335209698e-49,4.15724567871936e-49,-0.218981020070711,-0.260863633744077,FALSE
"RSV_genus620","Lachnospiraceae UCG-005","Firmicutes",1.62729996460627e-50,3.1406889316901e-49,-0.180968000592291,-0.236747286604616,FALSE
"RSV_genus621","Lachnospiraceae UCG-008","Firmicutes",2.00354454413081e-49,4.15724567871936e-49,-0.224430792300924,-0.262954846400456,FALSE
"RSV_genus622","Lachnospiraceae UCG-010","Firmicutes",3.4663583980256e-50,4.15724567871936e-49,-0.217270175191521,-0.260091514018409,FALSE
"RSV_genus623","Lactonifactor","Firmicutes",1.88392446957145e-52,1.00999284063136e-50,-0.160589929729183,-0.239241622543907,FALSE
"RSV_genus624","Marvinbryantia","Firmicutes",1.30307647799248e-49,4.15724567871936e-49,-0.20601847552117,-0.256353028883817,FALSE
"RSV_genus625","Moryella","Firmicutes",1.49902044669424e-05,1.54877380199137e-05,-0.184574264017963,0.081212932924847,FALSE
"RSV_genus627","Oribacterium","Firmicutes",0.533279669642701,0.534387207897411,4.52012481227812,4.56223951164033,FALSE
"RSV_genus628","Pseudobutyrivibrio","Firmicutes",2.05065977682175e-49,4.15724567871936e-49,-0.221205359581537,-0.261260340811906,FALSE
"RSV_genus629","Roseburia","Firmicutes",6.35841070875539e-52,3.22940333365734e-50,-0.188492733900431,-0.245935639567276,FALSE
"RSV_genus630","Shuttleworthia","Firmicutes",7.97827280237049e-19,8.49782919899285e-19,0.643727356672941,1.37857548471796,TRUE
"RSV_genus631","Stomatobaculum","Firmicutes",9.47674844277678e-05,9.72878962476553e-05,4.23592176393703,4.47558696110831,FALSE
"RSV_genus632","Syntrophococcus","Firmicutes",5.59292166045655e-49,8.0812076173136e-49,-0.225356821019241,-0.261106136799165,FALSE
"RSV_genus633","Tyzzerella","Firmicutes",1.89882007361414e-48,2.43665075935857e-48,-0.221986318628859,-0.254866235301997,FALSE
"RSV_genus634","Tyzzerella 3","Firmicutes",6.89175550681479e-50,4.15724567871936e-49,-0.221525236485476,-0.262954846400456,FALSE
"RSV_genus635","Tyzzerella 4","Firmicutes",1.01418917577927e-49,4.15724567871936e-49,-0.222225395409044,-0.261079550816766,FALSE
"RSV_genus636","[Eubacterium] hallii group","Firmicutes",3.6137688568165e-50,4.15724567871936e-49,-0.203769289800193,-0.247833068644715,FALSE
"RSV_genus637","[Eubacterium] ruminantium group","Firmicutes",4.19503627580258e-49,6.70159866896528e-49,-0.22388101586535,-0.257230804003778,FALSE
"RSV_genus638","[Eubacterium] ventriosum group","Firmicutes",2.48864738324292e-50,3.69468419204526e-49,-0.212801426114419,-0.258150220792872,FALSE
"RSV_genus639","[Ruminococcus] gauvreauii group","Firmicutes",2.74219807314894e-49,4.77657245593633e-49,-0.223460482201057,-0.258024968203258,FALSE
"RSV_genus641","Desulfotomaculum","Firmicutes",5.59292166045655e-49,8.0812076173136e-49,-0.225356821019241,-0.260127461341418,FALSE
"RSV_genus643","Pelotomaculum","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus644","Peptococcus","Firmicutes",7.26297520927814e-29,7.93745308828246e-29,1.85391898481671,2.63952661518909,TRUE
"RSV_genus645","Acetoanaerobium","Firmicutes",5.9934131561844e-50,4.15724567871936e-49,-0.223504763582608,-0.262954846400456,FALSE
"RSV_genus646","Filifactor","Firmicutes",1.29440060223361e-71,3.12274145288859e-69,1.31260345549576,2.93901795549989,TRUE
"RSV_genus647","Intestinibacter","Firmicutes",1.92541142108311e-49,4.15724567871936e-49,-0.221532660769041,-0.257609777259173,FALSE
"RSV_genus649","Peptoclostridium","Firmicutes",1.05463651731353e-16,1.12084167313608e-16,1.20327703056305,1.81869670339302,TRUE
"RSV_genus650","Peptostreptococcus","Firmicutes",4.19687336055077e-16,4.45542661488614e-16,3.78935987771204,4.32368712264122,TRUE
"RSV_genus651","Romboutsia","Firmicutes",4.3088512876088e-49,6.86145460815593e-49,-0.193763970426502,-0.242171276302405,FALSE
"RSV_genus652","Terrisporobacter","Firmicutes",6.7816771638461e-49,9.58172542183234e-49,-0.224325889218764,-0.259777091628302,FALSE
"RSV_genus653","Acetanaerobacterium","Firmicutes",2.55507359672869e-49,4.49935405263355e-49,-0.225356821019241,-0.260149016327353,FALSE
"RSV_genus654","Anaerofilum","Firmicutes",8.37112903759189e-47,9.9484476863007e-47,-0.210391415011961,-0.232780363589128,FALSE
"RSV_genus655","Anaerotruncus","Firmicutes",3.05723672842955e-51,1.0232275982592e-49,-0.199461798646733,-0.241959304039581,FALSE
"RSV_genus656","Candidatus Soleaferrea","Firmicutes",1.23454230436309e-39,1.39012056442285e-39,-0.213757033405306,-0.20016964046192,FALSE
"RSV_genus657","Ethanoligenens","Firmicutes",8.52243483215617e-49,1.16986480981945e-48,-0.22253445348274,-0.258147510135678,FALSE
"RSV_genus658","Faecalibacterium","Firmicutes",1.81011381090894e-37,2.03111607851991e-37,0.0871149947321717,0.0275133694390067,FALSE
"RSV_genus659","Fastidiosipila","Firmicutes",1.88117173545518e-37,2.10839805425581e-37,-0.197033145132223,-0.204078978341536,FALSE
"RSV_genus660","Flavonifractor","Firmicutes",1.30826465591597e-48,1.73179066249508e-48,-0.212837045310691,-0.246358188489329,FALSE
"RSV_genus661","Hydrogenoanaerobacterium","Firmicutes",2.94903676103891e-49,5.09091319213336e-49,-0.224031973439843,-0.260920637440132,FALSE
"RSV_genus662","Intestinimonas","Firmicutes",9.088229409506e-41,1.03056890483822e-40,-0.212341296344815,-0.218445235985507,FALSE
"RSV_genus664","Oscillibacter","Firmicutes",7.73451219256446e-49,1.07238567037711e-48,-0.223129432635519,-0.253448147346203,FALSE
"RSV_genus665","Oscillospira","Firmicutes",6.99035054678314e-49,9.8190513502849e-49,-0.207063006406865,-0.24977639837609,FALSE
"RSV_genus666","Pseudoflavonifractor","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus667","Ruminiclostridium","Firmicutes",7.67054033131162e-53,4.62629463732232e-51,-0.177527015113586,-0.253395569022813,FALSE
"RSV_genus668","Ruminiclostridium 1","Firmicutes",5.59292166045655e-49,8.0812076173136e-49,-0.225356821019241,-0.261791024540973,FALSE
"RSV_genus669","Ruminiclostridium 5","Firmicutes",3.2625605268715e-48,4.1359368675105e-48,-0.189389076533847,-0.234324473369842,FALSE
"RSV_genus670","Ruminiclostridium 6","Firmicutes",1.40433429064037e-50,3.09440375289094e-49,-0.172822052233017,-0.241175603886685,FALSE
"RSV_genus671","Ruminiclostridium 9","Firmicutes",1.73618105573991e-50,3.2472890266091e-49,-0.19427218235178,-0.244823913013905,FALSE
"RSV_genus672","Ruminococcaceae NK4A214 group","Firmicutes",1.4750525661449e-50,3.09440375289094e-49,-0.187810245444327,-0.234651103016525,FALSE
"RSV_genus673","Ruminococcaceae UCG-002","Firmicutes",1.34045392609077e-35,1.48682533181332e-35,-0.0498522261030826,-0.0634734653857446,FALSE
"RSV_genus674","Ruminococcaceae UCG-003","Firmicutes",1.70419912573644e-47,2.06084230117252e-47,-0.182600508374918,-0.216478815295499,FALSE
"RSV_genus675","Ruminococcaceae UCG-004","Firmicutes",6.06858461664049e-50,4.15724567871936e-49,-0.219683119549216,-0.262954846400456,FALSE
"RSV_genus676","Ruminococcaceae UCG-005","Firmicutes",9.49098845268262e-50,4.15724567871936e-49,-0.187246003386664,-0.240428840489074,FALSE
"RSV_genus677","Ruminococcaceae UCG-007","Firmicutes",1.94340018839706e-49,4.15724567871936e-49,-0.222835516856598,-0.261883219923645,FALSE
"RSV_genus678","Ruminococcaceae UCG-008","Firmicutes",1.57141522283096e-48,2.046444925819e-48,-0.214846626516102,-0.2398929835339,FALSE
"RSV_genus679","Ruminococcaceae UCG-009","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus680","Ruminococcaceae UCG-010","Firmicutes",2.18288894893973e-49,4.15724567871936e-49,-0.219579699390539,-0.256216195128606,FALSE
"RSV_genus681","Ruminococcaceae UCG-011","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus682","Ruminococcaceae UCG-013","Firmicutes",1.58120863035363e-50,3.12378957064115e-49,-0.194792650969573,-0.251053305532815,FALSE
"RSV_genus683","Ruminococcaceae UCG-014","Firmicutes",6.84167916498869e-05,7.03861449276554e-05,3.42645208335706,3.7194194425589,FALSE
"RSV_genus684","Ruminococcus 1","Firmicutes",2.77796578825875e-51,9.92865550248035e-50,-0.14262574804718,-0.215734224655329,FALSE
"RSV_genus685","Ruminococcus 2","Firmicutes",1.20948461818908e-28,1.3203084350141e-28,-0.00633092741083205,0.0322337996635045,FALSE
"RSV_genus686","Saccharofermentans","Firmicutes",5.1432175250305e-49,8.01340833865117e-49,-0.225356821019241,-0.260413880346599,FALSE
"RSV_genus687","Subdoligranulum","Firmicutes",5.27448232345259e-49,8.0812076173136e-49,-0.126114987823544,-0.197303831725788,FALSE
"RSV_genus688","[Eubacterium] coprostanoligenes group","Firmicutes",9.77850832648432e-49,1.32531749087884e-48,-0.202007056886996,-0.234349166660711,FALSE
"RSV_genus689","Pelospora","Firmicutes",6.83630149054982e-26,7.42908889457272e-26,-0.223345021501711,-0.150041801242761,FALSE
"RSV_genus692","Caldicellulosiruptor","Firmicutes",1.31731610363664e-49,4.15724567871936e-49,-0.224724708079846,-0.262954846400456,FALSE
"RSV_genus693","Thermoanaerobacterium","Firmicutes",4.87278443749021e-49,7.6211296307586e-49,-0.217491845157454,-0.253114842978581,FALSE
"RSV_genus695","Caldanaerobius","Firmicutes",1.20759907836927e-49,4.15724567871936e-49,-0.222314089701235,-0.259569988615911,FALSE
"RSV_genus696","Syntrophaceticus","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus697","Allobaculum","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus698","Bulleidia","Firmicutes",7.88173720054484e-19,8.40428331328814e-19,0.747925742578346,1.59285132565334,TRUE
"RSV_genus699","Candidatus Stoquefichus","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus700","Catenibacterium","Firmicutes",1.08628443830492e-50,2.68785764862627e-49,-0.211531939806297,-0.25341075643253,FALSE
"RSV_genus701","Coprobacillus","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus702","Dielma","Firmicutes",5.70913180808131e-49,8.1740537014814e-49,-0.224031973439843,-0.25552946909407,FALSE
"RSV_genus703","Eggerthia","Firmicutes",7.4625767212189e-19,7.96613554864628e-19,0.15764601925016,0.879951993623519,TRUE
"RSV_genus704","Erysipelatoclostridium","Firmicutes",2.65899211759565e-50,3.71873535286928e-49,-0.20948451493035,-0.251195140023255,FALSE
"RSV_genus705","Erysipelothrix","Firmicutes",1.11243104394775e-47,1.35885564229061e-47,-0.203450910212429,-0.235936127214961,FALSE
"RSV_genus706","Erysipelotrichaceae UCG-001","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus707","Erysipelotrichaceae UCG-003","Firmicutes",5.2707834042549e-54,4.62391453191452e-52,-0.148776821004788,-0.235288256059131,FALSE
"RSV_genus708","Erysipelotrichaceae UCG-004","Firmicutes",3.03098222137019e-37,3.38922113977084e-37,-0.218727998444661,-0.217065024236309,FALSE
"RSV_genus709","Erysipelotrichaceae UCG-006","Firmicutes",2.85389247448322e-11,3.00000679507223e-11,0.20953596604313,0.733697146553727,FALSE
"RSV_genus710","Faecalitalea","Firmicutes",1.11792965501712e-49,4.15724567871936e-49,-0.221607572989297,-0.262954846400456,FALSE
"RSV_genus711","Holdemanella","Firmicutes",3.23769812926693e-51,1.0414595649142e-49,-0.208159353574872,-0.251451219636623,FALSE
"RSV_genus712","Holdemania","Firmicutes",3.50848585864402e-49,5.82734742442595e-49,-0.220678149724302,-0.253770033573933,FALSE
"RSV_genus713","Incertae Sedis","Firmicutes",3.7815436748958e-43,4.35464158266641e-43,-0.178645860964982,-0.186378941121519,FALSE
"RSV_genus715","Sharpea","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus716","Solobacterium","Firmicutes",1.36275193191869e-05,1.41100387800594e-05,4.27847094486758,4.54346436376588,FALSE
"RSV_genus717","Turicibacter","Firmicutes",7.02047925643367e-52,3.38738124122924e-50,-0.187384427955166,-0.247350903180056,FALSE
"RSV_genus718","[Anaerorhabdus] furcosa group","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus720","Acidaminococcus","Firmicutes",6.84224126870571e-43,7.8417610739917e-43,-0.2170978411696,-0.218374089606609,FALSE
"RSV_genus722","Phascolarctobacterium","Firmicutes",1.8839659536301e-38,2.11644603638306e-38,-0.146283954868162,-0.13989870329728,FALSE
"RSV_genus723","Succiniclasticum","Firmicutes",7.59474109906467e-48,9.36005767636961e-48,-0.225356821019241,-0.256550100595661,FALSE
"RSV_genus725","Allisonella","Firmicutes",8.67254312234473e-46,1.01688992868319e-45,-0.224430792300924,-0.248177696009822,FALSE
"RSV_genus726","Anaeroglobus","Firmicutes",4.19823241885058e-68,8.10258856838163e-66,1.32842610000822,2.66482321506742,TRUE
"RSV_genus727","Anaerovibrio","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus728","Centipeda","Firmicutes",8.36194082991804e-12,8.81887748729061e-12,-0.118247868679564,0.177039940558203,FALSE
"RSV_genus729","Dialister","Firmicutes",1.0960247323044e-55,1.17518207408194e-53,3.26034455674077,4.1874320546877,TRUE
"RSV_genus730","Megamonas","Firmicutes",8.87044764413387e-49,1.21418184065095e-48,-0.215631706394488,-0.257846646808331,FALSE
"RSV_genus731","Megasphaera","Firmicutes",0.026428817257752,0.0266776241147811,4.58797774858053,4.79659548501866,FALSE
"RSV_genus732","Mitsuokella","Firmicutes",2.28317591041262e-49,4.15724567871936e-49,-0.224031973439843,-0.260326587336657,FALSE
"RSV_genus734","Negativicoccus","Firmicutes",2.98268119844278e-49,5.12150775177452e-49,-0.217410429989287,-0.258081720126578,FALSE
"RSV_genus735","Selenomonas","Firmicutes",6.36941040645758e-57,7.68310130278946e-55,1.71779083382197,2.76178576394134,TRUE
"RSV_genus736","Selenomonas 3","Firmicutes",1.52739550984911e-08,1.59689779740454e-08,3.35140739542814,3.66231662435705,FALSE
"RSV_genus737","Selenomonas 4","Firmicutes",7.06574201083645e-23,7.60986723265309e-23,0.271336554821708,0.981786260713223,TRUE
"RSV_genus738","Sporomusa","Firmicutes",2.84854698569445e-48,3.63123889193546e-48,-0.225356821019241,-0.25877738448651,FALSE
"RSV_genus739","Thermosinus","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus740","Veillonella","Firmicutes",0.0330414621430103,0.0332828924509446,7.77955918723611,7.74909567569747,FALSE
"RSV_genus741","Cetobacterium","Fusobacteria",3.46319811680411e-51,1.07806005894064e-49,-0.198758233542204,-0.254686617795225,FALSE
"RSV_genus742","Fusobacterium","Fusobacteria",2.36347706729905e-25,2.56264648308268e-25,6.54387991767436,7.01556635336568,FALSE
"RSV_genus744","Psychrilyobacter","Fusobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus746","Leptotrichia","Fusobacteria",0.000219477277226692,0.000224597637883095,6.22391137692284,6.44143987934892,FALSE
"RSV_genus748","Sebaldella","Fusobacteria",2.29262481625858e-49,4.15724567871936e-49,-0.221604178442618,-0.260811593446834,FALSE
"RSV_genus749","Sneathia","Fusobacteria",6.70672878684628e-30,7.3461898743549e-30,-0.0309350510704266,-0.00478715495338392,FALSE
"RSV_genus750","Streptobacillus","Fusobacteria",6.82840467832436e-15,7.23316192599671e-15,0.776966943320083,0.753719118822121,FALSE
"RSV_genus754","Gemmatimonas","Gemmatimonadetes",9.67872205401344e-49,1.31363808468677e-48,-0.21481955703937,-0.250601178312311,FALSE
"RSV_genus762","Victivallis","Lentisphaerae",9.29380522638227e-51,2.49125612318303e-49,-0.214981944980685,-0.261992263916943,FALSE
"RSV_genus768","Nitrospira","Nitrospirae",3.20922399405806e-49,5.43315991976497e-49,-0.225356821019241,-0.262297781634506,FALSE
"RSV_genus776","AKYG587","Planctomycetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus778","SM1A02","Planctomycetes",4.83838794789063e-50,4.15724567871936e-49,-0.221587499767778,-0.262297781634506,FALSE
"RSV_genus779","Urania-1B-19 marine sediment group","Planctomycetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus782","CPla-4 termite group","Planctomycetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus783","Gemmata","Planctomycetes",7.8382073964044e-50,4.15724567871936e-49,-0.218584465153734,-0.256311544757476,FALSE
"RSV_genus784","Isosphaera","Planctomycetes",9.92355879052091e-50,4.15724567871936e-49,-0.224724708079846,-0.262954846400456,FALSE
"RSV_genus786","Pir4 lineage","Planctomycetes",1.69559617925947e-47,2.05301168505068e-47,-0.216368464015016,-0.248452063015797,FALSE
"RSV_genus787","Pirellula","Planctomycetes",1.63952128033817e-49,4.15724567871936e-49,-0.212175637769698,-0.253031808368496,FALSE
"RSV_genus788","Planctomyces","Planctomycetes",1.95649603298709e-49,4.15724567871936e-49,-0.210590176381478,-0.247023230638212,FALSE
"RSV_genus789","Rhodopirellula","Planctomycetes",1.41488395828541e-48,1.85008539260898e-48,-0.224559183297077,-0.25624192617134,FALSE
"RSV_genus790","Rubripirellula","Planctomycetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus791","Singulisphaera","Planctomycetes",6.85963651259262e-50,4.15724567871936e-49,-0.220641439162415,-0.262954846400456,FALSE
"RSV_genus794","Asticcacaulis","Proteobacteria",1.00217427558963e-49,4.15724567871936e-49,-0.224724708079846,-0.262954846400456,FALSE
"RSV_genus795","Brevundimonas","Proteobacteria",1.23161086972796e-50,2.89879143728653e-49,-0.151827554360146,-0.22760347781487,FALSE
"RSV_genus796","Caulobacter","Proteobacteria",3.21958301698826e-48,4.08802317288641e-48,-0.221600803805419,-0.242066914806414,FALSE
"RSV_genus798","Phenylobacterium","Proteobacteria",1.26867108876048e-48,1.6863190091651e-48,-0.209082141372756,-0.244037460377483,FALSE
"RSV_genus799","Hirschia","Proteobacteria",1.18407206948641e-49,4.15724567871936e-49,-0.221424033570364,-0.262954846400456,FALSE
"RSV_genus800","Hyphomonas","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus801","Robiginitomaculum","Proteobacteria",2.05702457844228e-49,4.15724567871936e-49,-0.224430792300924,-0.262954846400456,FALSE
"RSV_genus802","Woodsholea","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus807","Aurantimonas","Proteobacteria",4.59281359290394e-49,7.27761102980673e-49,-0.224724708079846,-0.262125722978734,FALSE
"RSV_genus808","Aureimonas","Proteobacteria",1.68121027204921e-48,2.16894105952873e-48,-0.221512109513228,-0.25443812881186,FALSE
"RSV_genus809","Martelella","Proteobacteria",2.24460722060023e-49,4.15724567871936e-49,-0.223633154578761,-0.262954846400456,FALSE
"RSV_genus812","Bartonella","Proteobacteria",4.45447334587222e-50,4.15724567871936e-49,-0.220952108335221,-0.262954846400456,FALSE
"RSV_genus813","Chelatococcus","Proteobacteria",2.61914249765983e-49,4.58706444689971e-49,-0.222177619097991,-0.259962055547618,FALSE
"RSV_genus814","Methylorosula","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus815","Methylovirgula","Proteobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus817","Afipia","Proteobacteria",5.96411999906726e-49,8.4637879398528e-49,-0.215090996903668,-0.256611668965719,FALSE
"RSV_genus818","Bosea","Proteobacteria",6.01968981198537e-47,7.19826600813616e-47,-0.190109887536882,-0.232600924471333,FALSE
"RSV_genus819","Bradyrhizobium","Proteobacteria",6.2197678059004e-47,7.42831179788847e-47,-0.116200426294189,-0.189571037106065,FALSE
