"OTU","Genus","Phylum","p_value","p_adj_BH","US.Born","non.US.Born","in_top_panel"
"RSV_genus613","Lachnospiraceae ND3007 group","Firmicutes",3.37131641010643e-14,8.0113734350321e-14,-0.219613333422352,-0.232495630260903,FALSE
"RSV_genus614","Lachnospiraceae NK3A20 group","Firmicutes",7.80308550882337e-14,9.85599151310805e-14,-0.229954737714985,-0.24170094047306,FALSE
"RSV_genus615","Lachnospiraceae NK4A136 group","Firmicutes",6.53590303769682e-14,9.12756357652305e-14,-0.201433716207528,-0.21133723743552,FALSE
"RSV_genus616","Lachnospiraceae UCG-001","Firmicutes",1.59264520229531e-14,8.0113734350321e-14,-0.222056813509647,-0.231663615753365,FALSE
"RSV_genus617","Lachnospiraceae UCG-002","Firmicutes",4.59038392255569e-14,8.0113734350321e-14,-0.231751414848027,-0.24442402058041,FALSE
"RSV_genus618","Lachnospiraceae UCG-003","Firmicutes",4.38267561287666e-14,8.0113734350321e-14,-0.230852344805405,-0.243776474693447,FALSE
"RSV_genus619","Lachnospiraceae UCG-004","Firmicutes",2.23275080924121e-14,8.0113734350321e-14,-0.228751592401092,-0.24442402058041,FALSE
"RSV_genus620","Lachnospiraceae UCG-005","Firmicutes",7.92741888705035e-15,8.0113734350321e-14,-0.203877348185698,-0.22094970392472,FALSE
"RSV_genus621","Lachnospiraceae UCG-008","Firmicutes",4.02752267194003e-14,8.0113734350321e-14,-0.231288441486021,-0.24442402058041,FALSE
"RSV_genus622","Lachnospiraceae UCG-010","Firmicutes",1.44621597408354e-13,1.66539190333009e-13,-0.229656124450796,-0.238425803395667,FALSE
"RSV_genus623","Lactonifactor","Firmicutes",7.84589277123602e-14,9.8841860629801e-14,-0.209212870584784,-0.216051955706773,FALSE
"RSV_genus624","Marvinbryantia","Firmicutes",2.78140470411649e-13,3.09937129269331e-13,-0.226007997052475,-0.232000863866245,FALSE
"RSV_genus625","Moryella","Firmicutes",0.146768253576794,0.148928879812414,-0.082771725802098,0.0170983325142028,FALSE
"RSV_genus627","Oribacterium","Firmicutes",0.569434390655519,0.571804565018289,4.47816579241001,4.50618717228603,FALSE
"RSV_genus628","Pseudobutyrivibrio","Firmicutes",3.23453909229568e-14,8.0113734350321e-14,-0.228920647485835,-0.24442402058041,FALSE
"RSV_genus629","Roseburia","Firmicutes",7.27361551645468e-14,9.47044635035918e-14,-0.214906775239101,-0.225145004765272,FALSE
"RSV_genus630","Shuttleworthia","Firmicutes",1.55811861628829e-05,1.62725591419719e-05,1.01545653135592,0.956979585665632,FALSE
"RSV_genus631","Stomatobaculum","Firmicutes",0.160779111873846,0.162974624956157,4.17642789511454,4.15905104280886,FALSE
"RSV_genus632","Syntrophococcus","Firmicutes",7.51024808354585e-14,9.54989958573911e-14,-0.231947829464224,-0.243306910911687,FALSE
"RSV_genus633","Tyzzerella","Firmicutes",4.12388846751844e-14,8.0113734350321e-14,-0.228010709471003,-0.241258370147246,FALSE
"RSV_genus634","Tyzzerella 3","Firmicutes",5.37676088205452e-14,8.36866814706873e-14,-0.231004319416097,-0.243720764292353,FALSE
"RSV_genus635","Tyzzerella 4","Firmicutes",3.00695009576988e-14,8.0113734350321e-14,-0.23073248348428,-0.24442402058041,FALSE
"RSV_genus636","[Eubacterium] hallii group","Firmicutes",1.86871480614477e-14,8.0113734350321e-14,-0.221595535970513,-0.23314385917578,FALSE
"RSV_genus637","[Eubacterium] ruminantium group","Firmicutes",4.16721703478817e-14,8.0113734350321e-14,-0.228678581343576,-0.241289702801574,FALSE
"RSV_genus638","[Eubacterium] ventriosum group","Firmicutes",1.31219220543008e-14,8.0113734350321e-14,-0.224841026074566,-0.243672505747855,FALSE
"RSV_genus639","[Ruminococcus] gauvreauii group","Firmicutes",5.10495911795408e-14,8.1513658741977e-14,-0.228245375096656,-0.242382468633117,FALSE
"RSV_genus641","Desulfotomaculum","Firmicutes",1.0044572752821e-13,1.22232190497758e-13,-0.231947829464224,-0.24184892730556,FALSE
"RSV_genus643","Pelotomaculum","Firmicutes",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus644","Peptococcus","Firmicutes",5.33710623849142e-65,5.15030752014422e-62,1.9720193386657,2.71010267164697,TRUE
"RSV_genus645","Acetoanaerobium","Firmicutes",2.36735403531744e-14,8.0113734350321e-14,-0.230256110554497,-0.24442402058041,FALSE
"RSV_genus646","Filifactor","Firmicutes",2.49965293175352e-54,8.04055026380716e-52,1.88980379107489,2.73480625492626,TRUE
"RSV_genus647","Intestinibacter","Firmicutes",5.85239445835093e-14,8.6406326279713e-14,-0.229357107266138,-0.241827205612727,FALSE
"RSV_genus649","Peptoclostridium","Firmicutes",2.46226006489622e-08,2.61395045393273e-08,1.4254346120278,1.67679400214877,TRUE
"RSV_genus650","Peptostreptococcus","Firmicutes",6.15679282934622e-43,9.90217513386518e-41,3.8356940721347,4.49972376390208,TRUE
"RSV_genus651","Romboutsia","Firmicutes",5.70676178933065e-14,8.59130284977235e-14,-0.208909588078744,-0.22521304083884,FALSE
"RSV_genus652","Terrisporobacter","Firmicutes",3.4826542854496e-14,8.0113734350321e-14,-0.229636168123864,-0.24342200080367,FALSE
"RSV_genus653","Acetanaerobacterium","Firmicutes",4.83289129772042e-14,8.0113734350321e-14,-0.231283144300973,-0.24442402058041,FALSE
"RSV_genus654","Anaerofilum","Firmicutes",8.05250907857848e-16,1.36327565979443e-14,-0.207966038810668,-0.237091385504763,FALSE
"RSV_genus655","Anaerotruncus","Firmicutes",1.27780139908687e-13,1.4982726003874e-13,-0.218400401546542,-0.226470949956915,FALSE
"RSV_genus656","Candidatus Soleaferrea","Firmicutes",6.93344313656508e-15,8.0113734350321e-14,-0.200727604686279,-0.220481818335302,FALSE
"RSV_genus657","Ethanoligenens","Firmicutes",1.63892009236407e-13,1.86724662235103e-13,-0.2298169320355,-0.238858470603551,FALSE
"RSV_genus658","Faecalibacterium","Firmicutes",2.55743350022217e-15,3.83452052571961e-14,0.0285893992214116,-0.0102670073694081,FALSE
"RSV_genus659","Fastidiosipila","Firmicutes",2.59935970327563e-15,3.83452052571961e-14,-0.184539186561199,-0.212041288030597,FALSE
"RSV_genus660","Flavonifractor","Firmicutes",3.56814275287925e-14,8.0113734350321e-14,-0.221619124212044,-0.236783255471702,FALSE
"RSV_genus661","Hydrogenoanaerobacterium","Firmicutes",4.08919686735596e-14,8.0113734350321e-14,-0.230050309513598,-0.243591861168414,FALSE
"RSV_genus662","Intestinimonas","Firmicutes",2.62257362380823e-15,3.83452052571961e-14,-0.202351234151562,-0.227922649595188,FALSE
"RSV_genus664","Oscillibacter","Firmicutes",4.86256626320787e-14,8.0113734350321e-14,-0.229337434528224,-0.241242280514081,FALSE
"RSV_genus665","Oscillospira","Firmicutes",2.89302979801677e-14,8.0113734350321e-14,-0.220655258608427,-0.234761159999764,FALSE
"RSV_genus666","Pseudoflavonifractor","Firmicutes",4.32530978750482e-14,8.0113734350321e-14,-0.231208960697207,-0.24442402058041,FALSE
"RSV_genus667","Ruminiclostridium","Firmicutes",1.12086017655407e-14,8.0113734350321e-14,-0.214286819865806,-0.232146435671455,FALSE
"RSV_genus668","Ruminiclostridium 1","Firmicutes",9.46685454589056e-14,1.15932926862746e-13,-0.231719799156427,-0.243219754403983,FALSE
"RSV_genus669","Ruminiclostridium 5","Firmicutes",2.32276220902524e-14,8.0113734350321e-14,-0.210104256311544,-0.229892154174836,FALSE
"RSV_genus670","Ruminiclostridium 6","Firmicutes",2.18281466699742e-13,2.44932110889826e-13,-0.201916966598664,-0.216403939375186,FALSE
"RSV_genus671","Ruminiclostridium 9","Firmicutes",4.81126234023767e-14,8.0113734350321e-14,-0.21116164460971,-0.22863651121803,FALSE
"RSV_genus672","Ruminococcaceae NK4A214 group","Firmicutes",6.15991002809502e-14,8.84570413260669e-14,-0.207875335349493,-0.226384112095622,FALSE
"RSV_genus673","Ruminococcaceae UCG-002","Firmicutes",1.83423237709077e-22,7.69580106040258e-21,0.105635967216022,-0.0183256967690987,FALSE
"RSV_genus674","Ruminococcaceae UCG-003","Firmicutes",2.04158107760324e-16,3.8629916468375e-15,-0.184102953266404,-0.225853627397371,FALSE
"RSV_genus675","Ruminococcaceae UCG-004","Firmicutes",2.91618755344317e-13,3.2346218265203e-13,-0.231325209861692,-0.238501053080401,FALSE
"RSV_genus676","Ruminococcaceae UCG-005","Firmicutes",7.69432845580805e-15,8.0113734350321e-14,-0.208993858830126,-0.228550378160459,FALSE
"RSV_genus677","Ruminococcaceae UCG-007","Firmicutes",3.97159079104827e-14,8.0113734350321e-14,-0.231073107715301,-0.24442402058041,FALSE
"RSV_genus678","Ruminococcaceae UCG-008","Firmicutes",1.22498506494217e-14,8.0113734350321e-14,-0.220742519343072,-0.238236965969317,FALSE
"RSV_genus679","Ruminococcaceae UCG-009","Firmicutes",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus680","Ruminococcaceae UCG-010","Firmicutes",6.30661875670922e-14,9.00279156837929e-14,-0.224226536914219,-0.239141089310625,FALSE
"RSV_genus681","Ruminococcaceae UCG-011","Firmicutes",4.59651426888807e-14,8.0113734350321e-14,-0.231751414848027,-0.24442402058041,FALSE
"RSV_genus682","Ruminococcaceae UCG-013","Firmicutes",9.21989627434092e-14,1.13195927541208e-13,-0.218383937698671,-0.230502099911337,FALSE
"RSV_genus683","Ruminococcaceae UCG-014","Firmicutes",0.000332613689520669,0.000343653330179277,3.3578236592507,3.56512399843837,FALSE
"RSV_genus684","Ruminococcus 1","Firmicutes",1.21395628017897e-12,1.32369244109911e-12,-0.195679643206802,-0.197970159081213,FALSE
"RSV_genus685","Ruminococcus 2","Firmicutes",8.16313394102377e-21,2.81336580467426e-19,0.109439861084394,0.00225231921079159,FALSE
"RSV_genus686","Saccharofermentans","Firmicutes",4.31979759841005e-14,8.0113734350321e-14,-0.231345889078556,-0.24442402058041,FALSE
"RSV_genus687","Subdoligranulum","Firmicutes",1.0903114176688e-13,1.30701927708123e-13,-0.170734255433672,-0.182392370053512,FALSE
"RSV_genus688","[Eubacterium] coprostanoligenes group","Firmicutes",2.80423254009563e-13,3.12120461498533e-13,-0.2106953291301,-0.220446836371568,FALSE
"RSV_genus689","Pelospora","Firmicutes",7.02272499312979e-06,7.35024904378552e-06,-0.199749916249809,-0.166274120297575,FALSE
"RSV_genus692","Caldicellulosiruptor","Firmicutes",3.21977003571568e-14,8.0113734350321e-14,-0.231154627146429,-0.24442402058041,FALSE
"RSV_genus693","Thermoanaerobacterium","Firmicutes",6.64558103149149e-14,9.1353072583893e-14,-0.227180686901516,-0.239079401995785,FALSE
"RSV_genus695","Caldanaerobius","Firmicutes",3.7149301629425e-14,8.0113734350321e-14,-0.230628246193974,-0.243081927314525,FALSE
"RSV_genus696","Syntrophaceticus","Firmicutes",5.08983359580216e-14,8.1513658741977e-14,-0.231947829464224,-0.244026979637632,FALSE
"RSV_genus697","Allobaculum","Firmicutes",5.48716466323589e-14,8.43171003188318e-14,-0.230631974914336,-0.243359893735753,FALSE
"RSV_genus698","Bulleidia","Firmicutes",0.032566674010975,0.0332911445133378,1.21254225014939,1.19051949659229,FALSE
"RSV_genus699","Candidatus Stoquefichus","Firmicutes",6.91982841952294e-14,9.28739141145985e-14,-0.231947829464224,-0.243629938694853,FALSE
"RSV_genus700","Catenibacterium","Firmicutes",1.78209785481898e-13,2.02082776721541e-13,-0.225253544507977,-0.234924881440324,FALSE
"RSV_genus701","Coprobacillus","Firmicutes",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus702","Dielma","Firmicutes",2.96281673503444e-14,8.0113734350321e-14,-0.228658450354689,-0.24442402058041,FALSE
"RSV_genus703","Eggerthia","Firmicutes",0.000225253974293396,0.000232979726895098,0.43512976684298,0.618532939177257,FALSE
"RSV_genus704","Erysipelatoclostridium","Firmicutes",1.06327141452269e-13,1.27937271198802e-13,-0.223814322250157,-0.235895627318427,FALSE
"RSV_genus705","Erysipelothrix","Firmicutes",1.04142932285971e-13,1.2609526932994e-13,-0.22075682887749,-0.233107403333494,FALSE
"RSV_genus706","Erysipelotrichaceae UCG-001","Firmicutes",4.34637203543934e-14,8.0113734350321e-14,-0.231480864762325,-0.24442402058041,FALSE
"RSV_genus707","Erysipelotrichaceae UCG-003","Firmicutes",1.2617386963643e-14,8.0113734350321e-14,-0.19936037255003,-0.214567335261173,FALSE
"RSV_genus708","Erysipelotrichaceae UCG-004","Firmicutes",3.34204570277372e-14,8.0113734350321e-14,-0.205985485876559,-0.226366002033585,FALSE
"RSV_genus709","Erysipelotrichaceae UCG-006","Firmicutes",0.658400690035461,0.659768085030342,0.488208039768947,0.58011831329822,FALSE
"RSV_genus710","Faecalitalea","Firmicutes",4.25754823888232e-14,8.0113734350321e-14,-0.230894771401329,-0.24392301069204,FALSE
"RSV_genus711","Holdemanella","Firmicutes",1.10085952310694e-14,8.0113734350321e-14,-0.224138444253985,-0.237248694135542,FALSE
"RSV_genus712","Holdemania","Firmicutes",1.48436334094204e-14,8.0113734350321e-14,-0.226990134240979,-0.24442402058041,FALSE
"RSV_genus713","Incertae Sedis","Firmicutes",1.80386543020118e-17,3.95620486396396e-16,-0.164361730986448,-0.20867371977461,FALSE
"RSV_genus715","Sharpea","Firmicutes",6.61759409369965e-14,9.1353072583893e-14,-0.231792174563591,-0.243323723349574,FALSE
"RSV_genus716","Solobacterium","Firmicutes",0.440823707411852,0.443581728521832,4.33053751808185,4.36775676158015,FALSE
"RSV_genus717","Turicibacter","Firmicutes",1.22321823276543e-13,1.43951901782761e-13,-0.214093444802364,-0.22820988220498,FALSE
"RSV_genus718","[Anaerorhabdus] furcosa group","Firmicutes",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus720","Acidaminococcus","Firmicutes",5.24846188506834e-13,5.77510344252103e-13,-0.210452215037522,-0.217437806321099,FALSE
"RSV_genus722","Phascolarctobacterium","Firmicutes",1.24540695316893e-19,3.75568034315005e-18,-0.0254328469883036,-0.106205025878201,FALSE
"RSV_genus723","Succiniclasticum","Firmicutes",3.88557512927634e-14,8.0113734350321e-14,-0.229710585740592,-0.242962852792975,FALSE
"RSV_genus725","Allisonella","Firmicutes",2.37229569786921e-14,8.0113734350321e-14,-0.225732219458807,-0.24128729776115,FALSE
"RSV_genus726","Anaeroglobus","Firmicutes",0.0073028603464884,0.00748911820867302,1.92617181145028,2.04314117973434,FALSE
"RSV_genus727","Anaerovibrio","Firmicutes",6.59210745183267e-14,9.1353072583893e-14,-0.231621591848329,-0.243341356224229,FALSE
"RSV_genus728","Centipeda","Firmicutes",1.7567149495621e-13,1.9943881486205e-13,0.0287004779180075,0.00176290356688842,FALSE
"RSV_genus729","Dialister","Firmicutes",0.0554439283601086,0.0565574956316118,3.65259921030838,3.74062950530747,FALSE
"RSV_genus730","Megamonas","Firmicutes",1.65318430923833e-13,1.88127695567805e-13,-0.227847718432745,-0.23928325820767,FALSE
"RSV_genus731","Megasphaera","Firmicutes",3.56078796227791e-19,9.5448899544394e-18,4.68998949228621,4.38802572443194,TRUE
"RSV_genus732","Mitsuokella","Firmicutes",3.39379683923933e-14,8.0113734350321e-14,-0.230589455136432,-0.24442402058041,FALSE
"RSV_genus734","Negativicoccus","Firmicutes",1.44426877899921e-14,8.0113734350321e-14,-0.227432364677859,-0.24392301069204,FALSE
"RSV_genus735","Selenomonas","Firmicutes",0.000489893812115263,0.000505612330151046,2.15229202764817,2.30070551635549,FALSE
"RSV_genus736","Selenomonas 3","Firmicutes",0.892506876359928,0.892506876359928,3.40724770100921,3.40211105203988,FALSE
"RSV_genus737","Selenomonas 4","Firmicutes",0.0501303180211253,0.0511912771326835,0.661800479769925,0.652520111983686,FALSE
"RSV_genus738","Sporomusa","Firmicutes",5.25421184003174e-14,8.23701038831007e-14,-0.231367729639597,-0.243379433750668,FALSE
"RSV_genus739","Thermosinus","Firmicutes",7.42130688689834e-14,9.54989958573911e-14,-0.231947829464224,-0.243445325169821,FALSE
"RSV_genus740","Veillonella","Firmicutes",9.78599049022851e-32,6.74534344505037e-30,7.77151687966503,7.53383326618562,FALSE
"RSV_genus741","Cetobacterium","Fusobacteria",3.53641841404525e-12,3.82154957396827e-12,-0.217877935411895,-0.222748505000809,FALSE
"RSV_genus742","Fusobacterium","Fusobacteria",2.48209428196928e-14,8.0113734350321e-14,6.65902826779234,6.87980711468081,FALSE
"RSV_genus744","Psychrilyobacter","Fusobacteria",4.71796392488679e-14,8.0113734350321e-14,-0.231751414848027,-0.24442402058041,FALSE
"RSV_genus746","Leptotrichia","Fusobacteria",0.00058203497705499,0.000600068112027847,6.20904469084549,6.37433900105314,FALSE
"RSV_genus748","Sebaldella","Fusobacteria",1.05800632486937e-13,1.27508434515125e-13,-0.231751414848027,-0.241272839743581,FALSE
"RSV_genus749","Sneathia","Fusobacteria",5.19964713609364e-21,1.92986903320399e-19,0.00506320866149447,-0.0818714625472624,FALSE
"RSV_genus750","Streptobacillus","Fusobacteria",9.85319404276174e-05,0.000102460476845529,0.788547429551451,0.743551596106554,FALSE
"RSV_genus754","Gemmatimonas","Gemmatimonadetes",8.60189971344488e-15,8.0113734350321e-14,-0.22331121792074,-0.242502040098356,FALSE
"RSV_genus762","Victivallis","Lentisphaerae",4.89686948898985e-14,8.0113734350321e-14,-0.229335616420428,-0.24294431528145,FALSE
"RSV_genus768","Nitrospira","Nitrospirae",4.89508936348462e-14,8.0113734350321e-14,-0.231086081247963,-0.244026979637632,FALSE
"RSV_genus776","AKYG587","Planctomycetes",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus778","SM1A02","Planctomycetes",2.27606160049691e-14,8.0113734350321e-14,-0.230060669709805,-0.24442402058041,FALSE
"RSV_genus779","Urania-1B-19 marine sediment group","Planctomycetes",4.72311608488719e-14,8.0113734350321e-14,-0.231190234177923,-0.24442402058041,FALSE
"RSV_genus782","CPla-4 termite group","Planctomycetes",4.84520969220795e-14,8.0113734350321e-14,-0.231374997037498,-0.24442402058041,FALSE
"RSV_genus783","Gemmata","Planctomycetes",3.09508570965577e-14,8.0113734350321e-14,-0.227018694707056,-0.242012732923937,FALSE
"RSV_genus784","Isosphaera","Planctomycetes",3.01559612413196e-14,8.0113734350321e-14,-0.231030587937397,-0.24442402058041,FALSE
"RSV_genus786","Pir4 lineage","Planctomycetes",4.00530109974813e-14,8.0113734350321e-14,-0.222095551129538,-0.239012428628464,FALSE
"RSV_genus787","Pirellula","Planctomycetes",1.31983082811917e-13,1.53265553445848e-13,-0.224066375114731,-0.23597086946067,FALSE
"RSV_genus788","Planctomyces","Planctomycetes",1.11337021586792e-14,8.0113734350321e-14,-0.216894674651088,-0.239683968034453,FALSE
"RSV_genus789","Rhodopirellula","Planctomycetes",6.96373838561683e-14,9.30748967052665e-14,-0.230138407857708,-0.242378671026468,FALSE
"RSV_genus790","Rubripirellula","Planctomycetes",5.88145896007177e-14,8.65236399363235e-14,-0.231947829464224,-0.243776474693447,FALSE
"RSV_genus791","Singulisphaera","Planctomycetes",3.58666601892275e-14,8.0113734350321e-14,-0.229110938296962,-0.24392301069204,FALSE
"RSV_genus794","Asticcacaulis","Proteobacteria",4.181928515564e-14,8.0113734350321e-14,-0.231792174563591,-0.24442402058041,FALSE
"RSV_genus795","Brevundimonas","Proteobacteria",3.75928921145663e-14,8.0113734350321e-14,-0.18132881651197,-0.205567812634921,FALSE
"RSV_genus796","Caulobacter","Proteobacteria",5.15028950296268e-14,8.17439041177465e-14,-0.224237754290818,-0.236253645975496,FALSE
"RSV_genus798","Phenylobacterium","Proteobacteria",1.04268190750755e-14,8.0113734350321e-14,-0.215801155415539,-0.238294538671684,FALSE
"RSV_genus799","Hirschia","Proteobacteria",4.48303454834559e-14,8.0113734350321e-14,-0.230399298839633,-0.243100001192579,FALSE
"RSV_genus800","Hyphomonas","Proteobacteria",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus801","Robiginitomaculum","Proteobacteria",4.76771144333337e-14,8.0113734350321e-14,-0.231719799156427,-0.24442402058041,FALSE
"RSV_genus802","Woodsholea","Proteobacteria",3.79746140285114e-14,8.0113734350321e-14,-0.229874852694238,-0.24442402058041,FALSE
"RSV_genus807","Aurantimonas","Proteobacteria",4.04101202504575e-14,8.0113734350321e-14,-0.230918242138138,-0.244026979637632,FALSE
"RSV_genus808","Aureimonas","Proteobacteria",2.30628953679891e-14,8.0113734350321e-14,-0.22635517064484,-0.24271234784879,FALSE
"RSV_genus809","Martelella","Proteobacteria",4.89034547221852e-14,8.0113734350321e-14,-0.23152338454023,-0.24442402058041,FALSE
"RSV_genus812","Bartonella","Proteobacteria",5.05726368185742e-14,8.14734466275861e-14,-0.230863189248182,-0.243591861168414,FALSE
"RSV_genus813","Chelatococcus","Proteobacteria",5.51811468440921e-14,8.438955103732e-14,-0.229683433465936,-0.24261558317313,FALSE
"RSV_genus814","Methylorosula","Proteobacteria",6.74974125750334e-14,9.2128717305385e-14,-0.231947829464224,-0.2427029602498,FALSE
"RSV_genus815","Methylovirgula","Proteobacteria",7.53106070958286e-14,9.54989958573911e-14,-0.231947829464224,-0.24392301069204,FALSE
"RSV_genus817","Afipia","Proteobacteria",6.29141499991382e-14,8.9943932961731e-14,-0.227955238798631,-0.240572837521318,FALSE
"RSV_genus818","Bosea","Proteobacteria",2.91327598561767e-13,3.2346218265203e-13,-0.213561314182976,-0.224439551605367,FALSE
"RSV_genus819","Bradyrhizobium","Proteobacteria",6.83158835873213e-14,9.24557550573196e-14,-0.162513134533228,-0.188037059374453,FALSE
"RSV_genus821","Nitrobacter","Proteobacteria",4.16240883179397e-14,8.0113734350321e-14,-0.23127070797186,-0.24442402058041,FALSE
"RSV_genus822","Oligotropha","Proteobacteria",5.49712984668589e-14,8.43243775332904e-14,-0.231947829464224,-0.242770709782252,FALSE
"RSV_genus823","Rhodopseudomonas","Proteobacteria",4.40053831929474e-14,8.0113734350321e-14,-0.230758299385756,-0.24392301069204,FALSE
"RSV_genus824","Salinarimonas","Proteobacteria",6.61041620087112e-14,9.1353072583893e-14,-0.231621591848329,-0.243260711644788,FALSE
"RSV_genus825","Tardiphaga","Proteobacteria",3.70273739620057e-14,8.0113734350321e-14,-0.231050007739778,-0.24442402058041,FALSE
"RSV_genus826","Brucella","Proteobacteria",2.47479790803053e-13,2.77372820121888e-13,-0.221256929616521,-0.233842583800534,FALSE
"RSV_genus828","Ochrobactrum","Proteobacteria",4.09043977613212e-14,8.0113734350321e-14,-0.224783424805243,-0.239089756697231,FALSE
"RSV_genus829","Paenochrobactrum","Proteobacteria",4.37656009297585e-14,8.0113734350321e-14,-0.231356388932927,-0.24442402058041,FALSE
"RSV_genus832","Ancalomicrobium","Proteobacteria",4.1720306992897e-14,8.0113734350321e-14,-0.231530651938131,-0.24442402058041,FALSE
"RSV_genus833","Devosia","Proteobacteria",2.79188260340814e-14,8.0113734350321e-14,-0.222809326205924,-0.23939740817132,FALSE
"RSV_genus834","Hyphomicrobium","Proteobacteria",2.7589461404071e-14,8.0113734350321e-14,-0.217906131870662,-0.234407984462283,FALSE
"RSV_genus836","Pedomicrobium","Proteobacteria",3.6217902348508e-14,8.0113734350321e-14,-0.226439885983701,-0.242215322589987,FALSE
"RSV_genus837","Pelagibacterium","Proteobacteria",4.16342063149291e-14,8.0113734350321e-14,-0.23088765918537,-0.24442402058041,FALSE
"RSV_genus838","Rhodomicrobium","Proteobacteria",2.83212495143061e-14,8.0113734350321e-14,-0.228833807620158,-0.24442402058041,FALSE
"RSV_genus839","Rhodoplanes","Proteobacteria",1.87956076163504e-14,8.0113734350321e-14,-0.224785714886105,-0.240113807807469,FALSE
"RSV_genus840","Vasilyevaea","Proteobacteria",7.13912411032901e-14,9.39382124039335e-14,-0.231947829464224,-0.243470259348168,FALSE
"RSV_genus845","Meganema","Proteobacteria",4.37868627800923e-14,8.0113734350321e-14,-0.231792174563591,-0.24442402058041,FALSE
"RSV_genus846","Methylobacterium","Proteobacteria",3.2680810797653e-15,4.64366560429045e-14,-0.151292802005213,-0.174921530215976,FALSE
"RSV_genus847","Microvirga","Proteobacteria",3.24640229023199e-14,8.0113734350321e-14,-0.227104000922122,-0.244026979637632,FALSE
"RSV_genus849","Hansschlegelia","Proteobacteria",4.71968069724177e-14,8.0113734350321e-14,-0.230396677471014,-0.24442402058041,FALSE
"RSV_genus851","Pleomorphomonas","Proteobacteria",2.99741268438429e-14,8.0113734350321e-14,-0.229874488993688,-0.24442402058041,FALSE
"RSV_genus853","Aliihoeflea","Proteobacteria",2.68220495534212e-14,8.0113734350321e-14,-0.227733473121069,-0.243290845945091,FALSE
"RSV_genus854","Aminobacter","Proteobacteria",2.40746778714282e-14,8.0113734350321e-14,-0.227371949104844,-0.24442402058041,FALSE
"RSV_genus855","Aquamicrobium","Proteobacteria",4.31481633212506e-14,8.0113734350321e-14,-0.231509880689308,-0.243591861168414,FALSE
"RSV_genus856","Mesorhizobium","Proteobacteria",4.22175120476381e-14,8.0113734350321e-14,-0.226212108219843,-0.241625899141373,FALSE
"RSV_genus858","Nitratireductor","Proteobacteria",4.25651394975088e-14,8.0113734350321e-14,-0.231693967255493,-0.24442402058041,FALSE
"RSV_genus859","Phyllobacterium","Proteobacteria",5.81960192950455e-14,8.63577545625839e-14,-0.227052172713567,-0.239201706651933,FALSE
"RSV_genus860","Pseudahrensia","Proteobacteria",4.60237347227647e-14,8.0113734350321e-14,-0.231653207539929,-0.24442402058041,FALSE
"RSV_genus861","Ensifer","Proteobacteria",6.38664771434534e-14,9.07106249974586e-14,-0.231573919386353,-0.243445325169821,FALSE
"RSV_genus863","Neorhizobium","Proteobacteria",4.87761865159186e-14,8.0113734350321e-14,-0.214034704145419,-0.229461947710798,FALSE
"RSV_genus864","Rhizobium","Proteobacteria",1.81327837571997e-14,8.0113734350321e-14,-0.210633394706332,-0.227247813122015,FALSE
"RSV_genus865","Shinella","Proteobacteria",8.49290962807584e-14,1.05709299235181e-13,-0.228812914418176,-0.242046264450302,FALSE
"RSV_genus866","Agaricicola","Proteobacteria",2.58625412448444e-14,8.0113734350321e-14,-0.228507850913138,-0.24442402058041,FALSE
"RSV_genus867","Alsobacter","Proteobacteria",3.43647661177326e-14,8.0113734350321e-14,-0.230834173321199,-0.24442402058041,FALSE
"RSV_genus868","Bauldia","Proteobacteria",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus869","Candidatus Liberibacter","Proteobacteria",4.19873129418624e-14,8.0113734350321e-14,-0.231358585615633,-0.24442402058041,FALSE
"RSV_genus870","Phreatobacter","Proteobacteria",2.65790307645637e-13,2.96860702405139e-13,-0.224991002357572,-0.23237298163961,FALSE
"RSV_genus871","Rhizomicrobium","Proteobacteria",2.48011758395563e-14,8.0113734350321e-14,-0.228311859518349,-0.24442402058041,FALSE
"RSV_genus872","Afifella","Proteobacteria",4.21508829097274e-14,8.0113734350321e-14,-0.231693967255493,-0.24442402058041,FALSE
"RSV_genus873","Methyloligella","Proteobacteria",4.1720306992897e-14,8.0113734350321e-14,-0.231078523018903,-0.24442402058041,FALSE
"RSV_genus875","Parvibaculum","Proteobacteria",4.181928515564e-14,8.0113734350321e-14,-0.231693967255493,-0.24442402058041,FALSE
"RSV_genus876","Aquabacter","Proteobacteria",3.90049448302021e-14,8.0113734350321e-14,-0.230288797763861,-0.243400090929505,FALSE
"RSV_genus877","Labrys","Proteobacteria",3.42476562504131e-14,8.0113734350321e-14,-0.230502830467746,-0.24442402058041,FALSE
