"OTU","Genus","Phylum","p_value","p_adj_BH","control","Emphysema","in_top_panel"
"RSV_genus1","Bryocella","Acidobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus2","Candidatus Koribacter","Acidobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus3","Edaphobacter","Acidobacteria",5.65978554222163e-06,8.45499025250447e-06,-0.253506957326854,-0.21157767744101,FALSE
"RSV_genus10","Bryobacter","Acidobacteria",6.85717065223827e-06,8.6612168578664e-06,-0.246241505388386,-0.21157767744101,FALSE
"RSV_genus11","Candidatus Solibacter","Acidobacteria",5.77355377514254e-06,8.45499025250447e-06,-0.251558856215011,-0.21157767744101,FALSE
"RSV_genus16","Blastocatella","Acidobacteria",2.59536507241174e-08,1.39140405270963e-06,-0.230480207579393,-0.0272392534082961,FALSE
"RSV_genus19","Geothrix","Acidobacteria",3.71722406773123e-06,8.45499025250447e-06,-0.25401179868196,-0.191486454816084,FALSE
"RSV_genus27","CL500-29 marine group","Actinobacteria",6.21999135933941e-06,8.45499025250447e-06,-0.250510923738235,-0.21157767744101,FALSE
"RSV_genus28","Illumatobacter","Actinobacteria",3.42981379557302e-06,8.45499025250447e-06,-0.250564973266683,-0.17556453758901,FALSE
"RSV_genus30","Candidatus Microthrix","Actinobacteria",7.58591282670266e-07,8.36270470769503e-06,-0.251973043416483,-0.165518926276547,FALSE
"RSV_genus31","Iamia","Actinobacteria",9.51855608256145e-07,8.36270470769503e-06,-0.242076853128859,-0.148436969807827,FALSE
"RSV_genus35","Actinomyces","Actinobacteria",0.430077966523709,0.437329017592602,6.89164062822022,6.60083673893482,FALSE
"RSV_genus36","Actinotignum","Actinobacteria",5.66381147930899e-06,8.45499025250447e-06,-0.252520777355586,-0.181440843503621,FALSE
"RSV_genus37","Arcanobacterium","Actinobacteria",5.86864055267284e-06,8.45499025250447e-06,-0.252342109141293,-0.21157767744101,FALSE
"RSV_genus38","Mobiluncus","Actinobacteria",0.0137835835768352,0.0143641016756436,0.160339936231602,-0.00347122330568768,FALSE
"RSV_genus40","Trueperella","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus41","Varibaculum","Actinobacteria",1.05227112556874e-05,1.20170607831223e-05,-0.235114318392955,-0.21157767744101,FALSE
"RSV_genus42","Actinopolyspora","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus43","Aeriscardovia","Actinobacteria",7.3787944547848e-11,1.18675610814456e-08,-0.175852546934908,0.312707663615587,FALSE
"RSV_genus44","Alloscardovia","Actinobacteria",0.0711774470905001,0.0733044145595866,0.933381989714899,0.917277953566643,FALSE
"RSV_genus45","Bifidobacterium","Actinobacteria",4.65404935911772e-06,8.45499025250447e-06,1.7472695477804,2.78553827848278,TRUE
"RSV_genus46","Gardnerella","Actinobacteria",1.87380470189796e-05,2.08320453609624e-05,-0.0173290432073946,0.129161414159221,FALSE
"RSV_genus47","Metascardovia","Actinobacteria",3.55243793296793e-07,8.36270470769503e-06,-0.155105023804229,0.17234024635812,FALSE
"RSV_genus49","Parascardovia","Actinobacteria",2.09914045671098e-05,2.32035571675383e-05,0.529236703578272,0.859795649187367,FALSE
"RSV_genus50","Pseudoscardovia","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus51","Scardovia","Actinobacteria",0.892693713725496,0.895477581855617,2.39151625535254,2.30494896849905,FALSE
"RSV_genus52","Corynebacterium","Actinobacteria",2.02373280113687e-12,9.7645107654854e-10,4.91624521843736,2.8447294969367,TRUE
"RSV_genus53","Corynebacterium 1","Actinobacteria",3.3833664581646e-09,2.51149894779142e-07,-0.0784619198905568,0.252728134993813,FALSE
"RSV_genus55","Turicella","Actinobacteria",6.00769121921363e-06,8.45499025250447e-06,-0.252353431277881,-0.21157767744101,FALSE
"RSV_genus56","Dietzia","Actinobacteria",6.47598727365757e-06,8.46792373859018e-06,-0.249851961381793,-0.21157767744101,FALSE
"RSV_genus57","Mycobacterium","Actinobacteria",5.544217824344e-06,8.45499025250447e-06,-0.0274327970490464,0.160793901976105,FALSE
"RSV_genus59","Gordonia","Actinobacteria",5.98217696091168e-06,8.45499025250447e-06,-0.251959799554804,-0.21157767744101,FALSE
"RSV_genus61","Nocardia","Actinobacteria",5.89787627004611e-06,8.45499025250447e-06,-0.250242878578553,-0.21157767744101,FALSE
"RSV_genus62","Rhodococcus","Actinobacteria",4.91790800721108e-06,8.45499025250447e-06,-0.238143793448927,-0.147362941225889,FALSE
"RSV_genus63","Williamsia","Actinobacteria",7.7690716133105e-07,8.36270470769503e-06,-0.250513953992695,-0.167454163850815,FALSE
"RSV_genus64","Tsukamurella","Actinobacteria",5.69611780673018e-06,8.45499025250447e-06,-0.253211644065304,-0.21157767744101,FALSE
"RSV_genus65","Acidothermus","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus66","Cryptosporangium","Actinobacteria",3.26440163601192e-06,8.45499025250447e-06,-0.251880625164198,-0.169688231674399,FALSE
"RSV_genus67","Fodinicola","Actinobacteria",7.57424007727881e-07,8.36270470769503e-06,-0.253303164250403,-0.156090120970153,FALSE
"RSV_genus68","Frankia","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus69","Jatrophihabitans","Actinobacteria",5.69611780673018e-06,8.45499025250447e-06,-0.24946131326572,-0.21157767744101,FALSE
"RSV_genus70","Blastococcus","Actinobacteria",6.41219302312293e-06,8.45499025250447e-06,-0.249329844458168,-0.21157767744101,FALSE
"RSV_genus71","Geodermatophilus","Actinobacteria",6.66161982535646e-06,8.52581317170953e-06,-0.248432965569716,-0.21157767744101,FALSE
"RSV_genus72","Modestobacter","Actinobacteria",6.21118727050338e-06,8.45499025250447e-06,-0.25030187050896,-0.21157767744101,FALSE
"RSV_genus75","Nakamurella","Actinobacteria",5.77355377514254e-06,8.45499025250447e-06,-0.252486068622955,-0.21157767744101,FALSE
"RSV_genus76","Candidatus Planktophila","Actinobacteria",5.76126041251228e-06,8.45499025250447e-06,-0.252959223387751,-0.21157767744101,FALSE
"RSV_genus78","Sporichthya","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus79","hgcI clade","Actinobacteria",7.09308691886743e-06,8.80930357362558e-06,-0.249072262071571,-0.21157767744101,FALSE
"RSV_genus81","Angustibacter","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus82","Kineococcus","Actinobacteria",1.6536388911426e-06,8.45499025250447e-06,-0.252920854663914,-0.183376081077889,FALSE
"RSV_genus83","Kineosporia","Actinobacteria",5.77355377514254e-06,8.45499025250447e-06,-0.251132234366801,-0.21157767744101,FALSE
"RSV_genus85","Quadrisphaera","Actinobacteria",6.30869153149081e-06,8.45499025250447e-06,-0.246173933579284,-0.21157767744101,FALSE
"RSV_genus87","Georgenia","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus88","Brevibacterium","Actinobacteria",2.86009427172405e-07,7.66664158948253e-06,-0.245753875139029,-0.124176441785049,FALSE
"RSV_genus89","Cellulomonas","Actinobacteria",6.0590325071562e-06,8.45499025250447e-06,-0.251047159766953,-0.21157767744101,FALSE
"RSV_genus91","Tropheryma","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus92","Demequina","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus94","Brachybacterium","Actinobacteria",4.95320869214068e-06,8.45499025250447e-06,-0.243327559817299,-0.17556453758901,FALSE
"RSV_genus95","Dermabacter","Actinobacteria",6.40765937263264e-06,8.45499025250447e-06,-0.247661399511686,-0.21157767744101,FALSE
"RSV_genus96","Dermacoccus","Actinobacteria",5.52452205877635e-06,8.45499025250447e-06,-0.251765798503195,-0.21157767744101,FALSE
"RSV_genus97","Kytococcus","Actinobacteria",5.68802472818613e-06,8.45499025250447e-06,-0.253254536649301,-0.21157767744101,FALSE
"RSV_genus98","Mobilicoccus","Actinobacteria",5.7408271321806e-06,8.45499025250447e-06,-0.252811566756976,-0.21157767744101,FALSE
"RSV_genus99","Aquipuribacter","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus100","Arsenicicoccus","Actinobacteria",5.72860047927293e-06,8.45499025250447e-06,-0.252334752000974,-0.21157767744101,FALSE
"RSV_genus101","Janibacter","Actinobacteria",1.0711583635985e-06,8.36270470769503e-06,-0.240285727042527,-0.154881691855094,FALSE
"RSV_genus102","Knoellia","Actinobacteria",2.49387425710288e-06,8.45499025250447e-06,-0.248839195677717,-0.106220912953935,FALSE
"RSV_genus104","Ornithinibacter","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus105","Ornithinimicrobium","Actinobacteria",6.01621909037076e-06,8.45499025250447e-06,-0.250929880190859,-0.21157767744101,FALSE
"RSV_genus106","Phycicoccus","Actinobacteria",6.26862770067116e-06,8.45499025250447e-06,-0.249887915455313,-0.21157767744101,FALSE
"RSV_genus107","Serinicoccus","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus108","Terrabacter","Actinobacteria",5.72860047927293e-06,8.45499025250447e-06,-0.252959223387751,-0.21157767744101,FALSE
"RSV_genus109","Tetrasphaera","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus110","Agromyces","Actinobacteria",5.97793467924895e-06,8.45499025250447e-06,-0.25145658758076,-0.21157767744101,FALSE
"RSV_genus111","Candidatus Limnoluna","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus112","Candidatus Rhodoluna","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus113","Clavibacter","Actinobacteria",5.50097555051394e-06,8.45499025250447e-06,-0.251459868378263,-0.21157767744101,FALSE
"RSV_genus114","Cryobacterium","Actinobacteria",5.0137774573236e-06,8.45499025250447e-06,-0.251626638178597,-0.147362941225889,FALSE
"RSV_genus115","Curtobacterium","Actinobacteria",6.91543600099811e-06,8.67581501377783e-06,-0.243956150729507,-0.21157767744101,FALSE
"RSV_genus116","Frondihabitans","Actinobacteria",6.2288073888394e-06,8.45499025250447e-06,-0.250423963919342,-0.21157767744101,FALSE
"RSV_genus117","Gryllotalpicola","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus118","Herbiconiux","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus119","Leifsonia","Actinobacteria",5.67994265692819e-06,8.45499025250447e-06,-0.253303164250403,-0.21157767744101,FALSE
"RSV_genus120","Leucobacter","Actinobacteria",6.04615796241687e-06,8.45499025250447e-06,-0.249770700073958,-0.21157767744101,FALSE
"RSV_genus121","Lysinimonas","Actinobacteria",7.95037342345022e-07,8.36270470769503e-06,-0.247981444849969,-0.163811925759787,FALSE
"RSV_genus122","Marisediminicola","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus123","Microbacterium","Actinobacteria",6.36249122806924e-06,8.45499025250447e-06,-0.249668623611775,-0.21157767744101,FALSE
"RSV_genus124","Microcella","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus126","Pseudoclavibacter","Actinobacteria",5.68802472818613e-06,8.45499025250447e-06,-0.252310113017553,-0.21157767744101,FALSE
"RSV_genus127","Schumannella","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus128","Arthrobacter","Actinobacteria",1.02883053328646e-06,8.36270470769503e-06,-0.243347897971536,-0.1532392471405,FALSE
"RSV_genus129","Auritidibacter","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus130","Citricoccus","Actinobacteria",3.54880858391894e-06,8.45499025250447e-06,-0.24582264583652,-0.160050893941163,FALSE
"RSV_genus131","Kocuria","Actinobacteria",1.04381613111307e-06,8.36270470769503e-06,-0.218178423617696,0.0203946542818611,FALSE
"RSV_genus132","Micrococcus","Actinobacteria",3.54962870323329e-07,8.36270470769503e-06,-0.189689559503734,-0.0172886768863571,FALSE
"RSV_genus134","Nesterenkonia","Actinobacteria",5.11874106609268e-06,8.45499025250447e-06,-0.236878083977377,-0.131790263876772,FALSE
"RSV_genus135","Rothia","Actinobacteria",0.000696740931806039,0.000741295478713151,8.27047313453778,8.57743347645227,FALSE
"RSV_genus136","Sinomonas","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus137","Zhihengliuella","Actinobacteria",5.33501531146008e-06,8.45499025250447e-06,-0.25401179868196,-0.188252490304283,FALSE
"RSV_genus139","Cellulosimicrobium","Actinobacteria",5.72453047008022e-06,8.45499025250447e-06,-0.252959223387751,-0.21157767744101,FALSE
"RSV_genus140","Isoptericola","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus142","Promicromonospora","Actinobacteria",7.57424007727881e-07,8.36270470769503e-06,-0.252247710158122,-0.149799708208527,FALSE
"RSV_genus143","Rarobacter","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus144","Sanguibacter","Actinobacteria",5.72860047927293e-06,8.45499025250447e-06,-0.253211644065304,-0.21157767744101,FALSE
"RSV_genus145","Actinoplanes","Actinobacteria",6.97417472120451e-06,8.69519199736739e-06,-0.23754885679381,-0.21157767744101,FALSE
"RSV_genus146","Asanoa","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus147","Catellatospora","Actinobacteria",5.65978554222163e-06,8.45499025250447e-06,-0.252839593356079,-0.21157767744101,FALSE
"RSV_genus148","Catenuloplanes","Actinobacteria",6.01621909037076e-06,8.45499025250447e-06,-0.250999209239707,-0.21157767744101,FALSE
"RSV_genus149","Dactylosporangium","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus150","Longispora","Actinobacteria",5.76945320052663e-06,8.45499025250447e-06,-0.253359300696079,-0.21157767744101,FALSE
"RSV_genus151","Micromonospora","Actinobacteria",5.76126041251228e-06,8.45499025250447e-06,-0.252449358972874,-0.21157767744101,FALSE
"RSV_genus153","Plantactinospora","Actinobacteria",8.91973790478901e-07,8.36270470769503e-06,-0.24233061229893,-0.155174484714769,FALSE
"RSV_genus154","Stackebrandtia","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus155","Verrucosispora","Actinobacteria",5.67994265692819e-06,8.45499025250447e-06,-0.253025618710692,-0.21157767744101,FALSE
"RSV_genus156","Virgisporangium","Actinobacteria",6.01621909037076e-06,8.45499025250447e-06,-0.252920854663914,-0.21157767744101,FALSE
"RSV_genus160","Aeromicrobium","Actinobacteria",6.15861263135645e-06,8.45499025250447e-06,-0.248394708957934,-0.21157767744101,FALSE
"RSV_genus161","Kribbella","Actinobacteria",4.31617429437961e-07,8.36270470769503e-06,-0.250149150263143,-0.0723784813145614,FALSE
"RSV_genus162","Marmoricola","Actinobacteria",4.84727466591407e-07,8.36270470769503e-06,-0.246853236450811,-0.105822735337235,FALSE
"RSV_genus163","Mumia","Actinobacteria",5.72860047927293e-06,8.45499025250447e-06,-0.252444404256175,-0.21157767744101,FALSE
"RSV_genus165","Nocardioides","Actinobacteria",6.18109280043908e-07,8.36270470769503e-06,-0.213445497831331,-0.0234078960659324,FALSE
"RSV_genus166","Aestuariimicrobium","Actinobacteria",5.73267325815828e-06,8.45499025250447e-06,-0.253359300696079,-0.21157767744101,FALSE
"RSV_genus167","Microlunatus","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus168","Micropruina","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus170","Propionibacterium","Actinobacteria",8.55325236026103e-05,9.22222181860547e-05,-0.129025594870461,-0.107707563282861,FALSE
"RSV_genus171","Propioniciclava","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus172","Tessaracoccus","Actinobacteria",0.00466605786654023,0.00488897485473542,-0.110770979847848,-0.21157767744101,FALSE
"RSV_genus173","Actinomycetospora","Actinobacteria",2.36683603780322e-06,8.45499025250447e-06,-0.246697751652131,-0.113974899760242,FALSE
"RSV_genus174","Actinophytocola","Actinobacteria",7.97485274669167e-07,8.36270470769503e-06,-0.24717602953672,-0.16047100317121,FALSE
"RSV_genus175","Crossiella","Actinobacteria",5.80233600399819e-06,8.45499025250447e-06,-0.249858648902031,-0.21157767744101,FALSE
"RSV_genus176","Lentzea","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus178","Prauserella","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus179","Pseudonocardia","Actinobacteria",8.19663690347928e-06,9.81359132984802e-06,-0.240925595788954,-0.21157767744101,FALSE
"RSV_genus180","Saccharopolyspora","Actinobacteria",6.04615796241687e-06,8.45499025250447e-06,-0.25132234823656,-0.21157767744101,FALSE
"RSV_genus181","Sciscionella","Actinobacteria",5.65978554222163e-06,8.45499025250447e-06,-0.252207054669723,-0.21157767744101,FALSE
"RSV_genus183","Kitasatospora","Actinobacteria",8.57146580623325e-07,8.36270470769503e-06,-0.250855574517173,-0.181440843503621,FALSE
"RSV_genus185","Streptacidiphilus","Actinobacteria",7.18750295903504e-07,8.36270470769503e-06,-0.25401179868196,-0.142937120217901,FALSE
"RSV_genus186","Streptomyces","Actinobacteria",4.67579387761689e-07,8.36270470769503e-06,-0.248932927259983,-0.132639454663237,FALSE
"RSV_genus188","Nocardiopsis","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus190","Actinoallomurus","Actinobacteria",5.76126041251228e-06,8.45499025250447e-06,-0.251683469929611,-0.21157767744101,FALSE
"RSV_genus191","Actinomadura","Actinobacteria",5.65978554222163e-06,8.45499025250447e-06,-0.251384521036603,-0.21157767744101,FALSE
"RSV_genus192","Adlercreutzia","Actinobacteria",5.7123370427428e-06,8.45499025250447e-06,-0.2529800385421,-0.21157767744101,FALSE
"RSV_genus193","Atopobium","Actinobacteria",0.853828268705596,0.858275290938438,5.18889180187533,4.92916626919212,FALSE
"RSV_genus194","Collinsella","Actinobacteria",7.62579756666777e-06,9.29153365130606e-06,-0.246999874586425,-0.21157767744101,FALSE
"RSV_genus195","Coriobacteriaceae UCG-003","Actinobacteria",1.15428626106344e-05,1.30737821822326e-05,-0.239191834345369,-0.21157767744101,FALSE
"RSV_genus196","Cryptobacterium","Actinobacteria",0.019383053090195,0.0201125228301486,0.737081329320114,0.91741991533085,FALSE
"RSV_genus197","Eggerthella","Actinobacteria",4.75860502046865e-06,8.45499025250447e-06,-0.244062334983803,-0.163284858452963,FALSE
"RSV_genus198","Enterorhabdus","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus199","Gordonibacter","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus201","Olsenella","Actinobacteria",0.0200461191574564,0.020778200845269,0.760097556427441,0.690354557924978,FALSE
"RSV_genus202","Parvibacter","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus203","Senegalimassilia","Actinobacteria",7.11576654505141e-07,8.36270470769503e-06,-0.221962721206417,-0.129657544393638,FALSE
"RSV_genus204","Slackia","Actinobacteria",2.09981738282614e-06,8.45499025250447e-06,0.0118381452928069,0.198919702864726,FALSE
"RSV_genus207","Euzebya","Actinobacteria",6.0590325071562e-06,8.45499025250447e-06,-0.250980622992832,-0.21157767744101,FALSE
"RSV_genus208","Nitriliruptor","Actinobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus209","Rubrobacter","Actinobacteria",9.6023376877752e-06,1.11239566250937e-05,-0.242356814756623,-0.21157767744101,FALSE
"RSV_genus211","Gaiella","Actinobacteria",4.5278963379624e-07,8.36270470769503e-06,-0.235798733642792,-0.078164216354358,FALSE
"RSV_genus217","Conexibacter","Actinobacteria",3.10665571679448e-06,8.45499025250447e-06,-0.25401179868196,-0.170516614483673,FALSE
"RSV_genus221","Patulibacter","Actinobacteria",1.8126192187506e-06,8.45499025250447e-06,-0.247845942174941,-0.195655760213935,FALSE
"RSV_genus223","Solirubrobacter","Actinobacteria",4.44691599751351e-07,8.36270470769503e-06,-0.232384663596915,-0.0565890533622424,FALSE
"RSV_genus226","Armatimonas","Armatimonadetes",5.63168058589863e-06,8.45499025250447e-06,-0.253211644065304,-0.21157767744101,FALSE
"RSV_genus228","Candidatus Caldatribacterium","Atribacteria",5.61967654475727e-06,8.45499025250447e-06,-0.252076909396074,-0.21157767744101,FALSE
"RSV_genus231","Bacteroides","Bacteroidetes",0.000225274040385503,0.000241812512760857,0.733553930971457,0.996237806700011,FALSE
"RSV_genus233","Phocaeicola","Bacteroidetes",0.0257505149950317,0.0266051894755948,0.640182934721791,0.551202069650369,FALSE
"RSV_genus242","Barnesiella","Bacteroidetes",5.78587224307816e-06,8.45499025250447e-06,-0.211519022506979,-0.128207059487015,FALSE
"RSV_genus243","Butyricimonas","Bacteroidetes",9.27421652935834e-06,1.08087185396507e-05,-0.233135362660541,-0.21157767744101,FALSE
"RSV_genus244","Coprobacter","Bacteroidetes",0.000191984362627129,0.00020653836113175,0.0358143850381782,0.194736778258569,FALSE
"RSV_genus245","Dysgonomonas","Bacteroidetes",6.15425068622046e-06,8.45499025250447e-06,-0.252008427155906,-0.21157767744101,FALSE
"RSV_genus246","Macellibacteroides","Bacteroidetes",8.93188599828318e-06,1.04729890502348e-05,-0.24076156467435,-0.21157767744101,FALSE
"RSV_genus247","Microbacter","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus249","Odoribacter","Bacteroidetes",0.000256928966994278,0.000275484947943864,0.0245850571421666,-0.0242910094627613,FALSE
"RSV_genus250","Paludibacter","Bacteroidetes",6.3490002970939e-06,8.45499025250447e-06,-0.249387499015641,-0.21157767744101,FALSE
"RSV_genus251","Parabacteroides","Bacteroidetes",4.05972486653494e-06,8.45499025250447e-06,-0.154164308461951,-0.000985901354553683,FALSE
"RSV_genus252","Petrimonas","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus253","Porphyromonas","Bacteroidetes",1.93925612602566e-05,2.15101397886755e-05,6.23383789673516,4.85963583869921,TRUE
"RSV_genus254","Proteiniphilum","Bacteroidetes",1.22871637615782e-06,8.45499025250447e-06,-0.242451278438598,-0.154881691855094,FALSE
"RSV_genus255","Tannerella","Bacteroidetes",6.01545582832642e-07,8.36270470769503e-06,3.14736480229625,1.79940523330784,TRUE
"RSV_genus256","Alloprevotella","Bacteroidetes",3.98953250429767e-08,1.59720361037013e-06,6.50141378022809,4.86082183350232,TRUE
"RSV_genus258","Paraprevotella","Bacteroidetes",9.17149980803727e-06,1.07148877902615e-05,-0.240968665625628,-0.21157767744101,FALSE
"RSV_genus259","Prevotella","Bacteroidetes",3.08408368847746e-06,8.45499025250447e-06,6.84594426700938,5.53185349734156,TRUE
"RSV_genus260","Prevotella 1","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus261","Prevotella 2","Bacteroidetes",1.02810473460012e-09,1.2401513361114e-07,3.74920493956727,1.99136544758208,TRUE
"RSV_genus262","Prevotella 6","Bacteroidetes",0.0152678560871669,0.0158937228954866,4.84616072910044,4.02887490833502,FALSE
"RSV_genus263","Prevotella 7","Bacteroidetes",0.190687350990608,0.194723062122684,7.9949588843149,7.56701172577475,FALSE
"RSV_genus264","Prevotella 9","Bacteroidetes",8.90701436799965e-06,1.04565314660823e-05,-0.150985146741603,-0.112832103535055,FALSE
"RSV_genus265","Prevotellaceae Ga6A1 group","Bacteroidetes",6.69462453287966e-06,8.54012538054457e-06,-0.245400380130319,-0.21157767744101,FALSE
"RSV_genus266","Prevotellaceae NK3B31 group","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus267","Prevotellaceae UCG-001","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus268","Prevotellaceae UCG-003","Bacteroidetes",5.76126041251228e-06,8.45499025250447e-06,-0.253425696019019,-0.21157767744101,FALSE
"RSV_genus269","Prevotellaceae UCG-004","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus270","Prevotellaceae YAB2003 group","Bacteroidetes",5.72860047927293e-06,8.45499025250447e-06,-0.253611721373632,-0.21157767744101,FALSE
"RSV_genus271","Alistipes","Bacteroidetes",2.54879250191225e-05,2.80454363095248e-05,-0.144183997093122,-0.154313275722438,FALSE
"RSV_genus272","Blvii28 wastewater-sludge group","Bacteroidetes",5.72860047927293e-06,8.45499025250447e-06,-0.253506957326854,-0.21157767744101,FALSE
"RSV_genus274","Rikenellaceae RC9 gut group","Bacteroidetes",0.000399102258390262,0.000426504628290812,-0.0510545010237904,-0.103903462328162,FALSE
"RSV_genus275","dgA-11 gut group","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus276","vadinBC27 wastewater-sludge group","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus281","Algoriphagus","Bacteroidetes",3.26440163601192e-06,8.45499025250447e-06,-0.25032430020603,-0.158859037444975,FALSE
"RSV_genus283","Adhaeribacter","Bacteroidetes",8.57146580623325e-07,8.36270470769503e-06,-0.244410792087439,-0.1426850659757,FALSE
"RSV_genus284","Arcicella","Bacteroidetes",5.8728085752348e-06,8.45499025250447e-06,-0.251884835223339,-0.21157767744101,FALSE
"RSV_genus285","Chryseolinea","Bacteroidetes",5.81058469003937e-06,8.45499025250447e-06,-0.249836147962529,-0.21157767744101,FALSE
"RSV_genus286","Cytophaga","Bacteroidetes",5.78176329461253e-06,8.45499025250447e-06,-0.253002115971749,-0.21157767744101,FALSE
"RSV_genus287","Dyadobacter","Bacteroidetes",6.29085522993459e-06,8.45499025250447e-06,-0.249915456296011,-0.21157767744101,FALSE
