"OTU","Genus","Phylum","p_value","p_adj_BH","control","Tooth.decay","in_top_panel"
"RSV_genus1165","C1-B045","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1167","Nitrosococcus","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1168","Rheinheimera","Proteobacteria",2.28611184117512e-35,2.74049431892421e-35,-0.214652689442104,-0.244176125395433,FALSE
"RSV_genus1170","Thiogranum","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1173","Buchnera","Proteobacteria",6.88577956747213e-37,1.70335483798209e-36,-0.223179496718943,-0.263413925360724,FALSE
"RSV_genus1174","Candidatus Blochmannia","Proteobacteria",2.06372761146862e-38,5.85734454431534e-37,-0.169006048429736,-0.243030604482443,FALSE
"RSV_genus1175","Candidatus Carsonella","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1176","Candidatus Nasuia","Proteobacteria",2.5246624018343e-35,3.02270374413164e-35,-0.215402111954511,-0.249352460520239,FALSE
"RSV_genus1177","Cedecea","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1178","Citrobacter","Proteobacteria",8.76504252305812e-37,1.70335483798209e-36,-0.214574670161459,-0.258292615958617,FALSE
"RSV_genus1179","Dickeya","Proteobacteria",6.88577956747213e-37,1.70335483798209e-36,-0.224160364435996,-0.263413925360724,FALSE
"RSV_genus1180","Erwinia","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1181","Escherichia/Shigella","Proteobacteria",2.02508850784054e-22,2.22069364780241e-22,0.484367735853789,0.348195999610808,FALSE
"RSV_genus1182","Ewingella","Proteobacteria",1.30632284888216e-35,1.59569816350796e-35,-0.19328043434053,-0.231753963060974,FALSE
"RSV_genus1183","Hafnia","Proteobacteria",3.5123133487546e-37,1.70335483798209e-36,-0.221922581916833,-0.263413925360724,FALSE
"RSV_genus1184","Leminorella","Proteobacteria",6.67243224574136e-37,1.70335483798209e-36,-0.223105944721526,-0.263413925360724,FALSE
"RSV_genus1185","Lonsdalea","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1186","Morganella","Proteobacteria",2.23787202690813e-37,1.70335483798209e-36,-0.220918253041767,-0.263413925360724,FALSE
"RSV_genus1188","Pantoea","Proteobacteria",9.69852770587809e-30,1.09335037805752e-29,-0.126454464910887,-0.14263791033904,FALSE
"RSV_genus1189","Pectobacterium","Proteobacteria",3.20144861295562e-36,4.19185605359861e-36,-0.225356821019241,-0.261799644606026,FALSE
"RSV_genus1190","Plesiomonas","Proteobacteria",2.21626950212858e-37,1.70335483798209e-36,-0.218554649951729,-0.263413925360724,FALSE
"RSV_genus1191","Proteus","Proteobacteria",3.89646735961514e-37,1.70335483798209e-36,-0.219696666962836,-0.259876953921791,FALSE
"RSV_genus1192","Providencia","Proteobacteria",1.72859921338138e-37,1.70335483798209e-36,-0.220871172012154,-0.263413925360724,FALSE
"RSV_genus1193","Rahnella","Proteobacteria",7.95071714117524e-37,1.70335483798209e-36,-0.221638161953119,-0.263413925360724,FALSE
"RSV_genus1194","Serratia","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1195","Shimwellia","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1196","Tatumella","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1197","Trabulsiella","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1198","Yersinia","Proteobacteria",5.16449083642782e-22,5.65049167477646e-22,0.222873380137265,0.203484358535504,FALSE
"RSV_genus1200","Aquicella","Proteobacteria",1.19135159912737e-36,1.87852008685933e-36,-0.216365071469851,-0.261210089275131,FALSE
"RSV_genus1201","Coxiella","Proteobacteria",8.78204507481464e-35,1.0322379411932e-34,-0.202995214949545,-0.23442549149763,FALSE
"RSV_genus1202","Diplorickettsia","Proteobacteria",4.61876763458843e-37,1.70335483798209e-36,-0.221767451269506,-0.263413925360724,FALSE
"RSV_genus1204","Rickettsiella","Proteobacteria",2.53921389114915e-36,3.57714073716632e-36,-0.224559183297077,-0.261462159915333,FALSE
"RSV_genus1205","Legionella","Proteobacteria",2.13205276200063e-35,2.56218046741047e-35,-0.209795848616938,-0.238784761847931,FALSE
"RSV_genus1207","Methylobacter","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1208","Methylocaldum","Proteobacteria",6.04765084434192e-37,1.70335483798209e-36,-0.222023671647328,-0.263413925360724,FALSE
"RSV_genus1209","Methylomonas","Proteobacteria",2.87132582535833e-36,4.00408875935085e-36,-0.225356821019241,-0.260697726563229,FALSE
"RSV_genus1212","Alcanivorax","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1214","Cobetia","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1215","Halomonas","Proteobacteria",7.90493094385311e-37,1.70335483798209e-36,-0.200994513991283,-0.25184590514546,FALSE
"RSV_genus1216","Kushneria","Proteobacteria",3.20144861295562e-36,4.19185605359861e-36,-0.225356821019241,-0.255803784431915,FALSE
"RSV_genus1218","Marinomonas","Proteobacteria",3.62665648881714e-34,4.2267192170393e-34,-0.209675755069759,-0.236439345207704,FALSE
"RSV_genus1219","Marinospirillum","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1221","Nitrincola","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1222","Oceanobacter","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1223","Pseudospirillum","Proteobacteria",8.24687967469239e-37,1.70335483798209e-36,-0.224559183297077,-0.263413925360724,FALSE
"RSV_genus1224","Reinekea","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1226","Gilliamella","Proteobacteria",3.08117007099723e-37,1.70335483798209e-36,-0.222046940329468,-0.263413925360724,FALSE
"RSV_genus1228","Actinobacillus","Proteobacteria",3.14287558183355e-13,3.3438532926895e-13,3.71742570712028,3.08819825468979,TRUE
"RSV_genus1229","Aggregatibacter","Proteobacteria",0.00131602495689191,0.0013524644125673,3.42021479581706,3.84104536574735,FALSE
"RSV_genus1230","Bibersteinia","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1231","Bisgaardia","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1232","Gallibacterium","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1233","Haemophilus","Proteobacteria",6.40446673277449e-12,6.77665613720108e-12,7.5664622889303,7.20026657799334,FALSE
"RSV_genus1234","Mannheimia","Proteobacteria",3.00156332329637e-49,4.82751434496833e-47,1.54893463296056,0.720983171104348,TRUE
"RSV_genus1236","Necropsobacter","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1237","Pasteurella","Proteobacteria",2.4293647759807e-37,1.70335483798209e-36,-0.208015665997694,-0.254722929068407,FALSE
"RSV_genus1238","Acinetobacter","Proteobacteria",2.86552202858413e-18,3.08619280980322e-18,0.619627374214202,0.492446037946505,FALSE
"RSV_genus1239","Alkanindiges","Proteobacteria",3.39428094011646e-37,1.70335483798209e-36,-0.219877137364939,-0.263413925360724,FALSE
"RSV_genus1240","Enhydrobacter","Proteobacteria",4.66659091406853e-37,1.70335483798209e-36,-0.221000095789449,-0.263413925360724,FALSE
"RSV_genus1241","Moraxella","Proteobacteria",4.28122461271546e-16,4.59042416807824e-16,0.401176355900803,0.39202655794651,FALSE
"RSV_genus1243","Perlucidibaca","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1244","Psychrobacter","Proteobacteria",4.96291250460924e-36,6.36863107306904e-36,-0.223977134441106,-0.260002493684032,FALSE
"RSV_genus1246","Azomonas","Proteobacteria",7.6111993202902e-37,1.70335483798209e-36,-0.142498749658457,-0.191586077642325,FALSE
"RSV_genus1248","Pseudomonas","Proteobacteria",1.47823630436201e-18,1.59563538446234e-18,0.643842859811377,0.480416123295602,FALSE
"RSV_genus1250","Oceanococcus","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1254","Leucothrix","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1256","Thiothrix","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1257","Aliivibrio","Proteobacteria",3.75575579676382e-39,1.51012680994879e-37,-0.129083448504104,-0.219875751350273,FALSE
"RSV_genus1258","Enterovibrio","Proteobacteria",3.03772806131933e-37,1.70335483798209e-36,-0.221683917316776,-0.263413925360724,FALSE
"RSV_genus1260","Photobacterium","Proteobacteria",5.66046145390628e-35,6.70226417548412e-35,-0.218793435018498,-0.249226577790299,FALSE
"RSV_genus1261","Vibrio","Proteobacteria",1.45918417294351e-36,2.23155741187081e-36,-0.219683539990589,-0.259665008993339,FALSE
"RSV_genus1263","Alkanibacter","Proteobacteria",5.83006332377101e-37,1.70335483798209e-36,-0.224724708079846,-0.263413925360724,FALSE
"RSV_genus1264","Nevskia","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1265","Solimonas","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1266","Aquimonas","Proteobacteria",2.81341755113088e-36,3.94041790543005e-36,-0.225356821019241,-0.261799644606026,FALSE
"RSV_genus1267","Arenimonas","Proteobacteria",6.17641689977734e-36,7.78099518052889e-36,-0.222588015291178,-0.249614071424723,FALSE
"RSV_genus1268","Chiayiivirga","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1269","Dokdonella","Proteobacteria",1.71851321759396e-36,2.54350499229781e-36,-0.222578734864291,-0.260360241872536,FALSE
"RSV_genus1270","Dyella","Proteobacteria",4.46093186988199e-37,1.70335483798209e-36,-0.221466387895648,-0.263413925360724,FALSE
"RSV_genus1271","Frateuria","Proteobacteria",2.48333801646721e-37,1.70335483798209e-36,-0.219425317762253,-0.261328226723132,FALSE
"RSV_genus1272","Ignatzschineria","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1273","Luteibacter","Proteobacteria",2.06533449256147e-36,2.97026495577022e-36,-0.21706495370479,-0.253431700970849,FALSE
"RSV_genus1274","Luteimonas","Proteobacteria",2.44038075123823e-37,1.70335483798209e-36,-0.216670144434799,-0.257246956157196,FALSE
"RSV_genus1275","Lysobacter","Proteobacteria",1.98522990521203e-36,2.87649678457899e-36,-0.222388434771131,-0.260268996357786,FALSE
"RSV_genus1276","Mizugakiibacter","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1278","Pseudofulvimonas","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1279","Pseudoxanthomonas","Proteobacteria",2.9983433742721e-36,4.15122145792335e-36,-0.205709902965319,-0.250756447002362,FALSE
"RSV_genus1280","Rhodanobacter","Proteobacteria",4.76371889900832e-37,1.70335483798209e-36,-0.223294957418288,-0.263413925360724,FALSE
"RSV_genus1281","Silanimonas","Proteobacteria",9.7305712770158e-37,1.70335483798209e-36,-0.221306888026497,-0.259006253189538,FALSE
"RSV_genus1282","Stenotrophomonas","Proteobacteria",9.74318210642702e-30,1.09710276927679e-29,0.112852759920866,0.0387120192425772,FALSE
"RSV_genus1283","Tahibacter","Proteobacteria",1.01704777978198e-36,1.70335483798209e-36,-0.219714458625862,-0.261799644606026,FALSE
"RSV_genus1284","Thermomonas","Proteobacteria",1.18838277618665e-35,1.45716566584514e-35,-0.219531418868697,-0.251695426747624,FALSE
"RSV_genus1285","Xanthomonas","Proteobacteria",2.67983621948724e-35,3.20451295143146e-35,-0.109037561763387,-0.180808810618892,FALSE
"RSV_genus1286","Xylella","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1287","Acidibacter","Proteobacteria",1.67302462428621e-36,2.50693907210589e-36,-0.219230188099399,-0.25925832382974,FALSE
"RSV_genus1288","Candidatus Competibacter","Proteobacteria",8.70900958813664e-37,1.70335483798209e-36,-0.224237194926574,-0.263413925360724,FALSE
"RSV_genus1290","Steroidobacter","Proteobacteria",2.52469500317254e-36,3.5671020176596e-36,-0.21372764208746,-0.248676511294855,FALSE
"RSV_genus1299","Candidatus Saccharimonas","Saccharibacteria",2.37660592221301e-10,2.50373877176371e-10,0.40283817171774,0.352852682373117,FALSE
"RSV_genus1301","Turneriella","Spirochaetae",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1304","Sphaerochaeta","Spirochaetae",1.58418691381667e-35,1.93022774221349e-35,-0.224724708079846,-0.259307260804835,FALSE
"RSV_genus1305","Spirochaeta 2","Spirochaetae",3.46910970630312e-24,3.83469744167527e-24,-0.223001041639366,-0.163260770354817,FALSE
"RSV_genus1306","Treponema","Spirochaetae",1.25313629152262e-36,1.963111235908e-36,-0.223977134441106,-0.260766927036135,FALSE
"RSV_genus1307","Treponema 2","Spirochaetae",7.17016793093633e-87,6.91921205335356e-84,2.88358264204049,4.64331002723353,TRUE
"RSV_genus1308","Candidatus Tammella","Synergistetes",1.57995491549432e-33,1.82375178642585e-33,-0.225356821019241,-0.252891082615049,FALSE
"RSV_genus1309","Fretibacterium","Synergistetes",8.5979051956363e-82,4.14848925689452e-79,0.936696672610882,2.50322560673431,TRUE
"RSV_genus1310","Jonquetella","Synergistetes",4.72793489427264e-34,5.50356715678299e-34,-0.222920626252499,-0.253691993042549,FALSE
"RSV_genus1311","Pyramidobacter","Synergistetes",2.03115510932343e-07,2.11441713106484e-07,-0.194667878043693,-0.0198740989127095,FALSE
"RSV_genus1312","Synergistes","Synergistetes",1.69237132928084e-36,2.52027520487039e-36,-0.224724708079846,-0.260514856395934,FALSE
"RSV_genus1314","Acholeplasma","Tenericutes",0.0765421264637034,0.0774246876703079,-0.114969497528937,0.397998369502867,FALSE
"RSV_genus1315","Anaeroplasma","Tenericutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1316","Entomoplasma","Tenericutes",2.9660352051724e-37,1.70335483798209e-36,-0.220799811123353,-0.263413925360724,FALSE
"RSV_genus1317","Mesoplasma","Tenericutes",1.92796556801135e-35,2.32270508505737e-35,-0.223761545574914,-0.252873435364898,FALSE
"RSV_genus1318","Spiroplasma","Tenericutes",7.49003304876076e-37,1.70335483798209e-36,-0.220806540720455,-0.260514856395934,FALSE
"RSV_genus1319","Candidatus Phytoplasma","Tenericutes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1321","Candidatus Bacilloplasma","Tenericutes",6.14908305630586e-36,7.75668646971916e-36,-0.213031208901812,-0.253472645799856,FALSE
"RSV_genus1322","Mycoplasma","Tenericutes",2.80361823190269e-62,9.01830531262033e-60,1.17853908865851,2.55847768267731,TRUE
"RSV_genus1324","Ureaplasma","Tenericutes",3.48748518713004e-37,1.70335483798209e-36,-0.213958619467106,-0.251986583070745,FALSE
"RSV_genus1327","AUTHM297","Thermotogae",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1328","Thermotoga","Thermotogae",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1333","Opitutus","Verrucomicrobia",4.4551748152639e-38,1.10237017864863e-36,-0.179659592116099,-0.239852957196846,FALSE
"RSV_genus1334","Lentimonas","Verrucomicrobia",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1335","Chthoniobacter","Verrucomicrobia",9.36945307736207e-37,1.70335483798209e-36,-0.219718275382764,-0.25883584292194,FALSE
"RSV_genus1341","Candidatus Methylacidiphilum","Verrucomicrobia",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1344","Akkermansia","Verrucomicrobia",2.66081677650547e-27,2.96157807304242e-27,-0.0458047983872919,-0.0414472159561466,FALSE
"RSV_genus1345","Luteolibacter","Verrucomicrobia",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1347","Prosthecobacter","Verrucomicrobia",1.22930739641158e-36,1.9320547842625e-36,-0.219141384514019,-0.262023459602329,FALSE
"RSV_genus1348","Roseimicrobium","Verrucomicrobia",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
