"OTU","Genus","Phylum","p_value","p_adj_BH","Male.58.82cm..Female.58.80cm","Male.83.92cm..Female.81.89cm","Male.93.100cm..Female.90.97cm","Male.101.110cm..Female.98.109cm","Male.111.179cm..Female.110.165cm","in_top_panel"
"RSV_genus449","Meiothermus","Deinococcus-Thermus",0.660743261669974,0.860791318842843,-0.236970347945999,-0.2477125150216,-0.245271073796815,-0.245742168723768,-0.231929888103758,FALSE
"RSV_genus450","Thermus","Deinococcus-Thermus",0.596029328844279,0.860791318842843,-0.235934045500914,-0.246448220663116,-0.235557476192703,-0.232427689256229,-0.238859397110543,FALSE
"RSV_genus451","Elusimicrobium","Elusimicrobia",0.696856854257138,0.860791318842843,-0.24480820550084,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus456","Fibrobacter","Fibrobacteres",0.705108785659438,0.860791318842843,-0.245962210005743,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus458","Alicyclobacillus","Firmicutes",0.644978648920351,0.860791318842843,-0.240801858235012,-0.248267760264824,-0.2371698442091,-0.242181570392335,-0.233053623646981,FALSE
"RSV_genus460","Tumebacillus","Firmicutes",0.803069747746699,0.860970139625554,-0.239231139111413,-0.233720502343242,-0.228685860028051,-0.235806012876153,-0.236250870257124,FALSE
"RSV_genus461","Aeribacillus","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus462","Anoxybacillus","Firmicutes",0.751969043288447,0.860791318842843,-0.244140150073613,-0.243879514451366,-0.237126122289689,-0.245742168723768,-0.235627637593928,FALSE
"RSV_genus463","Bacillus","Firmicutes",0.686384391987082,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.244330463671711,-0.245378924498612,FALSE
"RSV_genus464","Caldibacillus","Firmicutes",0.709854077315153,0.860791318842843,-0.247116214510647,-0.249461904056855,-0.245076493693513,-0.24330032017713,-0.237124153172067,FALSE
"RSV_genus465","Geobacillus","Firmicutes",0.589343649930303,0.860791318842843,-0.196710371481986,-0.241054457935059,-0.224957885652656,-0.223094458357642,-0.226553278731189,FALSE
"RSV_genus466","Halolactibacillus","Firmicutes",0.691842743702845,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.24081437314599,FALSE
"RSV_genus467","Marinococcus","Firmicutes",0.703020777824737,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.243758141102405,FALSE
"RSV_genus469","Oceanobacillus","Firmicutes",0.667466892423151,0.860791318842843,-0.242780989316272,-0.244849162792402,-0.246988723649999,-0.241491265190269,-0.245378924498612,FALSE
"RSV_genus470","Paraliobacillus","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus471","Paucisalibacillus","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus472","Terribacillus","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus473","Ureibacillus","Firmicutes",0.701795739408378,0.860791318842843,-0.239877111677609,-0.250656047848886,-0.244911978560293,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus474","Thermicanus","Firmicutes",0.667579899135287,0.860791318842843,-0.212856797858799,-0.228717821838137,-0.215044387496446,-0.228831595624384,-0.19914631648352,FALSE
"RSV_genus475","Gemella","Firmicutes",0.000202744337674334,0.00782593143422928,7.58086996234686,7.33270230821734,7.27092487531967,7.4931395425715,7.38313936409092,TRUE
"RSV_genus476","Exiguobacterium","Firmicutes",0.794439126330435,0.860970139625554,-0.244697532690275,-0.240222943673071,-0.24550922059651,-0.240785412664241,-0.24316621092627,FALSE
"RSV_genus478","Brevibacillus","Firmicutes",0.701923856297858,0.860791318842843,-0.242815432407472,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus479","Cohnella","Firmicutes",0.673981951038085,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.239442969982736,FALSE
"RSV_genus480","Paenibacillus","Firmicutes",0.545250632189005,0.860791318842843,-0.212886108893102,-0.236679528466744,-0.238323092643642,-0.228114595807401,-0.218390145554077,FALSE
"RSV_genus481","Saccharibacillus","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus482","Thermobacillus","Firmicutes",0.672686899726083,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.245271073796815,-0.245742168723768,-0.238887766573753,FALSE
"RSV_genus483","Chryseomicrobium","Firmicutes",0.663263246532672,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.238019886399134,-0.241148625438109,-0.24279589392715,FALSE
"RSV_genus484","Lysinibacillus","Firmicutes",0.685020091892749,0.860791318842843,-0.243028167979018,-0.250656047848886,-0.244336742166768,-0.244103229912735,-0.241480434054596,FALSE
"RSV_genus486","Psychrobacillus","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus487","Sporosarcina","Firmicutes",0.742278952154958,0.860791318842843,-0.247116214510647,-0.241849547053393,-0.246988723649999,-0.245742168723768,-0.24279589392715,FALSE
"RSV_genus488","Sporolactobacillus","Firmicutes",0.584006743576624,0.860791318842843,-0.230618256550896,-0.242874208821932,-0.239320220965282,-0.240459698453054,-0.222205251870786,FALSE
"RSV_genus489","Aliicoccus","Firmicutes",0.669149652975724,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.243504669154179,-0.241614906756131,FALSE
"RSV_genus490","Jeotgalicoccus","Firmicutes",0.725184710425053,0.860791318842843,-0.242003258155126,-0.248395785303581,-0.244911978560293,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus491","Macrococcus","Firmicutes",0.697391699139579,0.860791318842843,-0.243412054295714,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus493","Nosocomiicoccus","Firmicutes",0.66205761966294,0.860791318842843,-0.245425628468174,-0.250656047848886,-0.234642251981134,-0.242348885108518,-0.24398285766969,FALSE
"RSV_genus494","Staphylococcus","Firmicutes",0.135176702510121,0.860791318842843,0.432239126781904,0.411539213833199,0.348839996828143,0.478816031640863,0.460289189065997,FALSE
"RSV_genus495","Kroppenstedtia","Firmicutes",0.697251107509556,0.860791318842843,-0.245234114227844,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus496","Laceyella","Firmicutes",0.701923856297858,0.860791318842843,-0.243006946647802,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus497","Planifilum","Firmicutes",0.669530782337222,0.860791318842843,-0.241721468253241,-0.250656047848886,-0.243689852301698,-0.245742168723768,-0.242362074273482,FALSE
"RSV_genus498","Thermoactinomyces","Firmicutes",0.685178075508052,0.860791318842843,-0.245234114227844,-0.250656047848886,-0.244098595367073,-0.243760590160575,-0.245378924498612,FALSE
"RSV_genus499","Abiotrophia","Firmicutes",1.76189914835553e-05,0.000894859304296363,3.34539699263465,2.98098757187414,2.89622915760875,2.90072595877878,3.11776405667945,TRUE
"RSV_genus500","Aerococcus","Firmicutes",0.586324028559312,0.860791318842843,-0.230711779301997,-0.239380513955644,-0.242424512210281,-0.216370793180893,-0.222248757274236,FALSE
"RSV_genus501","Eremococcus","Firmicutes",0.705271572798144,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.242362074273482,FALSE
"RSV_genus502","Facklamia","Firmicutes",0.77383507247534,0.860791318842843,-0.247116214510647,-0.245672387545983,-0.239073057031663,-0.245742168723768,-0.240267974030099,FALSE
"RSV_genus503","Globicatella","Firmicutes",0.738235797892102,0.860791318842843,-0.247116214510647,-0.248906658813631,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus504","Ignavigranum","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus506","Alkalibacterium","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus507","Alloiococcus","Firmicutes",0.744737749543091,0.860791318842843,-0.247116214510647,-0.248540928121651,-0.246988723649999,-0.243917566412945,-0.24398285766969,FALSE
"RSV_genus508","Atopostipes","Firmicutes",0.91168090108997,0.921227297960022,-0.221805742036956,-0.205295865531879,-0.208197844115438,-0.225029304858608,-0.224446670849386,FALSE
"RSV_genus509","Desemzia","Firmicutes",0.759310963197969,0.860791318842843,-0.247116214510647,-0.248153237965196,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus510","Dolosigranulum","Firmicutes",0.674887854734644,0.860791318842843,-0.194254751414053,-0.216528997547211,-0.217023406416561,-0.229093281379652,-0.203177624210375,FALSE
"RSV_genus511","Granulicatella","Firmicutes",0.000316857780560853,0.0117602983938932,6.94318736362685,6.81642729735359,6.7154683137561,6.87129679879995,6.80579636801693,TRUE
"RSV_genus512","Marinilactibacillus","Firmicutes",0.636510590973176,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.242424512210281,-0.24126716958459,-0.23053858167966,FALSE
"RSV_genus514","Trichococcus","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus515","Catellicoccus","Firmicutes",0.681680451315607,0.860791318842843,-0.242798069695339,-0.241020146559008,-0.238882117547845,-0.229455462491513,-0.225390303782077,FALSE
"RSV_genus516","Enterococcus","Firmicutes",0.693318467474527,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.242594467651101,-0.245378924498612,FALSE
"RSV_genus518","Tetragenococcus","Firmicutes",0.649657964685901,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.245271073796815,-0.243130204001302,-0.233354786130258,FALSE
"RSV_genus519","Lactobacillus","Firmicutes",2.20832970681163e-05,0.00101478007955868,1.8863972123559,1.89197305659067,2.08622296642013,2.19954150426361,2.44063157156895,TRUE
"RSV_genus521","Pediococcus","Firmicutes",0.699848406595269,0.860791318842843,-0.241024730629911,-0.244773823879478,-0.244251317718877,-0.241415798823514,-0.245378924498612,FALSE
"RSV_genus522","Fructobacillus","Firmicutes",0.692345885459172,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.243917566412945,-0.242362074273482,FALSE
"RSV_genus523","Leuconostoc","Firmicutes",0.645160546043807,0.860791318842843,-0.208354157323771,-0.224739927714407,-0.197766598273396,-0.21833851694655,-0.22147216297127,FALSE
"RSV_genus524","Oenococcus","Firmicutes",0.665405390031442,0.860791318842843,-0.241987220894485,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.238295836397617,FALSE
"RSV_genus525","Weissella","Firmicutes",0.701985957729954,0.860791318842843,-0.21231246504125,-0.221800442456579,-0.217777853297829,-0.202073125927225,-0.214063453415132,FALSE
"RSV_genus528","Lactococcus","Firmicutes",0.53711885210939,0.860791318842843,-0.0699508868303116,-0.0935376031913622,-0.0576359218518379,-0.0841193230653232,-0.0554306558116933,FALSE
"RSV_genus530","Streptococcus","Firmicutes",0.0486822488217108,0.854152183871835,9.62327907046008,9.58260708724834,9.49690616812944,9.59164780005953,9.55522505240754,FALSE
"RSV_genus533","Catabacter","Firmicutes",0.674882396790737,0.860791318842843,-0.2294284839775,-0.242385536295417,-0.232530607778775,-0.234760133755154,-0.228343779464176,FALSE
"RSV_genus534","Christensenella","Firmicutes",0.661741953591291,0.860791318842843,-0.241888553016508,-0.250656047848886,-0.241620059913188,-0.243211713886916,-0.238753293872217,FALSE
"RSV_genus535","Christensenellaceae R-7 group","Firmicutes",0.90990899503569,0.920400608185997,-0.0422069824235529,-0.0651196381961035,-0.0530274558282795,-0.0532189708711307,-0.0778318987519503,FALSE
"RSV_genus537","Candidatus Arthromitus","Firmicutes",0.709593803883294,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.243791570743325,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus538","Clostridium sensu stricto 1","Firmicutes",0.707708020005828,0.860791318842843,-0.192808009040472,-0.206107694865008,-0.21953365599041,-0.224370084496154,-0.203901653842858,FALSE
"RSV_genus539","Clostridium sensu stricto 10","Firmicutes",0.708564997938668,0.860791318842843,-0.240081514670661,-0.248267760264824,-0.239499389452623,-0.245742168723768,-0.226933405330995,FALSE
"RSV_genus540","Clostridium sensu stricto 12","Firmicutes",0.691855691371681,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.24550922059651,-0.245742168723768,-0.240424260927788,FALSE
"RSV_genus541","Clostridium sensu stricto 13","Firmicutes",0.692839866685726,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.243760590160575,-0.245378924498612,FALSE
"RSV_genus542","Clostridium sensu stricto 18","Firmicutes",0.738287869853989,0.860791318842843,-0.237292853235174,-0.24381738574067,-0.236142650917378,-0.235830164125254,-0.24357453429798,FALSE
"RSV_genus543","Clostridium sensu stricto 2","Firmicutes",0.69114082240403,0.860791318842843,-0.245660022954849,-0.250656047848886,-0.246988723649999,-0.244330463671711,-0.245378924498612,FALSE
"RSV_genus544","Clostridium sensu stricto 3","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus545","Clostridium sensu stricto 5","Firmicutes",0.71604141939803,0.860791318842843,-0.247116214510647,-0.249149206152016,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus546","Clostridium sensu stricto 7","Firmicutes",0.666598544474093,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.243432475506803,-0.244103229912735,-0.242525738855051,FALSE
"RSV_genus547","Clostridium sensu stricto 8","Firmicutes",0.691815752640311,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.241920729932162,FALSE
"RSV_genus548","Fonticella","Firmicutes",0.687342428728814,0.860791318842843,-0.238163717063472,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus550","Oxobacter","Firmicutes",0.71346922273086,0.860791318842843,-0.247116214510647,-0.248153237965196,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus551","Proteiniclasticum","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus552","Sarcina","Firmicutes",0.646015605862948,0.860791318842843,-0.231280076304217,-0.249149206152016,-0.235768602919842,-0.244330463671711,-0.234842466028874,FALSE
"RSV_genus553","Thermobrachium","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus555","Defluviitaleaceae UCG-011","Firmicutes",1.02147048301441e-06,7.58245397006852e-05,0.679605634100809,0.97513900808636,1.05088313464383,0.97971362339673,0.98584648776264,TRUE
"RSV_genus556","Acetobacterium","Firmicutes",0.710859475106392,0.860791318842843,-0.247116214510647,-0.248395785303581,-0.246988723649999,-0.24279881662815,-0.238916958453786,FALSE
"RSV_genus557","Anaerofustis","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus558","Eubacterium","Firmicutes",0.697055446333208,0.860791318842843,-0.243543528185371,-0.250656047848886,-0.244911978560293,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus560","Pseudoramibacter","Firmicutes",6.01398024200782e-18,1.93449697784585e-15,0.138843076093626,0.290997392654958,0.45350775941823,0.450632376229648,0.572715615413968,TRUE
"RSV_genus561","Anaerococcus","Firmicutes",0.641365608868003,0.860791318842843,-0.0380749615931109,-0.0503219547908489,-0.0309949384842107,-0.0472753082717836,-0.0458528736397748,FALSE
"RSV_genus562","Ezakiella","Firmicutes",0.413333167270923,0.860791318842843,-0.074696398997823,-0.0502146864535673,-0.0186996790309838,-0.0324251711007251,-0.0819020539732941,FALSE
"RSV_genus563","Finegoldia","Firmicutes",0.555834237238934,0.860791318842843,-0.0930868693346213,-0.093145992209524,-0.104512346023437,-0.0964291900763172,-0.0855315939503573,FALSE
"RSV_genus564","Gallicola","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus565","Helcococcus","Firmicutes",0.70693911229152,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.242221327100899,FALSE
"RSV_genus566","Murdochiella","Firmicutes",0.571522633370038,0.860791318842843,-0.156415928151315,-0.155542828801485,-0.175400852781357,-0.159239198346786,-0.125674894027369,FALSE
"RSV_genus568","Parvimonas","Firmicutes",9.17629767667609e-06,0.000520889838705437,4.34137695586396,4.61510538224164,4.5851722708408,4.64471281970132,4.6869780900582,TRUE
"RSV_genus569","Peptoniphilus","Firmicutes",0.218816984287911,0.860791318842843,0.104273982490953,0.0540803462130498,0.0820778770550567,0.106916978908125,0.143007818536914,FALSE
"RSV_genus570","Sedimentibacter","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus571","Tepidimicrobium","Firmicutes",0.682674534740079,0.860791318842843,-0.244271623963271,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus572","Tissierella","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus573","Acidaminobacter","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus574","Fusibacter","Firmicutes",0.771830163524153,0.860791318842843,-0.24480820550084,-0.246403848929942,-0.245271073796815,-0.245742168723768,-0.242525738855051,FALSE
"RSV_genus575","Guggenheimella","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus576","Anaerovorax","Firmicutes",0.75824810147208,0.860791318842843,-0.247116214510647,-0.249149206152016,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus577","Family XIII AD3011 group","Firmicutes",0.340352016130701,0.860791318842843,-0.137570908958579,-0.133300263451947,-0.139350292724359,-0.11071815628063,-0.101252543472289,FALSE
"RSV_genus578","Family XIII UCG-001","Firmicutes",0.30616021140619,0.860791318842843,0.899784059073138,0.889777703308518,0.955652967998437,0.93932198776132,0.932271931421612,FALSE
"RSV_genus579","Incertae Sedis","Firmicutes",1.08678756664204e-08,1.04875000180957e-06,0.755329169907588,1.05719386426727,1.27357877058802,1.06460663858605,1.11579357994349,TRUE
"RSV_genus580","Mogibacterium","Firmicutes",0.000533325657258495,0.0177468710087741,4.17841739457701,4.26390467133048,4.308791205931,4.35218650954541,4.38215173261437,TRUE
"RSV_genus582","[Eubacterium] brachy group","Firmicutes",0.344370549996872,0.860791318842843,2.77957051258109,2.92354883108366,2.92955203171378,2.95152302042344,2.89280131669385,FALSE
"RSV_genus583","[Eubacterium] nodatum group","Firmicutes",0.0896124341155282,0.860791318842843,3.63279936902397,3.75214160289782,3.68872760294109,3.70476602020038,3.78596477126672,FALSE
"RSV_genus584","Lutispora","Firmicutes",0.696887727815551,0.860791318842843,-0.245425628468174,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus585","Acetatifactor","Firmicutes",0.70863247834467,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.24550922059651,-0.245742168723768,-0.241857768847589,FALSE
"RSV_genus586","Acetitomaculum","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus587","Anaerosporobacter","Firmicutes",0.76121806337739,0.860791318842843,-0.247116214510647,-0.246069626430216,-0.244429603828443,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus588","Anaerostipes","Firmicutes",0.759392378727618,0.860791318842843,-0.203874391793232,-0.205072284169202,-0.206345651692506,-0.192493210060096,-0.21711103238206,FALSE
"RSV_genus589","Blautia","Firmicutes",0.830774292252973,0.868741092846586,-0.119858071020507,-0.157633924729503,-0.148341751777758,-0.148556541837324,-0.144228007719239,FALSE
"RSV_genus590","Butyrivibrio","Firmicutes",0.816245030518096,0.862734342223398,-0.247116214510647,-0.236993438550869,-0.239302580301513,-0.245742168723768,-0.242362074273482,FALSE
"RSV_genus591","Butyrivibrio 2","Firmicutes",0.330372230157276,0.860791318842843,1.25527145334308,1.30491550533146,1.12333322391701,1.24797589648506,1.18307927468099,FALSE
"RSV_genus592","Catonella","Firmicutes",0.0235670315424565,0.464126233438174,3.14506417558027,3.03019054417455,2.89798823015378,3.0060660739129,2.92452089279427,FALSE
"RSV_genus593","Cellulosilyticum","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus594","Coprococcus 1","Firmicutes",0.809129513817708,0.860970139625554,-0.226921686787574,-0.226609997148499,-0.210460540424676,-0.214426636280455,-0.225127592587546,FALSE
"RSV_genus595","Coprococcus 2","Firmicutes",0.783011369198571,0.860791318842843,-0.233456637176405,-0.235912604879181,-0.232465101473784,-0.236700077914413,-0.23933520357418,FALSE
"RSV_genus596","Coprococcus 3","Firmicutes",0.564543404429881,0.860791318842843,-0.21441909749128,-0.242405121627485,-0.219870928787226,-0.213295578683785,-0.23675890657009,FALSE
"RSV_genus597","Dorea","Firmicutes",0.626400482106155,0.860791318842843,-0.229969918302774,-0.238624701040168,-0.233671113756499,-0.201453775398836,-0.232753733957381,FALSE
"RSV_genus598","Eisenbergiella","Firmicutes",0.725171643956194,0.860791318842843,-0.235621703612412,-0.244386133723023,-0.231287542580085,-0.233449561257037,-0.226305031329712,FALSE
"RSV_genus599","Fusicatenibacter","Firmicutes",0.733799674217293,0.860791318842843,-0.200974096153208,-0.221918362070989,-0.213448869545791,-0.217343909585007,-0.218889224868262,FALSE
"RSV_genus600","Howardella","Firmicutes",0.00447835687301876,0.116137546517087,0.15407343289384,0.255066130263824,0.234253319859468,0.228132791310312,0.275862046082369,FALSE
"RSV_genus601","Hungatella","Firmicutes",0.546867820088596,0.860791318842843,-0.235060239799955,-0.24208422023826,-0.22705367241681,-0.224245918580832,-0.214817236251266,FALSE
"RSV_genus602","Incertae Sedis","Firmicutes",0.504049800181564,0.860791318842843,-0.174398833584474,-0.21464107034004,-0.185261160633402,-0.173068140347313,-0.189825481570928,FALSE
"RSV_genus603","Johnsonella","Firmicutes",0.940771929719293,0.946657885483961,1.25721838237169,1.25010039422111,1.17311756595169,1.17908801854228,1.13894328917785,FALSE
"RSV_genus604","Lachnoanaerobaculum","Firmicutes",0.087266951050135,0.860791318842843,4.35408914764968,4.27679765087063,4.16695195988683,4.31345596721438,4.29568490945482,FALSE
"RSV_genus605","Lachnoclostridium","Firmicutes",0.698690623477485,0.860791318842843,-0.0438383806737925,-0.0562700639422048,-0.0803671427012445,-0.0571120117741162,-0.0689016295215616,FALSE
"RSV_genus606","Lachnoclostridium 10","Firmicutes",0.740638026840297,0.860791318842843,-0.247116214510647,-0.249461904056855,-0.246988723649999,-0.245742168723768,-0.243758141102405,FALSE
"RSV_genus607","Lachnoclostridium 5","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus608","Lachnospira","Firmicutes",0.482329631571279,0.860791318842843,-0.197853836975067,-0.228826146087336,-0.180053534082003,-0.214550361632561,-0.20077896444644,FALSE
"RSV_genus609","Lachnospiraceae AC2044 group","Firmicutes",0.00469364177633824,0.116137546517087,0.350203719311584,0.104441331861778,0.117439984765147,0.100218408047798,0.122317767505177,FALSE
"RSV_genus610","Lachnospiraceae FCS020 group","Firmicutes",0.728103558619429,0.860791318842843,-0.243117619458367,-0.247955062359985,-0.237484658910203,-0.244103229912735,-0.245378924498612,FALSE
"RSV_genus611","Lachnospiraceae FE2018 group","Firmicutes",0.698018972360134,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.24357453429798,FALSE
"RSV_genus612","Lachnospiraceae NC2004 group","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus613","Lachnospiraceae ND3007 group","Firmicutes",0.782387622009429,0.860791318842843,-0.229913872505308,-0.228537641854301,-0.221864368956752,-0.236253616006106,-0.222462875393438,FALSE
"RSV_genus614","Lachnospiraceae NK3A20 group","Firmicutes",0.659264186478654,0.860791318842843,-0.242159808133236,-0.250656047848886,-0.246988723649999,-0.243130204001302,-0.245378924498612,FALSE
"RSV_genus615","Lachnospiraceae NK4A136 group","Firmicutes",0.50096644660063,0.860791318842843,-0.15592212971708,-0.217522635971289,-0.20063566283856,-0.201617935175038,-0.197607287565537,FALSE
"RSV_genus616","Lachnospiraceae UCG-001","Firmicutes",0.563850865355517,0.860791318842843,-0.214376696617171,-0.247114638568427,-0.242692723980058,-0.231074194851191,-0.218807601068333,FALSE
"RSV_genus617","Lachnospiraceae UCG-002","Firmicutes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus618","Lachnospiraceae UCG-003","Firmicutes",0.739473267265301,0.860791318842843,-0.247116214510647,-0.246205673324731,-0.246988723649999,-0.242037905831989,-0.245378924498612,FALSE
"RSV_genus619","Lachnospiraceae UCG-004","Firmicutes",0.717083854818349,0.860791318842843,-0.247116214510647,-0.241336740737033,-0.24011471453513,-0.240746980558352,-0.245378924498612,FALSE
"RSV_genus620","Lachnospiraceae UCG-005","Firmicutes",0.773873508351161,0.860791318842843,-0.211548877444055,-0.215471932439103,-0.211916902603732,-0.208082240231952,-0.210089120814919,FALSE
"RSV_genus621","Lachnospiraceae UCG-008","Firmicutes",0.694722539226548,0.860791318842843,-0.243918186739929,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.243758141102405,FALSE
"RSV_genus622","Lachnospiraceae UCG-010","Firmicutes",0.780223931000735,0.860791318842843,-0.240579894901328,-0.246448220663116,-0.244911978560293,-0.240454025291089,-0.245378924498612,FALSE
"RSV_genus623","Lactonifactor","Firmicutes",0.59379174791279,0.860791318842843,-0.182527131412032,-0.215283772264583,-0.204846231883825,-0.206021118940242,-0.202041174207226,FALSE
"RSV_genus624","Marvinbryantia","Firmicutes",0.811791845897444,0.860970139625554,-0.236988889632476,-0.237675666503791,-0.235196004037917,-0.229713454505427,-0.236948903671585,FALSE
"RSV_genus625","Moryella","Firmicutes",0.0290571277556419,0.549806436944989,-0.130343430428609,-0.0352973739452371,-0.0126315045803677,-0.0309695394903684,-0.0183249053667436,FALSE
