"OTU","Genus","Phylum","p_value","p_adj_BH","Underweight","Healthy.weight","Overweight","Class.1.Obesity","Class.2.3.Obesity","in_top_panel"
"RSV_genus815","Methylovirgula","Proteobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus817","Afipia","Proteobacteria",0.383979410703926,0.433040287321931,-0.232423910571503,-0.236537434462367,-0.244531613622943,-0.241852636530788,-0.237680593759028,FALSE
"RSV_genus818","Bosea","Proteobacteria",0.429504912516892,0.454964040152361,-0.232423910571503,-0.21013812001283,-0.214344127311043,-0.229492258968955,-0.222943927999288,FALSE
"RSV_genus819","Bradyrhizobium","Proteobacteria",0.582269935325331,0.587137395599733,-0.150877525502451,-0.14464653482915,-0.16294185530964,-0.150239268486779,-0.139672051639546,FALSE
"RSV_genus821","Nitrobacter","Proteobacteria",0.327523640909891,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.240761653499281,FALSE
"RSV_genus822","Oligotropha","Proteobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus823","Rhodopseudomonas","Proteobacteria",0.331967507345586,0.433040287321931,-0.232423910571503,-0.245682049508426,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus824","Salinarimonas","Proteobacteria",0.339323999774398,0.433040287321931,-0.232423910571503,-0.24671331716571,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus825","Tardiphaga","Proteobacteria",0.338931020961296,0.433040287321931,-0.232423910571503,-0.247755024552399,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus826","Brucella","Proteobacteria",0.349251854273677,0.433040287321931,-0.217339335772624,-0.228864538329223,-0.23795603071025,-0.216612560409966,-0.227733424294367,FALSE
