"VARNAME","Metric","LEVEL","group_mean","group_N","REF_LEVEL","group_mean-REF_group_mean","wilcox_effsize","wilcox_p_val","wilcox_p_FDR"
"Annual_Household_Income","Shannon_Diversity","$25,000 to $34,999",4.676236596,1139,"$0 to $4,999",0.0610359137685945,-1,0.239183108020542,0.736020706437019
"Annual_Household_Income","Shannon_Diversity","$65,000 to $74,999",4.61654306270784,436,"$0 to $4,999",0.00134238047643276,-1,0.875334710902425,0.951197646021615
"Annual_Household_Income","Shannon_Diversity","$20,000 to $24,999",4.64191393836898,770,"$0 to $4,999",0.0267132561375787,-1,0.37884748127256,0.736020706437019
"Annual_Household_Income","Shannon_Diversity","$5,000 to $9,999",4.62687523737113,397,"$0 to $4,999",0.011674555139729,-1,0.821088049279156,0.951197646021615
"Annual_Household_Income","Shannon_Diversity","$20,000 and Over",4.61555683526316,391,"$0 to $4,999",0.000356153031752626,-1,0.886274290565923,0.951197646021615
"Annual_Household_Income","Shannon_Diversity","$10,000 to $14,999",4.60432088669811,659,"$0 to $4,999",-0.0108797955332918,-1,0.951197646021615,0.951197646021615
"Annual_Household_Income","Shannon_Diversity","$0 to $4,999",4.61520068223141,247,"$0 to $4,999",0,NA,NA,NA
"Annual_Household_Income","Shannon_Diversity","$55,000 to $64,999",4.57006693491736,503,"$0 to $4,999",-0.0451337473140496,-1,0.396318841927625,0.736020706437019
"Annual_Household_Income","Shannon_Diversity","$15,000 to $19,999",4.66734096166134,644,"$0 to $4,999",0.0521402794299366,-1,0.21627414621608,0.736020706437019
"Annual_Household_Income","Shannon_Diversity","$45,000 to $54,999",4.59689197138508,679,"$0 to $4,999",-0.0183087108463216,-1,0.671704009199315,0.951197646021615
"Annual_Household_Income","Shannon_Diversity","Under $20,000",4.80558773953488,91,"$0 to $4,999",0.190387057303479,-0.148459764392276,0.0236291639633359,0.307179131523367
"Annual_Household_Income","Inverse_Simpson","$100,000 and Over",0.896739272030935,1544,"$0 to $4,999",-0.000415375159147913,-1,0.94681173484693,0.94681173484693
"Annual_Household_Income","Inverse_Simpson","$75,000 to $99,999",0.89622494122449,863,"$0 to $4,999",-0.000929705965592831,-1,0.680534618742676,0.737245836971232
"Annual_Household_Income","Inverse_Simpson","$35,000 to $44,999",0.901110337795181,849,"$0 to $4,999",0.00395569060509804,-1,0.293539028048692,0.737245836971232
"Annual_Household_Income","Inverse_Simpson","$25,000 to $34,999",0.902568116836364,1139,"$0 to $4,999",0.00541346964628098,-1,0.167578186902715,0.726172143245098
"Annual_Household_Income","Inverse_Simpson","$65,000 to $74,999",0.896283308147268,436,"$0 to $4,999",-0.000871339042814223,-1,0.377245042547476,0.737245836971232
"Annual_Household_Income","Inverse_Simpson","$20,000 to $24,999",0.900660589451872,770,"$0 to $4,999",0.00350594226178902,-1,0.226857168191387,0.737245836971232
"Annual_Household_Income","Inverse_Simpson","$5,000 to $9,999",0.902014765876289,397,"$0 to $4,999",0.00486011868620606,-1,0.533230493894487,0.737245836971232
"Annual_Household_Income","Inverse_Simpson","$20,000 and Over",0.899495140842105,391,"$0 to $4,999",0.0023404936520226,-1,0.544397569706078,0.737245836971232
"Annual_Household_Income","Inverse_Simpson","$10,000 to $14,999",0.901357921886792,659,"$0 to $4,999",0.00420327469670978,-1,0.402070967314764,0.737245836971232
"Annual_Household_Income","Inverse_Simpson","$0 to $4,999",0.897154647190083,247,"$0 to $4,999",0,NA,NA,NA
"Annual_Household_Income","Inverse_Simpson","$55,000 to $64,999",0.897468330805785,503,"$0 to $4,999",0.000313683615702498,-1,0.676216685025046,0.737245836971232
"Annual_Household_Income","Inverse_Simpson","$15,000 to $19,999",0.902731499616613,644,"$0 to $4,999",0.00557685242653072,-1,0.154537938791276,0.726172143245098
"Annual_Household_Income","Inverse_Simpson","$45,000 to $54,999",0.897953895068493,679,"$0 to $4,999",0.000799247878410458,-1,0.59584951880287,0.737245836971232
"Annual_Household_Income","Inverse_Simpson","Under $20,000",0.917550843488372,91,"$0 to $4,999",0.0203961962982895,-0.133694194521651,0.0113893035971144,0.148060946762487
"Annual_Family_Income","Observed_OTUs","$100,000 and Over",122.363856304985,1416,"$0 to $4,999",-12.2946436950147,-1,4.02704218258297e-07,5.23515483735786e-06
"Annual_Family_Income","Observed_OTUs","$75,000 to $99,999",124.83385620915,794,"$0 to $4,999",-9.82464379084968,-1,0.00119034236540916,0.00773722537515956
"Annual_Family_Income","Observed_OTUs","$35,000 to $44,999",134.93321385902,857,"$0 to $4,999",0.274713859020295,-1,0.463288984712911,0.602275680126784
"Annual_Family_Income","Observed_OTUs","$25,000 to $34,999",135.786334256694,1124,"$0 to $4,999",1.12783425669437,-1,0.350955190390807,0.524988947670903
"Annual_Family_Income","Observed_OTUs","$65,000 to $74,999",129.539130434783,430,"$0 to $4,999",-5.1193695652174,-0.953423171010007,0.112664179582319,0.244105722428358
"Annual_Family_Income","Observed_OTUs","$20,000 to $24,999",134.671056062581,789,"$0 to $4,999",0.0125560625814956,-1,0.653577336281378,0.772409579241629
"Annual_Family_Income","Observed_OTUs","$5,000 to $9,999",131.880497925311,493,"$0 to $4,999",-2.7780020746888,-1,0.717250439347815,0.777021309293466
"Annual_Family_Income","Observed_OTUs","$20,000 and Over",130.656183745583,290,"$0 to $4,999",-4.00231625441697,-0.640128023992126,0.363453886849087,0.524988947670903
"Annual_Family_Income","Observed_OTUs","$10,000 to $14,999",133.023310344828,750,"$0 to $4,999",-1.63518965517241,-1,0.932474808186982,0.932474808186982
"Annual_Family_Income","Observed_OTUs","$0 to $4,999",134.6585,410,"$0 to $4,999",0,NA,NA,NA
"Annual_Family_Income","Observed_OTUs","$55,000 to $64,999",128.425053078556,489,"$0 to $4,999",-6.23344692144374,-1,0.0482557097747283,0.125464845414294
"Annual_Family_Income","Observed_OTUs","$15,000 to $19,999",140.022712933754,654,"$0 to $4,999",5.36421293375395,-1,0.0309053674543317,0.100442444226578
"Annual_Family_Income","Observed_OTUs","$45,000 to $54,999",131.245324881141,651,"$0 to $4,999",-3.41317511885896,-1,0.311221607836337,0.524988947670903
"Annual_Family_Income","Observed_OTUs","Under $20,000",145.578217821782,106,"$0 to $4,999",10.9197178217822,-0.0769626983267108,0.0251435304077592,0.100442444226578
"Annual_Family_Income","Shannon_Diversity","$100,000 and Over",4.5284191691349,1416,"$0 to $4,999",-0.114745919115102,-1,0.000770940928276749,0.0100222320675977
"Annual_Family_Income","Shannon_Diversity","$75,000 to $99,999",4.54696459739869,794,"$0 to $4,999",-0.0962004908513068,-1,0.0287662024090535,0.124653543772565
"Annual_Family_Income","Shannon_Diversity","$35,000 to $44,999",4.64408093632019,857,"$0 to $4,999",0.000915848070190961,-1,0.836283325493318,0.905973602617761
"Annual_Family_Income","Shannon_Diversity","$25,000 to $34,999",4.65936519575254,1124,"$0 to $4,999",0.0162001075025389,-1,0.58589707923318,0.871845974496403
"Annual_Family_Income","Shannon_Diversity","$65,000 to $74,999",4.61343034637681,430,"$0 to $4,999",-0.0297347418731881,-0.906146809531432,0.812267299341386,0.905973602617761
"Annual_Family_Income","Shannon_Diversity","$20,000 to $24,999",4.64508418761408,789,"$0 to $4,999",0.00191909936408052,-1,0.603585674651356,0.871845974496403
"Annual_Family_Income","Shannon_Diversity","$5,000 to $9,999",4.6368524659751,493,"$0 to $4,999",-0.00631262227489593,-1,0.924382697809884,0.924382697809884
"Annual_Family_Income","Shannon_Diversity","$20,000 and Over",4.55572689399293,290,"$0 to $4,999",-0.087438194257067,-0.675256357959643,0.0677215373384293,0.188798547692545
"Annual_Family_Income","Shannon_Diversity","$10,000 to $14,999",4.62381868212414,750,"$0 to $4,999",-0.0193464061258624,-1,0.729400656931551,0.905973602617761
"Annual_Family_Income","Shannon_Diversity","$0 to $4,999",4.64316508825,410,"$0 to $4,999",0,NA,NA,NA
"Annual_Family_Income","Shannon_Diversity","$55,000 to $64,999",4.56097370424628,489,"$0 to $4,999",-0.0821913840037158,-1,0.0726148260355944,0.188798547692545
"Annual_Family_Income","Shannon_Diversity","$15,000 to $19,999",4.6902264807571,654,"$0 to $4,999",0.0470613925070982,-1,0.130202880413322,0.282106240895531
"Annual_Family_Income","Shannon_Diversity","$45,000 to $54,999",4.58601879619651,651,"$0 to $4,999",-0.0571462920534866,-1,0.177820613760801,0.33023828269863
"Annual_Family_Income","Shannon_Diversity","Under $20,000",4.83065246336634,106,"$0 to $4,999",0.187487375116337,-0.0559135120239154,0.00672160607641543,0.0436904394967003
"Annual_Family_Income","Inverse_Simpson","$100,000 and Over",0.896308768101173,1416,"$0 to $4,999",-0.00388218734882706,-1,0.301461898349679,0.711981373885294
"Annual_Family_Income","Inverse_Simpson","$75,000 to $99,999",0.895541609843137,794,"$0 to $4,999",-0.00464934560686281,-1,0.721661465151363,0.781799920580643
"Annual_Family_Income","Inverse_Simpson","$35,000 to $44,999",0.901298876666667,857,"$0 to $4,999",0.00110792121666659,-1,0.328267506105157,0.711981373885294
"Annual_Family_Income","Inverse_Simpson","$25,000 to $34,999",0.901069138836565,1124,"$0 to $4,999",0.00087818338656509,-1,0.574111932851231,0.781799920580643
"Annual_Family_Income","Inverse_Simpson","$65,000 to $74,999",0.896092232753623,430,"$0 to $4,999",-0.0040987226963769,-0.877447596837684,0.561235106669009,0.781799920580643
"Annual_Family_Income","Inverse_Simpson","$20,000 to $24,999",0.901257523520209,789,"$0 to $4,999",0.00106656807020855,-1,0.328606787947059,0.711981373885294
"Annual_Family_Income","Inverse_Simpson","$5,000 to $9,999",0.902792250394191,493,"$0 to $4,999",0.00260129494419081,-1,0.549289897547257,0.781799920580643
"Annual_Family_Income","Inverse_Simpson","$20,000 and Over",0.894688274911661,290,"$0 to $4,999",-0.00550268053833924,-0.64527977794448,0.296744905085625,0.711981373885294
"Annual_Family_Income","Inverse_Simpson","$10,000 to $14,999",0.902547756372414,750,"$0 to $4,999",0.00235680092241375,-1,0.627743378828081,0.781799920580643
"Annual_Family_Income","Inverse_Simpson","$0 to $4,999",0.90019095545,410,"$0 to $4,999",0,NA,NA,NA
"Annual_Family_Income","Inverse_Simpson","$55,000 to $64,999",0.897536814458599,489,"$0 to $4,999",-0.00265414099140138,-1,0.702044566015728,0.781799920580643
"Annual_Family_Income","Inverse_Simpson","$15,000 to $19,999",0.903388872996845,654,"$0 to $4,999",0.0031979175468454,-1,0.18597642271524,0.711981373885294
"Annual_Family_Income","Inverse_Simpson","$45,000 to $54,999",0.897011359540412,651,"$0 to $4,999",-0.00317959590958805,-1,0.844218162334905,0.844218162334905
"Annual_Family_Income","Inverse_Simpson","Under $20,000",0.917803110792079,106,"$0 to $4,999",0.0176121553420792,-0.0664638796891533,0.013354165864857,0.173604156243141
"AgeQuartile","Observed_OTUs","Q3: 50–75%",136.475145092102,4102,"Q2: 25–50%",1.65930739576686,-1,0.231135767573272,0.231135767573272
"AgeQuartile","Observed_OTUs","Q2: 25–50%",134.815837696335,3142,"Q2: 25–50%",0,NA,NA,NA
"AgeQuartile","Observed_OTUs","Q4: 75–100%",118.920557939914,2418,"Q2: 25–50%",-15.8952797564209,-0.846349781541947,4.96491381252381e-45,9.92982762504762e-45
"AgeQuartile","Shannon_Diversity","Q3: 50–75%",4.64963376659349,4102,"Q2: 25–50%",0.00703604506207611,-1,0.237998942711038,0.237998942711038
"AgeQuartile","Shannon_Diversity","Q2: 25–50%",4.64259772153141,3142,"Q2: 25–50%",0,NA,NA,NA
"AgeQuartile","Shannon_Diversity","Q4: 75–100%",4.51416404134764,2418,"Q2: 25–50%",-0.128433680183774,-0.745619054725825,2.25465612311618e-11,4.50931224623237e-11
"AgeQuartile","Inverse_Simpson","Q3: 50–75%",0.900990260345698,4102,"Q2: 25–50%",0.00362229498902233,-1,0.000527190037930735,0.00105438007586147
"AgeQuartile","Inverse_Simpson","Q2: 25–50%",0.897367965356675,3142,"Q2: 25–50%",0,NA,NA,NA
"AgeQuartile","Inverse_Simpson","Q4: 75–100%",0.900927201038627,2418,"Q2: 25–50%",0.00355923568195116,-0.63851020302676,0.241144420552576,0.241144420552576
"PIRQuartile","Observed_OTUs","Q4: 75–100%",123.061056105611,2516,"Missing",-11.8142016263482,-1,3.17006172711125e-13,1.2680246908445e-12
"PIRQuartile","Observed_OTUs","Q3: 50–75%",130.126796763446,2182,"Missing",-4.74846096851277,-1,0.00998961738635191,0.0199792347727038
"PIRQuartile","Observed_OTUs","Q2: 25–50%",135.859326171875,2104,"Missing",0.984068439916257,-1,0.457936604451497,0.457936604451497
"PIRQuartile","Observed_OTUs","Missing",134.875257731959,805,"Missing",0,NA,NA,NA
"PIRQuartile","Observed_OTUs","Q1: 0–25%",137.6668,2055,"Missing",2.79154226804124,-1,0.107062696386923,0.14275026184923
"PIRQuartile","Shannon_Diversity","Q4: 75–100%",4.54213566637789,2516,"Missing",-0.111295117513865,-1,3.60361037395089e-05,0.000144144414958035
"PIRQuartile","Shannon_Diversity","Q3: 50–75%",4.59547557692051,2182,"Missing",-0.0579552069712381,-1,0.0995433656340813,0.199086731268163
"PIRQuartile","Shannon_Diversity","Q2: 25–50%",4.63975601198242,2104,"Missing",-0.0136747719093311,-1,0.830942682079629,0.830942682079629
"PIRQuartile","Shannon_Diversity","Missing",4.65343078389175,805,"Missing",0,NA,NA,NA
"PIRQuartile","Shannon_Diversity","Q1: 0–25%",4.67688291355,2055,"Missing",0.0234521296582475,-1,0.242228973011481,0.322971964015309
"PIRQuartile","Inverse_Simpson","Q4: 75–100%",0.897381035457921,2516,"Missing",-0.005870415379708,-1,0.0712188989900434,0.284875595960174
"PIRQuartile","Inverse_Simpson","Q3: 50–75%",0.897848772013327,2182,"Missing",-0.00540267882430179,-1,0.401130096465819,0.802260192931638
"PIRQuartile","Inverse_Simpson","Q2: 25–50%",0.900234748349609,2104,"Missing",-0.00301670248801944,-1,0.715325306060253,0.884313642016235
"PIRQuartile","Inverse_Simpson","Missing",0.903251450837629,805,"Missing",0,NA,NA,NA
"PIRQuartile","Inverse_Simpson","Q1: 0–25%",0.90295274594,2055,"Missing",-0.000298704897628843,-1,0.884313642016235,0.884313642016235
"Age_group","Observed_OTUs","40-49",133.657993730408,1648,"30-39",-6.68377359317799,-0.951798772463142,3.72337992354518e-05,4.65422490443147e-05
"Age_group","Observed_OTUs","20-29",142.498557692308,1711,"30-39",2.15679036872217,-0.886024900731268,0.086301982211535,0.086301982211535
"Age_group","Observed_OTUs","14-19",127.483054003724,1658,"30-39",-12.8587133198611,-1,1.77324656077513e-16,4.43311640193784e-16
"Age_group","Observed_OTUs","30-39",140.341767323586,1632,"30-39",0,NA,NA,NA
"Age_group","Observed_OTUs","60-69",115.939014373717,1517,"30-39",-24.4027529498689,-1,1.34378336746397e-49,6.71891683731983e-49
"Age_group","Observed_OTUs","50-59",127.412664359862,1496,"30-39",-12.9291029637239,-0.935064355381505,1.58462091098173e-14,2.64103485163621e-14
"Age_group","Shannon_Diversity","40-49",4.61402730376803,1648,"30-39",-0.0838943976941495,-0.929468879886293,0.00414164919939558,0.00517706149924448
"Age_group","Shannon_Diversity","20-29",4.72685121322115,1711,"30-39",0.028929511758979,-0.895218837082861,0.233202737095792,0.233202737095792
"Age_group","Shannon_Diversity","14-19",4.56044319553073,1658,"30-39",-0.137478505931449,-1,1.53977169322266e-10,3.84942923305665e-10
"Age_group","Shannon_Diversity","30-39",4.69792170146217,1632,"30-39",0,NA,NA,NA
"Age_group","Shannon_Diversity","60-69",4.48667087901437,1517,"30-39",-0.211250822447801,-0.957474325979278,3.15148110062694e-17,1.57574055031347e-16
"Age_group","Shannon_Diversity","50-59",4.57833531031142,1496,"30-39",-0.119586391150756,-0.880288863859476,2.99245970295246e-06,4.98743283825409e-06
"Age_group","Inverse_Simpson","40-49",0.899644031623824,1648,"30-39",-0.00258160958405862,-0.898125652465163,0.27002135016016,0.3375266877002
"Age_group","Inverse_Simpson","20-29",0.901867894939904,1711,"30-39",-0.000357746267979242,-0.920417424928205,0.809184887134992,0.809184887134992
"Age_group","Inverse_Simpson","14-19",0.89302342911856,1658,"30-39",-0.00920221208932315,-0.996701167492168,6.68112809408831e-10,3.34056404704416e-09
"Age_group","Inverse_Simpson","30-39",0.902225641207883,1632,"30-39",0,NA,NA,NA
"Age_group","Inverse_Simpson","60-69",0.900236191882272,1517,"30-39",-0.00198944932561063,-0.857048336904842,0.00362390588332058,0.00905976470830146
"Age_group","Inverse_Simpson","50-59",0.90200285149481,1496,"30-39",-0.000222789713073324,-0.824801646430013,0.104573848018023,0.174289746696706
"Education_level","Observed_OTUs","High School",136.951060358891,1897,"College/AA",7.39182332502872,-0.597413811931168,1.8501350036697e-07,2.4668466715596e-07
"Education_level","Observed_OTUs","9-11th Grade",136.606228543404,2108,"College/AA",7.04699150954164,-0.676039935783647,1.50932188819826e-07,2.4668466715596e-07
"Education_level","Observed_OTUs","< 9th Grade",133.473357335734,1141,"College/AA",3.91412030187158,-0.341548462429696,0.00929772360110082,0.00929772360110082
"Education_level","Observed_OTUs","College/AA",129.559237033862,2414,"College/AA",0,NA,NA,NA
"Education_level","Observed_OTUs","College Graduate",121.917605633803,1914,"College/AA",-7.64163140005917,-0.774460806722802,1.44449450722634e-09,5.77797802890536e-09
"Education_level","Shannon_Diversity","High School",4.66811214371941,1897,"College/AA",0.0672046344137982,-0.622848050425076,0.000355659657049686,0.00142263862819874
"Education_level","Shannon_Diversity","9-11th Grade",4.62798030237371,2108,"College/AA",0.0270727930680978,-0.729912748741974,0.0911645428295077,0.0911645428295077
"Education_level","Shannon_Diversity","< 9th Grade",4.63745055418542,1141,"College/AA",0.0365430448798039,-0.350047398184025,0.0355408506591619,0.0473878008788826
"Education_level","Shannon_Diversity","College/AA",4.60090750930561,2414,"College/AA",0,NA,NA,NA
"Education_level","Shannon_Diversity","College Graduate",4.54366172919827,1914,"College/AA",-0.0572457801073485,-0.728513818168095,0.00206871131743454,0.00413742263486908
"Education_level","Inverse_Simpson","High School",0.90281222074497,1897,"College/AA",0.00275446751307984,-0.652041149997461,0.0919192620078357,0.15721135149358
"Education_level","Inverse_Simpson","9-11th Grade",0.898005093506621,2108,"College/AA",-0.00205265972526936,-0.779109197466741,0.117908513620185,0.15721135149358
"Education_level","Inverse_Simpson","< 9th Grade",0.900260815733573,1141,"College/AA",0.000203062501683005,-0.378802167258537,0.678397480208603,0.678397480208603
"Education_level","Inverse_Simpson","College/AA",0.90005775323189,2414,"College/AA",0,NA,NA,NA
"Education_level","Inverse_Simpson","College Graduate",0.898300953705309,1914,"College/AA",-0.00175679952658148,-0.7081293450766,0.0779969633363199,0.15721135149358
"US_born","Observed_OTUs","US Born",128.189989572471,6943,"US Born",0,NA,NA,NA
"US_born","Observed_OTUs","non-US Born",140.167958950969,2714,"US Born",11.9779693784979,-0.173509456027112,3.08899139102311e-37,3.08899139102311e-37
"US_born","Shannon_Diversity","US Born",4.56797919181439,6943,"US Born",0,NA,NA,NA
"US_born","Shannon_Diversity","non-US Born",4.72982397525656,2714,"US Born",0.161844783442166,-0.196023366318379,3.91604676126201e-26,3.91604676126201e-26
"US_born","Inverse_Simpson","US Born",0.897288471176821,6943,"US Born",0,NA,NA,NA
"US_born","Inverse_Simpson","non-US Born",0.906165945267959,2714,"US Born",0.00887747409113782,-0.231765980739501,1.08413664958433e-12,1.08413664958433e-12
"Household_size","Observed_OTUs","2",125.728896103896,2224,"4",-6.69079541281342,-1,8.26946036140837e-08,2.48083810842251e-07
"Household_size","Observed_OTUs","3",130.376050662061,1799,"4",-2.04364085464849,-0.795577802702206,0.161712741217477,0.17504958714241
"Household_size","Observed_OTUs","6",140.734674922601,673,"4",8.3149834058911,-0.154807947264955,1.54480449157978e-06,2.31720673736968e-06
"Household_size","Observed_OTUs","4",132.41969151671,2009,"4",0,NA,NA,NA
"Household_size","Observed_OTUs","1",123.07983490566,882,"4",-9.33985661104914,-0.447339400598756,1.34930469183146e-07,2.69860938366292e-07
"Household_size","Observed_OTUs","7+",146.226638772664,733,"4",13.8069472559544,-0.144530946688054,7.24051559024878e-13,4.34430935414927e-12
"Household_size","Observed_OTUs","5",134.393307692308,1342,"4",1.97361617559818,-0.543826534407305,0.17504958714241,0.17504958714241
"Household_size","Shannon_Diversity","2",4.55588778002783,2224,"4",-0.0800761101058471,-1,0.000261336522091734,0.000784009566275203
"Household_size","Shannon_Diversity","3",4.64165593707542,1799,"4",0.00569204694174097,-0.765192828924023,0.656767866360775,0.788121439632929
"Household_size","Shannon_Diversity","6",4.65251947027864,673,"4",0.0165555801449617,-0.232678491860041,0.40001672015014,0.600025080225211
"Household_size","Shannon_Diversity","4",4.63596389013368,2009,"4",0,NA,NA,NA
"Household_size","Shannon_Diversity","1",4.51782067382076,882,"4",-0.118143216312921,-0.424263218650279,5.06803499506487e-05,0.000304082099703892
"Household_size","Shannon_Diversity","7+",4.73160216039052,733,"4",0.0956382702568392,-0.219166551939391,0.000887305912013488,0.00177461182402698
"Household_size","Shannon_Diversity","5",4.61621617646154,1342,"4",-0.019747713672138,-0.569742757702918,0.904386637460578,0.904386637460578
"Household_size","Inverse_Simpson","2",0.898914396071429,2224,"4",-0.000383522730628028,-0.978446928119077,0.213733040465845,0.407983009345725
"Household_size","Inverse_Simpson","3",0.903558397443869,1799,"4",0.00426047864181223,-0.752586267305187,0.226532371097992,0.407983009345725
"Household_size","Inverse_Simpson","6",0.897814568003096,673,"4",-0.00148335079896056,-0.264635472450384,0.432443084263019,0.497604184285827
"Household_size","Inverse_Simpson","4",0.899297918802057,2009,"4",0,NA,NA,NA
"Household_size","Inverse_Simpson","1",0.898367072134434,882,"4",-0.000930846667622554,-0.37744605910198,0.114511749536847,0.407983009345725
"Household_size","Inverse_Simpson","7+",0.903419798479777,733,"4",0.00412187967772026,-0.270446235608822,0.497604184285827,0.497604184285827
"Household_size","Inverse_Simpson","5",0.8968545941,1342,"4",-0.00244332470205655,-0.586917763995797,0.27198867289715,0.407983009345725
"Marital_status","Observed_OTUs","Married",128.744102296451,3959,"Married",0,NA,NA,NA
"Marital_status","Observed_OTUs","Living with Partner",147.919337016575,748,"Married",19.1752347201237,0.0336927570549051,3.77546773351754e-25,1.88773386675877e-24
"Marital_status","Observed_OTUs","Never Married",136.767628749293,1830,"Married",8.02352645284165,-0.291085721268831,1.89112109935544e-09,4.7278027483886e-09
"Marital_status","Observed_OTUs","Widowed",119.215748031496,268,"Married",-9.52835426495487,-0.0794654720309497,0.00096391380487937,0.00120489225609921
"Marital_status","Observed_OTUs","Divorced",127.157476635514,885,"Married",-1.58662566093692,-0.165148410140236,0.288140471357667,0.288140471357667
"Marital_status","Observed_OTUs","Separated",142.413666666667,309,"Married",13.6695643702157,0.0365303384937941,3.88930987367668e-06,6.48218312279446e-06
"Marital_status","Shannon_Diversity","Married",4.5900368035882,3959,"Married",0,NA,NA,NA
"Marital_status","Shannon_Diversity","Living with Partner",4.79293669737569,748,"Married",0.202899893787486,-0.0116100628553811,2.83542028521362e-13,1.41771014260681e-12
"Marital_status","Shannon_Diversity","Never Married",4.67320465336729,1830,"Married",0.0831678497790849,-0.317235706611262,5.11783965020933e-05,8.52973275034888e-05
"Marital_status","Shannon_Diversity","Widowed",4.51406882125984,268,"Married",-0.0759679823283621,-0.0550878234549603,0.0814057272829042,0.0814057272829042
"Marital_status","Shannon_Diversity","Divorced",4.52021911156542,885,"Married",-0.0698176920227835,-0.188634914848675,0.00757821406946774,0.00947276758683468
"Marital_status","Shannon_Diversity","Separated",4.762740607,309,"Married",0.172703803411795,0.0380408064225262,2.42539746479179e-06,6.06349366197946e-06
"Marital_status","Inverse_Simpson","Married",0.899921524924322,3959,"Married",0,NA,NA,NA
"Marital_status","Inverse_Simpson","Living with Partner",0.909881812058011,748,"Married",0.00996028713368946,-0.0570568874373349,2.29148807951695e-05,0.000114574403975847
"Marital_status","Inverse_Simpson","Never Married",0.900793090758347,1830,"Married",0.000871565834025922,-0.357957523556069,0.315807941003697,0.394759926254621
"Marital_status","Inverse_Simpson","Widowed",0.901817357007874,268,"Married",0.00189583208355248,-0.0302981740157037,0.874466549039602,0.874466549039602
"Marital_status","Inverse_Simpson","Divorced",0.896803221366822,885,"Married",-0.00311830355749909,-0.18575193130156,0.0134017468138575,0.0223362446897625
"Marital_status","Inverse_Simpson","Separated",0.910649381566667,309,"Married",0.0107278566423451,0.0112300006875304,0.00278168220903118,0.00695420552257795
"Interview_language","Observed_OTUs","English",129.452886521308,8356,"English",0,NA,NA,NA
"Interview_language","Observed_OTUs","Spanish",144.862490211433,1306,"English",15.4096036901248,0.0318639149987924,3.68417351996405e-34,3.68417351996405e-34
"Interview_language","Shannon_Diversity","English",4.59011864436942,8356,"English",0,NA,NA,NA
"Interview_language","Shannon_Diversity","Spanish",4.76181814643696,1306,"English",0.171699502067537,-0.00324766459767381,1.47971969190105e-18,1.47971969190105e-18
"Interview_language","Inverse_Simpson","English",0.89848210163776,8356,"English",0,NA,NA,NA
"Interview_language","Inverse_Simpson","Spanish",0.908060891057165,1306,"English",0.00957878941940504,-0.0347494457215639,9.17663944475247e-09,9.17663944475247e-09
"Income_to_poverty_ratio","Observed_OTUs","200% and Over",125.558511697362,4170,"150-184%",-12.5224406835905,-1,1.31399065426392e-11,7.88394392558351e-11
"Income_to_poverty_ratio","Observed_OTUs","100-124%",137.311001236094,830,"150-184%",-0.769951144858425,-1,0.899358210418577,0.994297237777627
"Income_to_poverty_ratio","Observed_OTUs","Below 50%",137.996149068323,828,"150-184%",-0.0848033126293899,-1,0.994297237777627,0.994297237777627
"Income_to_poverty_ratio","Observed_OTUs","50-99%",136.628170894526,1535,"150-184%",-1.45278148642635,-1,0.589173194046571,0.883759791069856
"Income_to_poverty_ratio","Observed_OTUs","185-199%",127.057674418605,222,"150-184%",-11.0232779623477,-0.384648762069917,0.00348572181180005,0.0104571654354002
"Income_to_poverty_ratio","Observed_OTUs","125-149%",133.47859375,660,"150-184%",-4.60235863095238,-0.99229822932518,0.0831746303951768,0.166349260790354
"Income_to_poverty_ratio","Observed_OTUs","150-184%",138.080952380952,612,"150-184%",0,NA,NA,NA
"Income_to_poverty_ratio","Shannon_Diversity","200% and Over",4.55663841580637,4170,"150-184%",-0.146722589635806,-1,2.97342140954624e-07,1.78405284572774e-06
"Income_to_poverty_ratio","Shannon_Diversity","100-124%",4.63958803263288,830,"150-184%",-0.0637729728092964,-1,0.162301926893155,0.243452890339732
"Income_to_poverty_ratio","Shannon_Diversity","Below 50%",4.67287571440994,828,"150-184%",-0.0304852910322388,-1,0.376521862527953,0.376521862527953
"Income_to_poverty_ratio","Shannon_Diversity","50-99%",4.6685636306008,1535,"150-184%",-0.0347973748413759,-1,0.359723100090706,0.376521862527953
"Income_to_poverty_ratio","Shannon_Diversity","185-199%",4.58583897906977,222,"150-184%",-0.117522026372409,-0.363301953160654,0.0205371113753713,0.0616113341261139
"Income_to_poverty_ratio","Shannon_Diversity","125-149%",4.61330060703125,660,"150-184%",-0.0900603984109267,-0.998721979828278,0.0502698531715886,0.100539706343177
"Income_to_poverty_ratio","Shannon_Diversity","150-184%",4.70336100544218,612,"150-184%",0,NA,NA,NA
"Income_to_poverty_ratio","Inverse_Simpson","200% and Over",0.897064856806869,4170,"150-184%",-0.0069705629890493,-1,0.00859853898859309,0.0515912339315585
"Income_to_poverty_ratio","Inverse_Simpson","100-124%",0.899693991953028,830,"150-184%",-0.00434142784288993,-1,0.122151333956508,0.187119307071597
"Income_to_poverty_ratio","Inverse_Simpson","Below 50%",0.901349987167702,828,"150-184%",-0.00268543262821652,-1,0.103712907634128,0.187119307071597
"Income_to_poverty_ratio","Inverse_Simpson","50-99%",0.903256537736983,1535,"150-184%",-0.000778882058935726,-1,0.52105838100167,0.52105838100167
