"OTU","Genus","Phylum","p_value","p_adj_BH","Negative","Positive","in_top_panel"
"RSV_genus562","Ezakiella","Firmicutes",0.145525347123015,0.855719028546269,2.94441617521368e-05,0,FALSE
"RSV_genus563","Finegoldia","Firmicutes",0.203480633772501,0.876567375856359,7.29443264957265e-05,0,FALSE
"RSV_genus566","Murdochiella","Firmicutes",0.324505632933433,0.876567375856359,1.9260947008547e-05,0,FALSE
"RSV_genus568","Parvimonas","Firmicutes",0.247431285722193,0.876567375856359,0.00459720863269229,0.00372136207142857,FALSE
"RSV_genus569","Peptoniphilus","Firmicutes",0.131468987802302,0.855719028546269,5.55448168803419e-05,9.04464285714286e-06,FALSE
"RSV_genus577","Family XIII AD3011 group","Firmicutes",0.23150413357746,0.876567375856359,2.3102085042735e-05,0,FALSE
"RSV_genus578","Family XIII UCG-001","Firmicutes",0.925537660268017,0.988164648616235,0.000105006831196581,0.000108113857142857,FALSE
"RSV_genus579","Incertae Sedis","Firmicutes",0.977405280494447,0.992619411810918,0.0005062260241453,0.000461809464285714,FALSE
"RSV_genus580","Mogibacterium","Firmicutes",0.576553744392853,0.883351882632134,0.00261609573867522,0.00257224771428571,FALSE
"RSV_genus582","[Eubacterium] brachy group","Firmicutes",0.95892900812463,0.988164648616235,0.00125953021239316,0.00179898571428571,FALSE
"RSV_genus583","[Eubacterium] nodatum group","Firmicutes",0.139683827272693,0.855719028546269,0.0018953259465812,0.00159151110714286,FALSE
"RSV_genus589","Blautia","Firmicutes",0.354847719625682,0.876567375856359,9.99494264957265e-05,0,FALSE
"RSV_genus591","Butyrivibrio 2","Firmicutes",0.800828809238794,0.960615397089736,0.00019778615128205,0.000251152607142857,FALSE
"RSV_genus592","Catonella","Firmicutes",0.954192725487084,0.988164648616235,0.000756190894444441,0.000700385357142857,FALSE
"RSV_genus600","Howardella","Firmicutes",0.836167314108359,0.967892301947347,2.20036215811966e-05,2.39663571428571e-05,FALSE
"RSV_genus602","Incertae Sedis","Firmicutes",0.557869366828333,0.883351882632134,2.39671773504273e-05,7.29707142857143e-06,FALSE
"RSV_genus603","Johnsonella","Firmicutes",0.204443317309436,0.876567375856359,0.000263308143162393,0.000324575964285714,FALSE
"RSV_genus604","Lachnoanaerobaculum","Firmicutes",0.801460183370727,0.960615397089736,0.00237147899337608,0.00194704860714286,FALSE
"RSV_genus605","Lachnoclostridium","Firmicutes",0.208198938483974,0.876567375856359,0.000130412401709402,0,FALSE
"RSV_genus609","Lachnospiraceae AC2044 group","Firmicutes",0.0596339272390101,0.839844475282726,7.55169205128206e-05,0,FALSE
"RSV_genus625","Moryella","Firmicutes",0.436139581133055,0.876567375856359,1.51316728632479e-05,1.03008571428571e-05,FALSE
"RSV_genus627","Oribacterium","Firmicutes",0.093998446663479,0.855719028546269,0.00303755092991453,0.00205929946428571,FALSE
"RSV_genus630","Shuttleworthia","Firmicutes",0.240749782225403,0.876567375856359,0.000210392217948717,0.000183934607142857,FALSE
"RSV_genus631","Stomatobaculum","Firmicutes",0.177261598433276,0.876567375856359,0.00261600245811965,0.00182182714285714,FALSE
"RSV_genus644","Peptococcus","Firmicutes",0.054216265645567,0.832958990372802,0.00066878953482906,0.00027383375,FALSE
"RSV_genus646","Filifactor","Firmicutes",0.362038620362722,0.876567375856359,0.00144945668910256,0.000753176571428571,FALSE
"RSV_genus649","Peptoclostridium","Firmicutes",0.779131987424546,0.960615397089736,0.000293525774786324,0.000287622,FALSE
"RSV_genus650","Peptostreptococcus","Firmicutes",0.00470943704913265,0.335909925021793,0.00346746029316239,0.00140698528571429,FALSE
"RSV_genus656","Candidatus Soleaferrea","Firmicutes",0.318759499250266,0.876567375856359,6.1745217948718e-06,1.29642857142857e-06,FALSE
"RSV_genus658","Faecalibacterium","Firmicutes",0.30665730172856,0.876567375856359,0.000278525705341881,8.13578571428571e-06,FALSE
"RSV_genus659","Fastidiosipila","Firmicutes",0.65054904206802,0.905184391925973,6.63801068376068e-06,1.27261785714286e-05,FALSE
"RSV_genus673","Ruminococcaceae UCG-002","Firmicutes",0.616778237577466,0.883351882632134,0.000168243773504274,1.28063214285714e-05,FALSE
"RSV_genus674","Ruminococcaceae UCG-003","Firmicutes",0.289926790153266,0.876567375856359,1.39487183760684e-05,4.06789285714286e-06,FALSE
"RSV_genus683","Ruminococcaceae UCG-014","Firmicutes",0.347650663137603,0.876567375856359,0.00165563101645299,0.00245422971428571,FALSE
"RSV_genus684","Ruminococcus 1","Firmicutes",0.446531221331112,0.876567375856359,5.81983017094017e-05,0,FALSE
"RSV_genus685","Ruminococcus 2","Firmicutes",0.853594363278232,0.974712482392035,0.000137055120299145,3.06428571428571e-06,FALSE
"RSV_genus687","Subdoligranulum","Firmicutes",0.38099971231626,0.876567375856359,6.51064271367522e-05,0,FALSE
"RSV_genus689","Pelospora","Firmicutes",0.43928961666885,0.876567375856359,4.95472948717949e-06,0,FALSE
"RSV_genus698","Bulleidia","Firmicutes",0.527343709011933,0.883351882632134,0.00039516894551282,0.000713462821428572,FALSE
"RSV_genus703","Eggerthia","Firmicutes",0.317711720260483,0.876567375856359,0.000121799418589744,5.97998928571429e-05,FALSE
"RSV_genus708","Erysipelotrichaceae UCG-004","Firmicutes",0.276223257123739,0.876567375856359,1.33296944444444e-06,1.54285714285714e-06,FALSE
"RSV_genus709","Erysipelotrichaceae UCG-006","Firmicutes",0.532407206747887,0.883351882632134,6.73800012820513e-05,5.67484285714286e-05,FALSE
"RSV_genus713","Incertae Sedis","Firmicutes",0.418555640895887,0.876567375856359,2.3475808974359e-05,0,FALSE
"RSV_genus716","Solobacterium","Firmicutes",0.0535296809044022,0.832958990372802,0.00296461543141025,0.00222710228571429,FALSE
"RSV_genus722","Phascolarctobacterium","Firmicutes",0.929424214528486,0.988164648616235,3.3381427991453e-05,1.50714285714286e-06,FALSE
"RSV_genus726","Anaeroglobus","Firmicutes",0.548672655124445,0.883351882632134,0.000940195045726496,0.000835084142857143,FALSE
"RSV_genus728","Centipeda","Firmicutes",0.431976242685191,0.876567375856359,6.29569833333334e-05,1.51312142857143e-05,FALSE
"RSV_genus729","Dialister","Firmicutes",0.515943503239468,0.883351882632134,0.00232037788547009,0.00183447535714286,FALSE
"RSV_genus731","Megasphaera","Firmicutes",0.136375393079155,0.855719028546269,0.00520875791047008,0.00323543257142857,FALSE
"RSV_genus735","Selenomonas","Firmicutes",0.793051874987678,0.960615397089736,0.000661997671581198,0.0005127055,FALSE
"RSV_genus736","Selenomonas 3","Firmicutes",0.625796476716785,0.888736172816274,0.00148270524188034,0.00166553160714286,FALSE
"RSV_genus737","Selenomonas 4","Firmicutes",0.67474884222469,0.912260434687781,9.45271326923077e-05,5.39236785714286e-05,FALSE
"RSV_genus740","Veillonella","Firmicutes",0.373511420201221,0.876567375856359,0.0584867837809827,0.0509864035357143,FALSE
"RSV_genus742","Fusobacterium","Fusobacteria",0.893335874799077,0.986756619876105,0.0262254173626069,0.0265134155,FALSE
"RSV_genus746","Leptotrichia","Fusobacteria",0.596254410107885,0.883351882632134,0.0184541595376068,0.0203388448571429,FALSE
"RSV_genus749","Sneathia","Fusobacteria",0.37739939604735,0.876567375856359,4.98535316239316e-05,1.10357142857143e-06,FALSE
"RSV_genus750","Streptobacillus","Fusobacteria",0.416533532743943,0.876567375856359,0.000687642441025641,0.000129179642857143,FALSE
"RSV_genus795","Brevundimonas","Proteobacteria",0.0831318513126186,0.855719028546269,0.000135418678632479,1.61428571428571e-06,FALSE
"RSV_genus819","Bradyrhizobium","Proteobacteria",0.324505633077209,0.876567375856359,8.9516520940171e-05,0,FALSE
"RSV_genus846","Methylobacterium","Proteobacteria",0.80846222900756,0.962183920438575,0.000116934523931624,1.29642857142857e-06,FALSE
"RSV_genus895","Paracocccus","Proteobacteria",0.349549000870056,0.876567375856359,0.000213077197222222,0,FALSE
"RSV_genus960","Porphyrobacter","Proteobacteria",0.505645995011619,0.883351882632134,1.15742553418803e-05,0,FALSE
"RSV_genus964","Blastomonas","Proteobacteria",0.400550737143346,0.876567375856359,3.40767506410257e-05,0.000129826678571429,FALSE
"RSV_genus969","Sphingobium","Proteobacteria",0.469353397748698,0.876567375856359,2.47107965811966e-05,0,FALSE
"RSV_genus971","Sphingomonas","Proteobacteria",0.954337034860258,0.988164648616235,0.000172663135042735,9.25539285714286e-06,FALSE
"RSV_genus990","Sutterella","Proteobacteria",0.567840254947365,0.883351882632134,8.71258076923077e-06,0,FALSE
"RSV_genus991","Burkholderia","Proteobacteria",0.533570243844316,0.883351882632134,0.000163974398931624,6.94642857142857e-06,FALSE
"RSV_genus993","Lautropia","Proteobacteria",0.892167711292797,0.986756619876105,0.0013512144275641,0.00262137296428571,FALSE
"RSV_genus998","Ralstonia","Proteobacteria",0.0414852040848232,0.829638045980846,0.000487248432051282,0.00034716775,FALSE
"RSV_genus1007","Curvibacter","Proteobacteria",0.536397511602128,0.883351882632134,6.22047692307693e-05,0.000148046964285714,FALSE
"RSV_genus1017","Ottowia","Proteobacteria",0.190245627134774,0.876567375856359,0.000562195842094017,3.09476785714286e-05,FALSE
"RSV_genus1018","Pelomonas","Proteobacteria",0.83458024080903,0.967892301947347,0.000313220019230769,7.32260714285714e-06,FALSE
"RSV_genus1032","Xenophilus","Proteobacteria",0.46673163023699,0.876567375856359,7.1141047008547e-06,0,FALSE
"RSV_genus1040","Massilia","Proteobacteria",0.292339591160121,0.876567375856359,2.80062423076923e-05,8.42867857142857e-06,FALSE
"RSV_genus1054","Alysiella","Proteobacteria",0.912021488385839,0.988164648616235,8.04070322649573e-05,6.77932857142857e-05,FALSE
"RSV_genus1058","Conchiformibius","Proteobacteria",0.455444831928779,0.876567375856359,1.08426106837607e-05,4.62653571428571e-06,FALSE
"RSV_genus1060","Eikenella","Proteobacteria",0.367698771847316,0.876567375856359,0.000226770387820513,0.000691498071428572,FALSE
"RSV_genus1061","Kingella","Proteobacteria",0.89199228721682,0.986756619876105,0.000614060691666666,0.00140964521428571,FALSE
"RSV_genus1063","Neisseria","Proteobacteria",0.0393344468740903,0.829638045980846,0.0265441514042735,0.0169008118214286,FALSE
"RSV_genus1064","Simonsiella","Proteobacteria",0.71058843575384,0.931920616304683,5.98125014957265e-05,7.53042857142857e-06,FALSE
"RSV_genus1076","Dechloromonas","Proteobacteria",0.122179286875952,0.855719028546269,0.000154541003846154,0,FALSE
"RSV_genus1079","Propionivibrio","Proteobacteria",0.741595303900286,0.942327867362017,2.61471388888889e-06,7.78032142857143e-06,FALSE
"RSV_genus1082","Zoogloea","Proteobacteria",0.471997817768809,0.876567375856359,1.23826551282051e-05,0,FALSE
"RSV_genus1090","Desulfobulbus","Proteobacteria",0.953258250110107,0.988164648616235,0.00010780608034188,0.000196044392857143,FALSE
"RSV_genus1095","Desulfomicrobium","Proteobacteria",0.554276387294615,0.883351882632134,3.87796314102564e-05,3.04285714285714e-06,FALSE
"RSV_genus1096","Bilophila","Proteobacteria",0.81625043579307,0.964659605937265,1.63803143162393e-05,5.39764285714286e-06,FALSE
"RSV_genus1097","Desulfovibrio","Proteobacteria",0.874798614455339,0.986212714313552,2.37675168803419e-05,2.17006785714286e-05,FALSE
"RSV_genus1133","Campylobacter","Proteobacteria",0.21555388395771,0.876567375856359,0.00491156160384617,0.00615013292857143,FALSE
"RSV_genus1137","Rs-M59 termite group","Proteobacteria",0.416338274935527,0.876567375856359,1.09343049145299e-05,0,FALSE
"RSV_genus1139","Wolinella","Proteobacteria",0.142933607944769,0.855719028546269,1.56815079059829e-05,0,FALSE
"RSV_genus1161","Cardiobacterium","Proteobacteria",0.613654600101069,0.883351882632134,0.000713887413247863,0.00117296157142857,FALSE
"RSV_genus1181","Escherichia/Shigella","Proteobacteria",0.692914123639034,0.929384816626958,0.00109506666111111,0.000136566428571429,FALSE
"RSV_genus1188","Pantoea","Proteobacteria",0.942967299272045,0.988164648616235,2.11812472222222e-05,9.5309e-05,FALSE
"RSV_genus1198","Yersinia","Proteobacteria",0.411408586921994,0.876567375856359,0.000138899425,0.000294193178571429,FALSE
"RSV_genus1228","Actinobacillus","Proteobacteria",0.304554110870731,0.876567375856359,0.00512738558205129,0.00345129078571429,FALSE
"RSV_genus1229","Aggregatibacter","Proteobacteria",0.247914946223649,0.876567375856359,0.00528679885555555,0.00413893646428572,FALSE
"RSV_genus1233","Haemophilus","Proteobacteria",0.257657266913438,0.876567375856359,0.0550952694643162,0.0451139689642857,FALSE
"RSV_genus1234","Mannheimia","Proteobacteria",0.0713231642856863,0.855719028546269,0.00132215198440171,0.000311486142857143,FALSE
"RSV_genus1238","Acinetobacter","Proteobacteria",0.308551609813064,0.876567375856359,0.00100519604337607,0.000565789714285714,FALSE
"RSV_genus1241","Moraxella","Proteobacteria",0.0215372694830385,0.829638045980846,0.00037750307991453,9.03571428571428e-07,FALSE
"RSV_genus1246","Azomonas","Proteobacteria",0.411952679291494,0.876567375856359,8.83724873931624e-05,0,FALSE
"RSV_genus1248","Pseudomonas","Proteobacteria",0.90632691812647,0.988164648616235,0.0009788738241453,0.00030860175,FALSE
"RSV_genus1257","Aliivibrio","Proteobacteria",0.711347689368663,0.931920616304683,4.91407873931624e-05,4.37824285714286e-05,FALSE
"RSV_genus1282","Stenotrophomonas","Proteobacteria",0.611297848140771,0.883351882632134,0.000495514014957265,2.54973928571429e-05,FALSE
"RSV_genus1285","Xanthomonas","Proteobacteria",0.790674208910295,0.960615397089736,2.84723491452992e-05,2.11071428571429e-06,FALSE
"RSV_genus1299","Candidatus Saccharimonas","Saccharibacteria",0.653446720798632,0.905184391925973,3.26813794871795e-05,2.76520714285714e-05,FALSE
"RSV_genus1307","Treponema 2","Spirochaetae",0.987568319311334,0.992619411810918,0.00447451591987179,0.00441705689285714,FALSE
"RSV_genus1309","Fretibacterium","Synergistetes",0.615193632570958,0.883351882632134,0.000571301655341881,0.000532356535714286,FALSE
"RSV_genus1311","Pyramidobacter","Synergistetes",0.711043219453624,0.931920616304683,1.43013493589744e-05,3.08571428571429e-06,FALSE
"RSV_genus1314","Acholeplasma","Tenericutes",0.600314435313617,0.883351882632134,0.000231796647008547,6.57617857142857e-06,FALSE
"RSV_genus1322","Mycoplasma","Tenericutes",0.941616067624804,0.988164648616235,0.00068842865235043,0.000746096964285714,FALSE
"RSV_genus1333","Opitutus","Verrucomicrobia",0.000185812818653523,0.0314023663524454,5.01794658119658e-06,3.11944642857143e-05,TRUE
"RSV_genus1344","Akkermansia","Verrucomicrobia",0.919462637028238,0.988164648616235,0.00019312352008547,6.77713571428571e-05,FALSE
