"14-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","genus","cluster","phylum"
-1.73910570207206,0.767263686882105,0.644363797094329,1.43832000369198,0.644520385865115,0.97401382882049,-0.142236200138658,0.0369666246717627,-0.514339299960762,-1.17115467931632,-0.938612445537986,"RSV_genus1133","d","Proteobacteria"
-0.230047915432897,-0.329195614186168,-0.436469061497638,-0.391747568610822,3.00517756961837,-0.37373958017529,-0.255560102828985,-0.207118411925642,-0.281996009858687,-0.173557438626314,-0.325745866475929,"RSV_genus1161","g","Proteobacteria"
0.889189694596672,0.0987433182954311,-0.7858702236644,-0.655823898956561,-0.653719663533272,1.18530900480972,2.21403052432895,-0.706841733721725,-0.567465365066629,-0.310901390207032,-0.706650266881148,"RSV_genus1181","b","Proteobacteria"
2.03328459532762,0.890529749164212,0.471152268610926,1.05633509439369,-0.0981038379791356,-0.402803337124286,-0.820632164633975,-0.48585237690524,-1.33937476940594,-0.586363095435823,-0.718172126012058,"RSV_genus1228","c","Proteobacteria"
0.0947969710346286,2.22244728707882,-0.098546927171431,-1.05281758490079,-1.39575417086193,0.244241988271615,1.09462712045177,-0.16430541978935,-0.187292154541719,-0.813849693154288,0.0564525835826601,"RSV_genus1229","b","Proteobacteria"
1.95224071739739,0.472954443482035,1.0120889136013,0.848451843445103,0.0712478948990621,-0.0137207508589302,-0.991454963846691,-0.562161426552148,-0.466163310792962,-1.16363158098508,-1.15985177978908,"RSV_genus1233","c","Proteobacteria"
2.2043885861399,0.71081067928255,0.604048460638953,-0.20689897675666,-0.0188945435499671,0.193638248112006,-1.56261014811673,-0.75117684588341,-0.349453566847027,-1.01291835088614,0.189066457866528,"RSV_genus1234","c","Proteobacteria"
2.08261895113735,-0.590315406729377,0.719142154067377,-1.14834393167804,-0.351047978761338,-0.720788044573573,-0.992974140123631,0.169829987553588,1.30664795922675,-0.218346742964125,-0.25642280715498,"RSV_genus1238","a","Proteobacteria"
2.17609487976773,1.49008523663407,-0.581073738543282,-0.92740370747672,-0.625087452017935,-0.75766311191884,-0.282258074861132,0.516906870592148,-0.456472080397673,-0.5711320441261,0.0180032223477344,"RSV_genus1241","c","Proteobacteria"
-0.600943795689659,-0.586530870342085,-0.458762679908262,-1.04208312163589,-0.947175641976607,-0.545702140070067,1.50147169948553,-0.0967052042450568,0.253443233098156,2.06547714873706,0.457511372546869,"RSV_genus1248","h","Proteobacteria"
0.146967513798753,-0.527713891211674,-0.490054390392818,-0.551114615559246,-0.286450932135045,-0.523291335476805,-0.573959545977779,0.148196236238334,-0.643542766241279,0.513285689681764,2.7876780372758,"RSV_genus1282","i","Proteobacteria"
